entity,plan_vintage,pin,variant,name,county,in_wfrc_region,forecast_start_year,cost,status,funding_source_raw,description,source_layer
wfrc_mpo,2020-2025,12674,,SR-68;  I-215 Interchange Reconstruct.,Various,,2016,39300000.31,Under Construction,,"A new Diverging Diamond Interchange (DDI) will be implemented and Redwood Road will be reconstructed and widened between I-215 and Center Street. Crews will also construct a new bridge east of the existing Redwood Road bridge over I-215, add new northbound lane between I-215 and Center Street and upgrade signs and lighting.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,12736,,OSR Studies in Various Locations,Various,,2015,10000,Close Out,,"Safety studies review locations safety improvements could be made. Traffic engineers will review traffic volumes, roadway characteristics and crash history.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,12747,,"Purgatory Road, Environmental Study",Washington,0,2015,536308,Active,,"Planning studies allow UDOT to incorporate new solutions that may include the latest design and construction techniques, safety improvements and concepts to improve mobility.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,12780,,I-15; Brigham Road to Dixie Drive,Washington,0,2018,24800000,Close Out,,"This project widened I-15 to construct auxiliary lanes between Brigham Rd. (Exit 4) and Dixie Dr. (Exit 5) in each direction. In order to accommodate the widening, the existing bridge structures over the Virgin River was replaced with new four-lane bridges.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,12805,,CCTV along US-40,Various,,2015,85000,Under Construction,,"ATMS otherwise know as Advanced Traffic Management System is the Department's system of applying technology (cameras, variable message signs, road weather information systems, etc.) to minimize traffic congestion and improve safety. This project will install or repair components of the ATMS systems at various traffic signals on US-40.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,12938,,"State Street; 800 South to 1800 South, Roosevelt",Duchesne,0,2018,1760775.1099999999,Substantially Compl,,"Local Government project will improve roadway, sidewalk, curb and gutter, and drainage along State Street in Roosevelt. Construction of drainage improvements are complete. Roadway improvements will completed during 2018.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,12939,,"1900 East Phase III, 600 North to 800 North",Carbon,0,2019,919000,Advertised,,Small Urban,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,12944,,"North & South Main St. Overlay Phase 2, Coalville",Summit,0,2019,2145232.22,Scoping,,Non-Urban,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,12945,,"Red Wash Road, Phase 2 (3.0 Miles)",Uintah,0,2019,1823447.38,Substantially Compl,,Local Government project will improve approximately 3 miles of Red Wash Road between MP 9.5 to MP 12.5. Construction will occur during 2019.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,12947,,"Wasatch Mtn. State Park Access Rd., Guardsman Pass",Wasatch,0,2019,1000000,Close Out,,State Parks Access,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,12964,,SR-39; Ogden Canyon Transportation Use Study,Weber,1,2015,1000000,Scoping,,The Utah Department of Transportation conducted a Transportation Study in Ogden Canyon. The Transportation Commission asked UDOT to conduct the study and look at all modes of transportation in the canyon. The purpose of the study was to gather and share information in an interactive and transparent process to develop an understanding of the safety and mobility needs in the canyon.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,12986,,"US-89; Logan Slide, Cache County Reimbursement",Cache,0,2015,5286.400000000001,Scoping,,,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13027,,Utah CODES 2014-2015,Salt Lake,1,2014,275333,Close Out,,"Safety studies review locations safety improvements could be made. Traffic engineers will review traffic volumes, roadway characteristics and crash history.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13037,,SR-37; 5100 West to SR-108,Weber,1,2017,28089188.91,Close Out,,"On S.R. 37 (4000 S.) between 5100 W. to 4700 W. crews widened the roadway to three lanes, two travel lanes with a center turn lane. Between 4700 W. and S.R. 108 the roadway was widened to five lanes, four travel lanes with a center turn lane. Crews also installed curb, gutter and sidewalk and upgrade utilities.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13040,,"SR-20; MP 0 - 20.49, Roadside Improvements",Various,,2018,688495.37,Close Out,,"This project proposes to improve safety features along the entire SR-20 corridor. Improvements may include curve and safety related signage, high friction wearing course pavement,  guardrail modifications and clearzone improvements. These roadside safety efforts are targeted towards keeping vehicles from leaving the roadway and mitigating crash severity when vehicles do leave the road.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13055,,SR-30; Passing Lanes (Box Elder/Cache Counties),Various,,2015,2882652.56,Closed,,Choke Point,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13062,,"SR-52, 1100 E to Provo River Roadway Improvements",Utah,0,2019,3696750.86,Under Construction,,This project consists of a little widening on the north side of 800 North just east of 1100 East for a westbound to northbound right turn lane at the intersection.  It also is planned to include curb & gutter and sidewalk on the south side of 800 North between 1000 East and Palisades Dr.  Curb & gutter will also be installed east of Palisades Dr. to existing curb and gutter. This work will also include adding a storm drain system from 1100 E to the Provo river.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13065,,Payson SR-198 Sidewalk,Utah,0,2017,473095.4,Close Out,,"The Recreational Trails Program (RTP) provides funds for Utah to develop and maintain recreational trails and trail-related facilities for both non-motorized and motorized recreational trail uses. This project will install curb, gutter and sidewalk on the west side of SR-198 between 1050 South and 1300 South to improve pedestrian accessibility.  This project was completed November 2018.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13070,,"Lakeview Parkway,Orem",Utah,0,2015,340000,Scoping,,"Before design begins the project team completes preliminary engineering which includes reviewing the scope in detail and further refining the cost estimate. Projects in this preliminary phase are submitted to the Transportation Commission for approval.
The National Environmental Policy Act (NEPA) of 1969 requires UDOT to perform an Environmental Assessment (EA) or Environmental Impact Statement (EIS). The process begins with UDOT developing a proposal; a determination of whether or not the proposed action is covered under NEPA is then made. There are three levels of analysis that an agency may undertake to comply with the law, Categorical Exclusion (CAD-EX), EA or EIS. These studies take into account several factors including, but limited to, air quality, threatened and endangered species, wetlands, historical and archaeological.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13074,,"200 S Multimodal Improvements, American Fork",Utah,0,2020,4877000,Scoping,,"This project consists of constructing a portion of the trail system in American Fork.  The project starts at the intersecion of 200 South and Center Street and runs along the south side of 200 South to 500 West, then along the RR tracks to the Frontrunner station, then back to 200 South and west to 850 East.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13078,,Orem ITS Phase II,Utah,0,2018,1500000,Awarded,,"This project upgrades Orem City's traffic signal components such as vehicle detection, CCTV cameras, signal battery back-ups, and signal controllers.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13149,,"SR-85, MVC; 4100 South to SR-201",Salt Lake,1,2019,355633289.89,Awarded,,Includes two lanes in each direction with signalized intersections and biking and walking trails.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13150,,SR-32: Rockcliff to Kamas,Various,,2017,4933000,Close Out,,This project consisted of milling and resurfacing the roadway to extend the life of the pavement and provide a smoother driving surface.  Drainage system improvement features were installed from Center Street to approximately 300 North in Kamas.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13159,,I-15; Nephi Bridge Preservation,Juab,0,2020,5200000,Scoping,,This project will address deck potholing and place an overlays (type yet to be determined) on 21 structures on I-15 near Nephi. The overlays will limit infiltration of water and chlorides which will extend the life of each deck. This is intended to be a 15-year deck treatment. Specifice deck treatment plan for each bridge to be determined Spring/Summer 2019 with design to folllow in the fall.  It is anticipated rehabilitation/construction will begin in Spring 2020.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13181,,SR-92 Center Street Access,Utah,0,2020,2254866.18,Scoping,,"The intent of this project is to widen Center Street between SR-92 and Bull River Road for two through lanes in each direction.  Other improvements could include a roundabout at Bull River Road, realign the commuter lane off-ramp to connect to Bull River Road and construct a traffic signal at Center Street, and eastbound double left turn lanes on SR-92 at Center Street.  This work should coincide with Micron property development north of SR-92 and the Center Street extension north of SR-92.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13224,,"SR-30; Environmental Document, I-15 to SR-252",Various,,2020,2250000,Scoping,,"The National Environmental Policy Act (NEPA) of 1969 requires UDOT to perform an Environmental Assessment (EA) or Environmental Impact Statement (EIS). The process begins with UDOT developing a proposal; a determination of whether or not the proposed action is covered under NEPA is then made. There are three levels of analysis that an agency may undertake to comply with the law, Categorical Exclusion (CAD-EX), EA or EIS. These studies take into account several factors including, but limited to, air quality, threatened and endangered species, wetlands, historical and archaeological.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13300,,Traffic Engineer Discretionary Funds,Various,,2017,320000,Scoping,,Contingency Funding,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13323,,I-80; Structure Replacement (MP 101 and 99),Various,,2018,36500000,Under Construction,,"UDOT is replacing the eastbound and westbound I-80 bridge over the Union Pacific railroad tracks and the brigde at the Tooele Interchange in Lakepoint. The project will increase capacity for future travel demands and improve safety for drivers.

Visit www.udot.utah.gov/go/blackrock for additional information.",TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13324,,"SR-65; Henefer Bridge Rehabs, C-566 & D-772",Summit,0,2020,13200000,Scoping,,Replacement and Rehabilitation - Structure,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13334,,"I-70; Belknap to Sigurd & US-89; State St, Salina",Sevier,0,2018,2665000,Close Out,,Preservation High Volume,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13335,,SR-56; Airport Rd to Main St & SR-130; Cedar Main,Various,,2019,5310300.03,Under Construction,,Rehabilitation High Volume,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13357,,I-70; I-15 to Clear Creek Summit,Millard,0,2018,7900000.01,Close Out,,Rehabilitation High Volume,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13359,,I-70; Sigurd Interchange to Salina,Sevier,0,2018,3780000,Close Out,,Rehabilitation High Volume,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13363,,"FY2015 Region One TAP, North Salt Lake",Davis,1,2015,133000,Under Construction,,The Recreational Trails Program (RTP) provides funds for Utah to develop and maintain recreational trails and trail-related facilities for both non-motorized and motorized recreational trail uses.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13364,,Develop Trail Logan to Nibley,Cache,0,2015,193000,Under Construction,,The Recreational Trails Program (RTP) provides funds for Utah to develop and maintain recreational trails and trail-related facilities for both non-motorized and motorized recreational trail uses.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13385,,US-40; Gusher EB Passing Lane & Center Turn Lane,Uintah,0,2020,13822616.45,Active,,Improve safety and mobility by constructing a three-lane section with center turn lane along US-40 through Gusher and an eastbound passing lane east of town. The project is currently in the design phase. Construction is scheduled for 2020.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13389,,US-40; Daniels Canyon WB Passing Lane N of Summit,Wasatch,0,2018,4623004.89,Close Out,,This project widened US-40 to extend the westbound passing lane from Daniel's Summit. The improvements were constructed during Summer 2018.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13391,,US-40;Passing Lanes  Between Bridgeland & Myton,Duchesne,0,2018,13363069.58,Physically Complete,,Improve safety and mobility by constructing a passing lane on US-40 in both the eastbound and westbound directions between Bridgeland and Myton. Other safety improvements include shoulder widening and side slope grading. The existing pavement will be rotomilled and overlayed with fresh asphalt between Antelope Creek to the Duchesne River. Construction is scheduled for 2018.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13394,,US-40; Strawberry Valley Passing Lane & Pvmt Rehab,Wasatch,0,2019,34479328.66,Awarded,,Improve safety and mobility by constructing a westbound passing lane on US-40 located west of Strawberry between milepost 35 - 40. The new passing lane will tie into the existing passing lane on the vertical grade leading to Daniels Summit. Other safety improvements include a wildlife crossing and deer fencing to reduce wildlife collisions. The existing pavement will be milled and overlaid between Daniels Summit MP 35 and Soldier Creek MP 52. Construction is scheduled to begin Spring of 2019.,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13411,,"US-191; Extend SB Passing Lane, MP 78.8 to 79.2",San Juan,0,2019,1062000.02,Under Construction,,Choke Point,TIP20202025_gdb__L0_lines
wfrc_mpo,2020-2025,13421,,SR-77 400 S Springville; SF Main to I-15,Utah,0,2018,6970000,Close Out,,"This project will Widen SR-77 from Spanish Fork Main street to I-15 to 5 lanes.  The intersection at 2200 West will be improved with a larger area and signal upgrade for efficient use.  Two left turn lanes from EB SR-77 to NB I-15 will be included.  This project will also add complete sidewalk on both sides of SR-77 for the length of the project, with drainage improvements.",TIP20202025_gdb__L0_lines
