entity,pin,name_latest,n_vintages,first_vintage,last_vintage,vintages,entered_tip,left_censored,exited_tip,first_forecast_year,last_forecast_year,slip_years,first_cost,last_cost,cost_drift_pct,last_status,statuses,counties,in_wfrc_region,rtp_unique_id,rtp_match_confidence
wfrc_mpo,12561,"US-89, 11400 South to 10600 South",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,9719664.98,9719664.98,,Substantially Compl,Substantially Compl,Salt Lake,1,,
wfrc_mpo,12565,SR-111; SR-201 to 3500 South,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2017,2017,0,5826428.01,5826428.01,,Close Out,Close Out,Salt Lake,1,,
wfrc_mpo,12566,4 Interchanges on Bangerter Highway,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,216345711.3,216345711.3,,Substantially Compl,Substantially Compl,Salt Lake,1,,
wfrc_mpo,12570,SR-32; Peoa to Wanship,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,3528000,3528000,,Scoping,Scoping,Summit,0,,
wfrc_mpo,12571,SR-73: SR-36 to Utah Co. Line,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,8361450,8361450,,Awarded,Awarded,Various,,,
wfrc_mpo,12587,I-15; SB 12300 South to SR-201,3,2020-2025,2022-2027,2020-2025|2021-2026|2022-2027,2020-2025,1,2023-2028,2018,2018,0,180609000,211004000,16.8,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,12614,"US-91, 3200 S, & 2000 W Intersection Realignment",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2021,2021,0,428644.01,428644.01,,Scoping,Scoping,Cache,0,,
wfrc_mpo,12624,"Devils Slide Bridge, Near Croydon, 029014D",7,2020-2025,2026-2031,2020-2025|2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031,2020-2025,1,2027-2032,2019,2019,0,2200000,10388000,372.2,Under Construction,Scoping|Active|Under Construction,Morgan,1,,
wfrc_mpo,12625,Travel Weather Information,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2014,2014,0,1265000,1265000,,Active,Active,Salt Lake,1,,
wfrc_mpo,12638,Traffic Signal Interconnect - various locations,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,1300000,1300000,,Close Out,Close Out,Salt Lake,1,,
wfrc_mpo,12640,VMS: I-15 MP 292; I-215 MP 7; SR-201 MP 15,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2017,2017,0,1952700,1952700,,Close Out,Close Out,Salt Lake,1,,
wfrc_mpo,12649,PeMS Annual Support,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2016,2016,0,580000,580000,,Active,Active,Salt Lake,1,,
wfrc_mpo,12674,SR-68;  I-215 Interchange Reconstruct.,2,2020-2025,2021-2026,2020-2025|2021-2026,2020-2025,1,,2016,2016,0,39300000.31,39400000,0.3,Substantially Compl,Under Construction|Substantially Compl,Various,,,
wfrc_mpo,12736,OSR Studies in Various Locations,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2015,2015,0,10000,10000,,Close Out,Close Out,Various,,,
wfrc_mpo,12747,"Purgatory Road, Environmental Study",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2015,2015,0,536308,536308,,Active,Active,Washington,0,,
wfrc_mpo,12780,I-15; Brigham Road to Dixie Drive,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,24800000,24800000,,Close Out,Close Out,Washington,0,,
wfrc_mpo,12805,CCTV along US-40,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2015,2015,0,85000,85000,,Under Construction,Under Construction,Various,,,
wfrc_mpo,12938,"State Street; 800 South to 1800 South, Roosevelt",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,1760775.1099999999,1760775.1099999999,,Substantially Compl,Substantially Compl,Duchesne,0,,
wfrc_mpo,12939,"1900 East Phase III, 600 North to 800 North",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,919000,919000,,Advertised,Advertised,Carbon,0,,
wfrc_mpo,12944,"North & South Main St. Overlay Phase 2, Coalville",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,2145232.22,2145232.22,,Scoping,Scoping,Summit,0,,
wfrc_mpo,12945,"Red Wash Road, Phase 2 (3.0 Miles)",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,1823447.38,1823447.38,,Substantially Compl,Substantially Compl,Uintah,0,,
wfrc_mpo,12947,"Wasatch Mtn. State Park Access Rd., Guardsman Pass",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,1000000,1000000,,Close Out,Close Out,Wasatch,0,,
wfrc_mpo,12964,SR-39; Ogden Canyon Transportation Use Study,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2015,2015,0,1000000,1000000,,Scoping,Scoping,Weber,1,,
wfrc_mpo,12986,"US-89; Logan Slide, Cache County Reimbursement",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2015,2015,0,5286.400000000001,5286.400000000001,,Scoping,Scoping,Cache,0,,
wfrc_mpo,13027,Utah CODES 2014-2015,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2014,2014,0,275333,275333,,Close Out,Close Out,Salt Lake,1,,
wfrc_mpo,13037,SR-37; 5100 West to SR-108,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2017,2017,0,28089188.91,28089188.91,,Close Out,Close Out,Weber,1,,
wfrc_mpo,13040,"SR-20; MP 0 - 20.49, Roadside Improvements",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,688495.37,688495.37,,Close Out,Close Out,Various,,,
wfrc_mpo,13051,SR-108; Corridor Preservation,6,2021-2026,2026-2031,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031,2021-2026,,,2015,2015,0,667000,875000,31.2,Scoping,Scoping,Various,,,
wfrc_mpo,13055,SR-30; Passing Lanes (Box Elder/Cache Counties),1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2015,2015,0,2882652.56,2882652.56,,Closed,Closed,Various,,,
wfrc_mpo,13062,"SR-52, 1100 E to Provo River Roadway Improvements",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,3696750.86,3696750.86,,Under Construction,Under Construction,Utah,0,,
wfrc_mpo,13065,Payson SR-198 Sidewalk,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,473095.4,473095.4,,Close Out,Close Out,Utah,0,,
wfrc_mpo,13070,"Lakeview Parkway,Orem",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2015,2015,0,340000,340000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,13074,"200 S Multimodal Improvements, American Fork",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,4877000,4877000,,Scoping,Scoping,Utah,0,,
wfrc_mpo,13078,Orem ITS Phase II,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,1500000,1500000,,Awarded,Awarded,Utah,0,,
wfrc_mpo,13112,Porter Rockwell Blvd (4th Seg); East Jordan Canal,2,2021-2026,2022-2027,2021-2026|2022-2027,2021-2026,,2023-2028,2020,2020,0,11343000,11343000,0.0,Scoping,Under Construction|Scoping,Salt Lake,1,,
wfrc_mpo,13114,9270 South & State Street; 150 East to State St.,2,2021-2026,2022-2027,2021-2026|2022-2027,2021-2026,,2023-2028,2020,2020,0,6432000,7324000,13.9,Under Construction,Active|Under Construction,Salt Lake,1,,
wfrc_mpo,13116,3200 West; 10431 South to 10600 South,1,2021-2026,2021-2026,2021-2026,2021-2026,,2022-2027,2018,2018,0,1273000,1273000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,13120,Nicholls Road / US-89 Grade Searation,5,2021-2026,2025-2030,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030,2021-2026,,2026-2031,2015,2015,0,1081000,1081000,0.0,Scoping,STIP|Scoping,Davis,1,,
wfrc_mpo,13121,200 North & Angel Street Intersection,1,2021-2026,2021-2026,2021-2026,2021-2026,,2022-2027,2015,2015,0,2871000,2871000,,Closed,Closed,Davis,1,,
wfrc_mpo,13122,Center Street; Legacy Parkway to Redwood Road,1,2021-2026,2021-2026,2021-2026,2021-2026,,2022-2027,2015,2015,0,1637000,1637000,,Closed,Closed,Davis,1,,
wfrc_mpo,13124,4700 West; 4000 South to 4600 South,5,2021-2026,2025-2030,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030,2021-2026,,2026-2031,2020,2020,0,2174000,2174000,0.0,Under Construction,Scoping|Under Construction,Weber,1,,
wfrc_mpo,13126,Wasatch Blvd & Creek Rd,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2028,2028,0,1784700,1784700,,Scoping,Scoping,,,,
wfrc_mpo,13127,Depot District Service Center; 669 West 200 South,2,2022-2027,2023-2028,2022-2027|2023-2028,2022-2027,,2024-2029,2019,2019,0,98467762,98467762,0.0,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,13129,10400 South & Bangerter Hwy; VMS North & South,1,2023-2028,2023-2028,2023-2028,2023-2028,,2024-2029,2023,2023,0,926000,926000,,Scoping,Scoping,Salt Lake,1,,
wfrc_mpo,13130,14600 South; Bike Lanes,2,2022-2027,2023-2028,2022-2027|2023-2028,2022-2027,,2024-2029,2021,2021,0,693000,693000,0.0,Under Construction,Scoping|Under Construction,Salt Lake,1,,
wfrc_mpo,13131,Foothill VMS; Southbound,2,2021-2026,2022-2027,2021-2026|2022-2027,2021-2026,,2023-2028,2019,2019,0,574000,574000,0.0,Substantially Complete,Under Construction|Substantially Complete,Salt Lake,1,,
wfrc_mpo,13149,"SR-85, MVC; 4100 South to SR-201",3,2020-2025,2022-2027,2020-2025|2021-2026|2022-2027,2020-2025,1,2023-2028,2019,2019,0,355633289.89,358212000,0.7,Under Construction,Awarded|Under Construction,Salt Lake,1,,
wfrc_mpo,13150,SR-32: Rockcliff to Kamas,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,4933000,4933000,,Close Out,Close Out,Various,,,
wfrc_mpo,13159,I-15; Nephi Bridge Preservation,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,5200000,5200000,,Scoping,Scoping,Juab,0,,
wfrc_mpo,13181,SR-92 Center Street Access,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,2254866.18,2254866.18,,Scoping,Scoping,Utah,0,,
wfrc_mpo,13224,"SR-30; Environmental Document, I-15 to SR-252",3,2020-2025,2023-2028,2020-2025|2022-2027|2023-2028,2020-2025,1,,2020,2020,0,2250000,2211000,-1.7,Scoping,Scoping,Various,,,
wfrc_mpo,13300,Traffic Engineer Discretionary Funds,2,2020-2025,2027-2032,2020-2025|2027-2032,2020-2025,1,,2017,2017,0,320000,549000,71.6,Scoping,Scoping,Various,,,
wfrc_mpo,13323,I-80; Structure Replacement (MP 101 and 99),3,2020-2025,2022-2027,2020-2025|2021-2026|2022-2027,2020-2025,1,,2018,2018,0,36500000,41501000,13.7,Under Construction,Under Construction,Various,,,
wfrc_mpo,13324,"SR-65; Henefer Bridge Rehabs, C-566 & D-772",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,13200000,13200000,,Scoping,Scoping,Summit,0,,
wfrc_mpo,13334,"I-70; Belknap to Sigurd & US-89; State St, Salina",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,2665000,2665000,,Close Out,Close Out,Sevier,0,,
wfrc_mpo,13335,SR-56; Airport Rd to Main St & SR-130; Cedar Main,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,5310300.03,5310300.03,,Under Construction,Under Construction,Various,,,
wfrc_mpo,13357,I-70; I-15 to Clear Creek Summit,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,7900000.01,7900000.01,,Close Out,Close Out,Millard,0,,
wfrc_mpo,13359,I-70; Sigurd Interchange to Salina,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,3780000,3780000,,Close Out,Close Out,Sevier,0,,
wfrc_mpo,13363,"FY2015 Region One TAP, North Salt Lake",6,2020-2025,2025-2030,2020-2025|2021-2026|2022-2027|2023-2028|2024-2029|2025-2030,2020-2025,1,2026-2031,2015,2015,0,133000,133000,0.0,Under Construction,Under Construction,Davis,1,,
wfrc_mpo,13364,Develop Trail Logan to Nibley,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2015,2015,0,193000,193000,,Under Construction,Under Construction,Cache,0,,
wfrc_mpo,13385,US-40; Gusher EB Passing Lane & Center Turn Lane,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,13822616.45,13822616.45,,Active,Active,Uintah,0,,
wfrc_mpo,13389,US-40; Daniels Canyon WB Passing Lane N of Summit,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,4623004.89,4623004.89,,Close Out,Close Out,Wasatch,0,,
wfrc_mpo,13391,US-40;Passing Lanes  Between Bridgeland & Myton,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,13363069.58,13363069.58,,Physically Complete,Physically Complete,Duchesne,0,,
wfrc_mpo,13394,US-40; Strawberry Valley Passing Lane & Pvmt Rehab,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,34479328.66,34479328.66,,Awarded,Awarded,Wasatch,0,,
wfrc_mpo,13411,"US-191; Extend SB Passing Lane, MP 78.8 to 79.2",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,1062000.02,1062000.02,,Under Construction,Under Construction,San Juan,0,,
wfrc_mpo,13421,SR-77 400 S Springville; SF Main to I-15,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,6970000,6970000,,Close Out,Close Out,Utah,0,,
wfrc_mpo,13441,SR-91; SR-13 to Mantua,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2015,2015,0,6886644.22,6886644.22,,Close Out,Close Out,Box Elder,1,,
wfrc_mpo,13456,SR-224; SR-248 to Bear Hollow,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,5679835.99,5679835.99,,Close Out,Close Out,Summit,0,,
wfrc_mpo,13457,SR-65; I-80 to Gate,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,2605744,2605744,,Awarded,Awarded,Salt Lake,1,,
wfrc_mpo,13462,SR-152; SR-71 to I-215,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,5355000,5355000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,13463,SR-36; SR-73 to 3 O'clock Drive,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2019,2019,0,5640000,5640000,,Under Construction,Under Construction,Tooele,1,,
wfrc_mpo,13464,SR-282; University of Utah Roads,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,5347379.98,5347379.98,,Close Out,Close Out,Salt Lake,1,,
wfrc_mpo,13480,"US-89; Nicholls Rd Grade Separation, Frontage Rds.",6,2020-2025,2025-2030,2020-2025|2021-2026|2022-2027|2023-2028|2024-2029|2025-2030,2020-2025,1,2026-2031,2019,2019,0,2052128.31,1005000,-51.0,Scoping,Scoping,Davis,1,,
wfrc_mpo,13486,I-15 & I-84; Interstate Structure Protection,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,1000000,1000000,,Close Out,Close Out,Various,,,
wfrc_mpo,13493,"SR-95; MP 16-117, Curve Signage",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,201674.26,201674.26,,Close Out,Close Out,Various,,,
wfrc_mpo,13518,I-84; MP 4 to MP 18 Bridge Preservation,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,2595000,2595000,,Under Construction,Under Construction,Box Elder,1,,
wfrc_mpo,13524,I-84 & I-15 North Split Bridge Preservation,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,6400000,6400000,,Advertised,Advertised,Box Elder,1,,
wfrc_mpo,13525,FRA Railroad Crossing Inventory,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2015,2015,0,601000,601000,,Active,Active,Salt Lake,1,,
wfrc_mpo,13526,North Salt Lake Center St Queue Cutter,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2016,2016,0,950000,950000,,Scoping,Scoping,Davis,1,,
wfrc_mpo,13531,RR Crossing Program Management,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2015,2015,0,601000,601000,,Active,Active,Salt Lake,1,,
wfrc_mpo,13533,820 N Provo Ped Crossing,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,520000,520000,,Active,Active,Utah,0,,
wfrc_mpo,13535,UTA Railroad Signal Preemption Upgrades,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,250000,250000,,Active,Active,Salt Lake,1,,
wfrc_mpo,13536,UPRR Signal Preemption Upgrades,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,370000,370000,,Scoping,Scoping,Various,,,
wfrc_mpo,13537,Iron County Hump Crossings,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,410000,410000,,Awarded,Awarded,Iron,0,,
wfrc_mpo,13553,"I-15; MP 222-244, Deer Fence Animal Exits",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2016,2016,0,50000,50000,,Under Construction,Under Construction,Various,,,
wfrc_mpo,13572,BYU Safety Modeling FY17,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2016,2016,0,120113.61,120113.61,,Close Out,Close Out,Statewide,,,
wfrc_mpo,13574,usRAP Model Development,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2016,2016,0,170000,170000,,Active,Active,Salt Lake,1,,
wfrc_mpo,13578,SR-209; 90th S- State St. to 700 E.,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,13629613.44,13629613.44,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,13585,SR-151; 10600 S.; Redwood Road to Gateway,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,17665000,17665000,,Under Construction,Under Construction,Salt Lake,1,,
wfrc_mpo,13608,SR-73; Eagle Mt. to Saratoga Springs Environmental,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,1450000,1450000,,Active,Active,Utah,0,,
wfrc_mpo,13615,"SR-67; Corridor Preservation, Weber County",7,2021-2026,2027-2032,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2021-2026,,,2016,2016,0,156000,156000,0.0,Scoping,STIP|Scoping,Weber,1,,
wfrc_mpo,13633,US-40; 1500 S in Vernal to Naples,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,3492205.65,3492205.65,,Under Construction,Under Construction,Uintah,0,,
wfrc_mpo,13640,SR-68; 400 S Saratoga Springs to the Co. Line,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,5286764.75,5286764.75,,Active,Active,Utah,0,,
wfrc_mpo,13664,"SR-10; 3200 South to 1150 South, Price",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,21817153.88,21817153.88,,Under Construction,Under Construction,Carbon,0,,
wfrc_mpo,13668,Lehi Main & State St. Intersection Area,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,6350000,6350000,,Substantially Compl,Substantially Compl,Utah,0,,
wfrc_mpo,13669,AF Main & State St. Intersection Area,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,4000000,4000000,,Active,Active,Utah,0,,
wfrc_mpo,13688,Connected Vehicle Development,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2015,2015,0,1181770.6400000001,1181770.6400000001,,Active,Active,Salt Lake,1,,
wfrc_mpo,13711,"I-84, SR-39; Bin Walls  Weber & Ogden Canyons",1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2016,2016,0,1785564,1785564,,Close Out,Close Out,Weber,1,,
wfrc_mpo,13713,I-84; Permanent VMS at Mouth of Weber Canyon,1,2027-2032,2027-2032,2027-2032,2027-2032,,,2023,2023,0,550000,550000,,Under Construction,Under Construction,Davis,1,,
wfrc_mpo,13732,Charleston 3000 S. Intersection Improvements,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2015,2015,0,233341.61000000002,233341.61000000002,,Close Out,Close Out,Wasatch,0,,
wfrc_mpo,13742,SR-43; MP 0 Easterly to Wyoming,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,6471784.02,6471784.02,,Under Construction,Under Construction,Daggett,0,,
wfrc_mpo,13749,"SR-23; Drainage Improvements, Mendon",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,1250000,1250000,,Under Construction,Under Construction,Cache,0,,
wfrc_mpo,13772,SR-150; Samak to Soapstone,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,3200000,3200000,,Scoping,Scoping,Summit,0,,
wfrc_mpo,13775,SR-36; MP 28.0 to 42.6; Pavement Rehabilitation,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2018,2018,0,5604212,5604212,,Under Construction,Under Construction,Tooele,1,,
wfrc_mpo,13784,SR-46; US-191 to Colorado State Line,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,7980019,7980019,,Under Construction,Under Construction,San Juan,0,,
wfrc_mpo,13795,US-89; Sanpete/Utah Co. Line to Boys Ranch,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,2454049.01,2454049.01,,Close Out,Close Out,Utah,0,,
wfrc_mpo,13796,"Tollgate Canyon Interchange Bridge Rehab, C-338",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,1550000,1550000,,Substantially Compl,Substantially Compl,Summit,0,,
wfrc_mpo,13799,"SR-55; West Price Connection Bridge Rehab, C-682",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,5400000,5400000,,Under Construction,Under Construction,Carbon,0,,
wfrc_mpo,13804,I-70; MP 7 to 21 Bridge Preservation,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,14860705.4,14860705.4,,Under Construction,Under Construction,Sevier,0,,
wfrc_mpo,13821,US-89; Farmington to I-84,5,2020-2025,2024-2029,2020-2025|2021-2026|2022-2027|2023-2028|2024-2029,2020-2025,1,,2020,2020,0,471961657.61,525267000,11.3,Under Construction,Scoping|Under Construction,Various,,,
wfrc_mpo,13822,I-15; SR-232 to I-84,4,2020-2025,2023-2028,2020-2025|2021-2026|2022-2027|2023-2028,2020-2025,1,,2019,2019,0,163000000.04,163758000,0.5,Under Construction,Under Construction,Various,,,
wfrc_mpo,13823,Layton I-15 Crossing,1,2020-2025,2020-2025,2020-2025,2020-2025,1,2021-2026,2016,2016,0,25159850,25159850,,Close Out,Close Out,Davis,1,,
wfrc_mpo,13841,US-40; I-80 & SR-248 Interchange Improvements,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2015,2015,0,640000,640000,,Advertised,Advertised,Summit,0,,
wfrc_mpo,13859,US-191; Nat. Forest Sta. To Jones Hollow,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2018,2018,0,4517281.71,4517281.71,,Close Out,Close Out,Duchesne,0,,
wfrc_mpo,13880,"100 East Phase III, 300 South to Main Street",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,1480500,1480500,,Awarded,Awarded,Sevier,0,,
wfrc_mpo,13881,Coal Creek Road Widening Phase II,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,8655000,8655000,,Scoping,Scoping,Iron,0,,
wfrc_mpo,13882,Jeremy Ranch Frontage Rd Intersection Improvements,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2019,2019,0,13320880,13320880,,Under Construction,Under Construction,Summit,0,,
wfrc_mpo,13883,"SR-28 Nephi Main Street Imprvts 200-400N, 200-400S",1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,1067000,1067000,,Scoping,Scoping,Juab,0,,
wfrc_mpo,13885,1200 South; 1200 E to 3600 E,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,1216000,1216000,,Scoping,Scoping,Wasatch,0,,
wfrc_mpo,13886,"Morgan Valley Drive, Peterson to Porterville",2,2020-2025,2021-2026,2020-2025|2021-2026,2020-2025,1,2022-2027,2020,2020,0,2180000,2180000,0.0,Under Construction,Advertised|Under Construction,Morgan,1,,
wfrc_mpo,13887,"Mormon Trail Road, Phase II",2,2020-2025,2021-2026,2020-2025|2021-2026,2020-2025,1,2022-2027,2020,2020,0,1823447.3900000001,1823000,-0.0,Scoping,Scoping,Tooele,1,,
wfrc_mpo,13888,Wallsburg Road; MP 0.0 to 1.1,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,911723.6900000001,911723.6900000001,,Scoping,Scoping,Wasatch,0,,
wfrc_mpo,13889,Goblin Valley/Millsite State Parks Chip Seal,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2020,2020,0,1127000,1127000,,Scoping,Scoping,Emery,0,,
wfrc_mpo,13900,SR-113 Safety Improvements & Bike Lanes on SR-114,1,2020-2025,2020-2025,2020-2025,2020-2025,1,,2017,2017,0,788471,788471,,Close Out,Close Out,Various,,,
wfrc_mpo,13932,"750 North 200 West, Willard City",7,2021-2026,2027-2032,2021-2026|2022-2027|2023-2028|2024-2029|2025-2030|2026-2031|2027-2032,2021-2026,,,2019,2019,0,91000,161000,76.9,Scoping,Scoping,Box Elder,1,,
