date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,source,content_length_bytes,size_mb,stored_locally,pmn_notice_id,pmn_filename,doc_class,fetch_status,sha256,text_path,text_chars,parent_path,section_seq,case_key
2020-11-18,FILE31215 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/657835.pdf,2026-07-14,text,section_split,raw/2020-11-18/657835.pdf,pmn,,,no,640465,201118_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/657835__01_FILE31215.txt,7091,raw/2020-11-18/657835.pdf,1,FILE31215
2020-11-18,FILE31239 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/657835.pdf,2026-07-14,text,section_split,raw/2020-11-18/657835.pdf,pmn,,,no,640465,201118_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/657835__02_FILE31239.txt,59740,raw/2020-11-18/657835.pdf,2,FILE31239
2020-11-18,FILE31254 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/657835.pdf,2026-07-14,text,section_split,raw/2020-11-18/657835.pdf,pmn,,,no,640465,201118_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/657835__03_FILE31254.txt,516840,raw/2020-11-18/657835.pdf,3,FILE31254
2020-12-10,CUP2020-000047 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/664245.pdf,2026-07-14,text,section_split,raw/2020-12-10/664245.pdf,pmn,,,no,643313,201210_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/664245__01_CUP2020-000047.txt,90243,raw/2020-12-10/664245.pdf,1,CUP2020-000047
2020-12-10,CUP2020-000084 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/664245.pdf,2026-07-14,text,section_split,raw/2020-12-10/664245.pdf,pmn,,,no,643313,201210_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/664245__02_CUP2020-000084.txt,41619,raw/2020-12-10/664245.pdf,2,CUP2020-000084
2021-01-14,CUP2020-000104 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/673399.pdf,2026-07-14,text,section_split,raw/2021-01-14/673399.pdf,pmn,,,no,648335,210114_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/673399__01_CUP2020-000104.txt,7522,raw/2021-01-14/673399.pdf,1,CUP2020-000104
2021-01-14,Special Exception Summary And Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/673399.pdf,2026-07-14,text,section_split,raw/2021-01-14/673399.pdf,pmn,,,no,648335,210114_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/673399__02.txt,8569,raw/2021-01-14/673399.pdf,2,
2021-01-14,SUB2020-000048 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/673399.pdf,2026-07-14,text,section_split,raw/2021-01-14/673399.pdf,pmn,,,no,648335,210114_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/673399__03_SUB2020-000048.txt,130749,raw/2021-01-14/673399.pdf,3,SUB2020-000048
2021-01-14,CUP2020-000064 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/673399.pdf,2026-07-14,text,section_split,raw/2021-01-14/673399.pdf,pmn,,,no,648335,210114_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/673399__04_CUP2020-000064.txt,37814,raw/2021-01-14/673399.pdf,4,CUP2020-000064
2021-01-14,REZ2020-000100 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/673399.pdf,2026-07-14,text,section_split,raw/2021-01-14/673399.pdf,pmn,,,no,648335,210114_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/673399__05_REZ2020-000100.txt,6120,raw/2021-01-14/673399.pdf,5,REZ2020-000100
2021-03-11,CUP2020-000093 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/693961.pdf,2026-07-14,text,section_split,raw/2021-03-11/693961.pdf,pmn,,,no,660931,CUP2020-93_PC Packet_BurtAmended.pdf,staff_report,ok,,text/sections/693961__01_CUP2020-000093.txt,8970,raw/2021-03-11/693961.pdf,1,CUP2020-000093
2021-04-08,SUB2020-000048 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/702783.pdf,2026-07-14,text,section_split,raw/2021-04-08/702783.pdf,pmn,,,no,666523,210408_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/702783__01_SUB2020-000048.txt,14214,raw/2021-04-08/702783.pdf,1,SUB2020-000048
2021-04-08,REZ2021-000256 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/702783.pdf,2026-07-14,text,section_split,raw/2021-04-08/702783.pdf,pmn,,,no,666523,210408_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/702783__02_REZ2021-000256.txt,166396,raw/2021-04-08/702783.pdf,2,REZ2021-000256
2021-04-08,REZ2021-000262 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/702783.pdf,2026-07-14,text,section_split,raw/2021-04-08/702783.pdf,pmn,,,no,666523,210408_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/702783__03_REZ2021-000262.txt,7320,raw/2021-04-08/702783.pdf,3,REZ2021-000262
2021-04-08,REZ2021-000263 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/702783.pdf,2026-07-14,text,section_split,raw/2021-04-08/702783.pdf,pmn,,,no,666523,210408_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/702783__04_REZ2021-000263.txt,41480,raw/2021-04-08/702783.pdf,4,REZ2021-000263
2021-04-29,SUB2021-000258 — Subdivision Summary and Recommendation,PC,special,packet_section,https://www.utah.gov/pmn/files/711065.pdf,2026-07-14,text,section_split,raw/2021-04-29/711065.pdf,pmn,,,no,671005,210429_MagnaPC_Special MeetingPacketAmended.pdf,staff_report,ok,,text/sections/711065__01_SUB2021-000258.txt,93111,raw/2021-04-29/711065.pdf,1,SUB2021-000258
2021-06-10,CUP2020-000064 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/725997.pdf,2026-07-14,text,section_split,raw/2021-06-10/725997.pdf,pmn,,,no,680885,210610_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/725997__01_CUP2020-000064.txt,40780,raw/2021-06-10/725997.pdf,1,CUP2020-000064
2021-06-10,CUP2021-000286 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/725997.pdf,2026-07-14,text,section_split,raw/2021-06-10/725997.pdf,pmn,,,no,680885,210610_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/725997__02_CUP2021-000286.txt,207569,raw/2021-06-10/725997.pdf,2,CUP2021-000286
2021-06-10,CUP2021-000306 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/725997.pdf,2026-07-14,text,section_split,raw/2021-06-10/725997.pdf,pmn,,,no,680885,210610_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/725997__03_CUP2021-000306.txt,224815,raw/2021-06-10/725997.pdf,3,CUP2021-000306
2021-06-10,CUP2021-000321 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/725997.pdf,2026-07-14,text,section_split,raw/2021-06-10/725997.pdf,pmn,,,no,680885,210610_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/725997__04_CUP2021-000321.txt,199074,raw/2021-06-10/725997.pdf,4,CUP2021-000321
2021-06-10,Staff report (unkeyed section),PC,regular,packet_section,https://www.utah.gov/pmn/files/725997.pdf,2026-07-14,text,section_split,raw/2021-06-10/725997.pdf,pmn,,,no,680885,210610_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/725997__05.txt,316130,raw/2021-06-10/725997.pdf,5,
2021-07-08,FILE000078 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/736529.pdf,2026-07-14,text,section_split,raw/2021-07-08/736529.pdf,pmn,,,no,686761,210708_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/736529__01_FILE000078.txt,13125,raw/2021-07-08/736529.pdf,1,FILE000078
2021-08-12,REZ2021-000363 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/745815.pdf,2026-07-14,text,section_split,raw/2021-08-12/745815.pdf,pmn,,,no,693207,210812_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/745815__01_REZ2021-000363.txt,9932,raw/2021-08-12/745815.pdf,1,REZ2021-000363
2021-08-12,CUP2021-000283 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/745815.pdf,2026-07-14,text,section_split,raw/2021-08-12/745815.pdf,pmn,,,no,693207,210812_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/745815__02_CUP2021-000283.txt,50416,raw/2021-08-12/745815.pdf,2,CUP2021-000283
2021-08-12,CUP2020-000038 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/745815.pdf,2026-07-14,text,section_split,raw/2021-08-12/745815.pdf,pmn,,,no,693207,210812_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/745815__03_CUP2020-000038.txt,115755,raw/2021-08-12/745815.pdf,3,CUP2020-000038
2021-09-09,FILE000329 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/755701.pdf,2026-07-14,text,section_split,raw/2021-09-09/755701.pdf,pmn,,,no,699239,210909_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/755701__01_FILE000329.txt,23599,raw/2021-09-09/755701.pdf,1,FILE000329
2021-09-09,FILE000344 — Exception Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/755701.pdf,2026-07-14,text,section_split,raw/2021-09-09/755701.pdf,pmn,,,no,699239,210909_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/755701__02_FILE000344.txt,20368,raw/2021-09-09/755701.pdf,2,FILE000344
2021-09-09,REZ2021-000383 — Rezone Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/755701.pdf,2026-07-14,text,section_split,raw/2021-09-09/755701.pdf,pmn,,,no,699239,210909_MagnaTPC_Packet.pdf,staff_report,ok,,text/sections/755701__03_REZ2021-000383.txt,25311,raw/2021-09-09/755701.pdf,3,REZ2021-000383
2021-10-14,FILE000060 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/767581.pdf,2026-07-14,text,section_split,raw/2021-10-14/767581.pdf,pmn,,,no,706107,211014_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/767581__01_FILE000060.txt,159494,raw/2021-10-14/767581.pdf,1,FILE000060
2021-10-14,FILE000101 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/767581.pdf,2026-07-14,text,section_split,raw/2021-10-14/767581.pdf,pmn,,,no,706107,211014_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/767581__02_FILE000101.txt,130792,raw/2021-10-14/767581.pdf,2,FILE000101
2021-10-26,FILE000344 — Exception Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/773481.pdf,2026-07-14,text,section_split,raw/2021-10-26/773481.pdf,pmn,,,no,707555,211026_MagnaMayorsMtg_Packet.pdf,staff_report,ok,,text/sections/773481__01_FILE000344.txt,20434,raw/2021-10-26/773481.pdf,1,FILE000344
2021-11-18,SUB2021-000308 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/780769.pdf,2026-07-14,text,section_split,raw/2021-11-18/780769.pdf,pmn,,,no,714007,211118_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/780769__01_SUB2021-000308.txt,282580,raw/2021-11-18/780769.pdf,1,SUB2021-000308
2021-12-09,CUP2021-000321 — Conditional Use Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/790631.pdf,2026-07-14,text,section_split,raw/2021-12-09/790631.pdf,pmn,,,no,718423,211209_MagnaPC_PacketAmended.pdf,staff_report,ok,,text/sections/790631__01_CUP2021-000321.txt,232351,raw/2021-12-09/790631.pdf,1,CUP2021-000321
2021-12-09,CUP2021-000423 — Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/790631.pdf,2026-07-14,text,section_split,raw/2021-12-09/790631.pdf,pmn,,,no,718423,211209_MagnaPC_PacketAmended.pdf,staff_report,ok,,text/sections/790631__02_CUP2021-000423.txt,450362,raw/2021-12-09/790631.pdf,2,CUP2021-000423
2022-01-13,CUP2021-000477 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/799755.pdf,2026-07-14,text,section_split,raw/2022-01-13/799755.pdf,pmn,,,no,724329,220113_MagnaPC_PacketAmended.pdf,staff_report,ok,,text/sections/799755__01_CUP2021-000477.txt,380623,raw/2022-01-13/799755.pdf,1,CUP2021-000477
2022-01-13,SUB2021-000442 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/799755.pdf,2026-07-14,text,section_split,raw/2022-01-13/799755.pdf,pmn,,,no,724329,220113_MagnaPC_PacketAmended.pdf,staff_report,ok,,text/sections/799755__02_SUB2021-000442.txt,107174,raw/2022-01-13/799755.pdf,2,SUB2021-000442
2022-01-13,Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/799755.pdf,2026-07-14,text,section_split,raw/2022-01-13/799755.pdf,pmn,,,no,724329,220113_MagnaPC_PacketAmended.pdf,staff_report,ok,,text/sections/799755__03.txt,3856953,raw/2022-01-13/799755.pdf,3,
2022-01-13,Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/799755.pdf,2026-07-14,text,section_split,raw/2022-01-13/799755.pdf,pmn,,,no,724329,220113_MagnaPC_PacketAmended.pdf,staff_report,ok,,text/sections/799755__04.txt,573383,raw/2022-01-13/799755.pdf,4,
2022-04-14,SUB2021-000522 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/833197.pdf,2026-07-14,text,section_split,raw/2022-04-14/833197.pdf,pmn,,,no,746055,220414_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/833197__01_SUB2021-000522.txt,23838,raw/2022-04-14/833197.pdf,1,SUB2021-000522
2022-04-14,CUP2021-000551 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/833197.pdf,2026-07-14,text,section_split,raw/2022-04-14/833197.pdf,pmn,,,no,746055,220414_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/833197__02_CUP2021-000551.txt,18107,raw/2022-04-14/833197.pdf,2,CUP2021-000551
2022-05-12,SUB2022-000554 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/845213.pdf,2026-07-14,text,section_split,raw/2022-05-12/845213.pdf,pmn,,,no,752699,220512_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/845213__01_SUB2022-000554.txt,55882,raw/2022-05-12/845213.pdf,1,SUB2022-000554
2022-05-12,CUP2021-000345 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/845213.pdf,2026-07-14,text,section_split,raw/2022-05-12/845213.pdf,pmn,,,no,752699,220512_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/845213__02_CUP2021-000345.txt,1104729,raw/2022-05-12/845213.pdf,2,CUP2021-000345
2022-05-12,OAM2022-000542 — Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/845213.pdf,2026-07-14,text,section_split,raw/2022-05-12/845213.pdf,pmn,,,no,752699,220512_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/845213__03_OAM2022-000542.txt,32462,raw/2022-05-12/845213.pdf,3,OAM2022-000542
2022-06-09,OAM2022-000609 — Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/855243.pdf,2026-07-14,text,section_split,raw/2022-06-09/855243.pdf,pmn,,,no,758669,220609_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/855243__01_OAM2022-000609.txt,52477,raw/2022-06-09/855243.pdf,1,OAM2022-000609
2022-06-09,OAM2022-000543 — Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/855243.pdf,2026-07-14,text,section_split,raw/2022-06-09/855243.pdf,pmn,,,no,758669,220609_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/855243__02_OAM2022-000543.txt,19413,raw/2022-06-09/855243.pdf,2,OAM2022-000543
2022-06-22,REZ2022-000616 — staff report,PC,special,packet_section,https://www.utah.gov/pmn/files/860821.pdf,2026-07-14,text,section_split,raw/2022-06-22/860821.pdf,pmn,,,no,761899,220622_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/860821__01_REZ2022-000616.txt,9245,raw/2022-06-22/860821.pdf,1,REZ2022-000616
2022-07-14,CUP2022-000605 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/867475.pdf,2026-07-14,text,section_split,raw/2022-07-14/867475.pdf,pmn,,,no,766373,220714_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/867475__01_CUP2022-000605.txt,182404,raw/2022-07-14/867475.pdf,1,CUP2022-000605
2022-07-14,CUP2020-000040 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/867475.pdf,2026-07-14,text,section_split,raw/2022-07-14/867475.pdf,pmn,,,no,766373,220714_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/867475__02_CUP2020-000040.txt,62473,raw/2022-07-14/867475.pdf,2,CUP2020-000040
2022-08-11,Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/877445.pdf,2026-07-14,text,section_split,raw/2022-08-11/877445.pdf,pmn,,,no,771905,220811_MagnaPC_PacketReduced.pdf,staff_report,ok,,text/sections/877445__01.txt,3876573,raw/2022-08-11/877445.pdf,1,
2022-08-11,SUB2021-000488 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/877445.pdf,2026-07-14,text,section_split,raw/2022-08-11/877445.pdf,pmn,,,no,771905,220811_MagnaPC_PacketReduced.pdf,staff_report,ok,,text/sections/877445__02_SUB2021-000488.txt,273124,raw/2022-08-11/877445.pdf,2,SUB2021-000488
2022-08-11,CUP2021-000421 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/877445.pdf,2026-07-14,text,section_split,raw/2022-08-11/877445.pdf,pmn,,,no,771905,220811_MagnaPC_PacketReduced.pdf,staff_report,ok,,text/sections/877445__03_CUP2021-000421.txt,160215,raw/2022-08-11/877445.pdf,3,CUP2021-000421
2022-08-11,CUP2022-000556 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/877445.pdf,2026-07-14,text,section_split,raw/2022-08-11/877445.pdf,pmn,,,no,771905,220811_MagnaPC_PacketReduced.pdf,staff_report,ok,,text/sections/877445__04_CUP2022-000556.txt,89526,raw/2022-08-11/877445.pdf,4,CUP2022-000556
2022-08-11,CUP2022-000624 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/877445.pdf,2026-07-14,text,section_split,raw/2022-08-11/877445.pdf,pmn,,,no,771905,220811_MagnaPC_PacketReduced.pdf,staff_report,ok,,text/sections/877445__05_CUP2022-000624.txt,18799,raw/2022-08-11/877445.pdf,5,CUP2022-000624
2022-09-08,SUB2022-000519 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/885933.pdf,2026-07-14,text,section_split,raw/2022-09-08/885933.pdf,pmn,,,no,777617,220908_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/885933__01_SUB2022-000519.txt,109896,raw/2022-09-08/885933.pdf,1,SUB2022-000519
2022-09-08,CUP2021-000198 — Delay Agreement Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/885933.pdf,2026-07-14,text,section_split,raw/2022-09-08/885933.pdf,pmn,,,no,777617,220908_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/885933__02_CUP2021-000198.txt,17172,raw/2022-09-08/885933.pdf,2,CUP2021-000198
2022-09-08,Staff report (unkeyed section),PC,regular,packet_section,https://www.utah.gov/pmn/files/885933.pdf,2026-07-14,text,section_split,raw/2022-09-08/885933.pdf,pmn,,,no,777617,220908_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/885933__03.txt,242408,raw/2022-09-08/885933.pdf,3,
2022-10-13,Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/897851.pdf,2026-07-14,text,section_split,raw/2022-10-13/897851.pdf,pmn,,,no,784583,221013_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/897851__01.txt,3567990,raw/2022-10-13/897851.pdf,1,
2022-10-13,Staff report (unkeyed section),PC,regular,packet_section,https://www.utah.gov/pmn/files/897851.pdf,2026-07-14,text,section_split,raw/2022-10-13/897851.pdf,pmn,,,no,784583,221013_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/897851__02.txt,129814,raw/2022-10-13/897851.pdf,2,
2022-10-13,Staff report (unkeyed section),PC,regular,packet_section,https://www.utah.gov/pmn/files/897851.pdf,2026-07-14,text,section_split,raw/2022-10-13/897851.pdf,pmn,,,no,784583,221013_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/897851__03.txt,7409,raw/2022-10-13/897851.pdf,3,
2022-10-13,CUP2021-000421 — Exception Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/897851.pdf,2026-07-14,text,section_split,raw/2022-10-13/897851.pdf,pmn,,,no,784583,221013_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/897851__04_CUP2021-000421.txt,5528,raw/2022-10-13/897851.pdf,4,CUP2021-000421
2022-10-13,SUB2022-000689 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/897851.pdf,2026-07-14,text,section_split,raw/2022-10-13/897851.pdf,pmn,,,no,784583,221013_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/897851__05_SUB2022-000689.txt,220736,raw/2022-10-13/897851.pdf,5,SUB2022-000689
2022-10-13,REZ2022-000662 — Zone Change Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/897851.pdf,2026-07-14,text,section_split,raw/2022-10-13/897851.pdf,pmn,,,no,784583,221013_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/897851__06_REZ2022-000662.txt,12878,raw/2022-10-13/897851.pdf,6,REZ2022-000662
2022-11-10,RWD2022-000631 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/908569.pdf,2026-07-14,text,section_split,raw/2022-11-10/908569.pdf,pmn,,,no,790561,221110_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/908569__01_RWD2022-000631.txt,189731,raw/2022-11-10/908569.pdf,1,RWD2022-000631
2022-11-10,Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/908569.pdf,2026-07-14,text,section_split,raw/2022-11-10/908569.pdf,pmn,,,no,790561,221110_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/908569__02.txt,1344058,raw/2022-11-10/908569.pdf,2,
2022-11-10,CUP2022-000691 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/908569.pdf,2026-07-14,text,section_split,raw/2022-11-10/908569.pdf,pmn,,,no,790561,221110_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/908569__03_CUP2022-000691.txt,5347,raw/2022-11-10/908569.pdf,3,CUP2022-000691
2022-11-10,REZ2022-000725 — Rezone Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/908569.pdf,2026-07-14,text,section_split,raw/2022-11-10/908569.pdf,pmn,,,no,790561,221110_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/908569__04_REZ2022-000725.txt,3969,raw/2022-11-10/908569.pdf,4,REZ2022-000725
2022-12-08,CUP2022-000731 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/917295.pdf,2026-07-14,text,section_split,raw/2022-12-08/917295.pdf,pmn,,,no,796229,221208_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/917295__01_CUP2022-000731.txt,6242,raw/2022-12-08/917295.pdf,1,CUP2022-000731
2023-01-12,REZ2022-000725 — Rezone Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/927579.pdf,2026-07-14,text,section_split,raw/2023-01-12/927579.pdf,pmn,,,no,802419,230112_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/927579__01_REZ2022-000725.txt,19889,raw/2023-01-12/927579.pdf,1,REZ2022-000725
2023-01-12,REZ2022-000745 — Rezone Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/927579.pdf,2026-07-14,text,section_split,raw/2023-01-12/927579.pdf,pmn,,,no,802419,230112_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/927579__02_REZ2022-000745.txt,9201,raw/2023-01-12/927579.pdf,2,REZ2022-000745
2023-01-12,CUP2022-000672 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/927579.pdf,2026-07-14,text,section_split,raw/2023-01-12/927579.pdf,pmn,,,no,802419,230112_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/927579__03_CUP2022-000672.txt,108994,raw/2023-01-12/927579.pdf,3,CUP2022-000672
2023-01-12,CUP2020-000040 — staff report,PC,regular,packet_section,https://www.utah.gov/pmn/files/927579.pdf,2026-07-14,text,section_split,raw/2023-01-12/927579.pdf,pmn,,,no,802419,230112_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/927579__04_CUP2020-000040.txt,14596,raw/2023-01-12/927579.pdf,4,CUP2020-000040
2023-01-12,SUB2022-000448 — Subdivision Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/927579.pdf,2026-07-14,text,section_split,raw/2023-01-12/927579.pdf,pmn,,,no,802419,230112_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/927579__05_SUB2022-000448.txt,141960,raw/2023-01-12/927579.pdf,5,SUB2022-000448
2023-02-09,REZ2023-000786 — Rezone Request Summary and Recommendation,PC,regular,packet_section,https://www.utah.gov/pmn/files/938789.pdf,2026-07-14,text,section_split,raw/2023-02-09/938789.pdf,pmn,,,no,809049,230209_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/938789__01_REZ2023-000786.txt,4721,raw/2023-02-09/938789.pdf,1,REZ2023-000786
2023-02-09,CUP2022-000736 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/938789.pdf,2026-07-14,text,section_split,raw/2023-02-09/938789.pdf,pmn,,,no,809049,230209_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/938789__02_CUP2022-000736.txt,27194,raw/2023-02-09/938789.pdf,2,CUP2022-000736
2023-03-09,CUP2023-000792 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/950279.pdf,2026-07-14,text,section_split,raw/2023-03-09/950279.pdf,pmn,,,no,815809,230309_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/950279__01_CUP2023-000792.txt,27593,raw/2023-03-09/950279.pdf,1,CUP2023-000792
2023-03-09,CUP2022-000730 — Conditional Use Summary,PC,regular,packet_section,https://www.utah.gov/pmn/files/950279.pdf,2026-07-14,text,section_split,raw/2023-03-09/950279.pdf,pmn,,,no,815809,230309_MagnaPC_Packet.pdf,staff_report,ok,,text/sections/950279__02_CUP2022-000730.txt,1011787,raw/2023-03-09/950279.pdf,2,CUP2022-000730
