date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,event_id,file_id,size_mb,stored_locally
2020-11-04,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=827,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2020-11-04/HistoricPreservationBoard_e679_agenda.pdf,679,827,0.139,yes
2020-11-11,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=726,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2020-11-11/PlanningCommission_e636_agenda.pdf,636,726,0.143,yes
2020-11-11,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4778,plainText=false)",2026-07-05,na,civicclerk_odata,,636,4778,7.087,no
2020-11-12,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=710,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2020-11-12/Council_e629_agenda.pdf,629,710,0.117,yes
2020-11-12,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=711,plainText=false)",2026-07-05,na,civicclerk_odata,,629,711,18.481,no
2020-11-18,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=633,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2020-11-18/PlanningCommission_e597_agenda.pdf,597,633,0.132,yes
2020-11-18,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4777,plainText=false)",2026-07-05,na,civicclerk_odata,,597,4777,9.143,no
2020-11-19,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=612,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2020-11-19/Council_e588_agenda.pdf,588,612,0.126,yes
2020-11-19,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=613,plainText=false)",2026-07-05,na,civicclerk_odata,,588,613,42.764,no
2020-12-02,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=518,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2020-12-02/HistoricPreservationBoard_e548_agenda.pdf,548,518,0.114,yes
2020-12-09,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=420,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2020-12-09/PlanningCommission_e504_agenda.pdf,504,420,0.118,yes
2020-12-09,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4776,plainText=false)",2026-07-05,na,civicclerk_odata,,504,4776,21.343,no
2020-12-10,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=401,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2020-12-10/Council_e495_agenda.pdf,495,401,0.121,yes
2020-12-10,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=402,plainText=false)",2026-07-05,na,civicclerk_odata,,495,402,18.106,no
2020-12-15,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=332,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2020-12-15/Council_e466_agenda.pdf,466,332,0.076,yes
2020-12-15,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=333,plainText=false)",2026-07-05,na,civicclerk_odata,,466,333,8.93,no
2020-12-16,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=316,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2020-12-16/PlanningCommission_e457_agenda.pdf,457,316,0.112,yes
2020-12-16,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4775,plainText=false)",2026-07-05,na,civicclerk_odata,,457,4775,25.048,no
2020-12-17,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=302,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2020-12-17/Council_e452_agenda.pdf,452,302,0.117,yes
2020-12-17,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=303,plainText=false)",2026-07-05,na,civicclerk_odata,,452,303,14.894,no
2021-01-06,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4334,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-01-06/HistoricPreservationBoard_e2177_agenda.pdf,2177,4334,0.115,yes
2021-01-06,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4335,plainText=false)",2026-07-05,na,civicclerk_odata,,2177,4335,12.128,no
2021-01-07,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4316,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-01-07/Council_e2170_agenda.pdf,2170,4316,0.063,yes
2021-01-07,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4317,plainText=false)",2026-07-05,na,civicclerk_odata,,2170,4317,53.466,no
2021-01-13,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4216,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-01-13/PlanningCommission_e2129_agenda.pdf,2129,4216,0.118,yes
2021-01-13,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4774,plainText=false)",2026-07-05,na,civicclerk_odata,,2129,4774,89.759,no
2021-01-20,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4144,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-01-20/PlanningCommission_e2101_agenda.pdf,2101,4144,0.113,yes
2021-01-20,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4773,plainText=false)",2026-07-05,na,civicclerk_odata,,2101,4773,38.123,no
2021-01-21,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4133,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-01-21/Council_e2096_agenda.pdf,2096,4133,0.055,yes
2021-01-21,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4134,plainText=false)",2026-07-05,na,civicclerk_odata,,2096,4134,1.955,no
2021-01-27,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4056,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-01-27/PlanningCommission_e2061_agenda.pdf,2061,4056,0.116,yes
2021-01-27,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4588,plainText=false)",2026-07-05,na,civicclerk_odata,,2061,4588,44.649,no
2021-02-03,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3976,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-02-03/HistoricPreservationBoard_e2027_agenda.pdf,2027,3976,0.148,yes
2021-02-03,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3977,plainText=false)",2026-07-05,na,civicclerk_odata,,2027,3977,116.66,no
2021-02-04,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3961,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-02-04/Council_e2021_agenda.pdf,2021,3961,0.061,yes
2021-02-04,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3962,plainText=false)",2026-07-05,na,civicclerk_odata,,2021,3962,34.532,no
2021-02-10,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3866,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-02-10/PlanningCommission_e1977_agenda.pdf,1977,3866,0.117,yes
2021-02-10,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4589,plainText=false)",2026-07-05,na,civicclerk_odata,,1977,4589,69.418,no
2021-02-11,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3846,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-02-11/Council_e1967_agenda.pdf,1967,3846,0.022,yes
2021-02-11,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3847,plainText=false)",2026-07-05,na,civicclerk_odata,,1967,3847,3.526,no
2021-02-17,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4772,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-02-17/PlanningCommission_e1934_agenda.pdf,1934,4772,0.139,yes
2021-02-17,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4771,plainText=false)",2026-07-05,na,civicclerk_odata,,1934,4771,12.615,no
2021-02-24,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3712,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-02-24/PlanningCommission_e1908_agenda.pdf,1908,3712,0.113,yes
2021-02-24,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4770,plainText=false)",2026-07-05,na,civicclerk_odata,,1908,4770,5.341,no
2021-02-25,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3698,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-02-25/Council_e1902_agenda.pdf,1902,3698,0.066,yes
2021-02-25,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3699,plainText=false)",2026-07-05,na,civicclerk_odata,,1902,3699,75.965,no
2021-03-03,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3603,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-03-03/HistoricPreservationBoard_e1858_agenda.pdf,1858,3603,0.135,yes
2021-03-03,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3604,plainText=false)",2026-07-05,na,civicclerk_odata,,1858,3604,15.412,no
2021-03-10,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4769,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-03-10/PlanningCommission_e1817_agenda.pdf,1817,4769,0.138,yes
2021-03-10,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4768,plainText=false)",2026-07-05,na,civicclerk_odata,,1817,4768,10.467,no
2021-03-11,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3486,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-03-11/Council_e1809_agenda.pdf,1809,3486,0.057,yes
2021-03-11,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3487,plainText=false)",2026-07-05,na,civicclerk_odata,,1809,3487,7.094,no
2021-03-18,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3410,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-03-18/Council_e1774_agenda.pdf,1774,3410,0.059,yes
2021-03-18,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3411,plainText=false)",2026-07-05,na,civicclerk_odata,,1774,3411,13.131,no
2021-03-24,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4766,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-03-24/PlanningCommission_e1744_agenda.pdf,1744,4766,0.161,yes
2021-03-24,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4767,plainText=false)",2026-07-05,na,civicclerk_odata,,1744,4767,215.391,no
2021-03-31,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3266,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-03-31/Council_e1715_agenda.pdf,1715,3266,0.023,yes
2021-03-31,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3267,plainText=false)",2026-07-05,na,civicclerk_odata,,1715,3267,17.957,no
2021-04-01,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3248,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-04-01/Council_e1709_agenda.pdf,1709,3248,0.06,yes
2021-04-01,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3249,plainText=false)",2026-07-05,na,civicclerk_odata,,1709,3249,15.11,no
2021-04-07,Historic Preservation Board,HistoricPreservationBoard,Historic Preservation Board,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3182,plainText=false)",2026-07-05,na,civicclerk_odata,,1681,3182,152.233,no
2021-04-14,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4765,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-04-14/PlanningCommission_e1653_agenda.pdf,1653,4765,0.15,yes
2021-04-14,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4764,plainText=false)",2026-07-05,na,civicclerk_odata,,1653,4764,63.214,no
2021-04-15,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3111,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-04-15/Council_e1648_agenda.pdf,1648,3111,0.06,yes
2021-04-15,City Council,Council,City Council,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3112,plainText=false)",2026-07-05,na,civicclerk_odata,,1648,3112,45.297,no
2021-04-18,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3067,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-04-18/PlanningCommission_e1630_agenda.pdf,1630,3067,0.118,yes
2021-04-21,City Council,Council,City Council,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3041,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-04-21/Council_e1618_agenda.pdf,1618,3041,0.067,yes
2021-04-21,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=3039,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-04-21/PlanningCommission_e1617_agenda.pdf,1617,3039,0.156,yes
2021-04-21,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4763,plainText=false)",2026-07-05,na,civicclerk_odata,,1617,4763,6.678,no
2021-04-28,Planning Commission,PlanningCommission,Planning Commission,agenda,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4762,plainText=false)",2026-07-05,text,civicclerk_odata,raw/2021-04-28/PlanningCommission_e1578_agenda.pdf,1578,4762,0.157,yes
2021-04-28,Planning Commission,PlanningCommission,Planning Commission,agenda_packet,"https://parkcityut.api.civicclerk.com/v1/Meetings/GetMeetingFileStream(fileId=4761,plainText=false)",2026-07-05,na,civicclerk_odata,,1578,4761,38.179,no
