ordinance_no,adoption_date,date,title,source_url,retrieved_date,format,extraction_method,path,land_use,result,matched_motion_date,matched_motion_no,match_confidence,date_precision,adoption_date_source,pdf_month_year,note
18-04,,2018-01-08,AN ORDINANCE OF MILLCREEK AMENDING THE FLOOD DAMAGE PREVENTION ORDINANCE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-04.pdf,2026-07-06,scanned,ocr,raw/18-04.pdf,no,,2018-01-08,14,medium,day,motion,,
18-05,,2018-01-08,AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 3350 S 1100 E FROM THE R-1-8 ZONE (RESIDENTIAL) TO THE R-1-5 ZONE (RESIDENTIAL),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-05.pdf,2026-07-06,scanned,ocr+ocrL,raw/18-05.pdf,yes,,2018-01-08,9,high,day,motion,2018-01,
18-06,,2018-01-08,AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 3249 AND 3311 SOUTH TETON DRIVE FROM THE FR-5 ZONE (FORESTRY AND RECREATION — MINUMUM 5 ACRE LOT AREA) TO THE FR-10 ZONE (FORESTRY AND R,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-06.pdf,2026-07-06,scanned,ocr,raw/18-06.pdf,yes,,2018-01-08,10,medium,day,motion,,
18-07,,2018-01,AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 4186 SOUTH MAIN STREET FROM THE M-1 AND M-2 ZONES (MANUFACTURING) TO THE MD ZONE (MIXED DEVELOPMENT),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-07.pdf,2026-07-06,scanned,ocr+ocrAll,raw/18-07.pdf,yes,,,,none,month,pdf,2018-01,
18-08,,2018-01-08,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR A MULTIFAMILY MIXED USE DEVELOPMENT WITH RESPECT TO APPROXIMATELY 7.05 ACRES OF REAL PROPERTY LOCATED AT 4186 SOUTH MAIN STR,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-08.pdf,2026-07-06,scanned,ocr,raw/18-08.pdf,yes,,,,none,day,pdf,2018-01,
18-09,,2018-01-22,"AN ORDINANCE AMENDING TITLE 19 OF THE MILLCREEK CODE OF ORDINANCES BY REPEALING THE M-1 AND M-2 (MANUFACTURING) ZONES, ADOPTING A NEW M (MANUFACTURING) ZONE, AND REZONING ALL PROPERTIES IN MILLCREEK C",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-09.pdf,2026-07-06,scanned,ocr,raw/18-09.pdf,yes,,2018-01-22,5,medium,day,motion,,
18-10,,2018-01-22,AN ORDINANCE TO AMEND THE 2017-2018 FISCAL YEAR BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/Ord%2018-10.pdf,2026-07-06,scanned,ocr,raw/18-10.pdf,no,,2018-01-22,3,high,day,motion,2018-01,
18-11,,2018-01-22,"AN ORDINANCE NOTIFYING THE PUBLIC OF A PENDING ORDINANCE REGARDING ESTABLISHING A TOWN CENTER OVERLAY ZONE FOR PROPERTIES LOCATED APPROXIMATELY BETWEEN HIGHLAND DRIVE AND 1300 EAST, AND 3000 SOUTH AND",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-11.pdf,2026-07-06,scanned,ocr,raw/18-11.pdf,yes,,2018-01-22,7,medium,day,motion,,
18-12,,2018-02-12,AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 3826 SOUTH 2300 EAST FROM THE R-M ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-12.pdf,2026-07-06,scanned,ocr+ocrAll,raw/18-12.pdf,yes,,,,none,day,pdf,2018-02,
18-13,,2018-02-12,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR THE CONSTRUCTION AND OPERATION OF A GROUND SIGN ASSOCIATED WITH A BANK LOCATED ON APPROXIMATELY 1.23 ACRES OF REAL PROPERTY,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-13.pdf,2026-07-06,scanned,ocr,raw/18-13.pdf,yes,,,,none,day,pdf,2018-02,
18-14,,2018-02-12,AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 1648 EAST 3300 SOUTH FROM THE C-1/ZC (COMMERCIAL) TO RM (RESIDENTIAL MULTI FAMILY),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-14.pdf,2026-07-06,scanned,ocr,raw/18-14.pdf,yes,,2018-02-12,6,medium,day,motion,,
18-15,,2018-02-12,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR A TOWNHOME DEVELOPMENT LOCATED ON APPROXIMATELY .24 ACRES OF REAL PROPERTY LOCATED AT 1648 EAST 3300 SOUTH,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-15.pdf,2026-07-06,scanned,ocr,raw/18-15.pdf,yes,,2018-02-12,7,high,day,motion,2018-02,
18-16,,2018-02-12,AN ORDINANCE APPROVING A FRANCHISE AGREEMENT WITH MCIMETRO ACCESS TRANSMISSION SERVICES CORP. D/B/A VERIZON ACCESS TRANSMISSION SERVICES,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-16.pdf,2026-07-06,scanned,ocr,raw/18-16.pdf,no,,,,none,day,pdf,2018-02,
18-17,,2018-03-12,City Council Agenda,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-17.pdf,2026-07-06,text,pdftext,raw/18-17.pdf,yes,,2018-03-12,1,medium,day,motion,,
18-18,,2018-03-12,AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 911 EAST FAIRCLOUGH DRIVE FROM THE R-1-8 ZONE (SINGLE FAMILY RESIDENTIAL) TO THE R-1-4 ZONE (SINGLE FAMILY RESIDENTIAL),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-18.pdf,2026-07-06,scanned,ocr+ocrL,raw/18-18.pdf,yes,,2018-03-12,2,high,day,motion,2018-03,
18-19,,2018-03-26,AN ORDINANCE CREATING THE MILLCREEK COMMUNITY REINVESTMENT AGENCY,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-19.pdf,2026-07-06,scanned,ocr+ocrL,raw/18-19.pdf,no,,2018-03-26,7,high,day,motion,2018-03,
18-20,,2018-04-09,AN ORDINANCE OF MILLCREEK MAKING A GLOBAL CHANGE TO ALL ORDINANCES AND CODE PROVISIONS THAT MAKE REFERENCE TO SALT LAKE COUNTY WHEN PROVIDING SERVICES FOR THE CITY OR SIMILAR REFERENCES OR PROVISIONS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-20.pdf,2026-07-06,scanned,ocr,raw/18-20.pdf,no,,2018-04-09,3,high,day,motion,2018-04,
18-21,,2018-04-09,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR A 22-UNIT TOWNHOME PLANNED UNIT DEVELOPMENT WITH RESPECT TO APPROXIMATELY 1.63ACRES OF REAL PROPERTY LOCATED AT APPROXIMATEL,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-21.pdf,2026-07-06,scanned,ocr,raw/18-21.pdf,yes,,2018-04-09,1,high,day,motion,2018-04,
18-22,,2018-04-09,City Council Agenda,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-22.pdf,2026-07-06,scanned,ocr+ocrL,raw/18-22.pdf,no,,2018-04-09,1,high,day,motion,2018-04,
18-23,,2018-04-09,"AN ORDINANCE REZONING CERTAIN REAL PROPERTY LOCATED AT APPROXIMATELY 3821 SOUTH PARKVIEW DRIVE FROM THE R-1-21 ZONE (SINGLE FAMILY RESIDENTIAL — MINIMUM LOT SIZE 21,000 SQUARE FEET) TO THE R-1-15 ZONE",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-23.pdf,2026-07-06,scanned,ocr,raw/18-23.pdf,yes,,2018-04-09,2,medium,day,motion,,
18-24,,2018-04,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR A TWO-LOT SUBDIVISION WITH RESPECT TO APPROXIMATELY 0.92 ACRES OF REAL PROPERTY LOCATED AT APPROXIMATELY 3821 SOUTH PARKVIEW,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-24.pdf,2026-07-06,scanned,ocr,raw/18-24.pdf,yes,,,,none,month,pdf,2018-04,
18-25,,2018-04-23,AN ORDINANCE OF MILLCREEK AMENDING MILLCREEK CODE OF ORDINANCES CHAPTER 2.56 COMMUNITY DISTRICTS AND COMMUNITY COUNCILS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-25.pdf,2026-07-06,scanned,ocr,raw/18-25.pdf,no,,2018-04-23,2,high,day,motion,2018-04,
18-26,,2018-04-23,"AN ORDINANCE OF THE MILLCREEK CITY COUNCIL REGULATING, PREVENTING, AND BANNING THE DISCHARGE OF FIREWORKS OR USE ANY IGNITION SOURCE INCLUDING LIGHTERS, MATCHES, SKY LANTERNS, AND SMOKING MATERIALS WI",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-26.pdf,2026-07-06,scanned,ocr,raw/18-26.pdf,no,,2018-04-23,3,medium,day,motion,,
18-27,,2018-05-14,"AN ORDINANCE TO APPROVE A MONETARY CONTRIBUTION OF $29,000 TO THE COMMUNITY COUNCILS ($5,000 TO THE EAST MILL CREEK COUNCIL, $6,000 TO THE CANYON RIM ASSOCIATION, TO $15,000 TO THE MILLCREEK COMMUNITY",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-27.pdf,2026-07-06,scanned,ocr,raw/18-27.pdf,no,,2018-05-14,6,medium,day,motion,,
18-28,,2018-05-14,City Council Agenda,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances2/documents/ORD%2018-28.pdf,2026-07-06,na,index-only (oversize; not stored),,no,,2018-05-14,4,medium,day,motion,,
18-31,,2018-06-11,AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 4572 — 4600 SOUTH 900 EAST FROM THE R-1-10 ZONE (RESIDENTIAL) TO THE C-2 ZONE (COMMERCIAL),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-31.pdf,2026-07-06,scanned,ocr+ocrL,raw/18-31.pdf,yes,,2018-06-11,4,high,day,motion,2018-06,
18-32,,2018-05-14,"AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR A MIXED USE MULTIFAMILY BUILDING WITH 3,850 SF OF COMMERCIAL SPACE AND EIGHTEEN RESIDENTIAL UNITS WITH RESPECT TO APPROXIMAT",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-32.pdf,2026-07-06,scanned,ocr,raw/18-32.pdf,yes,,2018-05-14,3,medium,day,motion,2018-06,
18-33,,2018-06-25,AN ORDINANCE TO AMEND THE 2017-2018 FISCAL YEAR BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-33.pdf,2026-07-06,scanned,ocr,raw/18-33.pdf,no,,2018-06-25,5,high,day,motion,2018-06,
18-34,,2018-05-29,AN ORDINANCE OF MILLCREEK AMENDING MILLCREEK CODE OF ORDINANCES SECTION 14.16.030 REGARDING EXCAVATION APPLICATION PERMIT REQUIRING THE USE OF THE CITY’S ONLINE SYSTEM AND ASSESSING AN ADMINISTRATIVE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-34.pdf,2026-07-06,scanned,ocr,raw/18-34.pdf,no,,2018-05-29,6,high,day,motion,2018-05,
18-35,,2018-06-11,City Council Agenda,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-35.pdf,2026-07-06,text,pdftext,raw/18-35.pdf,no,,2018-06-11,2,medium,day,motion,,
18-36,,2018-06-11,"AN ORDINANCE OF MILLCREEK TO APPROVE A MONETARY CONTRIBUTION OF $10,000 TO UTAH VENTURE OUTDOORS AND $2,000 TO THE MILLCREEK ARTS COUNCIL",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-36.pdf,2026-07-06,scanned,ocr,raw/18-36.pdf,no,,2018-06-11,6,high,day,motion,2018-06,
18-37,,2018-06-11,"AN ORDINANCE OF MILLCREEK TO APPROVE A MONETARY CONTRIBUTION OF $45,000 TO COMMUNITY COUNCILS AND $5,000 TO RAIN BARREL PROGRAM (PARTNERING WITH UTAH RIVERS COUNCIL TO PROVIDE SUBSIDIZED WATER BARRELS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-37.pdf,2026-07-06,scanned,ocr,raw/18-37.pdf,no,,2018-06-11,8,high,day,motion,2018-06,
18-38,,2018-06-25,"AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 2217 EAST EVERGREEN AVENUE FROM THE R-1-10 ZONE (SINGLE-FAMILY RESIDENTIAL — MINIMUM LOT SIZE 10,000 SQUARE FEET) TO THE R-1-8 ZONE (SIN",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-38.pdf,2026-07-06,scanned,ocr+ocrL,raw/18-38.pdf,yes,,2018-06-25,2,high,day,motion,2018-06,
18-39,,2018-06-25,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR A TWO-LOT SUBDIVISION WITH RESPECT TO APPROXIMATELY 0.48 ACRES OF REAL PROPERTY LOCATED AT APPROXIMATELY 2217 EAST EVERGREEN,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-39.pdf,2026-07-06,scanned,ocr,raw/18-39.pdf,yes,,2018-06-25,2,high,day,motion,2018-06,
18-40,,2018-07-09,AN ORDINANCE AMENDING MILLCREEK CODE OF ORDINANCES 1.01.060 AND ADOPTING A NEW FORMAL SEAL,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-40.pdf,2026-07-06,scanned,ocr,raw/18-40.pdf,no,,2018-07-09,4,high,day,motion,2018-07,
18-41,,2018-07-09,City Council Agenda,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-41.pdf,2026-07-06,text,pdftext,raw/18-41.pdf,yes,,2018-07-09,1,medium,day,motion,,
18-42,,2018-07-09,AN ORDINANCE ESTABLISHING A TOWN CENTER OVERLAY ZONE OVER CERTAIN PROPERTY LOCATED APPROXIMATELY BETWEEN 3000 SOUTH AND 3300 SOUTH AND HIGHLAND DRIVE AND 1300 EAST,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-42.pdf,2026-07-06,scanned,ocr,raw/18-42.pdf,yes,,2018-07-09,2,medium,day,motion,,
18-43,,2018-07-09,City Council Agenda,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-43.pdf,2026-07-06,text,pdftext,raw/18-43.pdf,yes,,2018-07-09,3,medium,day,motion,,
18-44,,2018-08-27,AN ORDINANCE ADDING CHAPTER 20 TO TITLE 16 OF THE MILLCREEK CODE OF ORDINANCES REGARDING SMALL WIRELESS FACILITIES DEPLOYMENT,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-44.pdf,2026-07-06,scanned,ocr+ocrAll,raw/18-44.pdf,no,,,,none,day,pdf,2018-08,
18-45,,2018-08-13,City Council Agenda,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-45.pdf,2026-07-06,text,pdftext,raw/18-45.pdf,no,,2018-08-13,12,medium,day,motion,,
18-46,,2018-08-13,City Council Agenda,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-46.pdf,2026-07-06,text,pdftext,raw/18-46.pdf,yes,,2018-08-13,5,medium,day,motion,,
18-47,,2018-08-13,AN ORDINANCE NOTIFYING THE PUBLIC OF A PENDING ORDINANCE LIMITING THE SIZE OF OFF-PREMISE SIGNS TO THREE HUNDRED SQUARE FEET IN THE TOWN CENTER OVERLAY ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-47.pdf,2026-07-06,scanned,ocr,raw/18-47.pdf,yes,,2018-08-13,6,medium,day,motion,,
18-48,,2018-08-27,AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 2780 EAST 3300 SOUTH FROM THE R-M ZONE (MULTIFAMILY RESIDENTIAL) TO THE C-2 ZONE (COMMERCIAL),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-48.pdf,2026-07-06,scanned,ocr+ocrAll,raw/18-48.pdf,yes,,,,none,day,pdf,2018-08,
18-49,,2018-08-27,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR AN EIGHT UNIT MIXED USE MULTIFAMILY DEVELOPMENT WITH RESPECT TO APPROXIMATELY 0.3 ACRES OF REAL PROPERTY LOCATED AT APPROXIM,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-49.pdf,2026-07-06,scanned,ocr,raw/18-49.pdf,yes,,,,none,day,pdf,2018-08,
18-50,,2018-08-27,AN ORDINANCE AMENDING CHAPTER 19.05 CHANGING THE NUMBER OF PLANNING COMMISSIONERS FROM SEVEN TO NINE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-50.pdf,2026-07-06,scanned,ocr,raw/18-50.pdf,yes,,2018-08-27,4,high,day,motion,2018-08,
18-51,,2018-08-27,AN ORDINANCE OF MILLCREEK ENACTING NEW CODE SECTION 2.22.180 REGARDING SURPLUS OF REAL PROPERTY,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/1600116878_ORD%2018-51.pdf,2026-07-06,scanned,ocr,raw/18-51.pdf,no,,2018-08-27,11,high,day,motion,2018-08,
18-52,,2018-09-10,City Council Agenda,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-52.pdf,2026-07-06,scanned,ocr,raw/18-52.pdf,no,,2018-09-10,5,high,day,motion,2018-09,
18-53,,2018-09-24,"AN ORDINANCE OF MILLCREEK AMENDING THE MILLCREEK CODE OF ORDINANCES CHAPTERS 5.01, 5.02, AND 5.22 TO PROVIDE THAT RENTAL OF ONE OR MORE RESIDENTIAL DWELLINGS IS INCLUDED IN THE DEFINITION OF BUSINESS",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-53.pdf,2026-07-06,scanned,ocr,raw/18-53.pdf,yes,,2018-09-24,6,high,day,motion,2018-09,
18-54,,2018-09-24,AN ORDINANCE APPROVING A PLAT VACATING A PLATTED CUL-DE-SAC AT APPROXIMATELY 945 EAST SAGEHILL DRIVE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-54.pdf,2026-07-06,scanned,ocr,raw/18-54.pdf,yes,,2018-09-24,3,medium,day,motion,,
18-55,,2018-09-24,AN ORDINANCE OF MILLCREEK VACATING A PORTION OF DEDICATED RIGHT-OF-WAY AT APPROXIMATELY 1612 EAST 3300 SOUTH,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-55.pdf,2026-07-06,scanned,ocr,raw/18-55.pdf,no,,2018-09-24,4,medium,day,motion,,
18-56,,2018-10-08,"AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT APPROXIMATELY 3360 SOUTH ARARAT DRIVE FROM THE R-1-6 ZONE (SINGLE- FAMILY RESIDENTIAL) TO THE RM ZONE (MULTIFAMILY RESIDENTIAL), SUBJECT TO A DEVELOPM",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-56.pdf,2026-07-06,scanned,ocr,raw/18-56.pdf,yes,,2018-10-08,11,medium,day,motion,,
18-57,,2018-10-08,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-57.pdf,2026-07-06,scanned,ocr,raw/18-57.pdf,yes,,2018-10-08,12,high,day,motion,2018-10,
18-58,,2018-10-08,AN ORDINANCE APPOINTING A MUNICIPAL INSPECTOR,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-58.pdf,2026-07-06,scanned,ocr,raw/18-58.pdf,no,,2018-10-08,5,high,day,motion,2018-10,
18-59,,2018-10-08,AN ORDINANCE OF MILLCREEK AMENDING MILLCREEK CODE OF ORDINANCES SECTION 14.12.050 REGARDING LANDSCAPING OVERHANGING STREET PAVEMENT,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-59.pdf,2026-07-06,scanned,ocr,raw/18-59.pdf,no,,2018-10-08,10,high,day,motion,2018-10,
18-60,,2018-10-22,AN ORDINANCE OF MILLCREEK AMENDING MILLCREEK CODE OF ORDINANCES CHAPTER 19.73 REGARDING THE TOWN CENTER OVERLAY ZONE,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-60.pdf,2026-07-06,scanned,ocr,raw/18-60.pdf,yes,,2018-10-22,2,medium,day,motion,,
18-61,,2018-10,AN ORDINANCE TO AMEND THE 2018-2019 FISCAL YEAR BUDGET,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-61.pdf,2026-07-06,scanned,ocr,raw/18-61.pdf,no,,,,none,month,pdf,2018-10,
18-62,,2018-10-22,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018.62.pdf,2026-07-06,text,pdftext,raw/18-62.pdf,yes,,2018-10-22,10,medium,day,motion,,
18-63,,2018-10-22,City Council Meeting Agenda and Packet,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-63.pdf,2026-07-06,na,index-only (oversize; not stored),,no,,2018-10-22,3,medium,day,motion,,
18-64,,2018-11-13,,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-64.pdf,2026-07-06,scanned,pdftext+ocrAll,raw/18-64.pdf,no,,,,none,day,pdf,2018-11,
18-65,,2018-11-26,AN ORDINANCE APPROVING THE ADOPTION AND IMPLEMENTATION OF THE NATIONAL INCIDENT MANAGEMENT SYSTEM,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-65.pdf,2026-07-06,scanned,ocr,raw/18-65.pdf,no,,2018-11-26,10,high,day,motion,2018-11,
18-66,,2018-11-26,AN ORDINANCE OF MILLCREEK AMENDING VARIOUS PROVISIONS OF THE MILLCREEK CODE OF ORDINANCES REGARDING IMPROVEMENT COMPLETION ASSURANCES/BONDS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances2/documents/ORD%2018-66.pdf,2026-07-06,scanned,ocr,raw/18-66.pdf,no,,2018-11-26,9,high,day,motion,2018-11,
18-68,,2018-11-26,AN ORDINANCE AMENDING MILLCREEK CODE OF ORDINANCES SECTION 14.32.010 EXPANDING THE DUTY OF ABUTTING PROPERTY OWNERS TO INCLUDE LANDSCAPING AND PARK STRIPS,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/ordinances/documents/ORD%2018-68.pdf,2026-07-06,scanned,ocr,raw/18-68.pdf,no,,,,none,day,pdf,2018-11,
18-69,,2018-11-26,"AN ORDINANCE AMENDING THE ZONE CONDITION FOR CERTAIN PROPERTY LOCATED AT APPROXIMATELY 784 EAST 4500 SOUTH, LOCATED IN THE C-2 COMMERCIAL ZONE",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-69.pdf,2026-07-06,scanned,ocr+ocrL,raw/18-69.pdf,yes,,2018-11-26,12,high,day,motion,2018-11,
18-70,,2018-11-26,AN ORDINANCE OF THE MILLCREEK COUNCIL APPROVING A DEVELOPMENT AGREEMENT FOR CYPRUS FEDERAL CREDIT UNION WITH RESPECT TO APPROXIMATELY 1.77 ACRES OF REAL PROPERTY LOCATED AT APPROXIMATELY 780 EAST 4500,https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-70.pdf,2026-07-06,scanned,ocr,raw/18-70.pdf,yes,,2018-11-26,4,high,day,motion,2018-11,
18-71,,2018-12-10,"AN ORDINANCE OF THE MILLCREEK CITY COUNCIL ADOPTING AN OFFICIAL PLAN FOR THE CANYON RIM COMMONS COMMUNITY REINVESTMENT PROJECT AREA, AS APPROVED BY THE MILLCREEK COMMUNITY REINVESTMENT AGENCY AND DIRE",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-71.pdf,2026-07-06,scanned,ocr,raw/18-71.pdf,no,,2018-12-10,6,high,day,motion,2018-12,
18-72,,2018-12-10,"AN ORDINANCE OF THE MILLCREEK CITY COUNCIL ADOPTING AN OFFICIAL PLAN FOR THE OLYMPUS HILLS COMMUNITY REINVESTMENT PROJECT AREA, AS APPROVED BY THE MILLCREEK COMMUNITY REINVESTMENT AGENCY AND DIRECTING",https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-72.pdf,2026-07-06,scanned,ocr,raw/18-72.pdf,no,,2018-12-10,7,high,day,motion,2018-12,
18-73,,2018-12-10,AN ORDINANCE REZONING CERTAIN PROPERTY LOCATED AT 4284 SOUTH 900 EAST FROM THE R-1-8 (SINGLE-FAMILY RESIDENTIAL) TO THE R-1-21 (SINGLE-FAMILY RESIDENTIAL),https://s3.us-west-2.amazonaws.com/municipalcodeonline.com-new/millcreek/orddoc/documents/ORD%2018-73.pdf,2026-07-06,scanned,ocr,raw/18-73.pdf,yes,,2018-12-10,2,medium,day,motion,,
