candidate,office,seat,election_year,filing_date,reporting_period,date,vendor_raw,vendor_normalized,purpose,amount,in_kind,is_incremental,source_filing,document_id,line_no,extraction_confidence,extract_method,needs_review,geometry,verified
Jim Bradley,Council,,2012,2012-06-19,,2012-05-15,MacCool's Restaurant,MacCool's Restaurant,Campaign dinner,84.43,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,4,high,vision/legacy_landscape_attachment,0,"p6:x70,y502,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-05-15,Verizon Wireless,Verizon Wireless,Campaign telephone,199.66,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,5,high,vision/legacy_landscape_attachment,0,"p6:x70,y550,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-05-23,Equality Utah,Equality Utah,Pride parade,120.00,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,6,high,vision/legacy_landscape_attachment,0,"p6:x70,y598,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-05-24,Sign-A-Rama,Sign-A-Rama,Banners,246.00,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,7,high,vision/legacy_landscape_attachment,0,"p6:x70,y646,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-05-30,Herriman City,Herriman City,Rodeo sponsorship,250.00,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,8,high,vision/legacy_landscape_attachment,0,"p6:x70,y694,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-05-30,Square Space,Square Space,Campaign website,192.00,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,9,high,vision/legacy_landscape_attachment,0,"p6:x70,y742,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-05-29,Cinegrill,Cinegrill,Campaign lunch,56.32,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,10,high,vision/legacy_landscape_attachment,0,"p6:x70,y790,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-06-04,EF Creative,EF Creative,Campaign graphic arts,417.00,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,11,high,vision/legacy_landscape_attachment,0,"p6:x70,y838,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-06-08,American Label,American Label,Campaign stickers,250.00,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,12,high,vision/legacy_landscape_attachment,0,"p6:x70,y886,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-06-11,Utah State Democratic Committee,Utah State Democratic Committee,Coordinated campaign,1500.00,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,13,high,vision/legacy_landscape_attachment,0,"p6:x70,y934,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-06-13,Original Copy and Print,Original Copy and Print,Campaign stickers,126.80,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,14,high,vision/legacy_landscape_attachment,0,"p6:x70,y982,w700,h44@250dpi",1
Jim Bradley,Council,,2012,2012-06-19,,2012-06-15,Square Up,Square Up,Bank charges,1.50,False,False,raw/clerk_legacy/Bradley_J_12_June_Interim_CntyCncl_AtLrgC_Redacted.pdf,b6859fae,15,high,vision/legacy_landscape_attachment,0,"p6:x70,y1030,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-08-01,Molding Box,Molding Box,Brochures,695.83,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,1,medium,vision/legacy_landscape_attachment,0,"p4:x70,y358,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-07-03,Service Press,Service Press,Brochures,430.07,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,2,medium,vision/legacy_landscape_attachment,0,"p4:x70,y406,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-06-20,Lyon Printing,Lyon Printing,Signs,2137.00,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,3,medium,vision/legacy_landscape_attachment,0,"p4:x70,y454,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-06-27,Lyon Printing,Lyon Printing,Signs,641.10,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,4,medium,vision/legacy_landscape_attachment,0,"p4:x70,y502,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-06-20,Greater Avenues Community Council,Greater Avenues Community Council,Booth,150.00,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,5,medium,vision/legacy_landscape_attachment,0,"p4:x70,y550,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-06-30,FedEx Office,FedEx Office,Office supply,10.66,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,6,medium,vision/legacy_landscape_attachment,0,"p4:x70,y598,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-06-30,Costco,Costco,Booth & lunch,190.62,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,7,medium,vision/legacy_landscape_attachment,0,"p4:x70,y646,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-07-01,9th & 9th Street Fair,9th & 9th Street Fair,Booth fee,125.00,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,8,medium,vision/legacy_landscape_attachment,0,"p4:x70,y694,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-06-15,UT AFL-CIO,UT AFL-CIO,Booth,99.00,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,9,medium,vision/legacy_landscape_attachment,0,"p4:x70,y742,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-XX-XX,Draper Arts Council,Draper Arts Council,Booth fee,80.00,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,10,medium,vision/legacy_landscape_attachment,0,"p4:x70,y790,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-07-20,SL Co Aging Services/Senior Expo,SL Co Aging Services/Senior Expo,Parade fee,50.00,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,11,medium,vision/legacy_landscape_attachment,0,"p4:x70,y838,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-08-01,Sutherlands,Sutherlands,Sign supplies,675.00,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,12,medium,vision/legacy_landscape_attachment,0,"p4:x70,y886,w700,h44@250dpi",1
Mary Bishop,Recorder,,2014,2014-09-15,,2014-06-16,Taylorsville Arts Council,Taylorsville Arts Council,Booth,60.88,False,False,raw/clerk_legacy/Bishop_Mary_Recorder_Sept.pdf,a5e8390c,13,medium,vision/legacy_landscape_attachment,0,"p4:x70,y934,w700,h44@250dpi",1
