clip_id,date,body,motion_no,motion_text,motion_type,result_raw,outcome,mover,seconder,aye,nay,names_recorded,source_file
100025,2015-07-14,Snyderville Basin Planning Commission,7,"forward a positive recommendation to the Summit County Council for the proposed amendment to Chapter 10-4- 2 of the Snyderville Basin Development Code regulating the installation of wood burning stoves and appliances with the reinstatement of Burning of Certain Materials with an exception for burning ordinary yard waste with the Fire District’s permission and incorporating the other edits discussed at this meeting based on the following Findings of Fact and Conclusions of Law contained in the staff report dated July 14, 2015: Findings of Fact: 1",,,Pass,Barnes,Peck,,,0,land_use/minutes/2015/2015-07-14_snyderville_basin_pc.md
100025,2015-07-14,Snyderville Basin Planning Commission,8,"approve the minutes of the June 9, 2015, Snyderville Basin Planning Commission meeting as written",,,,Barnes,Peck,,,1,land_use/minutes/2015/2015-07-14_snyderville_basin_pc.md
100025,2015-07-14,Snyderville Basin Planning Commission,9,"approve the minutes of the July 23, 2015, Snyderville Basin Planning Commission meeting as written",,,Pass,Barnes,Peck,,,1,land_use/minutes/2015/2015-07-14_snyderville_basin_pc.md
100026,2015-07-16,Eastern Summit County Planning Commission,1,approve the CUP with the condition of approval as outlined in the Staff Report,,(5-0),Pass,Clyde,Vernon,5,0,0,land_use/minutes/2015/2015-07-16_eastern_summit_pc.md
100026,2015-07-16,Eastern Summit County Planning Commission,2,adjourn,,,Pass,Clyde,,,,0,land_use/minutes/2015/2015-07-16_eastern_summit_pc.md
100028,2015-08-06,Eastern Summit County Planning Commission,1,his house substantially back from the highway,,,,,,,,0,land_use/minutes/2015/2015-08-06_eastern_summit_pc.md
100028,2015-08-06,Eastern Summit County Planning Commission,2,"approve the conditional use permit for the Peterson garage with the findings of fact, conclusions of law, and conditions of approval as stated in the Staff Report",,(6-1),Pass,Henrie,Willoughby,6,1,1,land_use/minutes/2015/2015-08-06_eastern_summit_pc.md
100028,2015-08-06,Eastern Summit County Planning Commission,3,adjourn,,,Pass,Clyde,,,,0,land_use/minutes/2015/2015-08-06_eastern_summit_pc.md
100029,2015-08-11,Snyderville Basin Planning Commission,1,"approve the Conditional Use Permit for an expansion to the Silver Creek Water Reclamation Facility with the following findings of fact, conclusions of law, and conditions of approval as shown in the staff report with the amendment to Condition 2 noted by Staff: Findings of Fact: 1",,,Pass,Harte,Barnes,,,0,land_use/minutes/2015/2015-08-11_snyderville_basin_pc.md
100029,2015-08-11,Snyderville Basin Planning Commission,2,"forward a positive recommendation to the County Council for the proposed amendment to the Canyon Corners Development Agreement with the following findings of fact, conclusions of law, and conditions of approval as shown in the staff report: Findings of Fact: Snyderville Basin Planning Commission Regular Meeting August 11, 2015 Page 13 of 22 1",,,Pass,Harte,Barnes,,,0,land_use/minutes/2015/2015-08-11_snyderville_basin_pc.md
100029,2015-08-11,Snyderville Basin Planning Commission,3,"forward a positive recommendation to the County Manager for the Frostwood F6 Final Site Plan and Condo Plat with the following findings of fact, conclusions of law, and conditions of Snyderville Basin Planning Commission Regular Meeting August 11, 2015 Page 18 of 22 approval as outlined in the staff report, including the memorandum from Public Works Director Derrick Radke contained in the staff report: Findings of Fact: 1",,,,Harte,Klingenstein,,,0,land_use/minutes/2015/2015-08-11_snyderville_basin_pc.md
100029,2015-08-11,Snyderville Basin Planning Commission,4,"approve the minutes of the July 14, 2015, Snyderville Basin Planning Commission meeting as written",,,Pass,Barnes,Lawson,,,1,land_use/minutes/2015/2015-08-11_snyderville_basin_pc.md
100029,2015-08-11,Snyderville Basin Planning Commission,5,"approve the minutes of the July 28, 2015, Snyderville Basin Planning Commission meeting as written",,,Pass,Barnes,Harte,,,0,land_use/minutes/2015/2015-08-11_snyderville_basin_pc.md
100030,2015-08-20,Eastern Summit County Planning Commission,1,approve the minutes as corrected,,,Pass,Henrie,Wharton,,,0,land_use/minutes/2015/2015-08-20_eastern_summit_pc.md
100030,2015-08-20,Eastern Summit County Planning Commission,2,,,(6 - 0),Pass,,,6,0,0,land_use/minutes/2015/2015-08-20_eastern_summit_pc.md
100030,2015-08-20,Eastern Summit County Planning Commission,3,approve the minutes as corrected,,(6 - 0),Pass,Vernon,Henrie,6,0,0,land_use/minutes/2015/2015-08-20_eastern_summit_pc.md
100030,2015-08-20,Eastern Summit County Planning Commission,4,zone the East Wanship Road AG-1 to the county road boundary,,(3 – 3),Fail,Vernon,Willoughby,3,3,1,land_use/minutes/2015/2015-08-20_eastern_summit_pc.md
100030,2015-08-20,Eastern Summit County Planning Commission,5,the AG-1 be applied to the county road all the way to the freeway in the “triangle piece.” • MOTION DIED for a lack of a second,,,,,,,,0,land_use/minutes/2015/2015-08-20_eastern_summit_pc.md
100030,2015-08-20,Eastern Summit County Planning Commission,6,they apply the AG-1 zone to where the county road ends,,(3 – 3),Fail,Vernon,Willoughby,3,3,1,land_use/minutes/2015/2015-08-20_eastern_summit_pc.md
100030,2015-08-20,Eastern Summit County Planning Commission,7,,,(5-2),Pass,,Willoughby,5,2,1,land_use/minutes/2015/2015-08-20_eastern_summit_pc.md
100030,2015-08-20,Eastern Summit County Planning Commission,8,adjourn,,(6-0),Pass,Clyde,,6,0,0,land_use/minutes/2015/2015-08-20_eastern_summit_pc.md
100031,2015-08-25,Snyderville Basin Planning Commission,1,"approve a Conditional Use Permit to allow the proposed use of the Home Savings Bank SPA as Office, Moderate, to accommodate the potential tenant of a law office based upon the following Findings of Fact and Conclusions of Law as shown in the staff report: Findings of Fact: 1",,,Pass,Peck,Barnes,,,0,land_use/minutes/2015/2015-08-25_snyderville_basin_pc.md
100032,2015-09-03,Eastern Summit County Planning Commission,1,approve the minutes as corrected,,(5 - 0),Pass,Wharton,Vernon,5,0,1,land_use/minutes/2015/2015-09-03_eastern_summit_pc.md
100032,2015-09-03,Eastern Summit County Planning Commission,2,approve the minutes as corrected,,(6 - 0),Pass,Clyde,Willoughby,6,0,0,land_use/minutes/2015/2015-09-03_eastern_summit_pc.md
100032,2015-09-03,Eastern Summit County Planning Commission,3,adjourn,,,,Vernon,,,,0,land_use/minutes/2015/2015-09-03_eastern_summit_pc.md
100033,2015-09-08,Snyderville Basin Planning Commission,1,continue this item to a date uncertain,,,,DeFord,Peck,,,0,land_use/minutes/2015/2015-09-08_snyderville_basin_pc.md
100033,2015-09-08,Snyderville Basin Planning Commission,2,continue this application to a date uncertain,,,Pass,Peck,Klingenstein,,,0,land_use/minutes/2015/2015-09-08_snyderville_basin_pc.md
100033,2015-09-08,Snyderville Basin Planning Commission,3,"continue the public hearing for amendments to Section 10-8-11: Preservation of Historically Significant Structures to September 22, 2015, with Legal assisting Planning in fine- tuning the amendments as proposed",,,Pass,Peck,,,,0,land_use/minutes/2015/2015-09-08_snyderville_basin_pc.md
100034,2015-09-17,Eastern Summit County Planning Commission,1,forward a positive recommendation to the Community Development Director with the Findings of Fact and Conclusions of Law as stated in the Staff Report,,(6 – 0),Pass,Clyde,Wharton,6,0,0,land_use/minutes/2015/2015-09-17_eastern_summit_pc.md
100035,2015-09-22,Snyderville Basin Planning Commission,1,"forward a positive recommendation to the Summit County Council for the proposed amendments to Section 10-8-11: Preservation of Historically Significant Structures in the Snyderville Basin Development Code as shown in the staff report dated September 22, 2015, with the follow findings of fact and conclusions of law contained in the staff report: Findings of Fact: 1",,,Pass,Klingenstein,Barnes,,,0,land_use/minutes/2015/2015-09-22_snyderville_basin_pc.md
100035,2015-09-22,Snyderville Basin Planning Commission,2,"forward a positive recommendation to the County Manager for the RC 22 Final Subdivision Snyderville Basin Planning Commission Regular Meeting September 22, 2015 Page 5 of 13 Plat, Canyons Resort Village, with the following findings of fact, conclusions of law, and conditions of approval shown in the staff report dated September 22, 2015, as amended: Findings of Fact: 1",,,,Klingenstein,Lawson,,,0,land_use/minutes/2015/2015-09-22_snyderville_basin_pc.md
100035,2015-09-22,Snyderville Basin Planning Commission,3,"forward a positive recommendation to the County Manager for the RC 25 Final Subdivision Plat, Canyons Resort Village, with the following findings of fact, conclusions of law, and Snyderville Basin Planning Commission Regular Meeting September 22, 2015 Page 7 of 13 conditions of approval shown in the staff report dated September 22, 2015, as amended: Findings of Fact: 1",,,,Barnes,DeFord,,,0,land_use/minutes/2015/2015-09-22_snyderville_basin_pc.md
100035,2015-09-22,Snyderville Basin Planning Commission,4,"approve the minutes of the August 25, 2015, Snyderville Basin Planning Commission meeting as written",,,Pass,Barnes,DeFord,,,0,land_use/minutes/2015/2015-09-22_snyderville_basin_pc.md
100036,2015-10-13,Snyderville Basin Planning Commission,1,"approve the Conditional Use Permit for a commercial horse stable and riding academy at 7905 Long Rifle Road based on the following findings of fact, conclusions of law, and conditions of approval found in the staff report dated October 13, 2015: Findings of Fact: 1",,,,Peck,Lawson,,,0,land_use/minutes/2015/2015-10-13_snyderville_basin_pc.md
100036,2015-10-13,Snyderville Basin Planning Commission,2,"approve the minutes of the August 11, 2015, Snyderville Basin Planning Commission meeting as written",,,Pass,Barnes,Lawson,,,1,land_use/minutes/2015/2015-10-13_snyderville_basin_pc.md
100037,2015-10-22,Eastern Summit County Planning Commission,1,"have the minimum lot size in the AG-6, AG-20, AG-40, and the AG-80 as 1 acre",,(5-2),Pass,Wharton,Hanson,5,2,1,land_use/minutes/2015/2015-10-22_eastern_summit_pc.md
100037,2015-10-22,Eastern Summit County Planning Commission,2,"on any property with a legal description owned by one person that encompasses a footprint in one or more zones, the density derived from those zones may be situated anywhere within that property boundary",,,,Wharton,,,,0,land_use/minutes/2015/2015-10-22_eastern_summit_pc.md
100037,2015-10-22,Eastern Summit County Planning Commission,3,a lot or parcel with one owner and with two or more zones that has density located in the AG-1 or AG-6 zones may move the density to another zone that is located on the property,,(4-3),Pass,,Vernon,4,3,1,land_use/minutes/2015/2015-10-22_eastern_summit_pc.md
100037,2015-10-22,Eastern Summit County Planning Commission,4,Weber Canyon from Park City,,,,,,,,0,land_use/minutes/2015/2015-10-22_eastern_summit_pc.md
100037,2015-10-22,Eastern Summit County Planning Commission,5,continue the public hearing until November 5th at the South Summit Middle School,,(7-0),Pass,Hanson,Henrie,7,0,0,land_use/minutes/2015/2015-10-22_eastern_summit_pc.md
100037,2015-10-22,Eastern Summit County Planning Commission,6,"Approval of Minutes July 16, 2015: A motion was made by Commissioner Clyde, which was seconded by Commissioner Henrie, to approve the minutes as corrected",,(5-0),Pass,,Henrie,5,0,1,land_use/minutes/2015/2015-10-22_eastern_summit_pc.md
100037,2015-10-22,Eastern Summit County Planning Commission,7,"August 20, 2015: A motion was made by Commissioner Wharton, which was seconded by Commissioner Willoughby, to approve the minutes as corrected",,(6-0),Pass,,,6,0,1,land_use/minutes/2015/2015-10-22_eastern_summit_pc.md
100037,2015-10-22,Eastern Summit County Planning Commission,8,"September 3, 2015: A motion was made by Commissioner Hanson, which was seconded by Commissioner Clyde, to approve the minutes as corrected",,(6-0),Pass,,,6,0,1,land_use/minutes/2015/2015-10-22_eastern_summit_pc.md
100037,2015-10-22,Eastern Summit County Planning Commission,9,adjourn,,(7-0),Pass,Wharton,Willoughby,7,0,0,land_use/minutes/2015/2015-10-22_eastern_summit_pc.md
100038,2015-11-05,Eastern Summit County Planning Commission,1,approve the CUP for the barn as outlined in the Staff Report and with the following conditions of approval: 1,,(7-0),Pass,Hanson,Willoughby,7,0,0,land_use/minutes/2015/2015-11-05_eastern_summit_pc.md
100038,2015-11-05,Eastern Summit County Planning Commission,2,Peoa for the rural nature,,,,,,,,0,land_use/minutes/2015/2015-11-05_eastern_summit_pc.md
100038,2015-11-05,Eastern Summit County Planning Commission,3,here for the rural nature,,,,,,,,0,land_use/minutes/2015/2015-11-05_eastern_summit_pc.md
100038,2015-11-05,Eastern Summit County Planning Commission,4,continue the public hearing to November 19th in Coalville,,(7-0),Pass,Hanson,Vernon,7,0,0,land_use/minutes/2015/2015-11-05_eastern_summit_pc.md
100038,2015-11-05,Eastern Summit County Planning Commission,5,approve the minutes as written,,(6 - 0),Pass,Wharton,Henrie,6,0,1,land_use/minutes/2015/2015-11-05_eastern_summit_pc.md
100038,2015-11-05,Eastern Summit County Planning Commission,6,adjourn,,(7 – 0),Pass,Clyde,,7,0,0,land_use/minutes/2015/2015-11-05_eastern_summit_pc.md
100039,2015-11-10,Snyderville Basin Planning Commission,1,"approve the proposed Plat Amendment to combine Meadow Wild Phase 1, Lots 37, 38, and the north ½ of 39 into one parcel and approve the lot combination based on the following findings of fact and conclusions of law outlined in the staff report dated November 10, 2015: Snyderville Basin Planning Commission Regular Meeting November 10, 2015 Page 3 of 16 Findings of Fact: 1",,,Pass,Peck,Harte,,,0,land_use/minutes/2015/2015-11-10_snyderville_basin_pc.md
100039,2015-11-10,Snyderville Basin Planning Commission,2,"approve the proposed amendments to the Shadow Mountain Subdivision including the removal of a platted sewer easement based on the following findings of fact, conclusions of law, and conditions of approval as outlined in the staff report dated November 10, 2015: Findings of Fact: 1",,,Pass,Barnes,Peck,,,0,land_use/minutes/2015/2015-11-10_snyderville_basin_pc.md
100039,2015-11-10,Snyderville Basin Planning Commission,3,"approve the Conditional Use Permit for the Rocky Mountain Power Bear Hollow Substation expansion as outlined in the staff report dated November 10, 2015, with the following findings of fact, conclusions of law, and conditions of approval outlined in the staff report with two additional conditions: Findings of Fact: 1",,,,Klingenstein,Lawson,,,0,land_use/minutes/2015/2015-11-10_snyderville_basin_pc.md
100039,2015-11-10,Snyderville Basin Planning Commission,4,"approve the minutes of the September 8, 2015, Snyderville Basin Planning Commission meeting as written",,,,Klingenstein,Barnes,,,0,land_use/minutes/2015/2015-11-10_snyderville_basin_pc.md
100039,2015-11-10,Snyderville Basin Planning Commission,5,"approve the minutes of the September 22, 2015, Snyderville Basin Planning Commission meeting as written",,,,Barnes,Harte,,,0,land_use/minutes/2015/2015-11-10_snyderville_basin_pc.md
100039,2015-11-10,Snyderville Basin Planning Commission,6,"approve the minutes of the October 13, 2015, Snyderville Basin Planning Commission meeting as written",,,Pass,Lawson,Harte,,,1,land_use/minutes/2015/2015-11-10_snyderville_basin_pc.md
