date,candidate,office,council_seat,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,channel,wayback_url,listing_page,listing_posted_date,form_family,office_stated,candidate_stated,office_basis,office_evidence,vision_key,cycle_parity,date_precision,date_source,bytes,sha256,text_chars,fetched_utc,scope_status,needs_review,notes
2012-10-26,Barry Martin Franklin,County Council,"District 1, Logan",2012,c_and_e_report,Pre-General,Barry Martin Franklin — Cache County candidate financial campaign report (2012),http://municipal.utah.gov/cache/2012%20General/Barry%20Martin%20Franklin%2010-26-12%20general.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2012/2012_st_Barry_Martin_Franklin_10_26_12_general.pdf,text/2012_st_Barry_Martin_Franklin_10_26_12_general.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2012%20General,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),"page 1 'Name of Office' reads 'County Council'; 'Office District' reads 'District 1, Logan'",57fc6344,even,exact,filename,210515,19f44309bc9916b31a9a02f93e69170189dea588724305763300663234fd49dc,8166,2026-08-01T00:00:00Z,county_confirmed,0,
2012-10-30,Cory Yeates,County Council,Logan Seat # 1,2012,c_and_e_report,Pre-General,Cory Yeates — Cache County candidate financial campaign report (2012),http://municipal.utah.gov/cache/2012%20General/Cory%20Yeates%2010-30-12%20general.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2012/2012_st_Cory_Yeates_10_30_12_general.pdf,text/2012_st_Cory_Yeates_10_30_12_general.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2012%20General,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council  Logan Seat # 1',0b60edfa,even,exact,filename,107693,01963cbdaec340670e10daffec311ea71f2bfae3ac6d1316c44bc5c00b987cd5,1828,2026-08-01T00:00:00Z,county_confirmed,0,
2012-10-30,Craig W Buttars,County Council,North,2012,c_and_e_report,Pre-General,Craig W Buttars — Cache County candidate financial campaign report (2012),http://municipal.utah.gov/cache/2012%20General/Craig%20W%20Buttars%2010-30-12%20general.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2012/2012_st_Craig_W_Buttars_10_30_12_general.pdf,text/2012_st_Craig_W_Buttars_10_30_12_general.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2012%20General,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council'; 'Office District' reads 'North',845b866e,even,exact,filename,262214,de50eaa56ba81a7136e4ebe917d0ac651cf76489f151d0924254945fbb83151f,8686,2026-08-01T00:00:00Z,county_confirmed,0,
2012-12-04,Cory Yeates,County Council,Logan Seat # 1,2012,c_and_e_report,Pre-General,Cory Yeates — Cache County candidate financial campaign report (2012),http://municipal.utah.gov/cache/2012%20General/Cory%20Yeates%2012-4-12%20General.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2012/2012_st_Cory_Yeates_12_4_12_General.pdf,text/2012_st_Cory_Yeates_12_4_12_General.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2012%20General,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council'; 'Office District' reads 'Logan Seat # 1',647f463a,even,exact,filename,209648,cb3d4768b05dd0d01fc5b3095191feb3b6a5844c1c0728d722ae16e1e02c0e91,8030,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2012/2012_cc_C_Yeates_finance_campaign_12_6_12.pdf (county_site)
2012-12-05,Craig W Buttars,County Council,North,2012,c_and_e_report,Pre-General,Craig W Buttars — Cache County candidate financial campaign report (2012),http://municipal.utah.gov/cache/2012%20General/Craig%20W%20Buttars%2012-5-12%20General.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2012/2012_st_Craig_W_Buttars_12_5_12_General.pdf,text/2012_st_Craig_W_Buttars_12_5_12_General.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2012%20General,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council'; 'Office District' reads 'North'; 'Political Party' reads 'Republican',42088268,even,exact,filename,254560,83be948a9aa336575b175e4c356bf9c3bd1eb2aec7e10e855975e58f192aa9f1,8614,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2012/2012_cc_C_Buttars_finance_campaign_12_6_12.pdf (county_site)
2012-12-06,C Buttars,County Council,North,2012,c_and_e_report,Final / Year-End Summary,C Buttars — Cache County candidate financial campaign report (2012),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2012/December/C Buttars finance campaign 12-6-12.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2012/2012_cc_C_Buttars_finance_campaign_12_6_12.pdf,text/2012_cc_C_Buttars_finance_campaign_12_6_12.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2012-candidate-financial-disclosures.html,12-12-2012,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council'; 'Office District' reads 'North'; 'Political Party' reads 'Republican',42088268,even,exact,filename,254560,83be948a9aa336575b175e4c356bf9c3bd1eb2aec7e10e855975e58f192aa9f1,8614,2026-08-01T00:00:00Z,county_confirmed,0,
2012-12-06,C Yeates,County Council,Logan Seat # 1,2012,c_and_e_report,Final / Year-End Summary,C Yeates — Cache County candidate financial campaign report (2012),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2012/December/C Yeates finance campaign 12-6-12.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2012/2012_cc_C_Yeates_finance_campaign_12_6_12.pdf,text/2012_cc_C_Yeates_finance_campaign_12_6_12.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2012-candidate-financial-disclosures.html,12-12-2012,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council'; 'Office District' reads 'Logan Seat # 1',647f463a,even,exact,filename,209648,cb3d4768b05dd0d01fc5b3095191feb3b6a5844c1c0728d722ae16e1e02c0e91,8030,2026-08-01T00:00:00Z,county_confirmed,0,
2012-12-06,J White,County Council,South,2012,c_and_e_report,Final / Year-End Summary,J White — Cache County candidate financial campaign report (2012),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2012/December/J White campaign finance 12-6-12.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2012/2012_cc_J_White_campaign_finance_12_6_12.pdf,text/2012_cc_J_White_campaign_finance_12_6_12.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2012-candidate-financial-disclosures.html,12-11-2012,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'County Council  South'; 'Political Party' reads 'Republican',603b0b60,even,exact,filename,36014,5398dd079ffec3f1ec506a3e52bb3e5733e923f00bdb8e4e4363008248c96aad,1138,2026-08-01T00:00:00Z,county_confirmed,0,
2012-12-06,K Robison,County Council,Logan #2,2012,c_and_e_report,Final / Year-End Summary,K Robison — Cache County candidate financial campaign report (2012),https://www.cachecounty.gov/assets/department/clerk/elections/financialDisclosures/2012/December/K Robison campaign finance 12-6-12.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2012/2012_cc_K_Robison_campaign_finance_12_6_12.pdf,text/2012_cc_K_Robison_campaign_finance_12_6_12.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2012-candidate-financial-disclosures.html,12-12-2012,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council member'; 'Office District' reads 'Logan #2',6463726c,even,exact,filename,205888,14c9ab7f8d7d07698f7136b95811e559a394097c1302609fc1475a2b9eb1a8b0,8241,2026-08-01T00:00:00Z,county_confirmed,0,
2012-12-11,Barnard Jon White,County Council,South,2012,c_and_e_report,Pre-General,Barnard Jon White — Cache County candidate financial campaign report (2012),http://municipal.utah.gov/cache/2012%20General/Barnard%20Jon%20White%2012-11-12%20General.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2012/2012_st_Barnard_Jon_White_12_11_12_General.pdf,text/2012_st_Barnard_Jon_White_12_11_12_General.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2012%20General,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'County Council  South'; 'Political Party' reads 'Republican',603b0b60,even,exact,filename,36014,5398dd079ffec3f1ec506a3e52bb3e5733e923f00bdb8e4e4363008248c96aad,1138,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2012/2012_cc_J_White_campaign_finance_12_6_12.pdf (county_site)
2012-12-11,Kathleen Ann Robison,County Council,Logan #2,2012,c_and_e_report,Pre-General,Kathleen Ann Robison — Cache County candidate financial campaign report (2012),http://municipal.utah.gov/cache/2012%20General/Kathleen%20Ann%20Robison%2012-11-12%20General.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2012/2012_st_Kathleen_Ann_Robison_12_11_12_General.pdf,text/2012_st_Kathleen_Ann_Robison_12_11_12_General.txt,state_disclosures,,https://disclosures.utah.gov/Municipal/cache_2012%20General,,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Council member'; 'Office District' reads 'Logan #2',6463726c,even,exact,filename,205888,14c9ab7f8d7d07698f7136b95811e559a394097c1302609fc1475a2b9eb1a8b0,8241,2026-08-01T00:00:00Z,county_confirmed,0,byte-identical duplicate of raw/2012/2012_cc_K_Robison_campaign_finance_12_6_12.pdf (county_site)
2014-07-25,Lindsay,Treasurer,,2014,c_and_e_report,Pre-Primary,Lindsay — Cache County candidate financial campaign report (2014),https://www.cachecounty.gov/assets//department/clerk/elections/financialDisclosures/2014/CountyOffices/Lindsay-July campaign finance.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2014/2014_cc_Lindsay_July_campaign_finance.pdf,text/2014_cc_Lindsay_July_campaign_finance.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2014-candidate-financial-disclosures.html,07-25-2014,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Treasurer'; 'Office District' reads 'Cache County'; 'Political Party' reads 'Republican',2bf0f3e9,even,exact,cms_posting_date,236766,a47a146255ecd85de634f004034bee0bf93056d3149027beb38e976028b1b35b,11170,2026-08-01T00:00:00Z,county_confirmed,0,
2014-07-25,Pugmire,County Executive,,2014,c_and_e_report,Pre-Primary,Pugmire — Cache County candidate financial campaign report (2014),https://www.cachecounty.gov/assets//department/clerk/elections/financialDisclosures/2014/CountyOffices/Pugmire July campaign finance.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2014/2014_cc_Pugmire_July_campaign_finance.pdf,text/2014_cc_Pugmire_July_campaign_finance.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2014-candidate-financial-disclosures.html,07-25-2014,carr_county,,,vision_form_field (office line read from the rendered page image; confidence medium),page 1 'Name of Office' reads 'CACHE COUNTY EXECUTIVE /SURVEYOR'; 'Office District' reads 'CACHE'; 'Political Party' reads 'REPUBLICAN',6ea5717d,even,exact,cms_posting_date,157198,50a22d08514d27135d3234f5cf48ba065fabda03b594f9fffdb9c32477fe1393,4565,2026-08-01T00:00:00Z,county_confirmed,0,
2014-07-25,White,Recorder,,2014,c_and_e_report,Pre-Primary,White — Cache County candidate financial campaign report (2014),https://www.cachecounty.gov/assets//department/clerk/elections/financialDisclosures/2014/CountyOffices/White-July campaign finance.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2014/2014_cc_White_July_campaign_finance.pdf,text/2014_cc_White_July_campaign_finance.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2014-candidate-financial-disclosures.html,07-25-2014,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Recorder'; 'Office District' reads 'Cache County'; 'Political Party' reads 'Republican',b6d92012,even,exact,cms_posting_date,172352,22562a76e92a6958d8c046c1d9f04aa0adb44d70dadb0ef3f2b8b51a5c364f3e,1601,2026-08-01T00:00:00Z,county_confirmed,0,
2014-10-28,Buttars,County Executive,,2014,c_and_e_report,Pre-General,Buttars — Cache County candidate financial campaign report (2014),https://www.cachecounty.gov/assets//department/clerk/elections/financialDisclosures/2014/CountyOffices/Buttars 10-28-14 campaign finance.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2014/2014_cc_Buttars_10_28_14_campaign_finance.pdf,text/2014_cc_Buttars_10_28_14_campaign_finance.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2014-candidate-financial-disclosures.html,10-27-2014,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Executive'; 'Political Party' reads 'Republican'; the printed citation on this vintage is 'Cache County Code 2.21',bf557608,even,exact,filename,267194,e806e2c473a9b8f13ca7b655e4ac14715bc301c6e9f002611389e7b92ee30a15,6942,2026-08-01T00:00:00Z,county_confirmed,0,
2014-10-28,Daines,County Attorney,,2014,c_and_e_report,Pre-General,Daines — Cache County candidate financial campaign report (2014),https://www.cachecounty.gov/assets//department/clerk/elections/financialDisclosures/2014/CountyOffices/Daines - 10-28-14 campaign finance.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2014/2014_cc_Daines_10_28_14_campaign_finance.pdf,text/2014_cc_Daines_10_28_14_campaign_finance.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2014-candidate-financial-disclosures.html,10-28-2014,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Attorney'; 'Office District' reads 'N/A  or Cache County'; 'Political Party' reads 'Independent American Party',eb7c3416,even,exact,filename,305174,4b96fe8992312bcd0795e152881149e5e0aed59612b1c4b8df2e2ea393c8c869,7481,2026-08-01T00:00:00Z,county_confirmed,0,
2014-10-28,Gleed,Recorder,,2014,c_and_e_report,Pre-General,Gleed — Cache County candidate financial campaign report (2014),https://www.cachecounty.gov/assets//department/clerk/elections/financialDisclosures/2014/CountyOffices/Gleed Oct 28 14 campaign finance.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2014/2014_cc_Gleed_Oct_28_14_campaign_finance.pdf,text/2014_cc_Gleed_Oct_28_14_campaign_finance.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2014-candidate-financial-disclosures.html,10-10-2014,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Recorder'; 'Political Party' reads 'Republican',f63dd99c,even,exact,filename,152524,d732a9d9ebccfdc75d31139d97422d5745b578a7d10b14634effbfda8163bab2,2670,2026-08-01T00:00:00Z,county_confirmed,0,
2014-10-28,Howell,Assessor,,2014,c_and_e_report,Pre-General,Howell — Cache County candidate financial campaign report (2014),https://www.cachecounty.gov/assets//department/clerk/elections/financialDisclosures/2014/CountyOffices/Howell Oct 28-14 campaign finance.pdf,2026-08-01,scanned,tesseract OCR (pdftoppm 250dpi),raw/2014/2014_cc_Howell_Oct_28_14_campaign_finance.pdf,text/2014_cc_Howell_Oct_28_14_campaign_finance.txt,county_site,,https://www.cachecounty.gov/elections/financial-disclosures/2014-candidate-financial-disclosures.html,10-20-2014,carr_county,,,vision_form_field (office line read from the rendered page image; confidence high),page 1 'Name of Office' reads 'Cache County Assessor'; 'Political Party' reads 'Republican',3e2a2f16,even,exact,filename,209048,78e009070c3b0a4b5a69da68fd2e1840acddb739fd242d1aad76caa9a95f63c6,6253,2026-08-01T00:00:00Z,county_confirmed,0,
