ordinance_no,adoption_date,date,title,source_url,retrieved_date,format,extraction_method,path,land_use,result,matched_motion_date,matched_motion_no,match_confidence,pmn_notice_id,pmn_notice_url,adoption_date_source,case_no,linkage_note,minutes_source
2024-17,2024-07-10,2024-07-10,amending Herriman City Code 4-6 relating to noise control,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1721063221_ORD%202024-17_NoiseControl.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-17.pdf,no,The motion passed unanimously,2024-07-10,11,high,927260,https://www.utah.gov/pmn/sitemap/notice/927260.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2024/2024-07-08/2024-07-10_city-council-meeting.md
2024-18,2024-07-10,2024-07-10,amending Title 10 of the Herriman City Code to remove the Bonus Density Regulation in the A-1-10 Agricultural Single Family Zone,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1721063066_ORD%202024-18_ZTA_BonusDensityRegulation.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-18.pdf,yes,The motion passed unanimously,2024-07-10,12,high,927262,https://www.utah.gov/pmn/sitemap/notice/927262.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2024/2024-07-08/2024-07-10_city-council-meeting.md
2024-19,2024-07-10,2024-07-10,amending Title 10 of the Herriman City Code to Clarify Stret Connectivity Requirements for Subdivision Applications and reduce expiration terms for subdivision approval,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1721062532_ORD%202024-19_ZTA_SubdivisionApplicationRequirements.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-19.pdf,yes,The motion passed unanimously,2024-07-10,13,high,927266,https://www.utah.gov/pmn/sitemap/notice/927266.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2024/2024-07-08/2024-07-10_city-council-meeting.md
2024-20,2024-08-14,2024-08-14,"approving an amendment to Title 9 of the Herriman City Code and adopting, therewith, amended and restated engineering standards",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1724184568_ORD%202024-20_EngineeringStandardsAmendment.pdf,2026-07-13,text,pdftotext -layout,raw/archive/2024-20.pdf,no,The motion passed unanimously,2024-08-14,6,high,934741,https://www.utah.gov/pmn/sitemap/notice/934741.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2024/2024-08-12/2024-08-14_city-council-meeting.md
2024-21,2024-08-14,2024-08-14,"amending Herriman City Code Title 10 for consistency with provisions in Title 3, Business and License Regulations, and Title 5, Public Safety, to regulate the location, number and licensing of animals",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1724184913_ORD%202024-21_ZTA_AnimalLicensing.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-21.pdf,yes,The motion passed with a vote 4:1,2024-08-14,7,high,934731,https://www.utah.gov/pmn/sitemap/notice/934731.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2024/2024-08-12/2024-08-14_city-council-meeting.md
2024-22,2024-08-14,2024-08-14,"repealing and replacing Herriman City Code Title 7, Chapter 7, Special Event Permits",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1724192811_ORD%202024-22_SpecialEventPermitAmend.pdf,2026-07-13,text,pdftotext -layout,raw/archive/2024-22.pdf,no,The motion passed with a vote 4:1,2024-08-14,8,high,934729,https://www.utah.gov/pmn/sitemap/notice/934729.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2024/2024-08-12/2024-08-14_city-council-meeting.md
2024-23,2024-08-28,2024-08-28,amending the Herriman City Zoning Map for .81 acres of property located at 13333 South Rose Canyon Road from A-1-43 (Agricultural single-family) to R-1-10 (Residential single-family),https://www.utah.gov/pmn/sitemap/notice/941395.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_941395.html,yes,The motion passed unanimously,2024-08-28,5,high,941395,https://www.utah.gov/pmn/sitemap/notice/941395.html,pmn-notice,,,minutes/2024/2024-08-26/2024-08-28_city-council-meeting.md
2024-24,2024-10-09,2024-10-09,"amending Title 10, Chapter 15, Article E of the Herriman City Code relating to the Sports and Entertainment mixed use overlay zone",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1728663616_ORD%202024-24_SEMU%20Zone%20Text%20Amendment.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-24.pdf,yes,The motion passed unanimously,2024-10-09,6,high,946077,https://www.utah.gov/pmn/sitemap/notice/946077.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2024/2024-10-07/2024-10-09_city-council-meeting.md
2024-25,2024-10-09,2024-10-09,amending the Herriman City Zoning Map by applying the Sports and Entertainment Mixed-Use Overlay Zone to 16.98 acres of property located at approximately 12225 South Herriman Main Street,https://www.utah.gov/pmn/sitemap/notice/946079.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_946079.html,yes,The motion passed unanimously,2024-10-09,7,high,946079,https://www.utah.gov/pmn/sitemap/notice/946079.html,pmn-notice,,,minutes/2024/2024-10-07/2024-10-09_city-council-meeting.md
2024-26,2024-10-09,2024-10-09,amending Title 10 of the Herriman City Code to regulate the Outdoor Storage of Recreational and Accessory Vehicles on private property,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1729011265_ORD%202024-26_OutdoorStorage_RecreationalVehicles.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-26.pdf,yes,The motion passed unanimously,2024-10-09,9,high,946081,https://www.utah.gov/pmn/sitemap/notice/946081.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2024/2024-10-07/2024-10-09_city-council-meeting.md
2024-27,2024-11-13,2024-11-13,"Ordinance No. 2024-27 approving a general plan amendment for 318.73± acres of property located at 15202 South Mountain View Corridor November 13, 2024 – City Council Minutes Page 18 of 24 to Low, Medi",https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1843,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously,2024-11-13,7,within_source,,,motion,,,minutes/2024/2024-11-11/2024-11-13_city-council-meeting.md
2024-28,2024-11-13,2024-11-13,"Ordinance No. 2024-28 approving a zoning map amendment to apply the R-2-10 residential zone on 91 acres of property, the R-2-15 residential zone on 150 acres of property, the R-20-43 residential zone ",https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1843,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously,2024-11-13,8,within_source,,,motion,,,minutes/2024/2024-11-11/2024-11-13_city-council-meeting.md
2024-29,2024-11-13,2024-11-13,"Ordinance No. 2024-29 approving a general plan amendment for 554.26± acres of property located at 15590 South Mountain View Corridor to Neighborhood 1, Neighborhood 2, Mixed Use Neighborhood, and Gene",https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1843,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously,2024-11-13,10,within_source,,,motion,,,minutes/2024/2024-11-11/2024-11-13_city-council-meeting.md
2024-30,2024-11-13,2024-11-13,"Ordinance No. 2024-30 approving a zoning map amendment to apply the R-1-15 residential zone, the R-2-10 residential zone, the R-2-15 residential, the RM Residential zone, the MU-2 Mixed Use zone, the ",https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=1843,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously,2024-11-13,11,within_source,,,motion,,,minutes/2024/2024-11-11/2024-11-13_city-council-meeting.md
2024-31,2024-11-13,2024-11-13,Amend Herriman City Code11-4-3(Review Authority),https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1733518840_ORD%202024_31_AmendHerrimanCityCode11-4-3%28ReviewAuthority%29.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2024-31.pdf,no,The motion passed unanimously,2024-11-13,13,high,,,motion,,,minutes/2024/2024-11-11/2024-11-13_city-council-meeting.md
2025-01,2025-01-08,2025-01-08,adopting the 2024 water conservation plan by reference; providing for repeal of conflicting ordinances; and providing for an effective date,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1749588651_ORD%202025-01_WaterConservationPlan2024.pdf,2026-07-13,text,pdftotext -layout,raw/archive/2025-01.pdf,no,The motion passed unanimously,2025-01-08,4,high,965791,https://www.utah.gov/pmn/sitemap/notice/965791.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2025/2025-01-06/2025-01-08_city-council-regular-meeting.md
2025-02,2025-01-08,2025-01-08,approving an amendment to the Teton Ranch Master Development Agreement,https://www.utah.gov/pmn/sitemap/notice/965793.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_965793.html,yes,The motion passed unanimously,2025-01-08,7,high,965793,https://www.utah.gov/pmn/sitemap/notice/965793.html,pmn-notice,,,minutes/2025/2025-01-06/2025-01-08_city-council-regular-meeting.md
2025-03,2025-01-22,2025-01-22,amending the General Plan Future Land Use Map for 9.77 acres of property located at approximately 6228 w 13400 s from Hillside and Agricultural Residential to Neighborhood One,https://www.utah.gov/pmn/sitemap/notice/969153.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_969153.html,yes,The motion passed with a vote 4:1,2025-01-22,6,high,969153,https://www.utah.gov/pmn/sitemap/notice/969153.html,pmn-notice,,,minutes/2025/2025-01-20/2025-01-22_city-council-regular-meeting.md
2025-04,2025-01-22,2025-01-22,amending the Herriman City Official Zoning Map for 1.8 acres of property located at approximately 6228 w 13400 s from A-1-43 (Agricultural Single Family) to A-1-10 (Agricultural Single Family),https://www.utah.gov/pmn/sitemap/notice/969155.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_969155.html,yes,The motion passed with a vote 4:1,2025-01-22,7,high,969155,https://www.utah.gov/pmn/sitemap/notice/969155.html,pmn-notice,,,minutes/2025/2025-01-20/2025-01-22_city-council-regular-meeting.md
2025-05,2025-02-12,2025-02-12,Amending Title1Chapter1Procurement Budgetary Compliance,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1749588094_ORD%202025-05_AmendingTitle1Chapter1ProcurementBudgetaryCompliance.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2025-05.pdf,no,The motion passed unanimously,2025-02-12,7,high,,,motion,,,minutes/2025/2025-02-10/2025-02-12_city-council-regular-meeting.md
2025-07,2025-04-23,2025-04-23,approve Ordinance No. 2025-07 amending the Herriman City Official Zoning Map for 18.05 acres from A-1-43 Agricultural Single-Family Zone to R-1-10 Residential Zone located at 5616 West 12900 South con,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=2441,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously with Councilmember Ohrn being absent,2025-04-23,5,within_source,,,motion,,,minutes/2025/2025-04-21/2025-04-23_city-council-regular-meeting.md
2025-08,2025-04-23,2025-04-23,approve Ordinance No. 2025-08 approving the Sorrento Master Development Agreement for 18.05 acres of property located at 5616 West 12900 South conditioned upon the approvals of items 9.1 -9.10 and 9.1,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=2441,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously with Councilmember Ohrn being absent,2025-04-23,6,within_source,,,motion,,,minutes/2025/2025-04-21/2025-04-23_city-council-regular-meeting.md
2025-09,2025-04-23,2025-04-23,approve Ordinance No. 2025-09 approving the third amendment to the Olympia Project Master Development Agreement located at approximately 12420 South 6400 West conditioned upon the approvals of items 9,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=2441,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously with Councilmember Ohrn being absent,2025-04-23,7,within_source,,,motion,,,minutes/2025/2025-04-21/2025-04-23_city-council-regular-meeting.md
2025-10,2025-04-23,2025-04-23,approve Ordinance No 2025-10 approving the second amendment to the Creek Ridge Master Development Agreement located at approximately 6600 West 11800 South conditioned upon the approvals of items 9.1 -,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=2441,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously with Councilmember Ohrn being absent,2025-04-23,8,within_source,,,motion,,,minutes/2025/2025-04-21/2025-04-23_city-council-regular-meeting.md
2025-11,2025-04-23,2025-04-23,approve Ordinance No. 2025-11 approving the Creek Ridge Cove Master Development agreement for a project located at approximately 12160 South 6400 West conditioned upon the approvals of items 9.1 -9.10,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=2441,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously with Councilmember Ohrn being absent,2025-04-23,10,within_source,,,motion,,,minutes/2025/2025-04-21/2025-04-23_city-council-regular-meeting.md
2025-12,2025-04-23,2025-04-23,approve Ordinance No 2025-12 approving the Big Bend Cove Master Development agreement for a project located at approximately 5860 West Herriman Boulevard conditioned upon the approvals of items 9.1 -9,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=2441,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously with Councilmember Ohrn being absent,2025-04-23,12,within_source,,,motion,,,minutes/2025/2025-04-21/2025-04-23_city-council-regular-meeting.md
2025-13,2025-05-14,2025-05-14,Recodification,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1747408566_ORD%202025-13_Recodification.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2025-13.pdf,no,The motion passed unanimously,2025-05-14,6,high,,,motion,,,minutes/2025/2025-05-12/2025-05-14_city-council-regular-meeting.md
2025-14,2025-05-14,2025-05-14,approve Ordinance No 2025-14 authorizing the surplus of city-owned property,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=2453,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,no,The motion passed unanimously,2025-05-14,4,within_source,,,motion,,,minutes/2025/2025-05-12/2025-05-14_city-council-regular-meeting.md
2025-15,2025-06-11,2025-06-11,adopting a proposed rate of tax and levying taxes upon all real and personal property within Herriman City,https://www.utah.gov/pmn/sitemap/notice/1003237.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_1003237.html,no,The motion passed unanimously with Councilmember Anderson being absent,2025-06-11,5,high,1003237,https://www.utah.gov/pmn/sitemap/notice/1003237.html,pmn-notice,,,minutes/2025/2025-06-09/2025-06-11_city-council-regular-meeting.md
2025-16,2025-07-09,2025-07-09,vacating a portion of a public street (right-of-way) located at 15250 South 3750 West,https://www.utah.gov/pmn/sitemap/notice/1009057.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_1009057.html,no,The motion passed unanimously,2025-07-09,4,high,1009057,https://www.utah.gov/pmn/sitemap/notice/1009057.html,pmn-notice,,,minutes/2025/2025-07-07/2025-07-09_city-council-regular-meeting.md
2025-17,2025-08-13,2025-08-13,Wireless Telecommunications,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1756160858_ORD%202025-17_WirelessTelecommunications.pdf,2026-07-13,text,pdftotext -layout,raw/archive/2025-17.pdf,yes,The motion passed unanimously,2025-08-13,14,medium,,,motion,,"motion prints a different number (minutes typo, see CITE_REMAPS) - date+subject match, held at medium",minutes/2025/2025-08-11/2025-08-13_city-council-regular-meeting.md
2025-18,2025-08-27,2025-08-27,approve Ordinance No. 18-2025 approving a Master Development Agreement with Lifetime Fitness for a commercial development located at 4684 West 112600 South,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=2589,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously,2025-08-27,6,within_source,,,motion,,,minutes/2025/2025-08-25/2025-08-27_city-council-regular-meeting.md
2025-19,2025-08-27,2025-08-27,IPMC Adoption,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1757610539_ORD%202025-19_IPMC%20Adoption.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2025-19.pdf,no,The motion passed unanimously,2025-08-27,7,high,,,motion,,,minutes/2025/2025-08-25/2025-08-27_city-council-regular-meeting.md
2025-20,2025-09-10,2025-09-10,amending Title 10 of the Herriman City Code to modify definitions and land use regulations affiliated with retaining walls,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1757948729_ORD%202025-20_RetainingWalls.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2025-20.pdf,yes,The motion passed unanimously with Councilmember Hodges being absent,2025-09-10,3,high,1022029,https://www.utah.gov/pmn/sitemap/notice/1022029.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2025/2025-09-08/2025-09-10_city-council-regular-meeting.md
2025-21,2025-10-08,2025-10-08,amending Title 10 of the Herriman City Code of Ordinances to adopt the CF (Commercial Flex) Zone and associated standards,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1765834866_ORD%202025-21_Adopt_CommercialFlexZone.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2025-21.pdf,yes,The motion passed unanimously,2025-10-08,4,high,1029447,https://www.utah.gov/pmn/sitemap/notice/1029447.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2025/2025-10-06/2025-10-08_city-council-regular-meeting.md
2025-22,2025-10-08,2025-10-08,approving the first amendment to the Crescent Commercial Development Master Development Agreement,https://www.utah.gov/pmn/sitemap/notice/1029449.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_1029449.html,yes,The motion passed with a vote 4:1,2025-10-08,5,high,1029449,https://www.utah.gov/pmn/sitemap/notice/1029449.html,pmn-notice,,,minutes/2025/2025-10-06/2025-10-08_city-council-regular-meeting.md
2025-23,2025-10-22,2025-10-22,"adopting an impact fee facilities plan, impact fee analysis, and an impact fee enactment that imposes a fire/EMS public safety impact fee; providing for the calculation and collection of such fee; and",https://www.utah.gov/pmn/sitemap/notice/1032453.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_1032453.html,no,The motion passed unanimously,2025-10-22,3,high,1032453,https://www.utah.gov/pmn/sitemap/notice/1032453.html,pmn-notice,,,minutes/2025/2025-10-20/2025-10-22_city-council-regular-meeting.md
2025-24,2025-10-22,2025-10-22,amending Title 10 of the Herriman City Code to reduce setbacks of accessory structures adjacent to open space and expand enforcement remedies to include building height deviations,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1764695635_ORD%202025-24_AccessoryStructureSetbacks.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2025-24.pdf,yes,The motion passed with a vote 4:1,2025-10-22,5,high,1032451,https://www.utah.gov/pmn/sitemap/notice/1032451.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2025/2025-10-20/2025-10-22_city-council-regular-meeting.md
2025-25,2025-11-12,2025-11-12,7-4-8 Roadway Surfaces Restoration,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1764694997_ORD%202025-25_7-4-8_RoadwaySurfacesRestoration.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2025-25.pdf,yes,The motion passed unanimously,2025-11-12,10,high,,,motion,,,minutes/2025/2025-11-10/2025-11-12_city-council-regular-meeting.md
2025-26,2025-11-12,2025-11-12,"approve Ordinance Number 2025-26 amending the general plan to include a water use and preservation element as required by Utah code, allowing staff to make non-substantive corrections",https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=2651,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,yes,The motion passed unanimously,2025-11-12,11,within_source,,,motion,,,minutes/2025/2025-11-10/2025-11-12_city-council-regular-meeting.md
2025-27,2025-12-10,2025-12-10,amending Herriman City Code to remove outdated references to the City Organizational Chart,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1765835675_ORD%202025-27_1-6-8_OrgChartRemoval.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2025-27.pdf,no,The motion passed unanimously,2025-12-10,6,high,1045607,https://www.utah.gov/pmn/sitemap/notice/1045607.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2025/2025-12-08/2025-12-10_city-council-regular-meeting.md
2026-01,2026-01-14,2026-01-14,approve Ordinance No 2026-01 amending Tittle 1 of the Herriman City Code enacting chapter 12 to create a formal personnel appeals process,https://herriman.primegov.com/Public/CompiledDocument?meetingTemplateId=2705,2026-07-13,na,reconstructed from meeting_minutes motion text (no independent document found),,no,The motion passed unanimously,2026-01-14,5,within_source,,,motion,,,minutes/2026/2026-01-12/2026-01-14_city-council-regular-meeting.md
2026-02,2026-01-28,2026-01-28,Signs 10-27,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1770322533_ORD%202026-02_Signs_10-27.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2026-02.pdf,yes,The motion passed unanimously,2026-01-28,5,high,,,motion,,,minutes/2026/2026-01-26/2026-01-28_city-council-regular-meeting.md
2026-03,2026-02-11,2026-02-11,amending Her-riman City's Zoning Map for 1.06 acres of property located at 7411 West Hi Country Road from A-1-43 (Agricultural Single Family) to A-1-10 (Agricultural Single Family) with a Zoning Condi,https://www.utah.gov/pmn/sitemap/notice/1059257.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_1059257.html,yes,The motion passed unanimously,2026-02-11,5,high,1059257,https://www.utah.gov/pmn/sitemap/notice/1059257.html,pmn-notice,,,minutes/2026/2026-02-09/2026-02-11_city-council-regular-meeting.md
2026-04,2026-02-11,2026-02-11,amending Her-riman City Code 10-21 regarding fencing materials and development requirements affecting all Herriman City Zoning Districts,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1770996627_ORD%202026-04_AmendingFence.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2026-04.pdf,yes,The motion passed unanimously,2026-02-11,6,high,1059259,https://www.utah.gov/pmn/sitemap/notice/1059259.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2026/2026-02-09/2026-02-11_city-council-regular-meeting.md
2026-05,2026-03-25,2026-03-25,Ordinance amending the Herriman City's Official Zoning Map for .97 acres of property located at 6319 W 13400 South from OP (Office Professional) to C-1 (Commercial) with a Zoning Condition,https://www.utah.gov/pmn/sitemap/notice/1070085.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_1070085.html,yes,The motion passed unanimously,2026-03-25,12,high,1070085,https://www.utah.gov/pmn/sitemap/notice/1070085.html,pmn-notice,,,minutes/2026/2026-03-23/2026-03-25_city-council-regular-meeting.md
2026-06,2026-03-25,2026-03-25,approving the updated Transportation Master Plan,https://www.utah.gov/pmn/sitemap/notice/1070087.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_1070087.html,no,The motion passed unanimously,2026-03-25,3,high,1070087,https://www.utah.gov/pmn/sitemap/notice/1070087.html,pmn-notice,,,minutes/2026/2026-03-23/2026-03-25_city-council-regular-meeting.md
2026-07,2026-03-25,2026-03-25,"adopting a Transportation Impact Fee Facilities Plan, Transportation Impact Fee Analysis, and an Impact Fee Enactment that imposes a Transportation Impact Fee; providing for the calcu-lation and colle",https://www.utah.gov/pmn/sitemap/notice/1070089.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_1070089.html,no,The motion passed unanimously,2026-03-25,4,high,1070089,https://www.utah.gov/pmn/sitemap/notice/1070089.html,pmn-notice,,,minutes/2026/2026-03-23/2026-03-25_city-council-regular-meeting.md
2026-08,2026-03-25,2026-03-25,"amending Title 6, Chapter 6 relating to the Parking Permit Program",https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1775145927_ORD%202026-08_AmendingParkingPermitProgam.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2026-08.pdf,no,The motion passed unanimously,2026-03-25,9,high,1070091,https://www.utah.gov/pmn/sitemap/notice/1070091.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2026/2026-03-23/2026-03-25_city-council-regular-meeting.md
2026-09,2026-04-08,2026-04-08,Fireworks,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1776876329_ORD%202026-09_Fireworks.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2026-09.pdf,no,The motion passed unanimously,2026-04-08,4,high,,,motion,,,minutes/2026/2026-04-06/2026-04-08_city-council-regular-meeting.md
2026-10,2026-05-13,2026-05-13,approving a Development Agreement to permit Awaken City Church in an M-1 Manufacturing Zone at 15856 S Rockwell Park Cove,https://www.utah.gov/pmn/sitemap/notice/1080729.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_1080729.html,yes,The motion passed unanimously,2026-05-13,7,high,1080729,https://www.utah.gov/pmn/sitemap/notice/1080729.html,pmn-notice,,notice 1080729 prints meeting date 2026-05-14 - off-by-one-day typo; reconciled to 2026-05-13 (see NOTICE_DATE_OVERRIDES),minutes/2026/2026-05-11/2026-05-13_city-council-regular-meeting.md
2026-11,2026-05-27,2026-05-27,amending Herriman City Land Development Code regarding accessory dwelling units,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/herriman/ordinances/documents/1782919039_ORD%202026-11_ZTA_AccessoryDwellingUnits.pdf,2026-07-13,scanned,tesseract OCR @300dpi (no text layer),raw/archive/2026-11.pdf,yes,The motion passed unanimously,2026-05-27,7,high,1085633,https://www.utah.gov/pmn/sitemap/notice/1085633.html,pmn-notice,,PMN adoption notice + signed archive PDF both retained,minutes/2026/2026-05-25/2026-05-27_city-council-regular-meeting.md
2026-14,2026-06-18,2026-06-18,"approving and adopting a final budget; making appropriations for the support of the City of Herriman for the fiscal year beginning July 1, 2026, and ending June 30, 2028; adopting a job classification",https://www.utah.gov/pmn/sitemap/notice/1090481.html,2026-07-13,html,"html-strip (PMN Recorder adoption notice; summary only, not full ordinance text)",raw/pmn/notice_1090481.html,no,,,,none,1090481,https://www.utah.gov/pmn/sitemap/notice/1090481.html,pmn-notice,,no extracted motion on 2026-06-18,
