year,election_type,office,district,contest,precinct,candidate,votes
2025,municipal general,Council,At-Large,Orem City Council,OR41,ANGELA MOULTON,261
2025,municipal general,Council,At-Large,Orem City Council,OR41,WRITE-IN,3
2025,municipal general,Council,At-Large,Orem City Council,OR42,DAVID M. SPENCER,100
2025,municipal general,Council,At-Large,Orem City Council,OR42,CRYSTAL MUHLESTEIN,93
2025,municipal general,Council,At-Large,Orem City Council,OR42,QUINN MECHAM,88
2025,municipal general,Council,At-Large,Orem City Council,OR42,LANAE MILLETT,81
2025,municipal general,Council,At-Large,Orem City Council,OR42,ANGELA MOULTON,78
2025,municipal general,Council,At-Large,Orem City Council,OR42,DOYLE MORTIMER,76
2025,municipal general,Council,At-Large,Orem City Council,OR42,WRITE-IN,4
2025,municipal general,Council,At-Large,Orem City Council,OR43,CRYSTAL MUHLESTEIN,84
2025,municipal general,Council,At-Large,Orem City Council,OR43,QUINN MECHAM,77
2025,municipal general,Council,At-Large,Orem City Council,OR43,ANGELA MOULTON,77
2025,municipal general,Council,At-Large,Orem City Council,OR43,LANAE MILLETT,76
2025,municipal general,Council,At-Large,Orem City Council,OR43,DAVID M. SPENCER,74
2025,municipal general,Council,At-Large,Orem City Council,OR43,DOYLE MORTIMER,59
2025,municipal general,Council,At-Large,Orem City Council,OR43,WRITE-IN,5
2025,municipal general,Council,At-Large,Orem City Council,OR44,LANAE MILLETT,126
2025,municipal general,Council,At-Large,Orem City Council,OR44,QUINN MECHAM,113
2025,municipal general,Council,At-Large,Orem City Council,OR44,CRYSTAL MUHLESTEIN,113
2025,municipal general,Council,At-Large,Orem City Council,OR44,DAVID M. SPENCER,113
2025,municipal general,Council,At-Large,Orem City Council,OR44,ANGELA MOULTON,93
2025,municipal general,Council,At-Large,Orem City Council,OR44,DOYLE MORTIMER,88
2025,municipal general,Council,At-Large,Orem City Council,OR44,WRITE-IN,3
2025,municipal general,Council,At-Large,Orem City Council,OR45,QUINN MECHAM,225
2025,municipal general,Council,At-Large,Orem City Council,OR45,LANAE MILLETT,203
2025,municipal general,Council,At-Large,Orem City Council,OR45,ANGELA MOULTON,201
2025,municipal general,Council,At-Large,Orem City Council,OR45,DAVID M. SPENCER,200
2025,municipal general,Council,At-Large,Orem City Council,OR45,DOYLE MORTIMER,191
2025,municipal general,Council,At-Large,Orem City Council,OR45,CRYSTAL MUHLESTEIN,182
2025,municipal general,Council,At-Large,Orem City Council,OR45,WRITE-IN,5
2025,municipal general,Council,At-Large,Orem City Council,OR46,LANAE MILLETT,203
2025,municipal general,Council,At-Large,Orem City Council,OR46,DAVID M. SPENCER,197
2025,municipal general,Council,At-Large,Orem City Council,OR46,CRYSTAL MUHLESTEIN,193
2025,municipal general,Council,At-Large,Orem City Council,OR46,QUINN MECHAM,148
2025,municipal general,Council,At-Large,Orem City Council,OR46,DOYLE MORTIMER,131
2025,municipal general,Council,At-Large,Orem City Council,OR46,ANGELA MOULTON,122
2025,municipal general,Council,At-Large,Orem City Council,OR46,WRITE-IN,10
2025,municipal general,Council,At-Large,Orem City Council,OR47,DAVID M. SPENCER,221
2025,municipal general,Council,At-Large,Orem City Council,OR47,LANAE MILLETT,218
2025,municipal general,Council,At-Large,Orem City Council,OR47,CRYSTAL MUHLESTEIN,211
2025,municipal general,Council,At-Large,Orem City Council,OR47,QUINN MECHAM,201
2025,municipal general,Council,At-Large,Orem City Council,OR47,DOYLE MORTIMER,184
2025,municipal general,Council,At-Large,Orem City Council,OR47,ANGELA MOULTON,180
2025,municipal general,Council,At-Large,Orem City Council,OR47,WRITE-IN,6
2025,municipal general,Council,At-Large,Orem City Council,OR48,CRYSTAL MUHLESTEIN,67
2025,municipal general,Council,At-Large,Orem City Council,OR48,DAVID M. SPENCER,66
2025,municipal general,Council,At-Large,Orem City Council,OR48,LANAE MILLETT,65
2025,municipal general,Council,At-Large,Orem City Council,OR48,ANGELA MOULTON,53
2025,municipal general,Council,At-Large,Orem City Council,OR48,QUINN MECHAM,52
2025,municipal general,Council,At-Large,Orem City Council,OR48,DOYLE MORTIMER,39
2025,municipal general,Council,At-Large,Orem City Council,OR48,WRITE-IN,2
2025,municipal general,Council,At-Large,Orem City Council,OR49,LANAE MILLETT,104
2025,municipal general,Council,At-Large,Orem City Council,OR49,DAVID M. SPENCER,101
2025,municipal general,Council,At-Large,Orem City Council,OR49,CRYSTAL MUHLESTEIN,99
2025,municipal general,Council,At-Large,Orem City Council,OR49,QUINN MECHAM,62
2025,municipal general,Council,At-Large,Orem City Council,OR49,ANGELA MOULTON,55
2025,municipal general,Council,At-Large,Orem City Council,OR49,DOYLE MORTIMER,46
2025,municipal general,Council,At-Large,Orem City Council,OR50,QUINN MECHAM,63
2025,municipal general,Council,At-Large,Orem City Council,OR50,LANAE MILLETT,56
2025,municipal general,Council,At-Large,Orem City Council,OR50,CRYSTAL MUHLESTEIN,55
2025,municipal general,Council,At-Large,Orem City Council,OR50,ANGELA MOULTON,53
2025,municipal general,Council,At-Large,Orem City Council,OR50,DOYLE MORTIMER,52
2025,municipal general,Council,At-Large,Orem City Council,OR50,DAVID M. SPENCER,52
2025,municipal general,Council,At-Large,Orem City Council,OR51,LANAE MILLETT,155
2025,municipal general,Council,At-Large,Orem City Council,OR51,CRYSTAL MUHLESTEIN,154
2025,municipal general,Council,At-Large,Orem City Council,OR51,DAVID M. SPENCER,144
2025,municipal general,Council,At-Large,Orem City Council,OR51,QUINN MECHAM,134
2025,municipal general,Council,At-Large,Orem City Council,OR51,ANGELA MOULTON,128
2025,municipal general,Council,At-Large,Orem City Council,OR51,DOYLE MORTIMER,104
2025,municipal general,Council,At-Large,Orem City Council,OR51,WRITE-IN,4
2025,municipal general,Council,At-Large,Orem City Council,OR52,CRYSTAL MUHLESTEIN,93
2025,municipal general,Council,At-Large,Orem City Council,OR52,DAVID M. SPENCER,82
2025,municipal general,Council,At-Large,Orem City Council,OR52,LANAE MILLETT,76
2025,municipal general,Council,At-Large,Orem City Council,OR52,QUINN MECHAM,63
2025,municipal general,Council,At-Large,Orem City Council,OR52,DOYLE MORTIMER,52
2025,municipal general,Council,At-Large,Orem City Council,OR52,ANGELA MOULTON,51
2025,municipal general,Council,At-Large,Orem City Council,OR52,WRITE-IN,3
2025,municipal general,Council,At-Large,Orem City Council,OR53,CRYSTAL MUHLESTEIN,181
2025,municipal general,Council,At-Large,Orem City Council,OR53,DAVID M. SPENCER,179
2025,municipal general,Council,At-Large,Orem City Council,OR53,QUINN MECHAM,174
2025,municipal general,Council,At-Large,Orem City Council,OR53,LANAE MILLETT,170
2025,municipal general,Council,At-Large,Orem City Council,OR53,DOYLE MORTIMER,156
2025,municipal general,Council,At-Large,Orem City Council,OR53,ANGELA MOULTON,142
2025,municipal general,Council,At-Large,Orem City Council,OR53,WRITE-IN,5
2025,municipal general,Mayor,,Orem Mayor,OR01,KAREN MCCANDLESS,240
2025,municipal general,Mayor,,Orem Mayor,OR01,DAVE YOUNG,171
2025,municipal general,Mayor,,Orem Mayor,OR02,DAVE YOUNG,335
2025,municipal general,Mayor,,Orem Mayor,OR02,KAREN MCCANDLESS,263
2025,municipal general,Mayor,,Orem Mayor,OR03,DAVE YOUNG,54
2025,municipal general,Mayor,,Orem Mayor,OR03,KAREN MCCANDLESS,31
2025,municipal general,Mayor,,Orem Mayor,OR04,KAREN MCCANDLESS,295
2025,municipal general,Mayor,,Orem Mayor,OR04,DAVE YOUNG,190
2025,municipal general,Mayor,,Orem Mayor,OR05,KAREN MCCANDLESS,376
2025,municipal general,Mayor,,Orem Mayor,OR05,DAVE YOUNG,165
2025,municipal general,Mayor,,Orem Mayor,OR06,DAVE YOUNG,292
2025,municipal general,Mayor,,Orem Mayor,OR06,KAREN MCCANDLESS,233
2025,municipal general,Mayor,,Orem Mayor,OR07,DAVE YOUNG,253
2025,municipal general,Mayor,,Orem Mayor,OR07,KAREN MCCANDLESS,173
2025,municipal general,Mayor,,Orem Mayor,OR08,KAREN MCCANDLESS,230
2025,municipal general,Mayor,,Orem Mayor,OR08,DAVE YOUNG,220
2025,municipal general,Mayor,,Orem Mayor,OR09,KAREN MCCANDLESS,174
2025,municipal general,Mayor,,Orem Mayor,OR09,DAVE YOUNG,153
2025,municipal general,Mayor,,Orem Mayor,OR10,KAREN MCCANDLESS,178
2025,municipal general,Mayor,,Orem Mayor,OR10,DAVE YOUNG,137
2025,municipal general,Mayor,,Orem Mayor,OR11,KAREN MCCANDLESS,351
2025,municipal general,Mayor,,Orem Mayor,OR11,DAVE YOUNG,157
2025,municipal general,Mayor,,Orem Mayor,OR12,DAVE YOUNG,185
2025,municipal general,Mayor,,Orem Mayor,OR12,KAREN MCCANDLESS,151
2025,municipal general,Mayor,,Orem Mayor,OR13,KAREN MCCANDLESS,233
2025,municipal general,Mayor,,Orem Mayor,OR13,DAVE YOUNG,216
2025,municipal general,Mayor,,Orem Mayor,OR14,DAVE YOUNG,242
2025,municipal general,Mayor,,Orem Mayor,OR14,KAREN MCCANDLESS,238
2025,municipal general,Mayor,,Orem Mayor,OR15,DAVE YOUNG,242
2025,municipal general,Mayor,,Orem Mayor,OR15,KAREN MCCANDLESS,203
2025,municipal general,Mayor,,Orem Mayor,OR16,KAREN MCCANDLESS,282
2025,municipal general,Mayor,,Orem Mayor,OR16,DAVE YOUNG,162
2025,municipal general,Mayor,,Orem Mayor,OR17,KAREN MCCANDLESS,346
2025,municipal general,Mayor,,Orem Mayor,OR17,DAVE YOUNG,179
2025,municipal general,Mayor,,Orem Mayor,OR18,KAREN MCCANDLESS,169
2025,municipal general,Mayor,,Orem Mayor,OR18,DAVE YOUNG,157
2025,municipal general,Mayor,,Orem Mayor,OR19,KAREN MCCANDLESS,122
2025,municipal general,Mayor,,Orem Mayor,OR19,DAVE YOUNG,96
2025,municipal general,Mayor,,Orem Mayor,OR20,KAREN MCCANDLESS,163
2025,municipal general,Mayor,,Orem Mayor,OR20,DAVE YOUNG,155
2025,municipal general,Mayor,,Orem Mayor,OR21,KAREN MCCANDLESS,119
2025,municipal general,Mayor,,Orem Mayor,OR21,DAVE YOUNG,115
2025,municipal general,Mayor,,Orem Mayor,OR22,KAREN MCCANDLESS,144
2025,municipal general,Mayor,,Orem Mayor,OR22,DAVE YOUNG,117
2025,municipal general,Mayor,,Orem Mayor,OR23,KAREN MCCANDLESS,141
2025,municipal general,Mayor,,Orem Mayor,OR23,DAVE YOUNG,137
2025,municipal general,Mayor,,Orem Mayor,OR24,DAVE YOUNG,120
2025,municipal general,Mayor,,Orem Mayor,OR24,KAREN MCCANDLESS,110
2025,municipal general,Mayor,,Orem Mayor,OR25,KAREN MCCANDLESS,221
2025,municipal general,Mayor,,Orem Mayor,OR25,DAVE YOUNG,166
2025,municipal general,Mayor,,Orem Mayor,OR26,DAVE YOUNG,296
2025,municipal general,Mayor,,Orem Mayor,OR26,KAREN MCCANDLESS,253
2025,municipal general,Mayor,,Orem Mayor,OR27,KAREN MCCANDLESS,299
2025,municipal general,Mayor,,Orem Mayor,OR27,DAVE YOUNG,189
2025,municipal general,Mayor,,Orem Mayor,OR28,KAREN MCCANDLESS,199
2025,municipal general,Mayor,,Orem Mayor,OR28,DAVE YOUNG,182
2025,municipal general,Mayor,,Orem Mayor,OR29,KAREN MCCANDLESS,21
2025,municipal general,Mayor,,Orem Mayor,OR29,DAVE YOUNG,17
2025,municipal general,Mayor,,Orem Mayor,OR30,DAVE YOUNG,274
2025,municipal general,Mayor,,Orem Mayor,OR30,KAREN MCCANDLESS,221
2025,municipal general,Mayor,,Orem Mayor,OR31,DAVE YOUNG,294
2025,municipal general,Mayor,,Orem Mayor,OR31,KAREN MCCANDLESS,165
2025,municipal general,Mayor,,Orem Mayor,OR32,KAREN MCCANDLESS,132
2025,municipal general,Mayor,,Orem Mayor,OR32,DAVE YOUNG,104
2025,municipal general,Mayor,,Orem Mayor,OR33,DAVE YOUNG,241
2025,municipal general,Mayor,,Orem Mayor,OR33,KAREN MCCANDLESS,209
2025,municipal general,Mayor,,Orem Mayor,OR34,DAVE YOUNG,64
2025,municipal general,Mayor,,Orem Mayor,OR34,KAREN MCCANDLESS,44
2025,municipal general,Mayor,,Orem Mayor,OR35,KAREN MCCANDLESS,105
2025,municipal general,Mayor,,Orem Mayor,OR35,DAVE YOUNG,91
2025,municipal general,Mayor,,Orem Mayor,OR36,KAREN MCCANDLESS,275
2025,municipal general,Mayor,,Orem Mayor,OR36,DAVE YOUNG,262
2025,municipal general,Mayor,,Orem Mayor,OR37,DAVE YOUNG,292
2025,municipal general,Mayor,,Orem Mayor,OR37,KAREN MCCANDLESS,267
2025,municipal general,Mayor,,Orem Mayor,OR38,DAVE YOUNG,104
2025,municipal general,Mayor,,Orem Mayor,OR38,KAREN MCCANDLESS,103
2025,municipal general,Mayor,,Orem Mayor,OR39,KAREN MCCANDLESS,219
2025,municipal general,Mayor,,Orem Mayor,OR39,DAVE YOUNG,165
2025,municipal general,Mayor,,Orem Mayor,OR40,DAVE YOUNG,210
2025,municipal general,Mayor,,Orem Mayor,OR40,KAREN MCCANDLESS,197
2025,municipal general,Mayor,,Orem Mayor,OR41,DAVE YOUNG,292
2025,municipal general,Mayor,,Orem Mayor,OR41,KAREN MCCANDLESS,290
2025,municipal general,Mayor,,Orem Mayor,OR42,DAVE YOUNG,103
2025,municipal general,Mayor,,Orem Mayor,OR42,KAREN MCCANDLESS,80
2025,municipal general,Mayor,,Orem Mayor,OR43,DAVE YOUNG,83
2025,municipal general,Mayor,,Orem Mayor,OR43,KAREN MCCANDLESS,82
2025,municipal general,Mayor,,Orem Mayor,OR44,DAVE YOUNG,115
2025,municipal general,Mayor,,Orem Mayor,OR44,KAREN MCCANDLESS,108
2025,municipal general,Mayor,,Orem Mayor,OR45,KAREN MCCANDLESS,212
2025,municipal general,Mayor,,Orem Mayor,OR45,DAVE YOUNG,205
2025,municipal general,Mayor,,Orem Mayor,OR46,DAVE YOUNG,205
2025,municipal general,Mayor,,Orem Mayor,OR46,KAREN MCCANDLESS,148
2025,municipal general,Mayor,,Orem Mayor,OR47,DAVE YOUNG,216
2025,municipal general,Mayor,,Orem Mayor,OR47,KAREN MCCANDLESS,203
2025,municipal general,Mayor,,Orem Mayor,OR48,DAVE YOUNG,67
2025,municipal general,Mayor,,Orem Mayor,OR48,KAREN MCCANDLESS,56
2025,municipal general,Mayor,,Orem Mayor,OR49,DAVE YOUNG,96
2025,municipal general,Mayor,,Orem Mayor,OR49,KAREN MCCANDLESS,70
2025,municipal general,Mayor,,Orem Mayor,OR50,KAREN MCCANDLESS,65
2025,municipal general,Mayor,,Orem Mayor,OR50,DAVE YOUNG,53
2025,municipal general,Mayor,,Orem Mayor,OR51,DAVE YOUNG,161
2025,municipal general,Mayor,,Orem Mayor,OR51,KAREN MCCANDLESS,130
2025,municipal general,Mayor,,Orem Mayor,OR52,DAVE YOUNG,84
2025,municipal general,Mayor,,Orem Mayor,OR52,KAREN MCCANDLESS,60
2025,municipal general,Mayor,,Orem Mayor,OR53,DAVE YOUNG,175
2025,municipal general,Mayor,,Orem Mayor,OR53,KAREN MCCANDLESS,175
2025,municipal primary,Council,At-Large,Orem City Council,OR01,ANGELA MOULTON,150
2025,municipal primary,Council,At-Large,Orem City Council,OR01,QUINN MECHAM,129
2025,municipal primary,Council,At-Large,Orem City Council,OR01,DOYLE MORTIMER,126
2025,municipal primary,Council,At-Large,Orem City Council,OR01,CRYSTAL MUHLESTEIN,109
2025,municipal primary,Council,At-Large,Orem City Council,OR01,LANAE MILLETT,95
2025,municipal primary,Council,At-Large,Orem City Council,OR01,DAVID M. SPENCER,92
2025,municipal primary,Council,At-Large,Orem City Council,OR01,STEVEN WHITE,21
2025,municipal primary,Council,At-Large,Orem City Council,OR01,TRUMAN VAN COTT,19
2025,municipal primary,Council,At-Large,Orem City Council,OR01,ARCHIE WILLIAMS,8
2025,municipal primary,Council,At-Large,Orem City Council,OR01,TOMMY WILLIAMS,7
2025,municipal primary,Council,At-Large,Orem City Council,OR02,ANGELA MOULTON,191
2025,municipal primary,Council,At-Large,Orem City Council,OR02,LANAE MILLETT,176
2025,municipal primary,Council,At-Large,Orem City Council,OR02,QUINN MECHAM,172
2025,municipal primary,Council,At-Large,Orem City Council,OR02,CRYSTAL MUHLESTEIN,156
2025,municipal primary,Council,At-Large,Orem City Council,OR02,DAVID M. SPENCER,138
2025,municipal primary,Council,At-Large,Orem City Council,OR02,DOYLE MORTIMER,133
2025,municipal primary,Council,At-Large,Orem City Council,OR02,STEVEN WHITE,40
2025,municipal primary,Council,At-Large,Orem City Council,OR02,TRUMAN VAN COTT,18
2025,municipal primary,Council,At-Large,Orem City Council,OR02,TOMMY WILLIAMS,8
2025,municipal primary,Council,At-Large,Orem City Council,OR02,ARCHIE WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR03,CRYSTAL MUHLESTEIN,37
2025,municipal primary,Council,At-Large,Orem City Council,OR03,LANAE MILLETT,35
2025,municipal primary,Council,At-Large,Orem City Council,OR03,DAVID M. SPENCER,28
2025,municipal primary,Council,At-Large,Orem City Council,OR03,ANGELA MOULTON,22
2025,municipal primary,Council,At-Large,Orem City Council,OR03,QUINN MECHAM,21
2025,municipal primary,Council,At-Large,Orem City Council,OR03,DOYLE MORTIMER,18
2025,municipal primary,Council,At-Large,Orem City Council,OR03,STEVEN WHITE,1
2025,municipal primary,Council,At-Large,Orem City Council,OR03,ARCHIE WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR03,TRUMAN VAN COTT,1
2025,municipal primary,Council,At-Large,Orem City Council,OR04,ANGELA MOULTON,238
2025,municipal primary,Council,At-Large,Orem City Council,OR04,QUINN MECHAM,185
2025,municipal primary,Council,At-Large,Orem City Council,OR04,DOYLE MORTIMER,154
2025,municipal primary,Council,At-Large,Orem City Council,OR04,LANAE MILLETT,129
2025,municipal primary,Council,At-Large,Orem City Council,OR04,CRYSTAL MUHLESTEIN,111
2025,municipal primary,Council,At-Large,Orem City Council,OR04,DAVID M. SPENCER,111
2025,municipal primary,Council,At-Large,Orem City Council,OR04,STEVEN WHITE,38
2025,municipal primary,Council,At-Large,Orem City Council,OR04,TRUMAN VAN COTT,15
2025,municipal primary,Council,At-Large,Orem City Council,OR04,ARCHIE WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR04,TOMMY WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR05,ANGELA MOULTON,281
2025,municipal primary,Council,At-Large,Orem City Council,OR05,QUINN MECHAM,222
2025,municipal primary,Council,At-Large,Orem City Council,OR05,DOYLE MORTIMER,220
2025,municipal primary,Council,At-Large,Orem City Council,OR05,LANAE MILLETT,124
2025,municipal primary,Council,At-Large,Orem City Council,OR05,CRYSTAL MUHLESTEIN,119
2025,municipal primary,Council,At-Large,Orem City Council,OR05,DAVID M. SPENCER,108
2025,municipal primary,Council,At-Large,Orem City Council,OR05,TRUMAN VAN COTT,22
2025,municipal primary,Council,At-Large,Orem City Council,OR05,STEVEN WHITE,19
2025,municipal primary,Council,At-Large,Orem City Council,OR05,ARCHIE WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR05,TOMMY WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR06,CRYSTAL MUHLESTEIN,211
2025,municipal primary,Council,At-Large,Orem City Council,OR06,LANAE MILLETT,202
2025,municipal primary,Council,At-Large,Orem City Council,OR06,DAVID M. SPENCER,172
2025,municipal primary,Council,At-Large,Orem City Council,OR06,QUINN MECHAM,164
2025,municipal primary,Council,At-Large,Orem City Council,OR06,ANGELA MOULTON,148
2025,municipal primary,Council,At-Large,Orem City Council,OR06,DOYLE MORTIMER,134
2025,municipal primary,Council,At-Large,Orem City Council,OR06,STEVEN WHITE,28
2025,municipal primary,Council,At-Large,Orem City Council,OR06,TRUMAN VAN COTT,12
2025,municipal primary,Council,At-Large,Orem City Council,OR06,TOMMY WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR06,ARCHIE WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR07,LANAE MILLETT,195
2025,municipal primary,Council,At-Large,Orem City Council,OR07,CRYSTAL MUHLESTEIN,166
2025,municipal primary,Council,At-Large,Orem City Council,OR07,DAVID M. SPENCER,163
2025,municipal primary,Council,At-Large,Orem City Council,OR07,QUINN MECHAM,114
2025,municipal primary,Council,At-Large,Orem City Council,OR07,ANGELA MOULTON,111
2025,municipal primary,Council,At-Large,Orem City Council,OR07,DOYLE MORTIMER,98
2025,municipal primary,Council,At-Large,Orem City Council,OR07,TRUMAN VAN COTT,21
2025,municipal primary,Council,At-Large,Orem City Council,OR07,STEVEN WHITE,16
2025,municipal primary,Council,At-Large,Orem City Council,OR07,TOMMY WILLIAMS,1
2025,municipal primary,Council,At-Large,Orem City Council,OR08,QUINN MECHAM,140
2025,municipal primary,Council,At-Large,Orem City Council,OR08,LANAE MILLETT,130
2025,municipal primary,Council,At-Large,Orem City Council,OR08,DAVID M. SPENCER,117
2025,municipal primary,Council,At-Large,Orem City Council,OR08,ANGELA MOULTON,114
2025,municipal primary,Council,At-Large,Orem City Council,OR08,DOYLE MORTIMER,112
2025,municipal primary,Council,At-Large,Orem City Council,OR08,CRYSTAL MUHLESTEIN,106
2025,municipal primary,Council,At-Large,Orem City Council,OR08,STEVEN WHITE,47
2025,municipal primary,Council,At-Large,Orem City Council,OR08,TRUMAN VAN COTT,22
2025,municipal primary,Council,At-Large,Orem City Council,OR08,TOMMY WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR08,ARCHIE WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR09,QUINN MECHAM,87
2025,municipal primary,Council,At-Large,Orem City Council,OR09,CRYSTAL MUHLESTEIN,86
2025,municipal primary,Council,At-Large,Orem City Council,OR09,ANGELA MOULTON,84
2025,municipal primary,Council,At-Large,Orem City Council,OR09,LANAE MILLETT,77
2025,municipal primary,Council,At-Large,Orem City Council,OR09,DAVID M. SPENCER,69
2025,municipal primary,Council,At-Large,Orem City Council,OR09,DOYLE MORTIMER,64
2025,municipal primary,Council,At-Large,Orem City Council,OR09,STEVEN WHITE,39
2025,municipal primary,Council,At-Large,Orem City Council,OR09,TRUMAN VAN COTT,15
2025,municipal primary,Council,At-Large,Orem City Council,OR09,TOMMY WILLIAMS,14
2025,municipal primary,Council,At-Large,Orem City Council,OR09,ARCHIE WILLIAMS,5
2025,municipal primary,Council,At-Large,Orem City Council,OR10,LANAE MILLETT,89
2025,municipal primary,Council,At-Large,Orem City Council,OR10,QUINN MECHAM,87
2025,municipal primary,Council,At-Large,Orem City Council,OR10,CRYSTAL MUHLESTEIN,86
2025,municipal primary,Council,At-Large,Orem City Council,OR10,ANGELA MOULTON,83
2025,municipal primary,Council,At-Large,Orem City Council,OR10,DAVID M. SPENCER,74
2025,municipal primary,Council,At-Large,Orem City Council,OR10,DOYLE MORTIMER,72
2025,municipal primary,Council,At-Large,Orem City Council,OR10,STEVEN WHITE,38
2025,municipal primary,Council,At-Large,Orem City Council,OR10,TRUMAN VAN COTT,21
2025,municipal primary,Council,At-Large,Orem City Council,OR10,ARCHIE WILLIAMS,10
2025,municipal primary,Council,At-Large,Orem City Council,OR10,TOMMY WILLIAMS,8
2025,municipal primary,Council,At-Large,Orem City Council,OR11,QUINN MECHAM,232
2025,municipal primary,Council,At-Large,Orem City Council,OR11,ANGELA MOULTON,215
2025,municipal primary,Council,At-Large,Orem City Council,OR11,DOYLE MORTIMER,201
2025,municipal primary,Council,At-Large,Orem City Council,OR11,LANAE MILLETT,132
2025,municipal primary,Council,At-Large,Orem City Council,OR11,CRYSTAL MUHLESTEIN,124
2025,municipal primary,Council,At-Large,Orem City Council,OR11,DAVID M. SPENCER,108
2025,municipal primary,Council,At-Large,Orem City Council,OR11,STEVEN WHITE,44
2025,municipal primary,Council,At-Large,Orem City Council,OR11,TOMMY WILLIAMS,13
2025,municipal primary,Council,At-Large,Orem City Council,OR11,TRUMAN VAN COTT,13
2025,municipal primary,Council,At-Large,Orem City Council,OR11,ARCHIE WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR12,CRYSTAL MUHLESTEIN,116
2025,municipal primary,Council,At-Large,Orem City Council,OR12,LANAE MILLETT,106
2025,municipal primary,Council,At-Large,Orem City Council,OR12,DAVID M. SPENCER,105
2025,municipal primary,Council,At-Large,Orem City Council,OR12,ANGELA MOULTON,82
2025,municipal primary,Council,At-Large,Orem City Council,OR12,QUINN MECHAM,79
2025,municipal primary,Council,At-Large,Orem City Council,OR12,DOYLE MORTIMER,73
2025,municipal primary,Council,At-Large,Orem City Council,OR12,STEVEN WHITE,33
2025,municipal primary,Council,At-Large,Orem City Council,OR12,TRUMAN VAN COTT,12
2025,municipal primary,Council,At-Large,Orem City Council,OR12,ARCHIE WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR12,TOMMY WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR13,QUINN MECHAM,173
2025,municipal primary,Council,At-Large,Orem City Council,OR13,DOYLE MORTIMER,172
2025,municipal primary,Council,At-Large,Orem City Council,OR13,ANGELA MOULTON,162
2025,municipal primary,Council,At-Large,Orem City Council,OR13,DAVID M. SPENCER,152
2025,municipal primary,Council,At-Large,Orem City Council,OR13,LANAE MILLETT,132
2025,municipal primary,Council,At-Large,Orem City Council,OR13,CRYSTAL MUHLESTEIN,127
2025,municipal primary,Council,At-Large,Orem City Council,OR13,STEVEN WHITE,35
2025,municipal primary,Council,At-Large,Orem City Council,OR13,TRUMAN VAN COTT,20
2025,municipal primary,Council,At-Large,Orem City Council,OR13,TOMMY WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR13,ARCHIE WILLIAMS,2
2025,municipal primary,Council,At-Large,Orem City Council,OR14,DAVID M. SPENCER,178
2025,municipal primary,Council,At-Large,Orem City Council,OR14,LANAE MILLETT,169
2025,municipal primary,Council,At-Large,Orem City Council,OR14,QUINN MECHAM,151
2025,municipal primary,Council,At-Large,Orem City Council,OR14,DOYLE MORTIMER,148
2025,municipal primary,Council,At-Large,Orem City Council,OR14,CRYSTAL MUHLESTEIN,147
2025,municipal primary,Council,At-Large,Orem City Council,OR14,ANGELA MOULTON,130
2025,municipal primary,Council,At-Large,Orem City Council,OR14,STEVEN WHITE,29
2025,municipal primary,Council,At-Large,Orem City Council,OR14,TRUMAN VAN COTT,23
2025,municipal primary,Council,At-Large,Orem City Council,OR14,TOMMY WILLIAMS,7
2025,municipal primary,Council,At-Large,Orem City Council,OR14,ARCHIE WILLIAMS,6
2025,municipal primary,Council,At-Large,Orem City Council,OR15,QUINN MECHAM,183
2025,municipal primary,Council,At-Large,Orem City Council,OR15,LANAE MILLETT,160
2025,municipal primary,Council,At-Large,Orem City Council,OR15,DAVID M. SPENCER,153
2025,municipal primary,Council,At-Large,Orem City Council,OR15,ANGELA MOULTON,152
2025,municipal primary,Council,At-Large,Orem City Council,OR15,CRYSTAL MUHLESTEIN,149
2025,municipal primary,Council,At-Large,Orem City Council,OR15,DOYLE MORTIMER,149
2025,municipal primary,Council,At-Large,Orem City Council,OR15,STEVEN WHITE,29
2025,municipal primary,Council,At-Large,Orem City Council,OR15,TRUMAN VAN COTT,13
2025,municipal primary,Council,At-Large,Orem City Council,OR15,ARCHIE WILLIAMS,4
2025,municipal primary,Council,At-Large,Orem City Council,OR15,TOMMY WILLIAMS,3
2025,municipal primary,Council,At-Large,Orem City Council,OR16,DOYLE MORTIMER,280
2025,municipal primary,Council,At-Large,Orem City Council,OR16,QUINN MECHAM,192
2025,municipal primary,Council,At-Large,Orem City Council,OR16,ANGELA MOULTON,173
