channel,path,sidecar,format,extraction_method,n_chars,has_text
easyvote,raw/easyvote/Park-Bradley__D70B44C7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Park-Bradley__DFC5BE9C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Park-Bradley__E25A53F9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Park-Bradley__FAA5DD36.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Parke-Kevin__0969191F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Parke-Kevin__CC8867D1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Parke-Kevin__DF3ED196.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Petersen-Jake__56BD8301.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Pinkney-Natalie__07C097D5.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Pinkney-Natalie__094D8FF8.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Pinkney-Natalie__099E82A7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Pinkney-Natalie__389BC326.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Pinkney-Natalie__4F50E512.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Pinkney-Natalie__7AB44FC8.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Pinkney-Natalie__AA9BA28B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Poe-Casey__3100A868.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Poe-Casey__AF91E693.pdf,text/easyvote__Poe-Casey__AF91E693.txt,text,pdftotext -layout,1535,yes
easyvote,raw/easyvote/Rider-Erin__2EF6008E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rider-Erin__39FB5D61.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rider-Erin__48B24829.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rider-Erin__5A1FD258.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rider-Erin__88AE8B43.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rider-Erin__9C920341.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rider-Erin__9D09F3A8.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rider-Erin__D43A7FAA.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__17C4FB45.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__19466009.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__1D42F17C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__2754C408.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__64901CA6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__7640BBBA.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__8108996C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__A0320EC3.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__A82BF321.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__AEDF400A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__BF78B73C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__C1859F0B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__D2DB29CC.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__E3F0DBD0.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Rivera-Rosie__F9736DDB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Roberts-Nicholas__3BD6B7CD.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Roberts-Nicholas__43DAC13D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Roberts-Nicholas__4860B0A1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Roberts-Nicholas__567F127B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Roberts-Nicholas__655D1B7D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Roberts-Nicholas__A9E110EA.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Roberts-Nicholas__AEA80AA6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Roberts-Nicholas__C287543B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Roberts-Nicholas__F513FF3A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Robinson-Shawn__31ECC344.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Robinson-Shawn__9875A125.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Robinson-Zach__02810B0E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Robinson-Zach__039CC3A9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Robinson-Zach__4897ED16.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Robinson-Zach__48D800A1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Robinson-Zach__7022E201.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Robinson-Zach__92CF175F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Robinson-Zach__C4162BAF.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Robinson-Zach__C9F280D9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Robinson-Zach__D690403C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Romero-Ross__29E80F5D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Romero-Ross__3CCA7B98.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Romero-Ross__606C3E5A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Romero-Ross__97DC4E47.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Romero-Ross__BC896153.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Romero-Ross__EB2B591E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Romero-Ross__F5C67942.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Sabo-Allison__6CCA450D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Salazar-Nate__00FEB889.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Salazar-Nate__4CDDDA25.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Salazar-Nate__807CB6D6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Salazar-Nate__EACDCF8F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Salazar-Nate__FD619EBF.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Sanchez-Paul__0EFB15FB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Sanchez-Paul__9B34781B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Settterberg-Kent__05E9EED2.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Settterberg-Kent__145873E6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Settterberg-Kent__5E93A88F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Settterberg-Kent__78044AA4.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Settterberg-Kent__8F7BFBAF.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Settterberg-Kent__93DA122B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Settterberg-Kent__CD1E9C2F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Sherrie-Swensen__56E26BA7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__29666B95.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__4243396C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__5A8AD57E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__6D0CE8CD.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__6E6A2ED3.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__774CD1F3.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__79278E67.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__960B73E2.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__C8297A1D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__C87FD77A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__C9C63D4E.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__CE0A4B74.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snelgrove-Richard__EA0B69D6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Snyder-Phil__B9D88E40.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Soelberg-Kerry__15DD60FD.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Soelberg-Kerry__2AF5269B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Soelberg-Kerry__65A89113.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Soelberg-Kerry__BAD7DE9C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Soelberg-Kerry__FDC1D373.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Srivastava-Sheila__03DE8317.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Srivastava-Sheila__53823FF3.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Srivastava-Sheila__98C611AF.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Srivastava-Sheila__9E479F20.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Srivastava-Sheila__AE1CC4A9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Srivastava-Sheila__DCD5832D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Srivastava-Sheila__FAC06FF9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stavros-Christopher__0AEA44D3.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stavros-Christopher__7821FD96.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stavros-Christopher__97EC5759.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stavros-Christopher__98E2726B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stavros-Christopher__B8B7F109.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stavros-Christopher__C6DF0ACD.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stavros-Christopher__D82F0DE4.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stavros-Christopher__E570D25A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stormont-Valerie__89355CBE.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stormont-Valerie__F3B75C9F.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stringham-Laurie__2C7F9011.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stringham-Laurie__3DC2FD9B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stringham-Laurie__4AAB9188.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stringham-Laurie__8CD1F961.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Stringham-Laurie__E583F753.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Swaby-Nigel__42BEE885.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Swaby-Nigel__A18BC4C1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Swaby-Nigel__E2E30517.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Swaby-Nigel__ED9E3732.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Taggart-Tenille__3FB08238.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Taggart-Tenille__486EC9F1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Taggart-Tenille__9B347C4C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Taggart-Tenille__9D22C235.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Taggart-Tenille__D3819212.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Thatcher-Daniel__3699B2CD.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Thatcher-Daniel__97F85167.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Thatcher-Daniel__C809D9CA.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Theodore-Dea__008DF9A2.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Theodore-Dea__22D3401A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Theodore-Dea__3055F3DC.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Theodore-Dea__431664EB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Theodore-Dea__66408756.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Theodore-Dea__93AA958A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Theodore-Dea__A48BF68B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Theodore-Dea__D713569A.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Theodore-Dea__DB7E2578.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Tracy-Matthew__B2A15BBA.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Valdemoros-Ana__19C3BF09.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Valdemoros-Ana__9D2B2430.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Valdemoros-Ana__C940EF2C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wike-Lori__5C520C81.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wike-Lori__A62907B6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wike-Lori__CB99127B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wike-Lori__E59934A7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wiley-Aaron__37E147C5.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Williams-Bruce__29203218.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Williams-Bruce__2AE100D7.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Williams-Bruce__3A332B44.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Williams-Bruce__AEE3826B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wilson-Jennifer__12AF73B2.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wilson-Jennifer__227960FC.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wilson-Jennifer__62881832.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wilson-Jennifer__B0E4DD8D.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wilson-Jennifer__B5D1F91C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wilson-Jennifer__CE490FE9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wilson-Jennifer__CE8EF5B5.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Wilson-Jennifer__D73EF0AE.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Winder-James__6196A83A.pdf,text/easyvote__Winder-James__6196A83A.txt,text,pdftotext -layout,6502,yes
easyvote,raw/easyvote/Winder-James__D8816957.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Winder-Newton-Aimee__0844307B.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Winder-Newton-Aimee__08C023D1.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Winder-Newton-Aimee__5CFE1D77.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Winder-Newton-Aimee__86F829E6.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Winder-Newton-Aimee__A0E918D9.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Winder-Newton-Aimee__B8E9095C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Winder-Newton-Aimee__D4CBDF0C.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Winder-Newton-Aimee__DD2DFECB.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
easyvote,raw/easyvote/Winder-Newton-Aimee__E8ABCF06.pdf,,scanned,DEFERRED (image-only; vision follow-up planned),0,no
