vote_id,motion_id,person,vote_value
3285,1272,Greg Graves,Aye
3286,1273,Nathan Ivie,Aye
3287,1273,William C. Lee,Aye
3288,1273,Greg Graves,Aye
3289,1274,Nathan Ivie,Aye
3290,1274,William C. Lee,Aye
3291,1274,Greg Graves,Aye
3292,1275,Nathan Ivie,Aye
3293,1275,William C. Lee,Aye
3294,1275,Greg Graves,Aye
3295,1276,Nathan Ivie,Aye
3296,1276,William C. Lee,Aye
3297,1276,Greg Graves,Aye
3298,1277,Nathan Ivie,Aye
3299,1277,William C. Lee,Aye
3300,1277,Greg Graves,Aye
3301,1278,Nathan Ivie,Aye
3302,1278,William C. Lee,Aye
3303,1278,Greg Graves,Aye
3304,1279,Nathan Ivie,Aye
3305,1279,William C. Lee,Aye
3306,1279,Greg Graves,Aye
3307,1280,Nathan Ivie,Aye
3308,1280,William C. Lee,Aye
3309,1280,Greg Graves,Aye
3310,1282,Nathan Ivie,Aye
3311,1282,William C. Lee,Aye
3312,1283,Nathan Ivie,Aye
3313,1283,William C. Lee,Aye
3314,1284,Nathan Ivie,Aye
3315,1284,William C. Lee,Aye
3316,1286,Nathan Ivie,Aye
3317,1286,William C. Lee,Aye
3318,1287,Nathan Ivie,Aye
3319,1287,William C. Lee,Aye
3320,1288,Nathan Ivie,Aye
3321,1288,William C. Lee,Aye
3322,1289,Nathan Ivie,Aye
3323,1289,William C. Lee,Aye
3324,1289,Greg Graves,Aye
3325,1290,Nathan Ivie,Aye
3326,1290,William C. Lee,Aye
3327,1290,Greg Graves,Aye
3328,1291,Nathan Ivie,Aye
3329,1291,William C. Lee,Aye
3330,1291,Greg Graves,Aye
3331,1292,Nathan Ivie,Aye
3332,1292,William C. Lee,Aye
3333,1292,Greg Graves,Aye
3334,1293,Nathan Ivie,Aye
3335,1293,William C. Lee,Aye
3336,1293,Greg Graves,Aye
3337,1294,Nathan Ivie,Aye
3338,1294,William C. Lee,Aye
3339,1294,Greg Graves,Aye
3340,1295,Nathan Ivie,Aye
3341,1295,William C. Lee,Aye
3342,1295,Greg Graves,Aye
3343,1296,Nathan Ivie,Aye
3344,1296,William C. Lee,Aye
3345,1296,Greg Graves,Aye
3346,1297,Nathan Lee,Aye
3347,1297,William C. Lee,Aye
3348,1297,Greg Graves,Aye
3349,1298,Nathan Ivie,Aye
3350,1298,William C. Lee,Aye
3351,1298,Greg Graves,Aye
3352,1299,Nathan Ivie,Aye
3353,1299,William C. Lee,Aye
3354,1299,Greg Graves,Aye
3355,1300,Nathan Ivie,Aye
3356,1300,William C. Lee,Aye
3357,1300,Greg Graves,Aye
3358,1301,Nathan Ivie,Aye
3359,1301,William C. Lee,Aye
3360,1301,Greg Graves,Aye
3361,1302,Nathan Ivie,Aye
3362,1302,William C. Lee,Aye
3363,1302,Greg Graves,Aye
3364,1303,Nathan Ivie,Aye
3365,1303,William C. Lee,Aye
3366,1303,Greg Graves,Aye
3367,1304,Nathan Ivie,Aye
3368,1304,William C. Lee,Aye
3369,1304,Greg Graves,Aye
3370,1305,Nathan Ivie,Aye
3371,1305,William C. Lee,Aye
3372,1306,Nathan Ivie,Aye
3373,1306,William C. Lee,Aye
3374,1306,Greg Graves,Aye
3375,1307,Nathan Ivie,Aye
3376,1307,William C. Lee,Aye
3377,1307,Greg Graves,Aye
3378,1308,Nathan Ivie,Aye
3379,1308,William C. Lee,Aye
3380,1308,Greg Graves,Aye
3381,1309,Nathan Ivie,Aye
3382,1309,William C. Lee,Aye
3383,1309,Greg Graves,Aye
3384,1310,William C. Lee,Aye
3385,1310,Greg Graves,Aye
3386,1310,Nathan Ivie,Nay
3387,1311,Nathan Ivie,Aye
3388,1311,William C. Lee,Aye
3389,1311,Greg Graves,Aye
3390,1312,Nathan Ivie,Aye
3391,1312,William C. Lee,Aye
3392,1312,Greg Graves,Aye
3393,1313,Nathan Ivie,Aye
3394,1313,Greg Graves,Aye
3395,1314,Nathan Ivie,Aye
3396,1314,Greg Graves,Aye
3397,1315,Nathan Ivie,Aye
3398,1315,Greg Graves,Aye
3399,1333,William C. Lee,Aye
3400,1333,Greg Graves,Nay
3401,1333,Nathan Ivie,Nay
3402,1359,Nathan Ivie,Aye
3403,1359,Bill Lee,Aye
3404,1359,Greg Graves,Aye
3405,1360,Nathan Ivie,Aye
3406,1360,Bill Lee,Aye
3407,1360,Greg Graves,Aye
3408,1361,Nathan Ivie,Aye
3409,1361,Bill Lee,Aye
3410,1361,Greg Graves,Aye
3411,1362,William C. Lee,Aye
3412,1362,Nathan Ivie,Aye
3413,1363,William C. Lee,Aye
3414,1363,Nathan Ivie,Aye
3415,1364,William C. Lee,Aye
3416,1364,Nathan Ivie,Aye
3417,1371,Nathan Ivie,Aye
3418,1371,Bill Lee,Aye
3419,1371,Greg Graves,Aye
3420,1372,Nathan Ivie,Aye
3421,1372,Bill Lee,Aye
3422,1372,Greg Graves,Aye
3423,1379,Nathan Ivie,Aye
3424,1379,Bill Lee,Aye
3425,1379,Greg Graves,Aye
3426,1380,Nathan Ivie,Aye
3427,1380,Bill Lee,Aye
3428,1380,Greg Graves,Aye
3429,1382,Nathan Ivie,Aye
3430,1382,Bill Lee,Aye
3431,1382,Greg Graves,Aye
3432,1383,Nathan Ivie,Aye
3433,1383,Bill Lee,Aye
3434,1383,Greg Graves,Aye
3435,1384,Nathan Ivie,Aye
3436,1384,Bill Lee,Aye
3437,1384,Greg Graves,Aye
3438,1385,Nathan Ivie,Aye
3439,1385,Bill Lee,Aye
3440,1385,Greg Graves,Aye
3441,1386,Nathan Ivie,Aye
3442,1386,Bill Lee,Aye
3443,1386,Greg Graves,Aye
3444,1387,Nathan Ivie,Aye
3445,1387,Bill Lee,Aye
3446,1406,Nathan Ivie,Aye
3447,1406,Bill Lee,Aye
3448,1407,Nathan Ivie,Aye
3449,1407,Bill Lee,Aye
3450,1408,Nathan Ivie,Aye
3451,1408,Bill Lee,Aye
3452,1409,Nathan Ivie,Aye
3453,1409,Bill Lee,Aye
3454,1410,Nathan Ivie,Aye
3455,1410,Bill Lee,Aye
3456,1412,Nathan Ivie,Aye
3457,1412,Bill Lee,Aye
3458,1415,Nathan Ivie,Aye
3459,1415,Bill Lee,Aye
3460,1417,Nathan Ivie,Aye
3461,1417,Bill Lee,Aye
3462,1418,Nathan Ivie,Aye
3463,1418,Bill Lee,Aye
3464,1419,Nathan Ivie,Aye
3465,1419,Bill Lee,Aye
3466,1420,Nathan Ivie,Aye
3467,1420,Bill Lee,Aye
3468,1430,Nathan Ivie,Aye
3469,1430,William C. Lee,Aye
3470,1437,Nathan Ivie,Aye
3471,1437,Greg Graves,Aye
3472,1438,Nathan Ivie,Aye
3473,1438,Greg Graves,Aye
3474,1439,Nathan Ivie,Aye
3475,1439,Greg Graves,Aye
3476,1440,Nathan Ivie,Aye
3477,1440,Greg Graves,Aye
3478,1457,Nathan Ivie,Aye
3479,1457,Bill Lee,Aye
3480,1457,Greg Graves,Aye
3481,1458,Nathan Ivie,Aye
3482,1458,Bill Lee,Aye
3483,1458,Greg Graves,Aye
3484,1459,Nathan Ivie,Aye
3485,1459,Bill Lee,Aye
3486,1459,Greg Graves,Aye
3487,1460,Nathan Ivie,Aye
3488,1460,Bill Lee,Aye
3489,1460,Greg Graves,Aye
3490,1463,Nathan Ivie,Aye
3491,1464,Nathan Ivie,Aye
3492,1465,Nathan Ivie,Aye
3493,1465,William C. Lee,Aye
3494,1465,Greg Graves,Aye
3495,1466,William C. Lee,Aye
3496,1466,Greg Graves,Aye
3497,1467,Nathan Ivie,Aye
3498,1467,William C. Lee,Aye
3499,1467,Greg Graves,Aye
3500,1468,Nathan Ivie,Aye
3501,1469,Nathan Ivie,Aye
3502,1469,William C. Lee,Aye
3503,1469,Greg Graves,Aye
3504,1475,Nathan Ivie,Aye
3505,1475,William C. Lee,Aye
3506,1475,Greg Graves,Nay
3507,1480,Nathan Ivie,Aye
3508,1480,William C. Lee,Aye
3509,1480,Greg Graves,Aye
3510,1498,Nathan Ivie,Aye
3511,1498,Bill Lee,Aye
3512,1499,Nathan Ivie,Aye
3513,1499,Bill Lee,Aye
3514,1500,Nathan Ivie,Aye
3515,1500,Bill Lee,Aye
3516,1501,Nathan Ivie,Aye
3517,1501,Bill Lee,Aye
3518,1502,Nathan Ivie,Aye
3519,1502,Bill Lee,Aye
3520,1503,Nathan Ivie,Aye
3521,1503,Bill Lee,Aye
3522,1504,Nathan Ivie,Aye
3523,1504,Bill Lee,Aye
3524,1512,Nathan Ivie,Aye
3525,1512,Greg Graves,Aye
3526,1512,Bill Lee,Nay
3527,1513,Nathan Ivie,Aye
3528,1513,Bill Lee,Aye
3529,1513,Greg Graves,Aye
3530,1515,Nathan Ivie,Aye
3531,1515,Bill Lee,Aye
3532,1515,Greg Graves,Aye
3533,1516,Nathan Ivie,Aye
3534,1516,Bill Lee,Aye
3535,1516,Greg Graves,Aye
3536,1517,Nathan Ivie,Aye
3537,1517,Bill Lee,Aye
3538,1517,Greg Graves,Aye
3539,1518,Nathan Ivie,Aye
3540,1518,Bill Lee,Aye
3541,1518,Greg Graves,Aye
3542,1519,Nathan Ivie,Aye
3543,1519,Bill Lee,Aye
3544,1519,Greg Graves,Aye
3545,1520,Nathan Ivie,Aye
3546,1520,Bill Lee,Aye
3547,1520,Greg Graves,Aye
3548,1521,Nathan Ivie,Aye
3549,1522,Nathan Ivie,Aye
3550,1522,Bill Lee,Aye
3551,1522,Greg Graves,Aye
3552,1523,Nathan Ivie,Aye
3553,1523,Bill Lee,Aye
3554,1523,Greg Graves,Nay
3555,1524,Nathan Ivie,Aye
3556,1524,Bill Lee,Aye
3557,1524,Greg Graves,Aye
3558,1568,Bill Lee,Aye
3559,1568,Tanner Ainge,Aye
3560,1568,Nathan Ivie,Aye
3561,1569,Bill Lee,Aye
3562,1569,Tanner Ainge,Aye
3563,1569,Nathan Ivie,Aye
3564,1570,Bill Lee,Aye
3565,1570,Tanner Ainge,Aye
3566,1570,Nathan Ivie,Aye
3567,1571,Bill Lee,Aye
3568,1571,Tanner Ainge,Aye
3569,1571,Nathan Ivie,Aye
3570,1572,Bill Lee,Aye
3571,1572,Tanner Ainge,Aye
3572,1572,Nathan Ivie,Aye
3573,1573,Bill Lee,Aye
3574,1573,Tanner Ainge,Aye
3575,1573,Nathan Ivie,Aye
3576,1574,Bill Lee,Aye
3577,1574,Nathan Ivie,Aye
3578,1574,Tanner Ainge,Nay
3579,1575,Bill Lee,Aye
3580,1575,Tanner Ainge,Aye
3581,1575,Nathan Ivie,Aye
3582,1577,Bill Lee,Aye
3583,1577,Tanner Ainge,Aye
3584,1577,Nathan Ivie,Aye
3585,1578,Bill Lee,Aye
3586,1578,Tanner Ainge,Aye
3587,1578,Nathan Ivie,Aye
3588,1579,Bill Lee,Aye
3589,1579,Tanner Ainge,Aye
3590,1579,Nathan Ivie,Aye
3591,1580,Bill Lee,Aye
3592,1580,Tanner Ainge,Aye
3593,1580,Nathan Ivie,Aye
3594,1581,Bill Lee,Aye
3595,1581,Tanner Ainge,Aye
3596,1581,Nathan Ivie,Aye
3597,1582,Bill Lee,Aye
3598,1582,Tanner Ainge,Aye
3599,1582,Nathan Ivie,Aye
3600,1583,Bill Lee,Aye
3601,1583,Tanner Ainge,Aye
3602,1584,Bill Lee,Aye
3603,1584,Tanner Ainge,Aye
3604,1584,Nathan Ivie,Aye
3605,1585,Bill Lee,Aye
3606,1585,Tanner Ainge,Aye
3607,1585,Nathan Ivie,Aye
3608,1586,Bill Lee,Aye
3609,1586,Tanner Ainge,Aye
3610,1586,Nathan Ivie,Aye
3611,1587,Bill Lee,Aye
3612,1587,Tanner Ainge,Aye
3613,1587,Nathan Ivie,Aye
3614,1588,Bill Lee,Aye
3615,1588,Tanner Ainge,Aye
3616,1588,Nathan Ivie,Aye
3617,1589,Bill Lee,Aye
3618,1589,Tanner Ainge,Aye
3619,1589,Nathan Ivie,Aye
3620,1590,Bill Lee,Aye
3621,1590,Tanner Ainge,Aye
3622,1590,Nathan Ivie,Aye
3623,1598,Bill Lee,Aye
3624,1598,Tanner Ainge,Aye
3625,1598,Nathan Ivie,Aye
3626,1599,Bill Lee,Aye
3627,1599,Tanner Ainge,Aye
3628,1599,Nathan Ivie,Aye
3629,1600,Bill Lee,Aye
3630,1600,Tanner Ainge,Aye
3631,1600,Nathan Ivie,Aye
3632,1607,Bill Lee,Aye
3633,1607,Tanner Ainge,Aye
3634,1607,Nathan Ivie,Aye
3635,1608,Bill Lee,Aye
3636,1608,Tanner Ainge,Aye
3637,1608,Nathan Ivie,Aye
3638,1609,Bill Lee,Aye
3639,1609,Tanner Ainge,Aye
3640,1609,Nathan Ivie,Aye
3641,1610,Bill Lee,Aye
3642,1610,Tanner Ainge,Aye
3643,1610,Nathan Ivie,Aye
3644,1614,Bill Lee,Aye
3645,1614,Tanner Ainge,Aye
3646,1614,Nathan Ivie,Aye
3647,1615,Bill Lee,Aye
3648,1615,Tanner Ainge,Aye
3649,1615,Nathan Ivie,Aye
3650,1616,Bill Lee,Aye
3651,1617,Bill Lee,Aye
3652,1617,Tanner Ainge,Aye
3653,1617,Nathan Ivie,Aye
3654,1618,Bill Lee,Aye
3655,1618,Tanner Ainge,Aye
3656,1618,Nathan Ivie,Aye
3657,1619,Bill Lee,Aye
3658,1619,Tanner Ainge,Aye
3659,1620,Bill Lee,Aye
3660,1620,Tanner Ainge,Aye
3661,1620,Nathan Ivie,Aye
3662,1621,Bill Lee,Aye
3663,1621,Tanner Ainge,Aye
3664,1621,Nathan Ivie,Aye
3665,1632,Bill Lee,Aye
3666,1632,Tanner Ainge,Aye
3667,1632,Nathan Ivie,Aye
3668,1638,Bill Lee,Aye
3669,1638,Tanner Ainge,Aye
3670,1643,Bill Lee,Aye
3671,1643,Tanner Ainge,Aye
3672,1647,Bill Lee,Aye
3673,1647,Tanner Ainge,Aye
3674,1647,Nathan Ivie,Aye
3675,1648,Bill Lee,Aye
3676,1648,Tanner Ainge,Aye
3677,1648,Nathan Ivie,Aye
3678,1651,Bill Lee,Aye
3679,1651,Tanner Ainge,Aye
3680,1651,Nathan Ivie,Aye
3681,1653,Bill Lee,Aye
3682,1653,Tanner Ainge,Aye
3683,1653,Nathan Ivie,Aye
3684,1654,Bill Lee,Aye
3685,1654,Tanner Ainge,Aye
3686,1655,Bill Lee,Aye
3687,1656,Bill Lee,Aye
3688,1661,Bill Lee,Aye
3689,1661,Tanner Ainge,Aye
3690,1661,Nathan Ivie,Aye
3691,1662,Bill Lee,Aye
3692,1662,Tanner Ainge,Aye
3693,1662,Nathan Ivie,Aye
3694,1663,Bill Lee,Aye
3695,1664,Bill Lee,Aye
3696,1665,Bill Lee,Aye
3697,1665,Tanner Ainge,Aye
3698,1665,Nathan Ivie,Aye
3699,1667,Bill Lee,Aye
3700,1667,Tanner Ainge,Aye
3701,1667,Nathan Ivie,Aye
3702,1676,Bill Lee,Aye
3703,1676,Tanner Ainge,Aye
3704,1676,Nathan Ivie,Aye
3705,1681,Bill Lee,Aye
3706,1681,Tanner Ainge,Aye
3707,1682,Bill Lee,Aye
3708,1682,Tanner Ainge,Aye
3709,1682,Nathan Ivie,Aye
3710,1687,Bill Lee,Aye
3711,1687,Tanner Ainge,Aye
3712,1689,Bill Lee,Aye
3713,1689,Tanner Ainge,Aye
3714,1689,Nathan Ivie,Aye
3715,1690,Bill Lee,Aye
3716,1690,Tanner Ainge,Aye
3717,1690,Nathan Ivie,Aye
3718,1691,Bill Lee,Aye
3719,1691,Tanner Ainge,Aye
3720,1691,Nathan Ivie,Aye
3721,1692,Bill Lee,Aye
3722,1692,Tanner Ainge,Aye
3723,1692,Nathan Ivie,Aye
3724,1693,Bill Lee,Aye
3725,1693,Tanner Ainge,Aye
3726,1693,Nathan Ivie,Aye
3727,1694,Bill Lee,Aye
3728,1694,Tanner Ainge,Aye
3729,1694,Nathan Ivie,Aye
3730,1702,Bill Lee,Aye
3731,1702,Tanner Ainge,Aye
3732,1703,Bill Lee,Aye
3733,1703,Tanner Ainge,Aye
3734,1707,Bill Lee,Aye
3735,1707,Tanner Ainge,Aye
3736,1707,Nathan Ivie,Aye
3737,1710,Bill Lee,Aye
3738,1710,Tanner Ainge,Aye
3739,1710,Nathan Ivie,Aye
3740,1713,Bill Lee,Aye
3741,1713,Tanner Ainge,Aye
3742,1713,Nathan Ivie,Aye
3743,1714,Bill Lee,Aye
3744,1714,Tanner Ainge,Aye
3745,1715,Bill Lee,Aye
3746,1715,Tanner Ainge,Aye
3747,1715,Nathan Ivie,Aye
3748,1720,Bill Lee,Aye
3749,1720,Tanner Ainge,Aye
3750,1720,Nathan Ivie,Aye
3751,1722,Bill Lee,Aye
3752,1722,Tanner Ainge,Aye
3753,1722,Nathan Ivie,Aye
3754,1723,Bill Lee,Aye
3755,1723,Tanner Ainge,Aye
3756,1723,Nathan Ivie,Aye
3757,1724,Bill Lee,Aye
3758,1724,Tanner Ainge,Aye
3759,1724,Nathan Ivie,Aye
3760,1726,Bill Lee,Aye
3761,1726,Tanner Ainge,Aye
3762,1726,Nathan Ivie,Aye
3763,1729,Bill Lee,Aye
3764,1729,Tanner Ainge,Aye
3765,1730,Bill Lee,Aye
3766,1730,Tanner Ainge,Aye
3767,1737,Bill Lee,Aye
3768,1737,Tanner Ainge,Aye
3769,1737,Nathan Ivie,Aye
3770,1740,Bill Lee,Aye
3771,1740,Tanner Ainge,Aye
3772,1742,Bill Lee,Aye
3773,1742,Tanner Ainge,Aye
3774,1743,Bill Lee,Aye
3775,1743,Tanner Ainge,Aye
3776,1744,Bill Lee,Aye
3777,1744,Tanner Ainge,Aye
3778,1745,Bill Lee,Aye
3779,1745,Tanner Ainge,Aye
3780,1747,Bill Lee,Aye
3781,1749,Bill Lee,Aye
3782,1749,Tanner Ainge,Aye
3783,1752,Bill Lee,Aye
3784,1752,Tanner Ainge,Aye
3785,1752,Nathan Ivie,Aye
3786,1753,Bill Lee,Aye
3787,1786,Bill Lee,Aye
3788,1786,Tanner Ainge,Aye
3789,1786,Nathan Ivie,Aye
3790,1793,Bill Lee,Aye
3791,1793,Tanner Ainge,Aye
3792,1793,Nathan Ivie,Aye
3793,1798,Bill Lee,Aye
3794,1798,Tanner Ainge,Aye
3795,1799,Bill Lee,Aye
3796,1799,Tanner Ainge,Aye
3797,1799,Nathan Ivie,Aye
3798,1806,Bill Lee,Aye
3799,1806,Tanner Ainge,Aye
3800,1806,Nathan Ivie,Aye
3801,1807,Bill Lee,Aye
3802,1807,Tanner Ainge,Aye
3803,1807,Nathan Ivie,Aye
3804,1808,Bill Lee,Aye
3805,1808,Tanner Ainge,Aye
3806,1808,Nathan Ivie,Aye
3807,1809,Bill Lee,Aye
3808,1809,Tanner Ainge,Aye
3809,1809,Nathan Ivie,Aye
3810,1810,Bill Lee,Aye
3811,1810,Tanner Ainge,Aye
3812,1810,Nathan Ivie,Aye
3813,1811,Bill Lee,Aye
3814,1811,Tanner Ainge,Aye
3815,1812,Bill Lee,Aye
3816,1812,Tanner Ainge,Aye
3817,1813,Bill Lee,Aye
3818,1818,Bill Lee,Aye
3819,1818,Tanner Ainge,Aye
3820,1818,Nathan Ivie,Aye
3821,1825,Bill Lee,Aye
3822,1825,Tanner Ainge,Aye
3823,1828,Bill Lee,Aye
3824,1828,Tanner Ainge,Aye
3825,1831,Bill Lee,Aye
3826,1831,Tanner Ainge,Aye
3827,1841,Bill Lee,Aye
3828,1841,Tanner Ainge,Aye
3829,1841,Nathan Ivie,Aye
3830,1845,Bill Lee,Aye
3831,1845,Tanner Ainge,Aye
3832,1845,Nathan Ivie,Aye
3833,1846,Bill Lee,Aye
3834,1846,Tanner Ainge,Aye
3835,1846,Nathan Ivie,Aye
3836,1848,Bill Lee,Aye
3837,1848,Tanner Ainge,Aye
3838,1850,Bill Lee,Aye
3839,1850,Tanner Ainge,Aye
3840,1851,Bill Lee,Aye
3841,1851,Tanner Ainge,Aye
3842,1854,Bill Lee,Aye
3843,1871,Bill Lee,Aye
3844,1871,Tanner Ainge,Aye
3845,1880,Bill Lee,Aye
3846,1880,Tanner Ainge,Aye
3847,1880,Nathan Ivie,Aye
3848,1889,Bill Lee,Aye
3849,1890,Bill Lee,Aye
3850,1890,Tanner Ainge,Aye
3851,1890,Nathan Ivie,Aye
3852,1893,Bill Lee,Aye
3853,1893,Tanner Ainge,Aye
3854,1893,Nathan Ivie,Aye
3855,1894,Bill Lee,Aye
3856,1894,Tanner Ainge,Aye
3857,1894,Nathan Ivie,Aye
3858,1895,Bill Lee,Aye
3859,1895,Tanner Ainge,Aye
3860,1895,Nathan Ivie,Aye
3861,1896,Bill Lee,Aye
3862,1896,Tanner Ainge,Aye
3863,1896,Nathan Ivie,Aye
3864,1897,Bill Lee,Aye
3865,1897,Nathan Ivie,Aye
3866,1900,Bill Lee,Aye
3867,1917,Bill Lee,Aye
3868,1917,Tanner Ainge,Aye
3869,1926,Bill Lee,Aye
3870,1926,Tanner Ainge,Aye
3871,1926,Nathan Ivie,Aye
3872,1935,Bill Lee,Aye
3873,1936,Bill Lee,Aye
3874,1936,Tanner Ainge,Aye
3875,1936,Nathan Ivie,Aye
3876,1939,Bill Lee,Aye
3877,1939,Tanner Ainge,Aye
3878,1939,Nathan Ivie,Aye
3879,1940,Bill Lee,Aye
3880,1940,Tanner Ainge,Aye
3881,1940,Nathan Ivie,Aye
3882,1941,Bill Lee,Aye
3883,1941,Tanner Ainge,Aye
3884,1941,Nathan Ivie,Aye
3885,1942,Bill Lee,Aye
3886,1942,Tanner Ainge,Aye
3887,1942,Nathan Ivie,Aye
3888,1943,Bill Lee,Aye
3889,1943,Nathan Ivie,Aye
3890,1944,Bill Lee,Aye
3891,1945,Bill Lee,Aye
3892,1945,Tanner Ainge,Aye
3893,1945,Nathan Ivie,Aye
3894,1946,Bill Lee,Aye
3895,1946,Tanner Ainge,Aye
3896,1946,Nathan Ivie,Aye
3897,1947,Tanner Ainge,Aye
3898,1947,Nathan Ivie,Aye
3899,1948,Bill Lee,Aye
3900,1948,Tanner Ainge,Aye
3901,1948,Nathan Ivie,Aye
3902,1949,Bill Lee,Aye
3903,1949,Tanner Ainge,Aye
3904,1949,Nathan Ivie,Aye
3905,1950,Bill Lee,Aye
3906,1950,Tanner Ainge,Aye
3907,1950,Nathan Ivie,Aye
3908,1951,Bill Lee,Aye
3909,1951,Nathan Ivie,Aye
3910,1959,Bill Lee,Aye
3911,1959,Tanner Ainge,Aye
3912,1959,Nathan Ivie,Aye
3913,1967,Bill Lee,Aye
3914,1967,Tanner Ainge,Aye
3915,1967,Nathan Ivie,Aye
3916,1970,Bill Lee,Aye
3917,1970,Tanner Ainge,Aye
3918,1970,Nathan Ivie,Aye
3919,1971,Bill Lee,Aye
3920,1971,Tanner Ainge,Aye
3921,1971,Nathan Ivie,Aye
3922,1973,Bill Lee,Aye
3923,1973,Tanner Ainge,Aye
3924,1973,Nathan Ivie,Aye
3925,1974,Tanner Ainge,Aye
3926,1974,Nathan Ivie,Aye
3927,1974,Bill Lee,Nay
3928,1978,Bill Lee,Aye
3929,1980,Bill Lee,Aye
3930,1980,Tanner Ainge,Aye
3931,1980,Nathan Ivie,Aye
3932,1981,Bill Lee,Aye
3933,1981,Tanner Ainge,Aye
3934,1982,Bill Lee,Aye
3935,1982,Tanner Ainge,Aye
3936,1982,Nathan Ivie,Aye
3937,1984,Tanner Ainge,Aye
3938,1984,Nathan Ivie,Aye
3939,1984,Bill Lee,Nay
3940,1987,Bill Lee,Aye
3941,1987,Tanner Ainge,Aye
3942,1987,Nathan Ivie,Aye
3943,1989,Tanner Ainge,Aye
3944,1989,Nathan Ivie,Aye
3945,2001,Tanner Ainge,Aye
3946,2009,Tanner Ainge,Aye
3947,2009,Nathan Ivie,Aye
3948,2010,Tanner Ainge,Aye
3949,2010,Nathan Ivie,Aye
3950,2012,Tanner Ainge,Aye
3951,2012,Nathan Ivie,Aye
3952,2015,Tanner Ainge,Aye
3953,2015,Nathan Ivie,Aye
3954,2025,Tanner Ainge,Aye
3955,2025,Nathan Ivie,Aye
3956,2027,Tanner Ainge,Aye
3957,2027,Nathan Ivie,Aye
3958,2028,Tanner Ainge,Aye
3959,2028,Nathan Ivie,Aye
3960,2029,Tanner Ainge,Aye
3961,2029,Nathan Ivie,Aye
3962,2032,Bill Lee,Aye
3963,2034,Bill Lee,Aye
3964,2034,Tanner Ainge,Aye
3965,2036,Bill Lee,Aye
3966,2036,Tanner Ainge,Aye
3967,2036,Nathan Ivie,Aye
3968,2041,Bill Lee,Aye
3969,2041,Tanner Ainge,Aye
3970,2042,Bill Lee,Aye
3971,2042,Tanner Ainge,Aye
3972,2042,Nathan Ivie,Aye
3973,2050,Bill Lee,Aye
3974,2050,Tanner Ainge,Aye
3975,2050,Nathan Ivie,Aye
3976,2052,Bill Lee,Aye
3977,2052,Tanner Ainge,Aye
3978,2081,Bill Lee,Aye
3979,2081,Tanner Ainge,Aye
3980,2081,Nathan Ivie,Aye
3981,2086,Bill Lee,Aye
3982,2086,Tanner Ainge,Aye
3983,2086,Nathan Ivie,Aye
3984,2087,Bill Lee,Aye
3985,2087,Tanner Ainge,Aye
3986,2087,Nathan Ivie,Aye
3987,2088,Bill Lee,Aye
3988,2088,Tanner Ainge,Aye
3989,2088,Nathan Ivie,Aye
3990,2089,Bill Lee,Aye
3991,2089,Tanner Ainge,Aye
3992,2089,Nathan Ivie,Aye
3993,2090,Bill Lee,Aye
3994,2090,Tanner Ainge,Aye
3995,2090,Nathan Ivie,Aye
3996,2091,Bill Lee,Aye
3997,2092,Bill Lee,Aye
3998,2092,Ive,Aye
3999,2092,Tanner Ainge,Nay
4000,2093,Bill Lee,Aye
4001,2093,Tanner Ainge,Aye
4002,2093,Nathan Ivie,Aye
4003,2099,Bill Lee,Aye
4004,2099,Tanner Ainge,Aye
4005,2099,Nathan Ivie,Aye
4006,2100,Bill Lee,Aye
4007,2100,Tanner Ainge,Aye
4008,2100,Nathan Ivie,Aye
4009,2101,Bill Lee,Aye
4010,2101,Tanner Ainge,Aye
4011,2101,Nathan Ivie,Aye
4012,2102,Bill Lee,Aye
4013,2102,Aing,Aye
4014,2102,Nathan Ivie,Aye
4015,2103,Bill Lee,Aye
4016,2103,Tanner Ainge,Aye
4017,2103,Nathan Ivie,Aye
4018,2104,Bill Lee,Aye
4019,2104,Tanner Ainge,Aye
4020,2104,Nathan Ivie,Aye
4021,2106,Bill Lee,Aye
4022,2106,Tanner Ainge,Aye
4023,2106,Nathan Ivie,Aye
4024,2107,Bill Lee,Aye
4025,2108,Bill Lee,Aye
4026,2108,Tanner Ainge,Aye
4027,2108,Nathan Ivie,Aye
4028,2109,Bill Lee,Aye
4029,2109,Tanner Ainge,Aye
4030,2109,Nathan Ivie,Aye
4031,2110,Bill Lee,Aye
4032,2110,Tanner Ainge,Aye
4033,2110,Nathan Ivie,Aye
4034,2111,Bill Lee,Aye
4035,2111,Tanner Ainge,Aye
4036,2111,Nathan Ivie,Aye
4037,2112,Bill Lee,Aye
4038,2112,Nathan Ivie,Aye
4039,2113,Bill Lee,Aye
4040,2113,Nathan Ivie,Aye
4041,2128,Bill Lee,Aye
4042,2128,Tanner Ainge,Aye
4043,2128,Nathan Ivie,Aye
4044,2131,Bill Lee,Aye
4045,2131,Tanner Ainge,Aye
4046,2131,Nathan Ivie,Aye
4047,2132,Bill Lee,Aye
4048,2132,Tanner Ainge,Aye
4049,2133,Bill Lee,Aye
4050,2133,Tanner Ainge,Aye
4051,2133,Nathan Ivie,Aye
4052,2134,Bill Lee,Aye
4053,2134,Tanner Ainge,Aye
4054,2134,Nathan Ivie,Aye
4055,2135,Bill Lee,Aye
4056,2135,Tanner Ainge,Aye
4057,2135,Nathan Ivie,Aye
