motion_id,meeting_id,body,motion_no,motion_text,subject,result_raw,outcome,mover,seconder,names_recorded,provenance,source_file,kind
72,10,Board of Commissioners,6,approve the Drug-Free Community Continuation Online Grant Application as specified in Regular Agenda Item No. 9,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN THE DRUG FREE,seconded by Commissioner Graves and carried with the following vote:,Pass,Lee,Graves,1,poppler,legislative/minutes/2015/2015-03-17_board_of_commissioners.md,motion
73,10,Board of Commissioners,7,ratify the interlocal cooperation agreement with Vineyard Town for law enforcement services as identified in Regular Agenda Item No. 12,RATIFY THE SIGNATURE OF THE COMMISSION CHAIR ON AN INTERLOCAL COOPERATION,The motion was seconded by Commissioner Lee and carried with the following vote:,Pass,Graves,Lee,1,poppler,legislative/minutes/2015/2015-03-17_board_of_commissioners.md,motion
74,10,Board of Commissioners,8,approve the professional services agreement with InDepth Solutions with the additional information discussed in Regular Agenda Item No. 3,The motion was seconded by Commissioner Lee and carried with the following vote:,3. The motion was seconded by Commissioner Lee and carried with the following vote:,Pass,Graves,Lee,1,poppler,legislative/minutes/2015/2015-03-17_board_of_commissioners.md,motion
75,10,Board of Commissioners,9,"set a date, time and location for a closed meeting for a strategy session to discuss the character, professional competence, or physical or mental health of an individual or individuals to immediately follow the Work Session portion of the regular public meeting today in Room 1400 of the County Administration Building","SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING TO DISCUSS THE CHARACTER,",motion was seconded by Commissioner Graves and carried with the following vote:,Pass,Lee,Graves,1,poppler,legislative/minutes/2015/2015-03-17_board_of_commissioners.md,motion
76,10,Board of Commissioners,10,"adjourn the March 17, 2015 meeting of the Utah County Board of","SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A STRATEGY SESSION TO",carried with the following vote:,Pass,Graves,Lee,1,poppler,legislative/minutes/2015/2015-03-17_board_of_commissioners.md,motion
77,11,Board of Commissioners,1,"set a Public Hearing for the proposal of Kathryn Ann McDaniel, et al, for Elberta Townsite Subdivision, Plat “C” as outlined on the agenda with the date change from March 31, 2015 instead to April 7, 2015, at 9:00 A.M. in Room 1400 of the Utah County Administration Building at 100 East Center Street in Provo, Utah",TAKE ACTION TO SET A PUBLIC HEARING FOR THE PROPOSAL OF KATHRYN ANN,The motion was seconded by Commissioner Lee and carried with the following vote:,Pass,Graves,Lee,1,poppler,legislative/minutes/2015/2015-03-24_board_of_commissioners.md,motion
78,11,Board of Commissioners,2,authorize BreAnn Wilkes to enter into the ShutterStock Website Terms of Use and Terms of Service Single User Standard License on behalf of Utah County for information victim/witness brochures as defined in Regular Agenda Item No. 7,APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO EXECUTE THE CO-SPONSORSHIP,was seconded by Commissioner Lee and carried with the following vote:,Pass,Graves,Lee,1,poppler,legislative/minutes/2015/2015-03-24_board_of_commissioners.md,motion
79,11,Board of Commissioners,3,approve and authorize the Settlement Agreement related to Civil Case No. 2:11CV00652 as identified in Regular Agenda Item No. 9,APPROVE AND AUTHORIZE THE SIGNATURE OF THE COMMISSION CHAIR ON THE,motion was seconded by Commissioner Graves and carried with the following vote:,Pass,Lee,Graves,1,poppler,legislative/minutes/2015/2015-03-24_board_of_commissioners.md,motion
80,11,Board of Commissioners,4,"continue Regular Agenda Item No. 8 regarding the co-sponsorship of the Utah County Arts Board for 2015 for one week to the March 31, 2015 meeting of the Utah County Board of",APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO EXECUTE THE CO-SPONSORSHIP,Commissioner Lee and carried with the following vote:,Pass,Graves,Lee,0,poppler,legislative/minutes/2015/2015-03-24_board_of_commissioners.md,motion
81,11,Board of Commissioners,5,"adjourn the March 24, 2015 meeting of the Utah County Board of",APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO EXECUTE THE CO-SPONSORSHIP,carried with the following vote:,Pass,Lee,Graves,1,poppler,legislative/minutes/2015/2015-03-24_board_of_commissioners.md,motion
82,12,Board of Commissioners,1,accept the late appeal,ACCEPT OR DENY THE PETITION TO HEAR APPEAL OF PERSONAL PROPERTY VALUATION AFTER,the motion and carried with the following vote:,Pass,Lee,,0,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
83,12,Board of Commissioners,2,"determine the value of the personal property of account number 84863 at $26,000 per our assessor",HEAR REQUEST FOR REVIEW TO DETERMINE VALUE OF PERSONAL PROPERTY ACCOUNT NO,and carried with the following vote:,Pass,Graves,Lee,0,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
84,12,Board of Commissioners,3,continue Item No. 3 until one month,HEAR REQUEST FOR REVIEW TO DETERMINE VALUE OF MOTOR HOME VEHICLE ID. NO,Commissioner Lee second the motion and carried with the following vote:,Pass,Graves,,0,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
85,12,Board of Commissioners,4,approve the Property Tax actions contained in Recommendation Letter No. 2015-5 as identified in Consent Agenda Item No. 4,APPROVE PROPERTY TAX ACTIONS CONTAINED IN RECOMMENDATION LETTER NO. 2015-5,motion was seconded by Commissioner Lee and carried with the following vote:,Pass,Graves,Lee,1,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
86,12,Board of Commissioners,5,"continue Regular Agenda Item No. 1 regarding the Kenyon Farley Agriculture Protection Area 1 Application for one week to the April 7, 2015 meeting of the Utah County Board of",,The motion was seconded by Commissioner Ellertson and carried with the following vote:,Pass,Lee,Ellertson,1,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
87,12,Board of Commissioners,6,"continue Regular Agenda Item No. 2 regarding the Kenyon Farley Agriculture Protection Area 2 Application for one week to the April 7, 2015 meeting of the Utah County Board of","APPROVE, MODIFY AND APPROVE, OR REJECT THE KENYON FARLEY AGRICULTURE",The motion was seconded by Commissioner Ellertson and carried with the following vote:,Pass,Lee,Ellertson,1,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
88,12,Board of Commissioners,7,"adopt an ordinance to amend the Utah County Land Use Ordinance, Subsection 6-1-E-26-C related to the Requirements for Amending Recorded Nonconforming Plats as detailed in Regular Agenda Item No. 4","ADOPT (OR DENY) AN ORDINANCE TO AMEND THE UTAH COUNTY LAND USE ORDINANCE,",seconded by Commissioner Lee and carried with the following vote:,Pass,Graves,Lee,1,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
89,12,Board of Commissioners,8,"approve and authorize the Supplemental Law Enforcement Contract with Krishna Temple on behalf of the “Festival of Colors” on March 28 and 29, 2015 as specified in Regular Agenda Item No. 11",APPROVE AND AUTHORIZE THE COMMISSION CHAIR TO SIGN THE SUPPLEMENTAL LAW,Commissioner Graves and carried with the following vote:,Pass,Lee,Graves,1,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
90,12,Board of Commissioners,9,"approve and authorize the Core Platform Service Agreement and the WEA/IPAWS Addendumt to Everbridge, Inc. Service Agreement with Everbridge, Inc. for county-wide mass notification services as outlined in Regular Agenda Item No. 12",,The motion carried with the following vote:,Pass,Graves,Lee,1,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
91,12,Board of Commissioners,10,"approve and authorize the co-sponsorship of the Utah County Arts Board for 2015 as defined in Regular Agenda Item No. 13, with these dollar amounts: $2,400 service fees, and $2,600 as a one-time donation for a total of $5,000",,The motion was seconded by Commissioner Lee and carried with the following vote:,Pass,Graves,Lee,0,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
92,12,Board of Commissioners,11,"set a date, time and location for a closed meeting for a strategy session to discuss the character, professional competence, or physical or mental health of an individual or individuals to immediately follow the Work Session portion of the regular public meeting today in Room 1400 of the County Administration Building","SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING TO DISCUSS THE CHARACTER,",motion was seconded by Commissioner Graves and carried with the following vote:,Pass,Lee,Graves,1,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
93,12,Board of Commissioners,12,"adjourn the March 31, 2015 meeting of the Utah County Board of","SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING TO DISCUSS THE CHARACTER,",carried with the following vote:,Pass,Graves,Lee,1,poppler,legislative/minutes/2015/2015-03-31_board_of_commissioners.md,motion
94,13,Board of Commissioners,1,"proclaim April 7, 2015 as National Service Recognition Day in Utah County as detailed in Regular Agenda Item No. 3",,Commissioner Graves and carried with the following vote:,Pass,Lee,Graves,1,poppler,legislative/minutes/2015/2015-04-07_board_of_commissioners.md,motion
95,13,Board of Commissioners,2,"strike Regular Agenda Item Nos. 14, 16, 17 and 18 to set dates, times, and locations for a closed meeting to discuss the character, professional competence, or physical or mental health of an individual or individuals; for a strategy session to discuss the purchase, exchange, or lease of real property; for a strategy session to discuss the sale of real property; and to discuss commercial informati","SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING TO DISCUSS COMMERCIAL",and carried with the following vote:,Pass,Lee,Graves,1,poppler,legislative/minutes/2015/2015-04-07_board_of_commissioners.md,motion
96,13,Board of Commissioners,3,"set a date, time and location for a closed meeting for a strategy session to discuss pending or reasonably imminent litigation to immediately follow the Work Session portion of the regular public meeting today in Room 1400 of the County Administration Building","SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A STRATEGY SESSION TO",carried with the following vote:,Pass,Lee,Graves,1,poppler,legislative/minutes/2015/2015-04-07_board_of_commissioners.md,motion
97,13,Board of Commissioners,4,"adjourn the April 7, 2015 meeting of the Utah County Board of","SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A STRATEGY SESSION TO",The motion was seconded by Commissioner Lee and carried with the following vote:,Pass,Graves,Lee,1,poppler,legislative/minutes/2015/2015-04-07_board_of_commissioners.md,motion
98,14,Board of Commissioners,1,approve the employee donations of leave time for two employees within the Recorder’s Office as specified in Regular Agenda Item No. 1,APPROVE EMPLOYEE DONATIONS OF LEAVE TIME FOR TWO EMPLOYEES WITHIN THE,motion was seconded by Commissioner Graves and carried with the following vote:,Pass,Lee,Graves,1,poppler,legislative/minutes/2015/2015-04-14_board_of_commissioners.md,motion
99,14,Board of Commissioners,2,The motion carried with the following vote:,,The motion carried with the following vote:,Pass,,Ellertson,1,poppler,legislative/minutes/2015/2015-04-14_board_of_commissioners.md,motion
100,14,Board of Commissioners,3,"modify and approve the Kenyon Farley Agriculture Protection Area 2 application, approving the proposed modifications of additional neighboring properties subject to a restrictive covenant addressing the requested exemptions for Payson City and Utah County to be signed by Wednesday April 15, 2015 at 5:00 P.M.; otherwise, without said restrictive covenant, the approval of the application will revert",,The motion was seconded by Commissioner Ellertson and carried with the following vote:,Pass,Graves,Ellertson,1,poppler,legislative/minutes/2015/2015-04-14_board_of_commissioners.md,motion
101,14,Board of Commissioners,4,"authorize the ‘Notice of Creation’ document and the ‘Findings of Fact’ document for the Kenyon Farley Agriculture Protection Area 1 application with the understanding that said documents are dependent upon resulting actions from Regular Agenda Item Nos. 2 and 3. Because there was lack of a second,",,The motion was seconded by Commissioner Ellertson and carried with the following vote:,Pass,Graves,Ellertson,1,poppler,legislative/minutes/2015/2015-04-14_board_of_commissioners.md,motion
102,14,Board of Commissioners,5,authorize the ‘Notice of Creation’ document and the ‘Findings of Fact’ document for the Kenyon Farley Agriculture Protection Area 2 application with the understanding that said documents are dependent upon resulting actions from Regular Agenda Item Nos. 2 and 3. UTAH COUNTY BOARD OF,,The motion was seconded by Commissioner Ellertson and carried with the following vote:,Pass,Graves,Ellertson,1,poppler,legislative/minutes/2015/2015-04-14_board_of_commissioners.md,motion
103,14,Board of Commissioners,6,"strike Regular Agenda Item No. 21 to set a date, time, and location for a closed meeting to discuss commercial information as defined in Section 59-1-404, U.C.A., as amended","SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING TO DISCUSS COMMERCIAL",and carried with the following vote:,Pass,Lee,Graves,1,poppler,legislative/minutes/2015/2015-04-14_board_of_commissioners.md,motion
104,14,Board of Commissioners,7,"set a date, time and location for a closed meeting for a strategy session to discuss the purchase, exchange, or lease of real property to immediately follow the previously scheduled closed meeting today in Room 1400 of the County Administration Building. UTAH COUNTY BOARD OF","SET A DATE, TIME AND LOCATION FOR A CLOSED MEETING FOR A STRATEGY SESSION TO",The motion was seconded by Commissioner Lee and carried with the following vote:,Pass,Graves,Lee,1,poppler,legislative/minutes/2015/2015-04-14_board_of_commissioners.md,motion
