year,election_type,contest,jurisdiction_slug,office,district,seats,candidate,party,votes,rank_in_contest,n_precincts,suppressed,source_file,rcv,rcv_final_winner,official_total
2023,municipal general,Woodland Hills City Council,,Council,,,BRIAN HUTCHINGS,,72,3,0,false,rcvis.com/v/2023-woodland-hills-city-council-3,true,KARI L. MALKOVICH; BENJAMIN HILLYARD; BRIAN HUTCHINGS,false
2023,municipal general,Alpine City Council,,Council,,3,JEREMIAH JEWKES,,1284,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,American Fork City Council,,Council,,3,KENNETH W SUMSION,,2171,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Cedar Hills City Council,,Council,,3,MARK NELSON,,623,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Eagle Mountain City Council,,Council,,3,CRAIG WHITING,,1328,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Genola City Council,,Council,,,CORINNE AAGARD,,34,4,0,false,rcvis.com/v/2023-genola-city-council-2,true,CURTIS G. THOMAS; STAN JUDD,false
2023,municipal general,Goshen City Council,,Council,,2,DAVID P. OKELBERRY,,47,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Highland City Council,,Council,,3,DOUG CORTNEY,,1396,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Lindon City Council,,Council,,3,BRET D. FRAMPTON,,1458,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Mapleton City Council,,Council,,3,SAMUEL BERNARD,,922,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Payson City Council,,Council,,,ANNE MOSS,,237,4,0,false,rcvis.com/v/2023-payson-city-council-3,true,RYAN ROWLEY; BRIAN V. HULET; ANNE MOSS,false
2023,municipal general,Pleasant Grove City Council,,Council,,3,BRENT BULLOCK,,2679,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Salem City Council,,Council,,3,HOWARD CHUNTZ,,916,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Santaquin City Council,,Council,,3,DAVID HATHAWAY,,775,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Saratoga Springs City Council,,Council,,3,KARA MARTIN,,922,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Spanish Fork City Council,,Council,,3,MATT BARBER,,2759,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Springville City Council,,Council,,3,CRAIG CONOVER,,2215,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Woodland Hills City Council,,Council,,,SPENCER A. WELLS,,24,4,0,false,rcvis.com/v/2023-woodland-hills-city-council-3,true,KARI L. MALKOVICH; BENJAMIN HILLYARD; BRIAN HUTCHINGS,false
2023,municipal general,Alpine City Council,,Council,,3,PAMELA PAMELA,,577,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,American Fork City Council,,Council,,3,JEFF SHORTER,,1979,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Eagle Mountain City Council,,Council,,3,SCOTT FERRE,,877,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Genola City Council,,Council,,,BRYAN LEROY,,4,5,0,false,rcvis.com/v/2023-genola-city-council-2,true,CURTIS G. THOMAS; STAN JUDD,false
2023,municipal general,Goshen City Council,,Council,,2,CHARLES PIPKIN,,26,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Highland City Council,,Council,,3,Write-In: Liz Rice,,1086,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Mapleton City Council,,Council,,3,TERESA BRUNSON,,536,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Payson City Council,,Council,,,TYLER WILLIAM MOORE,,165,5,0,false,rcvis.com/v/2023-payson-city-council-3,true,RYAN ROWLEY; BRIAN V. HULET; ANNE MOSS,false
2023,municipal general,Pleasant Grove City Council,,Council,,3,GREG SORENSEN,,2655,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Salem City Council,,Council,,3,ALAN DALE HANSEN,,796,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Santaquin City Council,,Council,,3,MICHAEL E. ROMERO,,664,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Saratoga Springs City Council,,Council,,3,K. RAND MAX,,321,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Spanish Fork City Council,,Council,,3,MIKE CLAYSON,,2412,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Springville City Council,,Council,,3,HUNTER HUFFMAN,,1707,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Eagle Mountain City Council,,Council,,3,ANGELINE WASHBURN,,849,6,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Goshen City Council,,Council,,2,Write-In: Invalid,,5,6,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Highland City Council,,Council,,3,Write-In: Jon Lefrandt,,702,6,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Payson City Council,,Council,,,EASTON BRADY,,150,6,0,false,rcvis.com/v/2023-payson-city-council-3,true,RYAN ROWLEY; BRIAN V. HULET; ANNE MOSS,false
2023,municipal general,Pleasant Grove City Council,,Council,,3,DENISE TRICKLER,,1918,6,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Santaquin City Council,,Council,,3,BRYAN MECHAM,,640,6,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Spanish Fork City Council,,Council,,3,JACKIE LARSON,,1824,6,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Goshen City Council,,Council,,2,Not Assigned,,0,7,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Highland City Council,,Council,,3,Write-In: Wesley Warren,,271,7,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Payson City Council,,Council,,,KIRK BEECHER,,144,7,0,false,rcvis.com/v/2023-payson-city-council-3,true,RYAN ROWLEY; BRIAN V. HULET; ANNE MOSS,false
2023,municipal general,Highland City Council,,Council,,3,Write-In: Invalid,,97,8,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Payson City Council,,Council,,,TEANCUM J. CLARK,,98,8,0,false,rcvis.com/v/2023-payson-city-council-3,true,RYAN ROWLEY; BRIAN V. HULET; ANNE MOSS,false
2023,municipal general,Highland City Council,,Council,,3,Not Assigned,,0,9,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Payson City Council,,Council,,,CARL BRINES,,85,9,0,false,rcvis.com/v/2023-payson-city-council-3,true,RYAN ROWLEY; BRIAN V. HULET; ANNE MOSS,false
2023,municipal general,Fairfield City Council Seat A,,Council,Seat A,1,MICHAEL WEBER,,74,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Fairfield City Council Seat A,,Council,Seat A,1,ALINA PRINGLE,,21,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Fairfield City Council Seat B,,Council,Seat B,1,TYLER THOMAS,,85,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Cedar Fort City Council Seat C,,Council,Seat C,1,JED BERRY,,43,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Cedar Fort City Council Seat D,,Council,Seat D,1,TRAVIS GILES,,55,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Fairfield City Council Seat D,,Council,Seat D,1,RICHARD CAMERON,,88,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Fairfield Mayor,,Mayor,,1,HOLLIE C. MCKINNEY,,56,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Fairfield Mayor,,Mayor,,1,BRAD GURNEY,,39,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Lehi City Council,lehi,Council,,,MICHELLE STALLINGS,,1578,1,0,false,rcvis.com/v/2023-lehi-city-council-3,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL,false
2023,municipal general,Lehi City Council,lehi,Council,,,PAIGE ALBRECHT,,1413,2,0,false,rcvis.com/v/2023-lehi-city-council-3,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL,false
2023,municipal general,Lehi City Council,lehi,Council,,,HEATHER NEWALL,,1106,3,0,false,rcvis.com/v/2023-lehi-city-council-3,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL,false
2023,municipal general,Lehi City Council,lehi,Council,,,NICOLE KUNZE,,901,4,0,false,rcvis.com/v/2023-lehi-city-council-3,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL,false
2023,municipal general,Lehi City Council,lehi,Council,,,KENNETH ROBERTS,,787,5,0,false,rcvis.com/v/2023-lehi-city-council-3,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL,false
2023,municipal general,Lehi City Council,lehi,Council,,,K. CASEY GLADE,,550,6,0,false,rcvis.com/v/2023-lehi-city-council-3,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL,false
2023,municipal general,Orem City Council,orem,Council,,3,JEFFREY K. LAMBSON,,9098,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Orem City Council,orem,Council,,3,JENN GALE,,8606,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Orem City Council,orem,Council,,3,CHRIS KILLPACK,,8457,3,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Orem City Council,orem,Council,,3,CRYSTAL MUHLESTEIN,,7994,4,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Orem City Council,orem,Council,,3,MATT MCKELL,,7334,5,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Orem City Council,orem,Council,,3,SPENCER RANDS,,5883,6,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Provo City Council District 1,provo,Council,1,1,CRAIG CHRISTENSEN,,2315,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Provo City Council District 1,provo,Council,1,1,STAN JENSEN,,1532,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Provo City Council District 3,provo,Council,3,1,BECKY BOGDIN,,1409,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Provo City Council District 3,provo,Council,3,1,DAVID LEWIS,,894,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Provo City Council District 4,provo,Council,4,1,TRAVIS HOBAN,,1625,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,City Wide 2 - Provo City Council,provo,Council,City Wide 2,1,GARY GARRETT,,5801,1,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,City Wide 2 - Provo City Council,provo,Council,City Wide 2,1,MCKAY R. JENSEN,,5435,2,0,false,2023_General_voting_results_be47c5636c.pdf,false,,false
2023,municipal general,Vineyard City Council,vineyard,Council,,,JACOB HOLDAWAY,,408,1,0,false,rcvis.com/v/2023-vineyard-city-council-2,true,JACOB HOLDAWAY; SARA CAMERON,false
2023,municipal general,Vineyard City Council,vineyard,Council,,,SARA CAMERON,,336,2,0,false,rcvis.com/v/2023-vineyard-city-council-2,true,JACOB HOLDAWAY; SARA CAMERON,false
2023,municipal general,Vineyard City Council,vineyard,Council,,,CRISTY WELSH,,218,3,0,false,rcvis.com/v/2023-vineyard-city-council-2,true,JACOB HOLDAWAY; SARA CAMERON,false
2023,municipal general,Vineyard City Council,vineyard,Council,,,NATALIE HARBIN,,151,4,0,false,rcvis.com/v/2023-vineyard-city-council-2,true,JACOB HOLDAWAY; SARA CAMERON,false
2023,municipal general,Vineyard City Council,vineyard,Council,,,CADEN RHOTON,,149,5,0,false,rcvis.com/v/2023-vineyard-city-council-2,true,JACOB HOLDAWAY; SARA CAMERON,false
2023,municipal general,Vineyard City Council,vineyard,Council,,,ALEXANDER TEEMSMA,,51,6,0,false,rcvis.com/v/2023-vineyard-city-council-2,true,JACOB HOLDAWAY; SARA CAMERON,false
2023,municipal general,Vineyard City Council,vineyard,Council,,,JOSHUA HENDRIX,,6,7,0,false,rcvis.com/v/2023-vineyard-city-council-2,true,JACOB HOLDAWAY; SARA CAMERON,false
2023,municipal primary,American Fork City Council,,Council,,3,CLARK PRESTON TAYLOR,,2284,1,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Eagle Mountain City Council,,Council,,3,MELISSA CLARK,,2031,1,20,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Pleasant Grove City Council,,Council,,3,CYD LEMONE,,2551,1,22,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Spanish Fork City Council,,Council,,3,STACY BECK,,2953,1,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Springville City Council,,Council,,3,MINDI WRIGHT,,2568,1,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,American Fork City Council,,Council,,3,KENNETH W SUMSION,,1428,2,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Eagle Mountain City Council,,Council,,3,RICH WOOD,,1688,2,20,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Pleasant Grove City Council,,Council,,3,ERIC JENSEN,,2215,2,22,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Spanish Fork City Council,,Council,,3,LANDON TOOKE,,2122,2,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Springville City Council,,Council,,3,JACOB GREGG SMITH,,2017,2,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,American Fork City Council,,Council,,3,ERNIE JOHN,,1378,3,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Eagle Mountain City Council,,Council,,3,JARED R GRAY,,1324,3,20,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Pleasant Grove City Council,,Council,,3,STEVE ROGERS,,1869,3,22,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Spanish Fork City Council,,Council,,3,MATT BARBER,,2035,3,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Springville City Council,,Council,,3,LOGAN MILLSAP,,1604,3,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,American Fork City Council,,Council,,3,TIM HOLLEY,,1278,4,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Eagle Mountain City Council,,Council,,3,CRAIG WHITING,,1206,4,20,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Pleasant Grove City Council,,Council,,3,BRENT BULLOCK,,1654,4,22,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Spanish Fork City Council,,Council,,3,JESSE T. CARDON,,1960,4,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Springville City Council,,Council,,3,CRAIG CONOVER,,1407,4,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,American Fork City Council,,Council,,3,AUSTIN DUKE,,1116,5,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Eagle Mountain City Council,,Council,,3,ANGELINE WASHBURN,,803,5,20,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Pleasant Grove City Council,,Council,,3,GREG SORENSEN,,1313,5,22,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Spanish Fork City Council,,Council,,3,MIKE CLAYSON,,1742,5,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Springville City Council,,Council,,3,HUNTER HUFFMAN,,1231,5,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,American Fork City Council,,Council,,3,JEFF SHORTER,,1063,6,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Eagle Mountain City Council,,Council,,3,SCOTT FERRE,,659,6,20,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Pleasant Grove City Council,,Council,,3,DENISE TRICKLER,,1088,6,22,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Spanish Fork City Council,,Council,,3,JACKIE LARSON,,1323,6,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Springville City Council,,Council,,3,JOHN HARVEY WELLS,,661,6,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,American Fork City Council,,Council,,3,ELIZABETH GRAY,,813,7,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Eagle Mountain City Council,,Council,,3,CRAIG MORRIS,,541,7,20,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Pleasant Grove City Council,,Council,,3,DAVID R. LUKENS,,1043,7,22,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Spanish Fork City Council,,Council,,3,MARK WARNER,,1104,7,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Springville City Council,,Council,,3,NATHAN SHAW,,564,7,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,American Fork City Council,,Council,,3,JAMES BODEN,,796,8,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Spanish Fork City Council,,Council,,3,EDES HILL,,741,8,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Springville City Council,,Council,,3,DALLAS MCGEE,,478,8,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,American Fork City Council,,Council,,3,CHRISTINA BALLARD,,701,9,21,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Lehi City Council,lehi,Council,,,PAIGE ALBRECHT,,1182,1,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,MICHELLE STALLINGS,,1039,2,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,HEATHER NEWALL,,944,3,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,NICOLE KUNZE,,564,4,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,KENNETH ROBERTS,,404,5,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,K. CASEY GLADE,,338,6,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,JASON HILL,,271,7,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,IELI CHARLIE TAUTUAA,,210,8,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,HALEY SOUSA,,196,9,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,JEREMY K BAKER,,178,10,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,R. CURTIS PAYNE,,142,11,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,JASON HARRIS,,85,12,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,TYLER R. LINDSAY,,55,13,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Lehi City Council,lehi,Council,,,BRENT SUMMERS,,32,14,0,false,rcvis.com/v/2023-lehi-city-council-primary-12,true,PAIGE ALBRECHT; MICHELLE STALLINGS; HEATHER NEWALL; NICOLE KUNZE; KENNETH ROBERTS; K. CASEY GLADE,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,JEFFREY K. LAMBSON,,7056,1,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,JENN GALE,,6489,2,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,CHRIS KILLPACK,,6323,3,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,CRYSTAL MUHLESTEIN,,4489,4,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,MATT MCKELL,,4138,5,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,SPENCER RANDS,,3573,6,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,MIKE CARPENTER,,1701,7,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,HEATHER M. FRY,,1150,8,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,GREG DUERDEN,,956,9,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,DAVID EDWARD GARBER,,573,10,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,WADE A. SEWELL,,250,11,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Orem City Council Orem,orem,Council,,3,ARCHIE A. WILLIAMS III,,147,12,52,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Provo City Council City Wide 2,provo,Council,City Wide 2,1,GARY GARRETT,,3360,1,58,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Provo City Council City Wide 2,provo,Council,City Wide 2,1,MCKAY R. JENSEN,,2265,2,58,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Provo City Council City Wide 2,provo,Council,City Wide 2,1,TANNER BENNETT,,1496,3,58,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Provo City Council City Wide 2,provo,Council,City Wide 2,1,WENDY AHLMAN,,1076,4,58,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Provo City Council City Wide 2,provo,Council,City Wide 2,1,JOSEPH PENROSE,,389,5,58,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2023,municipal primary,Provo City Council City Wide 2,provo,Council,City Wide 2,1,NATHAN SMITH JONES,,146,6,58,false,23_P_SOV_Cs_suppressed_1907fb1cba.pdf,false,,false
2024,general,County Assessor,utah_county,County Assessor,,,REP BURT GARFIELD,REP,240468,1,466,false,2024_General_SOVC_FINAL_9d0c1e4b30.csv,false,,true
2024,general,County Commissioner Seat C,utah_county,County Commission,Seat C,,REP SKYLER M. BELTRAN,REP,208529,1,466,false,2024_General_SOVC_FINAL_9d0c1e4b30.csv,false,,true
2024,general,County Commissioner Seat C,utah_county,County Commission,Seat C,,UUP ALAN WESSMAN,UUP,61604,2,466,false,2024_General_SOVC_FINAL_9d0c1e4b30.csv,false,,true
2024,general,County Recorder,utah_county,County Recorder,,,REP ANDREA ALLEN,REP,240563,1,466,false,2024_General_SOVC_FINAL_9d0c1e4b30.csv,false,,true
2024,general,County Surveyor,utah_county,County Surveyor,,,REP ANTHONY D CANTO,REP,239836,1,466,false,2024_General_SOVC_FINAL_9d0c1e4b30.csv,false,,true
2024,general,County Treasurer,utah_county,County Treasurer,,,REP KIM T JACKSON,REP,239887,1,466,false,2024_General_SOVC_FINAL_9d0c1e4b30.csv,false,,true
2025,municipal general,Alpine City Council,,Council,,,ANDREW YOUNG,,1682,1,24,false,SOVC_Simple_Redacted_7a5eddcaf2.csv,false,,true
2025,municipal general,American Fork City Council,,Council,,,RYAN HUNTER,,3873,1,41,false,SOVC_Simple_Redacted_7a5eddcaf2.csv,false,,true
