date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,pmn_notice_url,pmn_file_id,bytes,doc_class,fetch_status,sha256,text_path,text_chars
2020-07-28,Torrey+Lighting+Ordinance+copy,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/622219.pdf,2026-07-13,text,pdftotext -layout,raw/2020-07-28/622219_TorreyLightingOrdinancecopy.pdf,https://www.utah.gov/pmn/sitemap/notice/618495.html,622219,95812,,,,,
2020-07-28,TOA_COMM_CENTER_8x11,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/622221.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2020-07-28/622221_TOA_COMM_CENTER_8x11.pdf,https://www.utah.gov/pmn/sitemap/notice/618495.html,622221,645938,,,,,
2020-08-12,2020-8-12 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/626815.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-12/626815_2020-8-12_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/621559.html,626815,290154,,,,,
2020-08-12,2020-8-12 Consent Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/626825.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-12/626825_2020-8-12_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/621559.html,626825,1798232,,,,,
2020-08-12,JG memo to TC last issue,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/626823.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-12/626823_JG_memo_to_TC_last_issue.pdf,https://www.utah.gov/pmn/sitemap/notice/621559.html,626823,74188,staff_report,ok,dc8c6d6a0b675f4c40dfe4cff59367dd73d3544a289cba52024ed92a4b3f552c,text/626823_JG_memo_to_TC_last_issue.txt,2982
2020-08-12,2020-Hazard-Mitigation-Plan-Report,TownCouncil,regular,staff_report,https://www.utah.gov/pmn/files/626829.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-12/626829_2020-Hazard-Mitigation-Plan-Report.pdf,https://www.utah.gov/pmn/sitemap/notice/621559.html,626829,165757,,,,,
2020-08-12,2020-8-3 Determination Letter Location,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/626817.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-12/626817_2020-8-3_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/621559.html,626817,123432,,,,,
2020-08-12,2020-O-4 Ordinance-supporting-Land-Use-Amendments-TOA-jhg,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/626819.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-12/626819_2020-O-4_Ordinance-supporting-Land-Use-Amendments-TOA-jhg.pdf,https://www.utah.gov/pmn/sitemap/notice/621559.html,626819,85722,,,,,
2020-08-12,TOA Zoning Code (cumulative redline) 8 6 20,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/626821.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-12/626821_TOA_Zoning_Code_cumulative_redline_8_6_20.pdf,https://www.utah.gov/pmn/sitemap/notice/621559.html,626821,443853,,,,,
2020-08-12,2020-R-19 Adopting The 2019 Salt Lake County Hazard Mitigation Plan,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/626827.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-12/626827_2020-R-19_Adopting_The_2019_Salt_Lake_County_Hazard_Mitigation_Plan.pdf,https://www.utah.gov/pmn/sitemap/notice/621559.html,626827,11270,,,,,
2020-08-12,2020-8-12 Public Comments,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/628419.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-12/628419_2020-8-12_Public_Comments.pdf,https://www.utah.gov/pmn/sitemap/notice/621559.html,628419,962091,,,,,
2020-08-12,2020-R-19 Adopting The 2019 Salt Lake County Hazard Mitigation Plan,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/629231.pdf,2026-07-13,text,pdftotext -layout,raw/2020-08-12/629231_2020-R-19_Adopting_The_2019_Salt_Lake_County_Hazard_Mitigation_Plan.pdf,https://www.utah.gov/pmn/sitemap/notice/621559.html,629231,21889,,,,,
2020-09-08,"PC Agenda Tuesday September 8, 2020 cancelled",PlanningCommission,regular,agenda_packet,https://www.utah.gov/pmn/files/636381.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-08/636381_PC_Agenda_Tuesday_September_8_2020_cancelled.pdf,https://www.utah.gov/pmn/sitemap/notice/626645.html,636381,692827,,,,,
2020-09-08,pc memo for september 8,PlanningCommission,regular,staff_report,https://www.utah.gov/pmn/files/635611.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-08/635611_pc_memo_for_september_8.pdf,https://www.utah.gov/pmn/sitemap/notice/626645.html,635611,110904,,,,,
2020-09-08,2020-9-3 Determination Letter Location jn,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/635609.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-08/635609_2020-9-3_Determination_Letter_Location_jn.pdf,https://www.utah.gov/pmn/sitemap/notice/626645.html,635609,157924,,,,,
2020-09-08,Councilwoman Davis housing,PlanningCommission,regular,supporting_doc,https://www.utah.gov/pmn/files/635613.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-08/635613_Councilwoman_Davis_housing.pdf,https://www.utah.gov/pmn/sitemap/notice/626645.html,635613,127659,,,,,
2020-09-09,2020-9-9 Town Council Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/635917.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-09/635917_2020-9-9_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/627263.html,635917,284618,,,,,
2020-09-09,2020-9-9 Consent Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/635927.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-09/635927_2020-9-9_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/627263.html,635927,1839177,,,,,
2020-09-09,2020-9-3 Determination Letter Location,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/635919.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-09/635919_2020-9-3_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/627263.html,635919,152507,,,,,
2020-09-09,UABPOZ_8.20.2020,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/635921.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-09/635921_UABPOZ_8.20.2020.pdf,https://www.utah.gov/pmn/sitemap/notice/627263.html,635921,3676492,,,,,
2020-09-09,TOA Zoning Code (clean) 8 20 20,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/635923.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-09/635923_TOA_Zoning_Code_clean_8_20_20.pdf,https://www.utah.gov/pmn/sitemap/notice/627263.html,635923,418966,,,,,
2020-09-09,TOA Zoning Code (cumulative redline) 8 20 20,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/635925.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-09/635925_TOA_Zoning_Code_cumulative_redline_8_20_20.pdf,https://www.utah.gov/pmn/sitemap/notice/627263.html,635925,441639,,,,,
2020-09-09,2020-O-4 Ordinance-supporting-Land-Use-Amendments-TOA-draft,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/635929.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-09/635929_2020-O-4_Ordinance-supporting-Land-Use-Amendments-TOA-draft.pdf,https://www.utah.gov/pmn/sitemap/notice/627263.html,635929,85401,,,,,
2020-09-09,2020-R-20 Salt Lake County ILA relating to CDBG Program DRAFT,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/635931.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-09/635931_2020-R-20_Salt_Lake_County_ILA_relating_to_CDBG_Program_DRAFT.pdf,https://www.utah.gov/pmn/sitemap/notice/627263.html,635931,72924,,,,,
2020-09-09,One Page Summary HUD (002),TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/635933.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-09/635933_One_Page_Summary_HUD_002.pdf,https://www.utah.gov/pmn/sitemap/notice/627263.html,635933,118339,,,,,
2020-09-09,Urban County Interlocal Agreement FINAL,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/635935.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-09/635935_Urban_County_Interlocal_Agreement_FINAL.pdf,https://www.utah.gov/pmn/sitemap/notice/627263.html,635935,210060,,,,,
2020-09-09,Davis Comment_Community Center Planning,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/635937.pdf,2026-07-13,text,pdftotext -layout,raw/2020-09-09/635937_Davis_Comment_Community_Center_Planning.pdf,https://www.utah.gov/pmn/sitemap/notice/627263.html,635937,99558,,,,,
2020-10-14,2020-10-14 Town Council Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/646763.pdf,2026-07-13,text,pdftotext -layout,raw/2020-10-14/646763_2020-10-14_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/633809.html,646763,283968,,,,,
2020-10-14,2020-14 Consent Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/646765.pdf,2026-07-13,text,pdftotext -layout,raw/2020-10-14/646765_2020-14_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/633809.html,646765,1451962,,,,,
2020-10-14,2020-10-ACVB-Presentation-Preview,TownCouncil,work_session,staff_report,https://www.utah.gov/pmn/files/646771.pdf,2026-07-13,text,pdftotext -layout,raw/2020-10-14/646771_2020-10-ACVB-Presentation-Preview.pdf,https://www.utah.gov/pmn/sitemap/notice/633809.html,646771,325881,,,,,
2020-10-14,2020-10-9 Determination Letter Location,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/646761.pdf,2026-07-13,text,pdftotext -layout,raw/2020-10-14/646761_2020-10-9_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/633809.html,646761,156101,,,,,
2020-10-14,2020-O-4 Ordinance-supporting-Land-Use-Amendments-TOA-draft w attachments,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/646767.pdf,2026-07-13,text,pdftotext -layout,raw/2020-10-14/646767_2020-O-4_Ordinance-supporting-Land-Use-Amendments-TOA-draft_w_attachments.pdf,https://www.utah.gov/pmn/sitemap/notice/633809.html,646767,1047971,,,,,
2020-10-14,2020-O-5 Ordinance Amending Dog Ord ADA exceptions draft,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/646769.pdf,2026-07-13,text,pdftotext -layout,raw/2020-10-14/646769_2020-O-5_Ordinance_Amending_Dog_Ord_ADA_exceptions_draft.pdf,https://www.utah.gov/pmn/sitemap/notice/633809.html,646769,89111,,,,,
2020-11-12,2020-11-12 Town Council Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/655699.pdf,2026-07-13,text,pdftotext -layout,raw/2020-11-12/655699_2020-11-12_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/639157.html,655699,283825,,,,,
2020-11-12,2020-11-12 Consent Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/655701.pdf,2026-07-13,text,pdftotext -layout,raw/2020-11-12/655701_2020-11-12_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/639157.html,655701,1809869,,,,,
2020-11-12,2020-11-12 Town Council Amended Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/657485.pdf,2026-07-13,text,pdftotext -layout,raw/2020-11-12/657485_2020-11-12_Town_Council_Amended_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/639157.html,657485,283746,,,,,
2020-11-12,2020-11-4 Determination Letter Location,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/655697.pdf,2026-07-13,text,pdftotext -layout,raw/2020-11-12/655697_2020-11-4_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/639157.html,655697,158048,,,,,
2020-11-12,2020-O-4 Ordinance-supporting-Land-Use-Amendments-TOA-draft w attachments,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/655703.pdf,2026-07-13,text,pdftotext -layout,raw/2020-11-12/655703_2020-O-4_Ordinance-supporting-Land-Use-Amendments-TOA-draft_w_attachments.pdf,https://www.utah.gov/pmn/sitemap/notice/639157.html,655703,1047971,,,,,
2020-11-12,TOA Zoning Code (cumulative redline) 8 20 20,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/655705.pdf,2026-07-13,text,pdftotext -layout,raw/2020-11-12/655705_TOA_Zoning_Code_cumulative_redline_8_20_20.pdf,https://www.utah.gov/pmn/sitemap/notice/639157.html,655705,416804,,,,,
2020-11-12,TOA Zoning Code (clean) 8 20 20,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/655707.pdf,2026-07-13,text,pdftotext -layout,raw/2020-11-12/655707_TOA_Zoning_Code_clean_8_20_20.pdf,https://www.utah.gov/pmn/sitemap/notice/639157.html,655707,394006,,,,,
2020-11-12,TOA Zoning Code (clean) 8 20 20,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/655709.pdf,2026-07-13,text,pdftotext -layout,raw/2020-11-12/655709_TOA_Zoning_Code_clean_8_20_20.pdf,https://www.utah.gov/pmn/sitemap/notice/639157.html,655709,394006,,,,,
2020-12-09,2020-12-9 Town Council Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/664893.pdf,2026-07-13,text,pdftotext -layout,raw/2020-12-09/664893_2020-12-9_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/644779.html,664893,285228,,,,,
2020-12-09,2020-12-9 Consent Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/664895.pdf,2026-07-13,text,pdftotext -layout,raw/2020-12-09/664895_2020-12-9_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/644779.html,664895,1604820,,,,,
2020-12-09,2020-12-4 Determination Letter Location,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/664891.pdf,2026-07-13,text,pdftotext -layout,raw/2020-12-09/664891_2020-12-4_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/644779.html,664891,158393,,,,,
2020-12-09,2020-12-9 Fraud-Risk-Assessment-Questionnaire,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/664897.pdf,2026-07-13,scanned,none (image-only; vision/OCR required),raw/2020-12-09/664897_2020-12-9_Fraud-Risk-Assessment-Questionnaire.pdf,https://www.utah.gov/pmn/sitemap/notice/644779.html,664897,349223,,,,,
2020-12-09,2020-R-21 Creation of Internal Audit Committee,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/664899.pdf,2026-07-13,text,pdftotext -layout,raw/2020-12-09/664899_2020-R-21_Creation_of_Internal_Audit_Committee.pdf,https://www.utah.gov/pmn/sitemap/notice/644779.html,664899,149596,,,,,
2020-12-09,2020-O-4 Ordinance-supporting-Land-Use-Amendments-TOA-draft w attachments,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/664901.pdf,2026-07-13,text,pdftotext -layout,raw/2020-12-09/664901_2020-O-4_Ordinance-supporting-Land-Use-Amendments-TOA-draft_w_attachments.pdf,https://www.utah.gov/pmn/sitemap/notice/644779.html,664901,1047971,,,,,
2020-12-09,TOA Zoning Code (clean) 8 20 20,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/664903.pdf,2026-07-13,text,pdftotext -layout,raw/2020-12-09/664903_TOA_Zoning_Code_clean_8_20_20.pdf,https://www.utah.gov/pmn/sitemap/notice/644779.html,664903,394006,,,,,
2020-12-09,TOA Zoning Code (cumulative redline) 8 20 20,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/664905.pdf,2026-07-13,text,pdftotext -layout,raw/2020-12-09/664905_TOA_Zoning_Code_cumulative_redline_8_20_20.pdf,https://www.utah.gov/pmn/sitemap/notice/644779.html,664905,416804,,,,,
2021-01-05,2021-1-5 Town Council Work Session Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/671283.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-05/671283_2021-1-5_Town_Council_Work_Session_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/648729.html,671283,210037,,,,,
2021-01-05,2020-12-31 Determination Letter Location,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/671281.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-05/671281_2020-12-31_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/648729.html,671281,158392,,,,,
2021-01-05,M&#039;s 123020 draft TofA codes re FCOZ-ski area exceptions,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/671287.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-05/671287_M039s_123020_draft_TofA_codes_re_FCOZ-ski_area_exceptions.pdf,https://www.utah.gov/pmn/sitemap/notice/648729.html,671287,146976,,,,,
2021-01-05,TOA Zoning Code 123020 additional comments,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/671289.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-05/671289_TOA_Zoning_Code_123020_additional_comments.pdf,https://www.utah.gov/pmn/sitemap/notice/648729.html,671289,1384772,,,,,
2021-01-13,2021-1-13 Town Council Agenda,TownCouncil,regular,agenda_packet,https://www.utah.gov/pmn/files/673845.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673845_2021-1-13_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/650263.html,673845,284485,,,,,
2021-01-13,2021-1-13 Town Council Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/673853.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673853_2021-1-13_Town_Council_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/650265.html,673853,284485,,,,,
2021-01-13,2021-1-13 Consent Agenda,TownCouncil,work_session,agenda_packet,https://www.utah.gov/pmn/files/673861.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673861_2021-1-13_Consent_Agenda.pdf,https://www.utah.gov/pmn/sitemap/notice/650265.html,673861,1542640,,,,,
2021-01-13,2021-1-7 Capital Projects Plan Staff Report - Plans,TownCouncil,work_session,staff_report,https://www.utah.gov/pmn/files/673867.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673867_2021-1-7_Capital_Projects_Plan_Staff_Report_-_Plans.pdf,https://www.utah.gov/pmn/sitemap/notice/650265.html,673867,2094746,,,,,
2021-01-13,2020-12-31 Determination Letter Location,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/673843.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673843_2020-12-31_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/650263.html,673843,158392,,,,,
2021-01-13,PUBLIC NOTICE - Budget Hearings Jan 2021,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/673847.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673847_PUBLIC_NOTICE_-_Budget_Hearings_Jan_2021.pdf,https://www.utah.gov/pmn/sitemap/notice/650263.html,673847,63711,,,,,
2021-01-13,FY21 Jan budget amendment.4,TownCouncil,regular,supporting_doc,https://www.utah.gov/pmn/files/673849.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673849_FY21_Jan_budget_amendment.4.pdf,https://www.utah.gov/pmn/sitemap/notice/650263.html,673849,192283,,,,,
2021-01-13,2020-12-31 Determination Letter Location,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/673851.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673851_2020-12-31_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/650265.html,673851,158392,,,,,
2021-01-13,FY21 Jan budget amendment.4,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/673855.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673855_FY21_Jan_budget_amendment.4.pdf,https://www.utah.gov/pmn/sitemap/notice/650265.html,673855,192283,,,,,
2021-01-13,ASA Maughan Parking Discussion Materials,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/673857.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673857_ASA_Maughan_Parking_Discussion_Materials.pdf,https://www.utah.gov/pmn/sitemap/notice/650265.html,673857,3992293,,,,,
2021-01-13,2020-12-31 Determination Letter Location,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/673859.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673859_2020-12-31_Determination_Letter_Location.pdf,https://www.utah.gov/pmn/sitemap/notice/650265.html,673859,158392,,,,,
2021-01-13,2021-R-1_Resolution_ILA Service Area 3,TownCouncil,work_session,supporting_doc,https://www.utah.gov/pmn/files/673863.pdf,2026-07-13,text,pdftotext -layout,raw/2021-01-13/673863_2021-R-1_Resolution_ILA_Service_Area_3.pdf,https://www.utah.gov/pmn/sitemap/notice/650265.html,673863,70412,,,,,
