date,body,packet_kind,title,matter_id,path,text_path,format,source_url,stored_locally,doc_class,fetch_status,sha256,text_chars
,,matter_attachment,Ordinance Rezone 3198 N 2200 W,9720,,,pdf,https://slco.legistar1.com/slco/attachments/de29b78e-1faa-4d36-86a9-d6259b06bf0f.pdf,no,,,,
,,staff_report,Staff Report,9720,packets/raw/staffreport_m9720_staff_report.pdf,packets/text/staffreport_m9720_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/b2e0a461-9b76-4ba2-be4b-807352747d67.pdf,yes,staff_report,ok,79f038c5a557229ec618fb1bb1b247578eac8f26307ce50e7c6b143feb005add,1041
,,matter_attachment,Ordinance_Rezone 3198 N 2200 W,9745,,,pdf,https://slco.legistar1.com/slco/attachments/319e23d9-d374-42c7-8550-bcef33e7cc70.pdf,no,,,,
,,matter_attachment,Summary_REZ2023-000944,9745,,,pdf,https://slco.legistar1.com/slco/attachments/e676edc9-31e6-4653-b3a9-5c89e21a784a.pdf,no,,,,
,,matter_attachment,529-DRAFT-PRELIMINARY-PLAT-3198NORTH-MINOR-SUBDVN-2023-7-26,9745,,,pdf,https://slco.legistar1.com/slco/attachments/1847cbd2-a53d-43c1-8a6c-61ff3cdf407f.pdf,no,,,,
,,matter_attachment,PurposeStatement_Drechsel,9745,,,pdf,https://slco.legistar1.com/slco/attachments/90f21f9d-c83c-485d-b205-fccd95dcbe5d.pdf,no,,,,
,,matter_attachment,LegalDescription,9745,,,pdf,https://slco.legistar1.com/slco/attachments/0158b07b-3db4-48cd-ba0f-2614a8b0fa3e.pdf,no,,,,
,,staff_report,Staff Report,9745,packets/raw/staffreport_m9745_staff_report.pdf,packets/text/staffreport_m9745_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/d0760546-de0c-4d73-bec5-a935f8a3d4a8.pdf,yes,staff_report,ok,062310de3b63a9cf7c739499d260332d75202ed0c50cf260e3358009bb5c4da9,1037
,,staff_report,"OAM2023-001026 SLCO Title 18 Repeal and Replace, CC Combined Staff Report, Jan 2024",9795,packets/raw/staffreport_m9795_oam2023_001026_slco_title_18_repeal_and_replace_cc.pdf,packets/text/staffreport_m9795_oam2023_001026_slco_title_18_repeal_and_replace_cc.txt,pdf,https://slco.legistar1.com/slco/attachments/883df018-c0b9-41a6-ac31-75fd6bee69f3.pdf,yes,staff_report,ok,bccfe5c4768992daf060db20ec2764f997ca518dcacfcb07d2c092791f6a5841,160718
,,staff_report,Staff Report,9795,packets/raw/staffreport_m9795_staff_report.pdf,packets/text/staffreport_m9795_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/5f3d7b11-acdb-4c98-9a12-98efd8a2f452.pdf,yes,staff_report,ok,06cf0cfacf13a1d899254f55d4e24bbcf8db622817ad0d65a2b335f9e5fbbcf4,1473
,,matter_attachment,"30759 - CP Annex Remodel, Ph. 1",9868,,,pdf,https://slco.legistar1.com/slco/attachments/8b662cb5-37ce-4abe-b943-8c0dea8b761e.pdf,no,,,,
,,staff_report,Staff Report,9868,packets/raw/staffreport_m9868_staff_report.pdf,packets/text/staffreport_m9868_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/e9623121-b180-46b2-8312-88f8824469ae.pdf,yes,,,,
,,staff_report,County Council Staff Report January 2024,9876,packets/raw/staffreport_m9876_county_council_staff_report_january_2024.pdf,packets/text/staffreport_m9876_county_council_staff_report_january_2024.txt,pdf,https://slco.legistar1.com/slco/attachments/eff377af-7d8e-433c-84d2-a29f1f39c698.pdf,yes,staff_report,ok,18a4c5a3921f877e73c98c7f4643c348dcbe148182ade11fc775ab3a16adc9df,16557
,,matter_attachment,"Attachments A and B, Dec 2023",9876,,,pdf,https://slco.legistar1.com/slco/attachments/fdcebad1-4253-49f3-878f-b5ee05842550.pdf,no,,,,
,,matter_attachment,Appendix C(2),9876,,,pdf,https://slco.legistar1.com/slco/attachments/683a3f53-0715-421b-a208-eab8b4b36aa9.pdf,no,,,,
,,matter_attachment,Ordinance Draft Round 2_blackline changes_final_RAFL,9876,,,pdf,https://slco.legistar1.com/slco/attachments/daa71828-6557-4467-84a0-9725292dc7d9.pdf,no,,,,
,,matter_attachment,Summary.FRFA.01.23.2024,9876,,,pdf,https://slco.legistar1.com/slco/attachments/feded314-bc8e-434f-acf3-e54ed232d29a.pdf,no,,,,
,,staff_report,Staff Report,9876,packets/raw/staffreport_m9876_staff_report.pdf,packets/text/staffreport_m9876_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/2b3ec289-f771-4fbe-b303-e5b7d0cdc51b.pdf,yes,staff_report,ok,6ea003cdfa1d356ab3a585eeb9db61b9f9510970f822926c192ec1dddfbff11f,1870
,,staff_report,OAM2023-001026 SLCO Title 18 Repeal and Replace CC Combined Staff Report Jan 2024 (1),9914,packets/raw/staffreport_m9914_oam2023_001026_slco_title_18_repeal_and_replace_cc.pdf,packets/text/staffreport_m9914_oam2023_001026_slco_title_18_repeal_and_replace_cc.txt,pdf,https://slco.legistar1.com/slco/attachments/349cae08-b911-4689-8b8d-482904255b09.pdf,yes,staff_report,ok,6ed3a0a921e91592d5c9b62dc61f2332588345eef789bd877e196f95ed107207,160718
,,matter_attachment,Title 18 Final (RAFL),9914,,,pdf,https://slco.legistar1.com/slco/attachments/447c6405-c132-465d-8a40-4185f0a01c23.pdf,no,,,,
,,staff_report,Staff Report,9914,packets/raw/staffreport_m9914_staff_report.pdf,packets/text/staffreport_m9914_staff_report.txt,pdf,https://slco.legistar1.com/slco/attachments/5614face-5b7c-40ef-9bfd-c57ed93ba5fc.pdf,yes,staff_report,ok,ced3db5145b799b61afd6b78002c3b8d76736ca8705f98bbf685c8960bfaa47e,2026
