date,year,body,title,motion_no,motion,motion_type,action_class,result,mover,seconder,names_recorded,member,vote,source
2020-02-12,2020,PlanningCommission,Planning Commission,3,"recommend that the City Council deny the proposed Zoning and Master Plan Amendment, PLNPCM2019-00683 and PLNPCM2019-00684, for the properties located at 159 S",Master Plan Amendment,recommendation,Negative recommendation 8:0,Matt Lyon,Sara Urquhart,True,Matt Lyon,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,3,"recommend that the City Council deny the proposed Zoning and Master Plan Amendment, PLNPCM2019-00683 and PLNPCM2019-00684, for the properties located at 159 S",Master Plan Amendment,recommendation,Negative recommendation 8:0,Matt Lyon,Sara Urquhart,True,Maurine Bachman,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,3,"recommend that the City Council deny the proposed Zoning and Master Plan Amendment, PLNPCM2019-00683 and PLNPCM2019-00684, for the properties located at 159 S",Master Plan Amendment,recommendation,Negative recommendation 8:0,Matt Lyon,Sara Urquhart,True,Sara Urquhart,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,4,approve the Design Review request for additional height (PLNPCM2019-00640) for the project located at approximately 355 South 200 West,Design Review,final_action,8:0 Approved (Final Action),Brenda Scheer,Maurine Bachman,True,Amy Barry,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,4,approve the Design Review request for additional height (PLNPCM2019-00640) for the project located at approximately 355 South 200 West,Design Review,final_action,8:0 Approved (Final Action),Brenda Scheer,Maurine Bachman,True,Andres Paredes,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,4,approve the Design Review request for additional height (PLNPCM2019-00640) for the project located at approximately 355 South 200 West,Design Review,final_action,8:0 Approved (Final Action),Brenda Scheer,Maurine Bachman,True,Brenda Scheer,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,4,approve the Design Review request for additional height (PLNPCM2019-00640) for the project located at approximately 355 South 200 West,Design Review,final_action,8:0 Approved (Final Action),Brenda Scheer,Maurine Bachman,True,Carolynn Hoskins,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,4,approve the Design Review request for additional height (PLNPCM2019-00640) for the project located at approximately 355 South 200 West,Design Review,final_action,8:0 Approved (Final Action),Brenda Scheer,Maurine Bachman,True,Jon Lee,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,4,approve the Design Review request for additional height (PLNPCM2019-00640) for the project located at approximately 355 South 200 West,Design Review,final_action,8:0 Approved (Final Action),Brenda Scheer,Maurine Bachman,True,Matt Lyon,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,4,approve the Design Review request for additional height (PLNPCM2019-00640) for the project located at approximately 355 South 200 West,Design Review,final_action,8:0 Approved (Final Action),Brenda Scheer,Maurine Bachman,True,Maurine Bachman,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,4,approve the Design Review request for additional height (PLNPCM2019-00640) for the project located at approximately 355 South 200 West,Design Review,final_action,8:0 Approved (Final Action),Brenda Scheer,Maurine Bachman,True,Sara Urquhart,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,5,forward a positive recommendation to City Council for the request to vacate this section of 800 North right-of-way from I-15 to Warm Springs Road subject to the following condition:,Other,recommendation,Positive recommendation 8:0,Brenda Scheer,Jon Lee,True,Amy Barry,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,5,forward a positive recommendation to City Council for the request to vacate this section of 800 North right-of-way from I-15 to Warm Springs Road subject to the following condition:,Other,recommendation,Positive recommendation 8:0,Brenda Scheer,Jon Lee,True,Andres Paredes,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,5,forward a positive recommendation to City Council for the request to vacate this section of 800 North right-of-way from I-15 to Warm Springs Road subject to the following condition:,Other,recommendation,Positive recommendation 8:0,Brenda Scheer,Jon Lee,True,Brenda Scheer,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,5,forward a positive recommendation to City Council for the request to vacate this section of 800 North right-of-way from I-15 to Warm Springs Road subject to the following condition:,Other,recommendation,Positive recommendation 8:0,Brenda Scheer,Jon Lee,True,Carolynn Hoskins,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,5,forward a positive recommendation to City Council for the request to vacate this section of 800 North right-of-way from I-15 to Warm Springs Road subject to the following condition:,Other,recommendation,Positive recommendation 8:0,Brenda Scheer,Jon Lee,True,Jon Lee,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,5,forward a positive recommendation to City Council for the request to vacate this section of 800 North right-of-way from I-15 to Warm Springs Road subject to the following condition:,Other,recommendation,Positive recommendation 8:0,Brenda Scheer,Jon Lee,True,Matt Lyon,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,5,forward a positive recommendation to City Council for the request to vacate this section of 800 North right-of-way from I-15 to Warm Springs Road subject to the following condition:,Other,recommendation,Positive recommendation 8:0,Brenda Scheer,Jon Lee,True,Maurine Bachman,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,5,forward a positive recommendation to City Council for the request to vacate this section of 800 North right-of-way from I-15 to Warm Springs Road subject to the following condition:,Other,recommendation,Positive recommendation 8:0,Brenda Scheer,Jon Lee,True,Sara Urquhart,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,6,approve the request for Conditional Use for an accessory dwelling unit (ADU) at 1083 S,Conditional Use,final_action,8:0 Approved (Final Action),Sara Urquhart,Carolynn Hoskins,True,Amy Barry,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,6,approve the request for Conditional Use for an accessory dwelling unit (ADU) at 1083 S,Conditional Use,final_action,8:0 Approved (Final Action),Sara Urquhart,Carolynn Hoskins,True,Andres Paredes,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,6,approve the request for Conditional Use for an accessory dwelling unit (ADU) at 1083 S,Conditional Use,final_action,8:0 Approved (Final Action),Sara Urquhart,Carolynn Hoskins,True,Brenda Scheer,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,6,approve the request for Conditional Use for an accessory dwelling unit (ADU) at 1083 S,Conditional Use,final_action,8:0 Approved (Final Action),Sara Urquhart,Carolynn Hoskins,True,Carolynn Hoskins,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,6,approve the request for Conditional Use for an accessory dwelling unit (ADU) at 1083 S,Conditional Use,final_action,8:0 Approved (Final Action),Sara Urquhart,Carolynn Hoskins,True,Jon Lee,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,6,approve the request for Conditional Use for an accessory dwelling unit (ADU) at 1083 S,Conditional Use,final_action,8:0 Approved (Final Action),Sara Urquhart,Carolynn Hoskins,True,Matt Lyon,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,6,approve the request for Conditional Use for an accessory dwelling unit (ADU) at 1083 S,Conditional Use,final_action,8:0 Approved (Final Action),Sara Urquhart,Carolynn Hoskins,True,Maurine Bachman,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,6,approve the request for Conditional Use for an accessory dwelling unit (ADU) at 1083 S,Conditional Use,final_action,8:0 Approved (Final Action),Sara Urquhart,Carolynn Hoskins,True,Sara Urquhart,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,7,approve the requested Conditional Use application PLNPCM2019-01012 - Conditional Use for the Sacred Circle Medical Recovery Facility subject to the conditions listed in the staff report,Conditional Use,final_action,8:0 Approved (Final Action),Matt Lyon,Jon Lee,True,Amy Barry,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,7,approve the requested Conditional Use application PLNPCM2019-01012 - Conditional Use for the Sacred Circle Medical Recovery Facility subject to the conditions listed in the staff report,Conditional Use,final_action,8:0 Approved (Final Action),Matt Lyon,Jon Lee,True,Andres Paredes,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,7,approve the requested Conditional Use application PLNPCM2019-01012 - Conditional Use for the Sacred Circle Medical Recovery Facility subject to the conditions listed in the staff report,Conditional Use,final_action,8:0 Approved (Final Action),Matt Lyon,Jon Lee,True,Brenda Scheer,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,7,approve the requested Conditional Use application PLNPCM2019-01012 - Conditional Use for the Sacred Circle Medical Recovery Facility subject to the conditions listed in the staff report,Conditional Use,final_action,8:0 Approved (Final Action),Matt Lyon,Jon Lee,True,Carolynn Hoskins,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,7,approve the requested Conditional Use application PLNPCM2019-01012 - Conditional Use for the Sacred Circle Medical Recovery Facility subject to the conditions listed in the staff report,Conditional Use,final_action,8:0 Approved (Final Action),Matt Lyon,Jon Lee,True,Jon Lee,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,7,approve the requested Conditional Use application PLNPCM2019-01012 - Conditional Use for the Sacred Circle Medical Recovery Facility subject to the conditions listed in the staff report,Conditional Use,final_action,8:0 Approved (Final Action),Matt Lyon,Jon Lee,True,Matt Lyon,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,7,approve the requested Conditional Use application PLNPCM2019-01012 - Conditional Use for the Sacred Circle Medical Recovery Facility subject to the conditions listed in the staff report,Conditional Use,final_action,8:0 Approved (Final Action),Matt Lyon,Jon Lee,True,Maurine Bachman,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,7,approve the requested Conditional Use application PLNPCM2019-01012 - Conditional Use for the Sacred Circle Medical Recovery Facility subject to the conditions listed in the staff report,Conditional Use,final_action,8:0 Approved (Final Action),Matt Lyon,Jon Lee,True,Sara Urquhart,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
2020-02-12,2020,PlanningCommission,Planning Commission,8,"recommend that the City Council approve the proposed zoning map amendment file PLNPCM2019-00923 & PLNPCM2019- 00986 for the properties located at 1616 West 700 North, 1632 West 700 North, 1640 West 700 North, and 1612 West 700 North respectively",Zoning Map Amendment,recommendation,Positive recommendation 8:0,Amy Barry,Jon Lee,True,Amy Barry,Aye,planning_commission/minutes/2020/2020-02-10/2020-02-12_planning-commission-meeting.md
