date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,source,pmn_body,notice_url,bytes,sha256,doc_class,fetch_status,text_path,text_chars
2025-09-11,09-11 2025 Leick - Public Notice of Proposal for Ag Protection Area - Case CEZ25-0819.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1321531.pdf,2026-07-14,text,pdftotext -layout,raw/2025-09-11/1321531_09-11_2025_Leick_-_Public_Notice_of_Proposal_for_Ag_Protection_Area_-_Case_CEZ25-0819.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1022111.html,140323,69e2d06a6e26315c,,,,
2025-09-11,09-11-2025 Leick - Citiworks APA_Application_Leick - 20250811.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1321533.pdf,2026-07-14,text,pdftotext -layout,raw/2025-09-11/1321533_09-11-2025_Leick_-_Citiworks_APA_Application_Leick_-_20250811.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1022111.html,1617492,1ab5618423416f96,,,,
2025-09-11,09-11-2025 Leick - Citiworks APA_Exhibits_Leick - 20250811.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1321535.pdf,2026-07-14,text,pdftotext -layout,raw/2025-09-11/1321535_09-11-2025_Leick_-_Citiworks_APA_Exhibits_Leick_-_20250811.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1022111.html,24550901,87bac3d27f8fb9fe,,,,
2025-09-23,09-23-2025 Public Hearing Notice - MET Tax.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1326389.pdf,2026-07-14,text,pdftotext -layout,raw/2025-09-23/1326389_09-23-2025_Public_Hearing_Notice_-_MET_Tax.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1024701.html,115414,59a340650724656f,,,,
2025-09-23,Emigration 2025-O-08 Title 14.56 Special Events Amendments - Waiting for adjusted code.pdf,Council,Special,supporting_docs,https://www.utah.gov/pmn/files/1329597.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-09-23/1329597_Emigration_2025-O-08_Title_14.56_Special_Events_Amendments_-_Waiting_for_adjusted_code.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1026103.html,71857,554601554ee01e0f,,,,
2025-09-23,Emigration 2025-O-12 MET Tax Adoption with Rate.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1329587.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-09-23/1329587_Emigration_2025-O-12_MET_Tax_Adoption_with_Rate.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1026097.html,75276,590c9ae5d12b55ff,,,,
2025-09-23,Emigration 2025-O-13 Title 9.90.025 Scriveners error correction.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1329581.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-09-23/1329581_Emigration_2025-O-13_Title_9.90.025_Scriveners_error_correction.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1026093.html,211635,6c1cf8ee3755467a,,,,
2025-09-23,Emigration 2025-O-14 Franchise Tax Adoption and Rate.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1329595.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-09-23/1329595_Emigration_2025-O-14_Franchise_Tax_Adoption_and_Rate.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1026101.html,76716,524fe25f7c36eb79,,,,
2025-09-24,250924_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1325327.pdf,2026-07-14,text,pdftotext -layout,raw/2025-09-24/1325327_250924_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1022073.html,2014962,f17f802c9f1f5e0b,,,,
2025-09-24,Emigration-Public Hearing Notice_August.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1321443.pdf,2026-07-14,text,pdftotext -layout,raw/2025-09-24/1321443_Emigration-Public_Hearing_Notice_August.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1022073.html,207964,0c69dadf671ca6e3,,,,
2025-09-29,09-29-2025 Emigration Special Meeting Agenda with Supporting Documents.pdf,Council,Special,supporting_docs,https://www.utah.gov/pmn/files/1329689.pdf,2026-07-14,text,pdftotext -layout,raw/2025-09-29/1329689_09-29-2025_Emigration_Special_Meeting_Agenda_with_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1026151.html,192825,353f909a9ead8912,,,,
2025-09-29,Emigration R2025-10 Canceling the 2025 Mayoral Race.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1334521.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-09-29/1334521_Emigration_R2025-10_Canceling_the_2025_Mayoral_Race.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1029193.html,75812,0bc7f4d01c54cdac,,,,
2025-10-09,09-11 2025 Leick - Public Notice of Proposal for Ag Protection Area - Case CEZ25-0819.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1333195.pdf,2026-07-14,text,pdftotext -layout,raw/2025-10-09/1333195_09-11_2025_Leick_-_Public_Notice_of_Proposal_for_Ag_Protection_Area_-_Case_CEZ25-0819.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1025243.html,140334,d882b3acc60a2e54,,,,
2025-10-09,EC 19.24 Forestry Zones -Final for PC.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1333193.pdf,2026-07-14,text,pdftotext -layout,raw/2025-10-09/1333193_EC_19.24_Forestry_Zones_-Final_for_PC.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1025243.html,412685,2f11823a926472c4,,,,
2025-10-09,Emigration-Public Hearing Notice_October.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1327631.pdf,2026-07-14,text,pdftotext -layout,raw/2025-10-09/1327631_Emigration-Public_Hearing_Notice_October.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1025243.html,215036,1294cdad73d34554,,,,
2025-10-09,LEICK PROPERTY PUBLIC COMMENTS as of 10-06-2025_Redacted.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1332611.pdf,2026-07-14,text,pdftotext -layout,raw/2025-10-09/1332611_LEICK_PROPERTY_PUBLIC_COMMENTS_as_of_10-06-2025_Redacted.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1025243.html,31832086,eae95634b15d937a,,,,
2025-10-09,OAM2025-001470 Staff Report-APArea Leick.pdf,PlanningCommission,,staff_report,https://www.utah.gov/pmn/files/1332387.pdf,2026-07-14,text,pdftotext -layout,raw/2025-10-09/1332387_OAM2025-001470_Staff_Report-APArea_Leick.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1025243.html,26533157,a7680df308a1c908,staff_report,ok,text/1332387_OAM2025-001470_Staff_Report-APArea_Leick.txt,705185
2025-10-28,10-28-2025 Emigration CC Meeting - Current Financial Reports.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1341549.pdf,2026-07-14,text,pdftotext -layout,raw/2025-10-28/1341549_10-28-2025_Emigration_CC_Meeting_-_Current_Financial_Reports.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1033059.html,128858,1570b4d11be92e73,,,,
2025-10-28,10-28-2025 Emigration CC Meeting - DRAFT 2026 Emigration CC Schedule.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1341551.pdf,2026-07-14,text,pdftotext -layout,raw/2025-10-28/1341551_10-28-2025_Emigration_CC_Meeting_-_DRAFT_2026_Emigration_CC_Schedule.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1033059.html,112232,feb34f68058bc9af,,,,
2025-10-28,10-28-2025 Emigration CC Meeting - UPD Report.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1341553.pdf,2026-07-14,text,pdftotext -layout,raw/2025-10-28/1341553_10-28-2025_Emigration_CC_Meeting_-_UPD_Report.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1033059.html,267302,a98d7f7eabedc76c,,,,
2025-10-28,Emigration 2025-O-15 Adopting 3.13 Municipal Energy Tax MET Code.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1344367.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-10-28/1344367_Emigration_2025-O-15_Adopting_3.13_Municipal_Energy_Tax_MET_Code.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1034459.html,146126,87becfb98484e0e3,,,,
2025-10-28,Emigration 2025-O-16 Adopting 3.14 Telecomunications LIcense Tax Code.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1344381.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-10-28/1344381_Emigration_2025-O-16_Adopting_3.14_Telecomunications_LIcense_Tax_Code.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1034465.html,90396,ee649e65c002d809,,,,
2025-11-13,251113_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1346999.pdf,2026-07-14,text,pdftotext -layout,raw/2025-11-13/1346999_251113_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1032655.html,3772669,e5a0c68e26bd909f,,,,
2025-11-13,Emigration-Public Hearing Notice_November.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1340729.pdf,2026-07-14,text,pdftotext -layout,raw/2025-11-13/1340729_Emigration-Public_Hearing_Notice_November.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1032655.html,206693,3e92001e14329253,,,,
2025-11-17,09-11-2025 Leick - Citiworks APA_Application_Leick - 20250811.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1344949.pdf,2026-07-14,text,pdftotext -layout,raw/2025-11-17/1344949_09-11-2025_Leick_-_Citiworks_APA_Application_Leick_-_20250811.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1034833.html,1617492,1ab5618423416f96,,,,
2025-11-17,09-11-2025 Leick - Citiworks APA_Exhibits_Leick - 20250811.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1344951.pdf,2026-07-14,text,pdftotext -layout,raw/2025-11-17/1344951_09-11-2025_Leick_-_Citiworks_APA_Exhibits_Leick_-_20250811.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1034833.html,24550901,87bac3d27f8fb9fe,,,,
2025-11-17,11-17-2025 Emigration CC Meeting - Leick Property Documents and Public Comments.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1350773.pdf,2026-07-14,text,pdftotext -layout,raw/2025-11-17/1350773_11-17-2025_Emigration_CC_Meeting_-_Leick_Property_Documents_and_Public_Comments.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1037961.html,58977978,8b9d2c35c4c09d2d,,,,
2025-11-17,11-17-2025 Emigration CC Meeting Agenda with Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1350771.pdf,2026-07-14,text,pdftotext -layout,raw/2025-11-17/1350771_11-17-2025_Emigration_CC_Meeting_Agenda_with_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1037961.html,835359,bdeafaa01304e590,,,,
2025-11-17,11-17-2025 Leick Property Public Hearing Notice.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1344947.pdf,2026-07-14,text,pdftotext -layout,raw/2025-11-17/1344947_11-17-2025_Leick_Property_Public_Hearing_Notice.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1034833.html,137931,0af6723ac93468b6,,,,
2025-11-18,R2025-13 General Election BOC Noticing - FINAL.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1355591.pdf,2026-07-14,text,pdftotext -layout,raw/2025-11-18/1355591_R2025-13_General_Election_BOC_Noticing_-_FINAL.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1040147.html,770763,ebb8f3003145749f,,,,
2025-12-11,251211_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1361618.pdf,2026-07-14,text,pdftotext -layout,raw/2025-12-11/1361618_251211_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1040893.html,9041672,ac2bf1e9dfbfde14,,,,
2025-12-11,Emigration-Public Hearing Notice_December.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1356899.pdf,2026-07-14,text,pdftotext -layout,raw/2025-12-11/1356899_Emigration-Public_Hearing_Notice_December.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1040893.html,194893,ab49b0a63e20632f,,,,
2025-12-15,12-08-2025 Elected Official Compensation and Budget Amendment Public Hearing Notice.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1362715.pdf,2026-07-14,text,pdftotext -layout,raw/2025-12-15/1362715_12-08-2025_Elected_Official_Compensation_and_Budget_Amendment_Public_Hearing_Notice.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1044153.html,114823,e8c174a71cf13ff2,,,,
2025-12-15,12-15-2025 Emigration CC Meeting Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1366105.pdf,2026-07-14,text,pdftotext -layout,raw/2025-12-15/1366105_12-15-2025_Emigration_CC_Meeting_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1045669.html,1029727,fc4c9437970eb5f9,,,,
2025-12-15,Emigration 2025-O-17 Adjusting Compensation for Mayor and Council Members.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1367857.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-12-15/1367857_Emigration_2025-O-17_Adjusting_Compensation_for_Mayor_and_Council_Members.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1046599.html,76758,bb1adca2934b99bc,,,,
2025-12-15,Emigration 2025-O-18 Adoption of Data Privacy Program.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1367867.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-12-15/1367867_Emigration_2025-O-18_Adoption_of_Data_Privacy_Program.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1046601.html,1296720,3fa1fb1e717f4685,,,,
2025-12-15,Emigration 2025-O-19 Performance Bonus Mayor Smolka.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1367863.pdf,2026-07-14,scanned,none (image-only PDF; vision/OCR to read),raw/2025-12-15/1367863_Emigration_2025-O-19_Performance_Bonus_Mayor_Smolka.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1046603.html,111083,27654049dac5e644,,,,
2026-01-05,Vacancy Notice.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1373689.pdf,2026-07-14,text,pdftotext -layout,raw/2026-01-05/1373689_Vacancy_Notice.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1049379.html,144231,141d999be293ed2c,,,,
2026-01-08,Chapter 19.32 Commercial Zone CG_10.31.25.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1372947.pdf,2026-07-14,text,pdftotext -layout,raw/2026-01-08/1372947_Chapter_19.32_Commercial_Zone_CG_10.31.25.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1047987.html,407286,62f93b152323e39c,,,,
2026-01-08,Ordinance Adopting 19.12 19.14 and 19.16 Clean Version with adopting language_v01.08.26.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1372945.pdf,2026-07-14,text,pdftotext -layout,raw/2026-01-08/1372945_Ordinance_Adopting_19.12_19.14_and_19.16_Clean_Version_with_adopting_language_v01.08.26.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1047987.html,430996,80772b5007d7225c,,,,
2026-01-20,01-20-2026 Emigration CC Meeting - Public Comments.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1379105.pdf,2026-07-14,text,pdftotext -layout,raw/2026-01-20/1379105_01-20-2026_Emigration_CC_Meeting_-_Public_Comments.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1053111.html,884964,148a81c58370ff40,,,,
2026-01-20,01-20-2026 Emigration CC Meeting Agenda with Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1379103.pdf,2026-07-14,text,pdftotext -layout,raw/2026-01-20/1379103_01-20-2026_Emigration_CC_Meeting_Agenda_with_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1053111.html,1235079,9a8f17b4a8619e26,,,,
2026-02-17,02-17-2026 Emigratoin CC Meeting Agenda with Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1392117.pdf,2026-07-14,text,pdftotext -layout,raw/2026-02-17/1392117_02-17-2026_Emigratoin_CC_Meeting_Agenda_with_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1059909.html,52260333,e8d3944259283d7d,,,,
2026-03-12,260312_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1402811.pdf,2026-07-14,text,pdftotext -layout,raw/2026-03-12/1402811_260312_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1063465.html,3413460,46baa30891da0b82,,,,
2026-03-17,03-17-2026 Emigration CC Meeting - Updated SLCo MJHMP Volume 2.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1405425.pdf,2026-07-14,text,pdftotext -layout,raw/2026-03-17/1405425_03-17-2026_Emigration_CC_Meeting_-_Updated_SLCo_MJHMP_Volume_2.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1066347.html,23757324,7abb42d67fbebb36,,,,
2026-03-17,03-17-2026 Emigration CC Meeting - Updated SLCo MJHMP Volume1.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1405423.pdf,2026-07-14,text,pdftotext -layout,raw/2026-03-17/1405423_03-17-2026_Emigration_CC_Meeting_-_Updated_SLCo_MJHMP_Volume1.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1066347.html,47268696,4314ddb501f26770,,,,
2026-03-17,03-17-2026 Emigration CC Meeting Agenda with Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1405421.pdf,2026-07-14,text,pdftotext -layout,raw/2026-03-17/1405421_03-17-2026_Emigration_CC_Meeting_Agenda_with_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1066347.html,4720859,075b9a7d6ef130fb,,,,
2026-03-17,03-17-2026 Emigration CC Meeting Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1405853.pdf,2026-07-14,text,pdftotext -layout,raw/2026-03-17/1405853_03-17-2026_Emigration_CC_Meeting_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1066347.html,4625601,d3f4ddb45a3748e7,,,,
2026-03-17,Emigration R2026-07 Paid Bereavement Leave.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1406473.pdf,2026-07-14,text,pdftotext -layout,raw/2026-03-17/1406473_Emigration_R2026-07_Paid_Bereavement_Leave.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1066347.html,123152,eaf31193b2364097,,,,
2026-03-17,UPD Emigration Canyon Monthly Report Feb 2026.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1406471.pdf,2026-07-14,text,pdftotext -layout,raw/2026-03-17/1406471_UPD_Emigration_Canyon_Monthly_Report_Feb_2026.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1066347.html,260240,10c3b3c4dce574ff,,,,
2026-04-21,04-21-2026 Emigration CC Meeting Agenda with Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1421073.pdf,2026-07-14,text,pdftotext -layout,raw/2026-04-21/1421073_04-21-2026_Emigration_CC_Meeting_Agenda_with_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1074303.html,3375738,43bf5b4bb41d7023,,,,
2026-04-21,04-21-2026 Emigration WS Meeting - WFWRD Presentation.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1421067.pdf,2026-07-14,text,pdftotext -layout,raw/2026-04-21/1421067_04-21-2026_Emigration_WS_Meeting_-_WFWRD_Presentation.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1074295.html,3432115,77f2ba0494c1d8f6,,,,
2026-04-21,Emigration 2026-O-03 Joining Clean Energy Program.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1423339.pdf,2026-07-14,text,pdftotext -layout,raw/2026-04-21/1423339_Emigration_2026-O-03_Joining_Clean_Energy_Program.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1075407.html,5191866,d6397efab7b9fb15,,,,
2026-04-21,Emigration 2026-O-04 Authorizing MSD to receive city GRAMA requests.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1423347.pdf,2026-07-14,text,pdftotext -layout,raw/2026-04-21/1423347_Emigration_2026-O-04_Authorizing_MSD_to_receive_city_GRAMA_requests.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1075409.html,3074564,c96e27a26ba37801,,,,
2026-05-14,260514_EmigrationPC_Packet.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1432073.pdf,2026-07-14,text,pdftotext -layout,raw/2026-05-14/1432073_260514_EmigrationPC_Packet.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1078417.html,2575363,02f0e856255548ff,,,,
2026-05-14,EC DA Ordinance (GR022-006) (2026-5-11).pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1431563.pdf,2026-07-14,text,pdftotext -layout,raw/2026-05-14/1431563_EC_DA_Ordinance_GR022-006_2026-5-11.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1078417.html,166900,85fef01b3058eef1,,,,
2026-05-14,EC- Conditional Use Ordinance (GR022-006) (2026-5-11).pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1431561.pdf,2026-07-14,text,pdftotext -layout,raw/2026-05-14/1431561_EC-_Conditional_Use_Ordinance_GR022-006_2026-5-11.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1078417.html,159895,308b632ed9e2d513,,,,
2026-05-19,05-19-2026 Emigration CC Meeting Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1435299.pdf,2026-07-14,text,pdftotext -layout,raw/2026-05-19/1435299_05-19-2026_Emigration_CC_Meeting_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1081799.html,4584080,33722a58ca7f1ba8,,,,
2026-06-11,260611_EmigrationPC_Packetwmins.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1445909.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-11/1445909_260611_EmigrationPC_Packetwmins.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1084335.html,5422202,bf62096edafa3ef4,,,,
2026-06-11,CUP2025-001542 Fixed.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1444473.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-11/1444473_CUP2025-001542_Fixed.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1084335.html,3348536,edd5ebef42ac6ee8,staff_report,ok,text/1444473_CUP2025-001542_Fixed.txt,137852
2026-06-11,EC DA Ordinance (GR022-006) (2026-5-11).pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1444477.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-11/1444477_EC_DA_Ordinance_GR022-006_2026-5-11.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1084335.html,166900,85fef01b3058eef1,,,,
2026-06-11,EC- Conditional Use Ordinance (GR022-006) (2026-5-11).pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1444475.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-11/1444475_EC-_Conditional_Use_Ordinance_GR022-006_2026-5-11.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1084335.html,159895,308b632ed9e2d513,,,,
2026-06-11,Emigration-Public Hearing Notice_June.pdf,PlanningCommission,,supporting_docs,https://www.utah.gov/pmn/files/1440209.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-11/1440209_Emigration-Public_Hearing_Notice_June.pdf,pmn,1562,https://www.utah.gov/pmn/sitemap/notice/1084335.html,194684,d50c6b3995172f0d,,,,
2026-06-16,06-16-2026 Emigration CC Meeting - R2026-11 FFSL Interlocal Agreement.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1449161.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-16/1449161_06-16-2026_Emigration_CC_Meeting_-_R2026-11_FFSL_Interlocal_Agreement.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1089055.html,259933,40010d4522319cbe,,,,
2026-06-16,06-16-2026 Emigration CC Meeting Supporting Documents.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1448851.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-16/1448851_06-16-2026_Emigration_CC_Meeting_Supporting_Documents.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1089055.html,12419574,9f2359a6269ca30d,,,,
2026-06-16,06-16-2026 FY 2027 Budget and FY 2026 Amendment Hearing Public Notice.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1445025.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-16/1445025_06-16-2026_FY_2027_Budget_and_FY_2026_Amendment_Hearing_Public_Notice.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1086945.html,117529,8771fc6a7651f47a,,,,
2026-06-16,06-16-2026 UFA Public Hearing Notice.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1448153.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-16/1448153_06-16-2026_UFA_Public_Hearing_Notice.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1088601.html,147214,8797fc082956bdfb,,,,
2026-06-16,Emigration 2026-O-06 Adopting FY2027 Final Budget.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1456079.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-16/1456079_Emigration_2026-O-06_Adopting_FY2027_Final_Budget.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1092439.html,791468,988b42c671984363,,,,
2026-06-16,Emigration Budget Final FY2027 With Council Adjustments.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1448455.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-16/1448455_Emigration_Budget_Final_FY2027_With_Council_Adjustments.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1086945.html,444884,a159a112fb79878c,,,,
2026-06-16,June 2026 UFA Fee Increase Public Hearing.pdf,Council,,supporting_docs,https://www.utah.gov/pmn/files/1441187.pdf,2026-07-14,text,pdftotext -layout,raw/2026-06-16/1441187_June_2026_UFA_Fee_Increase_Public_Hearing.pdf,pmn,5809,https://www.utah.gov/pmn/sitemap/notice/1084977.html,63907,5a051f10cd9ae3f6,,,,
