EventItemId,VoteId,VotePersonId,VotePersonName,VoteValueId,VoteValueName
27756,15502,334,Brooke Christensen,16,Yes
27757,15503,369,Alison Stroud,16,Yes
27757,15504,253,Kris Nicholl,16,Yes
27757,15505,335,Zach Robinson,16,Yes
27757,15506,370,Monica Zoltanski,16,Yes
27757,15507,368,Marci Houseman,16,Yes
27757,15508,331,Cyndi Sharkey,16,Yes
27757,15509,334,Brooke Christensen,16,Yes
27776,15519,369,Alison Stroud,16,Yes
27776,15520,253,Kris Nicholl,16,Yes
27776,15521,335,Zach Robinson,16,Yes
27776,15522,370,Monica Zoltanski,16,Yes
27776,15523,368,Marci Houseman,16,Yes
27776,15524,331,Cyndi Sharkey,19,Absent
27776,15525,334,Brooke Christensen,16,Yes
27783,15526,369,Alison Stroud,16,Yes
27783,15527,253,Kris Nicholl,16,Yes
27783,15528,335,Zach Robinson,16,Yes
27783,15529,370,Monica Zoltanski,16,Yes
27783,15530,368,Marci Houseman,16,Yes
27783,15531,331,Cyndi Sharkey,19,Absent
27783,15532,334,Brooke Christensen,16,Yes
27818,15594,369,Alison Stroud,16,Yes
27818,15595,253,Kris Nicholl,17,No
27818,15596,335,Zach Robinson,16,Yes
27818,15597,370,Monica Zoltanski,16,Yes
27818,15598,368,Marci Houseman,16,Yes
27818,15599,331,Cyndi Sharkey,16,Yes
27818,15600,334,Brooke Christensen,16,Yes
27819,15601,369,Alison Stroud,16,Yes
27819,15602,253,Kris Nicholl,16,Yes
27819,15603,335,Zach Robinson,16,Yes
27819,15604,370,Monica Zoltanski,16,Yes
27819,15605,368,Marci Houseman,16,Yes
27819,15606,331,Cyndi Sharkey,16,Yes
27819,15607,334,Brooke Christensen,16,Yes
27823,15608,369,Alison Stroud,16,Yes
27823,15609,253,Kris Nicholl,16,Yes
27823,15610,335,Zach Robinson,16,Yes
27823,15611,370,Monica Zoltanski,16,Yes
27823,15612,368,Marci Houseman,16,Yes
27823,15613,331,Cyndi Sharkey,16,Yes
27823,15614,334,Brooke Christensen,16,Yes
27825,15615,369,Alison Stroud,16,Yes
27825,15616,253,Kris Nicholl,16,Yes
27825,15617,335,Zach Robinson,16,Yes
27825,15618,370,Monica Zoltanski,16,Yes
27825,15619,368,Marci Houseman,16,Yes
27825,15620,331,Cyndi Sharkey,16,Yes
27825,15621,334,Brooke Christensen,16,Yes
27941,15647,369,Alison Stroud,16,Yes
27941,15648,253,Kris Nicholl,16,Yes
27941,15649,335,Zach Robinson,16,Yes
27941,15650,370,Monica Zoltanski,16,Yes
27941,15651,368,Marci Houseman,16,Yes
27941,15652,331,Cyndi Sharkey,16,Yes
27941,15653,334,Brooke Christensen,16,Yes
27942,15647,369,Alison Stroud,16,Yes
27942,15648,253,Kris Nicholl,16,Yes
27942,15649,335,Zach Robinson,16,Yes
27942,15650,370,Monica Zoltanski,16,Yes
27942,15651,368,Marci Houseman,16,Yes
27942,15652,331,Cyndi Sharkey,16,Yes
27942,15653,334,Brooke Christensen,16,Yes
27943,15647,369,Alison Stroud,16,Yes
27943,15648,253,Kris Nicholl,16,Yes
27943,15649,335,Zach Robinson,16,Yes
27943,15650,370,Monica Zoltanski,16,Yes
27943,15651,368,Marci Houseman,16,Yes
27943,15652,331,Cyndi Sharkey,16,Yes
27943,15653,334,Brooke Christensen,16,Yes
27951,15640,369,Alison Stroud,16,Yes
27951,15641,253,Kris Nicholl,16,Yes
27951,15642,335,Zach Robinson,16,Yes
27951,15643,370,Monica Zoltanski,16,Yes
27951,15644,368,Marci Houseman,16,Yes
27951,15645,331,Cyndi Sharkey,16,Yes
27951,15646,334,Brooke Christensen,16,Yes
27956,15647,369,Alison Stroud,16,Yes
27956,15648,253,Kris Nicholl,16,Yes
27956,15649,335,Zach Robinson,16,Yes
27956,15650,370,Monica Zoltanski,16,Yes
27956,15651,368,Marci Houseman,16,Yes
27956,15652,331,Cyndi Sharkey,16,Yes
27956,15653,334,Brooke Christensen,16,Yes
28008,15745,369,Alison Stroud,16,Yes
28008,15746,253,Kris Nicholl,16,Yes
28008,15747,335,Zach Robinson,16,Yes
28008,15748,370,Monica Zoltanski,16,Yes
28008,15749,368,Marci Houseman,16,Yes
28008,15750,331,Cyndi Sharkey,16,Yes
28008,15751,334,Brooke Christensen,16,Yes
28010,15752,369,Alison Stroud,16,Yes
28010,15753,253,Kris Nicholl,16,Yes
28010,15754,335,Zach Robinson,16,Yes
28010,15755,370,Monica Zoltanski,16,Yes
28010,15756,368,Marci Houseman,16,Yes
28010,15757,331,Cyndi Sharkey,16,Yes
28010,15758,334,Brooke Christensen,16,Yes
28013,15724,369,Alison Stroud,16,Yes
28013,15725,253,Kris Nicholl,16,Yes
28013,15726,335,Zach Robinson,16,Yes
28013,15727,370,Monica Zoltanski,16,Yes
28013,15728,368,Marci Houseman,16,Yes
28013,15729,331,Cyndi Sharkey,16,Yes
28013,15730,334,Brooke Christensen,16,Yes
28014,15731,369,Alison Stroud,16,Yes
28014,15732,253,Kris Nicholl,17,No
28014,15733,335,Zach Robinson,17,No
28014,15734,370,Monica Zoltanski,16,Yes
28014,15735,368,Marci Houseman,17,No
28014,15736,331,Cyndi Sharkey,17,No
28014,15737,334,Brooke Christensen,17,No
28020,15745,369,Alison Stroud,16,Yes
28020,15746,253,Kris Nicholl,16,Yes
28020,15747,335,Zach Robinson,16,Yes
28020,15748,370,Monica Zoltanski,16,Yes
28020,15749,368,Marci Houseman,16,Yes
28020,15750,331,Cyndi Sharkey,16,Yes
28020,15751,334,Brooke Christensen,16,Yes
28021,15745,369,Alison Stroud,16,Yes
28021,15746,253,Kris Nicholl,16,Yes
28021,15747,335,Zach Robinson,16,Yes
28021,15748,370,Monica Zoltanski,16,Yes
28021,15749,368,Marci Houseman,16,Yes
28021,15750,331,Cyndi Sharkey,16,Yes
28021,15751,334,Brooke Christensen,16,Yes
28022,15703,369,Alison Stroud,16,Yes
28022,15704,253,Kris Nicholl,16,Yes
28022,15705,335,Zach Robinson,16,Yes
28022,15706,370,Monica Zoltanski,16,Yes
28022,15707,368,Marci Houseman,16,Yes
28022,15708,331,Cyndi Sharkey,16,Yes
28022,15709,334,Brooke Christensen,16,Yes
28024,15710,369,Alison Stroud,16,Yes
28024,15711,253,Kris Nicholl,16,Yes
28024,15712,335,Zach Robinson,16,Yes
28024,15713,370,Monica Zoltanski,16,Yes
28024,15714,368,Marci Houseman,16,Yes
28024,15715,331,Cyndi Sharkey,16,Yes
28024,15716,334,Brooke Christensen,16,Yes
28069,15738,369,Alison Stroud,16,Yes
28069,15739,253,Kris Nicholl,16,Yes
28069,15740,335,Zach Robinson,16,Yes
28069,15741,370,Monica Zoltanski,17,No
28069,15742,368,Marci Houseman,16,Yes
28069,15743,331,Cyndi Sharkey,16,Yes
28069,15744,334,Brooke Christensen,16,Yes
28070,15745,369,Alison Stroud,16,Yes
28070,15746,253,Kris Nicholl,16,Yes
28070,15747,335,Zach Robinson,16,Yes
28070,15748,370,Monica Zoltanski,16,Yes
28070,15749,368,Marci Houseman,16,Yes
28070,15750,331,Cyndi Sharkey,16,Yes
28070,15751,334,Brooke Christensen,16,Yes
28054,15802,369,Alison Stroud,16,Yes
28054,15803,253,Kris Nicholl,17,No
28054,15804,335,Zach Robinson,16,Yes
28054,15805,370,Monica Zoltanski,16,Yes
28054,15806,368,Marci Houseman,17,No
28054,15807,331,Cyndi Sharkey,17,No
28054,15808,334,Brooke Christensen,16,Yes
28124,15830,369,Alison Stroud,16,Yes
28124,15831,253,Kris Nicholl,16,Yes
28124,15832,335,Zach Robinson,16,Yes
28124,15833,370,Monica Zoltanski,16,Yes
28124,15834,368,Marci Houseman,16,Yes
28124,15835,331,Cyndi Sharkey,16,Yes
28124,15836,334,Brooke Christensen,16,Yes
28140,15823,369,Alison Stroud,16,Yes
28140,15824,253,Kris Nicholl,16,Yes
28140,15825,335,Zach Robinson,16,Yes
28140,15826,370,Monica Zoltanski,16,Yes
28140,15827,368,Marci Houseman,16,Yes
28140,15828,331,Cyndi Sharkey,16,Yes
28140,15829,334,Brooke Christensen,16,Yes
28141,15837,369,Alison Stroud,16,Yes
28141,15838,253,Kris Nicholl,16,Yes
28141,15839,335,Zach Robinson,17,No
28141,15840,370,Monica Zoltanski,17,No
28141,15841,368,Marci Houseman,16,Yes
28141,15842,331,Cyndi Sharkey,16,Yes
28141,15843,334,Brooke Christensen,17,No
28161,15904,369,Alison Stroud,16,Yes
28161,15905,253,Kris Nicholl,16,Yes
28161,15906,335,Zach Robinson,16,Yes
28161,15907,370,Monica Zoltanski,16,Yes
28161,15908,368,Marci Houseman,16,Yes
28161,15909,331,Cyndi Sharkey,16,Yes
28161,15910,334,Brooke Christensen,16,Yes
28162,15904,369,Alison Stroud,16,Yes
28162,15905,253,Kris Nicholl,16,Yes
28162,15906,335,Zach Robinson,16,Yes
28162,15907,370,Monica Zoltanski,16,Yes
28162,15908,368,Marci Houseman,16,Yes
28162,15909,331,Cyndi Sharkey,16,Yes
28162,15910,334,Brooke Christensen,16,Yes
28173,15890,369,Alison Stroud,16,Yes
28173,15891,253,Kris Nicholl,16,Yes
28173,15892,335,Zach Robinson,16,Yes
28173,15893,370,Monica Zoltanski,16,Yes
28173,15894,368,Marci Houseman,16,Yes
28173,15895,331,Cyndi Sharkey,16,Yes
28173,15896,334,Brooke Christensen,16,Yes
28234,15897,369,Alison Stroud,16,Yes
28234,15898,253,Kris Nicholl,16,Yes
28234,15899,335,Zach Robinson,16,Yes
28234,15900,370,Monica Zoltanski,16,Yes
28234,15901,368,Marci Houseman,16,Yes
28234,15902,331,Cyndi Sharkey,16,Yes
28234,15903,334,Brooke Christensen,16,Yes
28237,15904,369,Alison Stroud,16,Yes
28237,15905,253,Kris Nicholl,16,Yes
28237,15906,335,Zach Robinson,16,Yes
28237,15907,370,Monica Zoltanski,16,Yes
28237,15908,368,Marci Houseman,16,Yes
28237,15909,331,Cyndi Sharkey,16,Yes
28237,15910,334,Brooke Christensen,16,Yes
28303,15941,369,Alison Stroud,16,Yes
28303,15942,253,Kris Nicholl,16,Yes
28303,15943,335,Zach Robinson,16,Yes
28303,15944,370,Monica Zoltanski,16,Yes
28303,15945,368,Marci Houseman,16,Yes
28303,15946,331,Cyndi Sharkey,16,Yes
28303,15947,334,Brooke Christensen,16,Yes
28310,15934,369,Alison Stroud,16,Yes
28310,15935,253,Kris Nicholl,16,Yes
28310,15936,335,Zach Robinson,16,Yes
28310,15937,370,Monica Zoltanski,16,Yes
28310,15938,368,Marci Houseman,16,Yes
28310,15939,331,Cyndi Sharkey,16,Yes
28310,15940,334,Brooke Christensen,16,Yes
28375,15941,369,Alison Stroud,16,Yes
28375,15942,253,Kris Nicholl,16,Yes
28375,15943,335,Zach Robinson,16,Yes
28375,15944,370,Monica Zoltanski,16,Yes
28375,15945,368,Marci Houseman,16,Yes
28375,15946,331,Cyndi Sharkey,16,Yes
28375,15947,334,Brooke Christensen,16,Yes
28358,16042,369,Alison Stroud,16,Yes
28358,16043,253,Kris Nicholl,16,Yes
28358,16044,335,Zach Robinson,16,Yes
28358,16045,370,Monica Zoltanski,16,Yes
28358,16046,368,Marci Houseman,16,Yes
28358,16047,331,Cyndi Sharkey,16,Yes
28358,16048,334,Brooke Christensen,16,Yes
28359,16042,369,Alison Stroud,16,Yes
28359,16043,253,Kris Nicholl,16,Yes
28359,16044,335,Zach Robinson,16,Yes
28359,16045,370,Monica Zoltanski,16,Yes
28359,16046,368,Marci Houseman,16,Yes
28359,16047,331,Cyndi Sharkey,16,Yes
28359,16048,334,Brooke Christensen,16,Yes
28366,16035,369,Alison Stroud,16,Yes
28366,16036,253,Kris Nicholl,16,Yes
28366,16037,335,Zach Robinson,16,Yes
28366,16038,370,Monica Zoltanski,16,Yes
28366,16039,368,Marci Houseman,16,Yes
28366,16040,331,Cyndi Sharkey,16,Yes
28366,16041,334,Brooke Christensen,16,Yes
28367,16021,369,Alison Stroud,16,Yes
28367,16022,253,Kris Nicholl,16,Yes
28367,16023,335,Zach Robinson,16,Yes
28367,16024,370,Monica Zoltanski,16,Yes
28367,16025,368,Marci Houseman,16,Yes
28367,16026,331,Cyndi Sharkey,16,Yes
28367,16027,334,Brooke Christensen,16,Yes
28368,16028,369,Alison Stroud,16,Yes
28368,16029,253,Kris Nicholl,16,Yes
28368,16030,335,Zach Robinson,16,Yes
28368,16031,370,Monica Zoltanski,16,Yes
28368,16032,368,Marci Houseman,16,Yes
28368,16033,331,Cyndi Sharkey,16,Yes
28368,16034,334,Brooke Christensen,16,Yes
28442,16042,369,Alison Stroud,16,Yes
28442,16043,253,Kris Nicholl,16,Yes
28442,16044,335,Zach Robinson,16,Yes
28442,16045,370,Monica Zoltanski,16,Yes
28442,16046,368,Marci Houseman,16,Yes
28442,16047,331,Cyndi Sharkey,16,Yes
28442,16048,334,Brooke Christensen,16,Yes
28462,16097,369,Alison Stroud,16,Yes
28462,16098,253,Kris Nicholl,16,Yes
28462,16099,335,Zach Robinson,16,Yes
28462,16100,370,Monica Zoltanski,16,Yes
28462,16101,368,Marci Houseman,16,Yes
28462,16102,331,Cyndi Sharkey,16,Yes
28462,16103,334,Brooke Christensen,16,Yes
28463,16097,369,Alison Stroud,16,Yes
28463,16098,253,Kris Nicholl,16,Yes
28463,16099,335,Zach Robinson,16,Yes
28463,16100,370,Monica Zoltanski,16,Yes
28463,16101,368,Marci Houseman,16,Yes
28463,16102,331,Cyndi Sharkey,16,Yes
28463,16103,334,Brooke Christensen,16,Yes
28571,16097,369,Alison Stroud,16,Yes
28571,16098,253,Kris Nicholl,16,Yes
28571,16099,335,Zach Robinson,16,Yes
28571,16100,370,Monica Zoltanski,16,Yes
28571,16101,368,Marci Houseman,16,Yes
28571,16102,331,Cyndi Sharkey,16,Yes
28571,16103,334,Brooke Christensen,16,Yes
28676,16188,369,Alison Stroud,16,Yes
28676,16189,253,Kris Nicholl,16,Yes
28676,16190,335,Zach Robinson,16,Yes
28676,16191,370,Monica Zoltanski,16,Yes
28676,16192,368,Marci Houseman,16,Yes
28676,16193,331,Cyndi Sharkey,16,Yes
28676,16194,334,Brooke Christensen,16,Yes
28684,16174,369,Alison Stroud,16,Yes
28684,16175,253,Kris Nicholl,16,Yes
28684,16176,335,Zach Robinson,16,Yes
28684,16177,370,Monica Zoltanski,16,Yes
28684,16178,368,Marci Houseman,16,Yes
28684,16179,331,Cyndi Sharkey,16,Yes
28684,16180,334,Brooke Christensen,16,Yes
28695,16181,369,Alison Stroud,16,Yes
28695,16182,253,Kris Nicholl,16,Yes
28695,16183,335,Zach Robinson,16,Yes
28695,16184,370,Monica Zoltanski,16,Yes
28695,16185,368,Marci Houseman,16,Yes
28695,16186,331,Cyndi Sharkey,16,Yes
28695,16187,334,Brooke Christensen,16,Yes
28696,16188,369,Alison Stroud,16,Yes
28696,16189,253,Kris Nicholl,16,Yes
28696,16190,335,Zach Robinson,16,Yes
28696,16191,370,Monica Zoltanski,16,Yes
28696,16192,368,Marci Houseman,16,Yes
28696,16193,331,Cyndi Sharkey,16,Yes
28696,16194,334,Brooke Christensen,16,Yes
28724,16195,369,Alison Stroud,16,Yes
28724,16196,253,Kris Nicholl,16,Yes
28724,16197,335,Zach Robinson,16,Yes
28724,16198,370,Monica Zoltanski,16,Yes
28724,16199,368,Marci Houseman,16,Yes
28724,16200,331,Cyndi Sharkey,16,Yes
28724,16201,334,Brooke Christensen,16,Yes
28725,16202,369,Alison Stroud,16,Yes
28725,16203,253,Kris Nicholl,16,Yes
28725,16204,335,Zach Robinson,16,Yes
28725,16205,370,Monica Zoltanski,16,Yes
28725,16206,368,Marci Houseman,16,Yes
28725,16207,331,Cyndi Sharkey,16,Yes
28725,16208,334,Brooke Christensen,16,Yes
28734,16209,369,Alison Stroud,16,Yes
28734,16210,253,Kris Nicholl,16,Yes
28734,16211,335,Zach Robinson,16,Yes
28734,16212,370,Monica Zoltanski,16,Yes
28734,16213,368,Marci Houseman,16,Yes
28734,16214,331,Cyndi Sharkey,16,Yes
28734,16215,334,Brooke Christensen,16,Yes
28735,16216,369,Alison Stroud,16,Yes
28735,16217,253,Kris Nicholl,16,Yes
28735,16218,335,Zach Robinson,16,Yes
28735,16219,370,Monica Zoltanski,16,Yes
28735,16220,368,Marci Houseman,16,Yes
28735,16221,331,Cyndi Sharkey,16,Yes
28735,16222,334,Brooke Christensen,16,Yes
28736,16223,369,Alison Stroud,16,Yes
28736,16224,253,Kris Nicholl,16,Yes
28736,16225,335,Zach Robinson,16,Yes
28736,16226,370,Monica Zoltanski,16,Yes
28736,16227,368,Marci Houseman,16,Yes
28736,16228,331,Cyndi Sharkey,16,Yes
28736,16229,334,Brooke Christensen,16,Yes
28781,16305,369,Alison Stroud,16,Yes
28781,16306,253,Kris Nicholl,16,Yes
28781,16307,335,Zach Robinson,16,Yes
28781,16308,370,Monica Zoltanski,16,Yes
28781,16309,368,Marci Houseman,16,Yes
28781,16310,331,Cyndi Sharkey,16,Yes
28781,16311,334,Brooke Christensen,16,Yes
28783,16298,369,Alison Stroud,16,Yes
28783,16299,253,Kris Nicholl,16,Yes
28783,16300,335,Zach Robinson,16,Yes
28783,16301,370,Monica Zoltanski,16,Yes
28783,16302,368,Marci Houseman,16,Yes
28783,16303,331,Cyndi Sharkey,16,Yes
28783,16304,334,Brooke Christensen,16,Yes
28951,16305,369,Alison Stroud,16,Yes
28951,16306,253,Kris Nicholl,16,Yes
28951,16307,335,Zach Robinson,16,Yes
28951,16308,370,Monica Zoltanski,16,Yes
28951,16309,368,Marci Houseman,16,Yes
28951,16310,331,Cyndi Sharkey,16,Yes
28951,16311,334,Brooke Christensen,16,Yes
28928,16326,369,Alison Stroud,16,Yes
28928,16327,253,Kris Nicholl,16,Yes
28928,16328,335,Zach Robinson,16,Yes
28928,16329,370,Monica Zoltanski,16,Yes
28928,16330,368,Marci Houseman,16,Yes
28928,16331,331,Cyndi Sharkey,16,Yes
28928,16332,334,Brooke Christensen,16,Yes
28929,16326,369,Alison Stroud,16,Yes
28929,16327,253,Kris Nicholl,16,Yes
28929,16328,335,Zach Robinson,16,Yes
28929,16329,370,Monica Zoltanski,16,Yes
28929,16330,368,Marci Houseman,16,Yes
28929,16331,331,Cyndi Sharkey,16,Yes
28929,16332,334,Brooke Christensen,16,Yes
28931,16319,369,Alison Stroud,16,Yes
28931,16320,253,Kris Nicholl,16,Yes
28931,16321,335,Zach Robinson,16,Yes
28931,16322,370,Monica Zoltanski,16,Yes
28931,16323,368,Marci Houseman,16,Yes
28931,16324,331,Cyndi Sharkey,16,Yes
28931,16325,334,Brooke Christensen,16,Yes
28954,16326,369,Alison Stroud,16,Yes
28954,16327,253,Kris Nicholl,16,Yes
28954,16328,335,Zach Robinson,16,Yes
28954,16329,370,Monica Zoltanski,16,Yes
28954,16330,368,Marci Houseman,16,Yes
28954,16331,331,Cyndi Sharkey,16,Yes
28954,16332,334,Brooke Christensen,16,Yes
29119,16423,369,Alison Stroud,16,Yes
29119,16424,253,Kris Nicholl,16,Yes
29119,16425,335,Zach Robinson,16,Yes
29119,16426,370,Monica Zoltanski,16,Yes
29119,16427,368,Marci Houseman,16,Yes
29119,16428,331,Cyndi Sharkey,16,Yes
29119,16429,334,Brooke Christensen,16,Yes
29147,16482,369,Alison Stroud,16,Yes
29147,16483,253,Kris Nicholl,16,Yes
29147,16484,335,Zach Robinson,16,Yes
29147,16485,370,Monica Zoltanski,16,Yes
29147,16486,368,Marci Houseman,16,Yes
29147,16487,331,Cyndi Sharkey,16,Yes
29147,16488,334,Brooke Christensen,16,Yes
29152,16489,369,Alison Stroud,16,Yes
29152,16490,253,Kris Nicholl,16,Yes
29152,16491,335,Zach Robinson,16,Yes
29152,16492,370,Monica Zoltanski,16,Yes
29152,16493,368,Marci Houseman,16,Yes
29152,16494,331,Cyndi Sharkey,16,Yes
29152,16495,334,Brooke Christensen,16,Yes
29153,16475,369,Alison Stroud,16,Yes
29153,16476,253,Kris Nicholl,16,Yes
29153,16477,335,Zach Robinson,16,Yes
29153,16478,370,Monica Zoltanski,16,Yes
29153,16479,368,Marci Houseman,16,Yes
29153,16480,331,Cyndi Sharkey,16,Yes
29153,16481,334,Brooke Christensen,16,Yes
29155,16496,369,Alison Stroud,16,Yes
29155,16497,253,Kris Nicholl,16,Yes
29155,16498,335,Zach Robinson,16,Yes
29155,16499,370,Monica Zoltanski,16,Yes
29155,16500,368,Marci Houseman,16,Yes
29155,16501,331,Cyndi Sharkey,16,Yes
29155,16502,334,Brooke Christensen,16,Yes
29256,16510,369,Alison Stroud,16,Yes
29256,16511,253,Kris Nicholl,16,Yes
29256,16512,335,Zach Robinson,16,Yes
29256,16513,370,Monica Zoltanski,17,No
29256,16514,368,Marci Houseman,16,Yes
29256,16515,331,Cyndi Sharkey,16,Yes
29256,16516,334,Brooke Christensen,16,Yes
29257,16503,369,Alison Stroud,16,Yes
29257,16504,253,Kris Nicholl,16,Yes
29257,16505,335,Zach Robinson,16,Yes
29257,16506,370,Monica Zoltanski,16,Yes
29257,16507,368,Marci Houseman,16,Yes
29257,16508,331,Cyndi Sharkey,16,Yes
29257,16509,334,Brooke Christensen,16,Yes
29324,16538,369,Alison Stroud,16,Yes
29324,16539,253,Kris Nicholl,16,Yes
29324,16540,335,Zach Robinson,16,Yes
29324,16541,370,Monica Zoltanski,16,Yes
29324,16542,368,Marci Houseman,16,Yes
29324,16543,331,Cyndi Sharkey,16,Yes
29324,16544,334,Brooke Christensen,16,Yes
29326,16524,369,Alison Stroud,16,Yes
29326,16525,253,Kris Nicholl,16,Yes
29326,16526,335,Zach Robinson,16,Yes
29326,16527,370,Monica Zoltanski,16,Yes
29326,16528,368,Marci Houseman,16,Yes
29326,16529,331,Cyndi Sharkey,16,Yes
29326,16530,334,Brooke Christensen,16,Yes
29408,16538,369,Alison Stroud,16,Yes
29408,16539,253,Kris Nicholl,16,Yes
29408,16540,335,Zach Robinson,16,Yes
29408,16541,370,Monica Zoltanski,16,Yes
29408,16542,368,Marci Houseman,16,Yes
29408,16543,331,Cyndi Sharkey,16,Yes
29408,16544,334,Brooke Christensen,16,Yes
29428,16616,369,Alison Stroud,16,Yes
29428,16617,253,Kris Nicholl,16,Yes
29428,16618,335,Zach Robinson,16,Yes
29428,16619,370,Monica Zoltanski,16,Yes
29428,16620,368,Marci Houseman,16,Yes
29428,16621,331,Cyndi Sharkey,16,Yes
29428,16622,334,Brooke Christensen,16,Yes
29429,16616,369,Alison Stroud,16,Yes
29429,16617,253,Kris Nicholl,16,Yes
29429,16618,335,Zach Robinson,16,Yes
29429,16619,370,Monica Zoltanski,16,Yes
29429,16620,368,Marci Houseman,16,Yes
29429,16621,331,Cyndi Sharkey,16,Yes
29429,16622,334,Brooke Christensen,16,Yes
29431,16609,369,Alison Stroud,16,Yes
29431,16610,253,Kris Nicholl,16,Yes
29431,16611,335,Zach Robinson,16,Yes
29431,16612,370,Monica Zoltanski,16,Yes
29431,16613,368,Marci Houseman,16,Yes
29431,16614,331,Cyndi Sharkey,16,Yes
29431,16615,334,Brooke Christensen,16,Yes
29447,16616,369,Alison Stroud,16,Yes
29447,16617,253,Kris Nicholl,16,Yes
29447,16618,335,Zach Robinson,16,Yes
29447,16619,370,Monica Zoltanski,16,Yes
29447,16620,368,Marci Houseman,16,Yes
29447,16621,331,Cyndi Sharkey,16,Yes
29447,16622,334,Brooke Christensen,16,Yes
29533,16630,369,Alison Stroud,16,Yes
29533,16631,253,Kris Nicholl,16,Yes
29533,16632,335,Zach Robinson,16,Yes
29533,16633,370,Monica Zoltanski,16,Yes
29533,16634,368,Marci Houseman,16,Yes
29533,16635,331,Cyndi Sharkey,16,Yes
29533,16636,334,Brooke Christensen,16,Yes
29534,16630,369,Alison Stroud,16,Yes
29534,16631,253,Kris Nicholl,16,Yes
29534,16632,335,Zach Robinson,16,Yes
29534,16633,370,Monica Zoltanski,16,Yes
29534,16634,368,Marci Houseman,16,Yes
29534,16635,331,Cyndi Sharkey,16,Yes
29534,16636,334,Brooke Christensen,16,Yes
29536,16720,369,Alison Stroud,16,Yes
29536,16721,253,Kris Nicholl,16,Yes
29536,16722,335,Zach Robinson,16,Yes
29536,16723,370,Monica Zoltanski,16,Yes
29536,16724,368,Marci Houseman,16,Yes
29536,16725,331,Cyndi Sharkey,16,Yes
29536,16726,334,Brooke Christensen,16,Yes
29579,16623,369,Alison Stroud,16,Yes
29579,16624,253,Kris Nicholl,16,Yes
29579,16625,335,Zach Robinson,16,Yes
29579,16626,370,Monica Zoltanski,16,Yes
29579,16627,368,Marci Houseman,17,No
29579,16628,331,Cyndi Sharkey,17,No
29579,16629,334,Brooke Christensen,17,No
29580,16630,369,Alison Stroud,16,Yes
