notice_id,notice_title,event_date,file_id,filename,label
927232,City Council Work Session and Business Meeting,2024/07/16 03:00 PM,1147590,Public Speaker Card - Erin Salazar_Redacted.pdf,Public Information Handout
927232,City Council Work Session and Business Meeting,2024/07/16 03:00 PM,1147592,Public Speaker Card - Erin Salazar (2)_Redacted.pdf,Public Information Handout
927232,City Council Work Session and Business Meeting,2024/07/16 03:00 PM,1147594,Speaker Comment Card - Debbie Bush_Redacted.pdf,Public Information Handout
927232,City Council Work Session and Business Meeting,2024/07/16 03:00 PM,1147596,Resolution 2024-50 (Appointing a City Manager and Approving an Employment Agreement w such Manager).pdf,Public Information Handout
927232,City Council Work Session and Business Meeting,2024/07/16 03:00 PM,1147598,Resolution 2024-51 (Approving the Fourth Amendment to an independent Contractor Agreement w Greg Curtis DBA Curtis Consulting).pdf,Public Information Handout
927232,City Council Work Session and Business Meeting,2024/07/16 03:00 PM,1147600,Resolution 2024-52 (Approving the Fourth Amendment to an Independent Contractor Agreement w Evviva Enterprises Inc).pdf,Public Information Handout
927232,City Council Work Session and Business Meeting,2024/07/16 03:00 PM,1147602,Resolution 2024-53 (Approving and Ratifying a Bid and Awarding a Construction Contract w Lyndon Jones Construction Inc - Supernal Way Storm Drain Improvements Project).pdf,Public Information Handout
927232,City Council Work Session and Business Meeting,2024/07/16 03:00 PM,1148660,UFA Quarterly Report 7-16-2024.pdf,Public Information Handout
924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/07/02 04:00 PM,1147576,07-02-2024 CH CC Work Session and CC Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/07/02 04:00 PM,1141671,"07-02-2024 CH CC Work Session, CDRA Work Session, and City Council Business Meeting Agendas.pdf",Public Information Handout
924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/07/02 04:00 PM,1143091,23-124 Town Center Master Plan Concepts 240628-compressed.pdf,Public Information Handout
924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/07/02 04:00 PM,1143093,Audrey Pines - Public Comment.pdf,Public Information Handout
924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/07/02 04:00 PM,1143095,CED Slides w FBC.pdf,Public Information Handout
924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/07/02 04:00 PM,1143097,CH Town Center GO Bond Public Engagement Deck.pdf,Public Information Handout
924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/07/02 04:00 PM,1143099,Five Year Fund Balance Projection - July 2024 LR 1-75M.pdf,Public Information Handout
924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/07/02 04:00 PM,1143101,GO Bond Outline July 2024.pdf,Public Information Handout
924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/07/02 04:00 PM,1143103,PD Quarterly Report.pdf,Public Information Handout
924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/07/02 04:00 PM,1143105,PW Jul02.pdf,Public Information Handout
924293,NOTICE OF INTENT TO DISPOSE UNCLAIMED PROPERTY BY THE COTTONWOOD HEIGHTS POLICE DEPARTMENT,2024/06/27 04:35 PM,1141321,NOTICE OF INTENT TO DISPOSE UNCLAIMED PROPERTY BY THE COTTONWOOD HEIGHTS POLICE DEPARTMENT - Jun 2024.pdf,Public Information Handout
922719,Notice of Potential Quorum,2024/06/21 12:00 PM,1138241,CHCC PUBLIC NOTICE INTERVIEWS.pdf,Public Information Handout
920119,Notice of Public Hearing on Proposed Budget Amendment for 2023-2024 Fiscal Year,2024/06/18 07:00 PM,1133379,Notice of Public Hearing on Budget Adoption for Fiscal Year of 2024-2025 (June 18).pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1136123,06-18-2024 CH CC Work Session and CC Business Meeting Agendas.pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1138931,CWH-Cyber-Presentation-June2024.pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1138933,Short-Term Rental Presentation 6-18-2024.pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1138935,WFWRD Report for the Cottonwood Heights Council 06-18-24.pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1138937,Ordinance No. 417 (Adopting an Amended Budget for the period of 1 July 2023 through 30 June 2024).pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1138939,Ordinance No. 418 (Adopting a Final Budget for the Period of 1 July 2024 through 30 June 2025).pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1138941,Resolution 2024-40 (Adopting a Privacy Space Compliance Plan).pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1138943,Resolution 2024-41 (Approving an Agreement w LRBPublic Finance Advisors Inc - Arbitrage Analysis and Compliance).pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1138945,Resolution 2024-42 (Approving an Amendment to a Consulting Agreement w Civil Science Inc).pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1138947,Resolution 2024-44 (Appointing an interim City Manager).pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1138949,Budget updates.pdf,Public Information Handout
921609,City Council Work Session and Business Meeting,2024/06/18 05:00 PM,1138951,Resolution 2024-43 (Consenting to Reappointments to PTOS Committee).pdf,Public Information Handout
923195,INVITATION TO BID - SUPERNAL WAY STORM DRAIN IMPROVEMENTS - PROJECT #2024.004,2024/06/18 11:00 AM,1139223,Inv to Bid 004.24 - Supernal Way Storm Drain Project (2).pdf,Public Information Handout
916371,Notice of Public Hearing - Tentative Budget for 2024-2025 Fiscal Year,2024/06/04 07:00 PM,1127599,Notice of Public Hearing on Budget Adoption for Fiscal Year of 2024-2025 (June 4).pdf,Public Information Handout
916369,Notice of Public Hearing - Proposed Executive Municipal Officers Compensation Increases,2024/06/04 07:00 PM,1127597,Notice of Public Hearing re City Officers Proposed Compensation.pdf,Public Information Handout
917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/06/04 04:00 PM,1129511,"06-04-2024 CH CC Work Session, CDRA Work Session, and CC Business Meeting Agendas.pdf",Public Information Handout
917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/06/04 04:00 PM,1132069,CDRA Memo - Town Center Discussion.pdf,Public Information Handout
917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/06/04 04:00 PM,1132071,Cottonwood Heights-2024 SOUTH VALLEY CHAMBER STATE OF THE CHAMBER PP.pdf,Public Information Handout
917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/06/04 04:00 PM,1132073,ZBPF Funding Options Memo 053124.pdf,Public Information Handout
917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/06/04 04:00 PM,1132075,Resolution 2024-39 (Consenting to an Appointment to the PTOS Committee).pdf,Public Information Handout
917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",2024/06/04 04:00 PM,1139007,"06-04-2024 CH CC Work Session, CDRA Work Session, and CC Business Meeting Minutes-APPROVED.pdf",Public Information Handout
914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",2024/05/21 04:00 PM,1124867,05-21-2024 CH CC Work Session CDRA Business Meeting and CC Business Meeting AMENDED Agendas.pdf,Audio Recording
914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",2024/05/21 04:00 PM,1124459,05-21-2024 CH CC Work Session CDRA Business Meeting and CC Business Meeting Agendas.pdf,Public Information Handout
914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",2024/05/21 04:00 PM,1126503,Speaker Comment Card - Stacey Khokhar_Redacted.pdf,Public Information Handout
914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",2024/05/21 04:00 PM,1126505,Service Area Boundary Map (9.1.18).pdf,Public Information Handout
914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",2024/05/21 04:00 PM,1126507,WHI branch presentation_final2.pdf,Public Information Handout
914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",2024/05/21 04:00 PM,1126509,Ordinance No. 416 (Enacting and Codifying Chapter 15.15 Demolition of the CWH Code of Ordinances).pdf,Public Information Handout
914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",2024/05/21 04:00 PM,1126511,Resolution 2024-01 (Approving an Agreement w Venn Collaborative for Canyon Centre Park Master Planning Services).pdf,Public Information Handout
914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",2024/05/21 04:00 PM,1126513,Resolution 2024-37 (Approving Performance Contracts for 2024 Butlerville Days).pdf,Public Information Handout
914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",2024/05/21 04:00 PM,1126515,Resolution 2024-38 (Authorizing Certain Retirement Contributions and Benefits).pdf,Public Information Handout
914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",2024/05/21 04:00 PM,1139003,05-21-2024 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Public Information Handout
909887,NOTICE OF MAYOR AND CITY COUNCIL DISTRICT 2 TOWNHALL MEETING ATTENDANCE,2024/05/08 06:00 PM,1115831,05-08-2023 CH CC Notice of District 2 Townhall Meeting Attendance.pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1126501,05-07-2024 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120425,Resolution 2024-34 (Approving and Ratifying a Bid and Awarding a Construction Contract to RC Enterprise Paving & Construction-1700 E Sidewalk and Ft Union Bike Path Project).pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1121085,CH SS4A Presentation 05-07-2024.pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120437,Speaker Comment Card - Jason Owens_Redacted.pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120435,Speaker Comment Card - Jan Kennington_Redacted.pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120433,Speaker Comment Card - Bryson Johnson_Redacted.pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120431,Speaker Comment Card - Amy Owens_Redacted.pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120429,Resolution 2024-36 (Approving Entry Into an Easement Agreement w Metropolitan Water District of Salt Lake & Sandy and AJ Rock LLC Concerning the SL Aqueduct-Wasatch Rock Project).pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120427,Resolution 2024-35 (Approving and Ratifying a Bid and Awarding a Construction Contract to Advanced Paving and Construction - City Wide Cape Seal Project).pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1117825,05-07-2024 CH CC Work Session and Business Meeting Agendas.pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120423,Resolution 2024-33 (Approving a Performance Contract for 2024 Butlerville Days).pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120421,Resolution 2024-32 (Approving a Revocable Right of Access Agreement w Rocky Mountain Power - Public Art Project).pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120419,Resolution 2024-31 (Adopting a Tentative Budget for the Period of 1 July 2024 Through 30 June 2025).pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120417,Wasatch 5.7.24 Update Presentation.pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120415,UFA Quarterly Report.pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120413,Proposed Budget Presentation.pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120411,2024 04 April Council Financial Report.pdf,Public Information Handout
911145,City Council Work Session and Business Meeting,2024/05/07 04:00 PM,1120409,Cottonwood Heights 2.pdf,Public Information Handout
908191,NOTICE OF MAYOR AND CITY COUNCIL ATTENDANCE OF THE TOWN HALL MEETING REGARDING PUBLIC TRAIL ACCESS,2024/04/25 06:00 PM,1113045,04-25-2023 CH CC Notice of Town Hall Meeting Attendance.pdf,Public Information Handout
908181,NOTICE OF MAYOR AND CITY COUNCIL VOLUNTEER RECOGNITION DINNER ATTENDANCE,2024/04/23 06:00 PM,1113037,04-23-2023 CH CC Notice of Volunteer Recognition Dinner Attendance.pdf,Public Information Handout
906897,NOTICE OF MAYOR AND CITY COUNCIL ATTENDANCE OF THE UTAH LEAGUE OF CITIES AND TOWNS (ULCT) 2024 MIDYEAR CONFERENCE,2024/04/17 08:00 AM,1110421,04-15-2023 CH CC Notice of ULCT 2024 Midyear Conference.pdf,Public Information Handout
906517,City Council Work Session and Business Meeting,2024/04/16 04:00 PM,1120441,04-16-2024 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,Meeting Minutes
906517,City Council Work Session and Business Meeting,2024/04/16 04:00 PM,1109851,04-16-2024 CH CC Work Session and Business Meeting Agendas.pdf,Public Information Handout
906517,City Council Work Session and Business Meeting,2024/04/16 04:00 PM,1112243,2024-2025 Proposed Budget Outline.pdf,Public Information Handout
906517,City Council Work Session and Business Meeting,2024/04/16 04:00 PM,1112245,Ordinance No. 413 (Amending Chapter 2.30 of the CWH Code of Ordinances).pdf,Public Information Handout
906517,City Council Work Session and Business Meeting,2024/04/16 04:00 PM,1112247,Ordinance No. 414 (Adopting an Amended Budget for the Period of 1 July 2023 Through 30 June 2024).pdf,Public Information Handout
906517,City Council Work Session and Business Meeting,2024/04/16 04:00 PM,1112249,Ordinance No. 415 (Adopting a Comprehensive Emergency Management Plan).pdf,Public Information Handout
906517,City Council Work Session and Business Meeting,2024/04/16 04:00 PM,1112251,Resolution 2024-26 (Approving an Agreement for Land Use Appeals Hearing Officer Services).pdf,Public Information Handout
906517,City Council Work Session and Business Meeting,2024/04/16 04:00 PM,1112253,Resolution 2024-27 (Approving an Agreement with Mott's Landscaping LLC for Landscaping Services).pdf,Public Information Handout
906517,City Council Work Session and Business Meeting,2024/04/16 04:00 PM,1112255,Resolution 2024-28 (Approving an Interlocal Agreement with SLCounty for TRCC Funding - Highland Dr Pedestrian Trail - Phase 3).pdf,Public Information Handout
906517,City Council Work Session and Business Meeting,2024/04/16 04:00 PM,1112257,Resolution 2024-29 (Consenting to the Reappointments to the ARC).pdf,Public Information Handout
906517,City Council Work Session and Business Meeting,2024/04/16 04:00 PM,1112259,Resolution 2024-30 (Approving an Agreement w Modern Display Service Inc for Design and Construction of a Parade Float).pdf,Public Information Handout
