video_id,tab,title,date,date_source,upload_date_raw,is_meeting,body,meeting_kind,in_window_2020_2026,minutes_match,video_url
c1Fxm4Dr-HU,videos,"West Valley City Council Meeting, May 28, 2019",2019-05-28,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=c1Fxm4Dr-HU
DzVhhvCtzAA,videos,"West Valley City Council Meeting, May 21, 2019",2019-05-21,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=DzVhhvCtzAA
X8_URIBIba0,videos,"West Valley City Council Meeting, May14, 2019",2019-05-14,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=X8_URIBIba0
QyABTkbEflw,videos,"West Valley City Council Meeting, May 7, 2019",2019-05-07,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=QyABTkbEflw
donE_fbvOuk,videos,"West Valley City Council Meeting, April 23, 2019",2019-04-23,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=donE_fbvOuk
50YxYF00J2M,videos,"West Valley City Council Meeting, April 16, 2019",2019-04-16,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=50YxYF00J2M
BwWeaLXb9oY,videos,"West Valley City Council Meeting, April 9, 2019",2019-04-09,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=BwWeaLXb9oY
-o08YNnqRXU,videos,"West Valley City Council Meeting, April 2, 2019",2019-04-02,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=-o08YNnqRXU
t6Xs7SdejQs,videos,"West Valley City Council Meeting, March 26, 2019",2019-03-26,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=t6Xs7SdejQs
XnvCFbejGAo,videos,"West Valley City Council Meeting, March 19, 2019",2019-03-19,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=XnvCFbejGAo
up808dewN2Y,videos,"West Valley City Council Meeting, March 12, 2019",2019-03-12,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=up808dewN2Y
hU5qaNoSSzE,videos,"West Valley City Council Meeting, March 5, 2019",2019-03-05,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=hU5qaNoSSzE
CR6fO221reg,videos,"West Valley City Council Meeting, February 26, 2019",2019-02-26,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=CR6fO221reg
DlLTrL_JznY,videos,"West Valley City Council Meeting, February 19, 2019",2019-02-19,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=DlLTrL_JznY
lyp9UZykZWo,videos,"West Valley City Council Meeting,February 12, 2019",2019-02-12,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=lyp9UZykZWo
7HvjZ10Qud8,videos,"West Valley City Council Meeting, December 18, 2018",2018-12-18,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=7HvjZ10Qud8
3HR5yP097I4,videos,"West Valley City Council Meeting, February 5, 2019",2019-02-05,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=3HR5yP097I4
O7_V7UA9Y_I,videos,"West Valley City Council Meeting, January 22, 2019",2019-01-22,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=O7_V7UA9Y_I
RH5p3ftZXJk,videos,"West Valley City Council Meeting, January 15, 2019",2019-01-15,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=RH5p3ftZXJk
ymsCg3p_0NY,videos,"West Valley City Council Meeting, January 8, 2019",2019-01-08,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=ymsCg3p_0NY
q1qQ5vJVnvE,videos,"West Valley City Council Meeting, December 11, 2018",2018-12-11,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=q1qQ5vJVnvE
jJtV_e-EP94,videos,"West Valley City Council Meeting, December 4, 2018",2018-12-04,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=jJtV_e-EP94
mw8rtL5D1Aw,videos,"West Valley City Council Meeting, November 27, 2018",2018-11-27,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=mw8rtL5D1Aw
Zo7RumraqIk,videos,Business Spotlight   USANA,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=Zo7RumraqIk
RNBtvVYNQwE,videos,"West Valley City Council Meeting, November 20, 2018",2018-11-20,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=RNBtvVYNQwE
kr02qFcbL2U,videos,"West Valley City Council Meeting, November 13, 2018",2018-11-13,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=kr02qFcbL2U
bRpQN4nsZHc,videos,"West Valley City Council Meeting, October 16, 2018",2018-10-16,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=bRpQN4nsZHc
j_Mu0IZHjyA,videos,"West Valley City Council Meeting, October 9, 2018",2018-10-09,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=j_Mu0IZHjyA
EzuNrPqFu4o,videos,"West Valley City Council Meeting, October 2, 2018",2018-10-02,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=EzuNrPqFu4o
hZll7B86iK4,videos,"West Valley City Council Meeting, September 25, 2018",2018-09-25,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=hZll7B86iK4
m-bLzgAtG8I,videos,2018 Chief Summer Safety Tips 2,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=m-bLzgAtG8I
baG7jQ8rmws,videos,2018 Crosswalk Safety 2,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=baG7jQ8rmws
aqy-bw_exU4,videos,2018 Crossing Guards,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=aqy-bw_exU4
alC__PF11b0,videos,2018 Crosswalk Safety 4,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=alC__PF11b0
Ir6KBLCNkWQ,videos,"West Valley City Council Meeting, September 18, 2018",2018-09-18,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=Ir6KBLCNkWQ
en6GKZ3Asic,videos,"West Valley City Council Meeting, September 11, 2018",2018-09-11,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=en6GKZ3Asic
K22tfuvBhGM,videos,"West Valley City Council Meeting, September 4, 2018",2018-09-04,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=K22tfuvBhGM
F0cx-GYrErI,videos,"West Valley City Council Meeting, August 28, 2018",2018-08-28,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=F0cx-GYrErI
T50a73YyjmE,videos,"West Valley City Council Meeting, August 22, 2018",2018-08-22,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=T50a73YyjmE
FfV3Rglqjmo,videos,"West Valley City Council Meeting, August 14, 2018",2018-08-14,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=FfV3Rglqjmo
PtVAjq27sLA,videos,"West Valley City Council Meeting,July 17, 2018",2018-07-17,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=PtVAjq27sLA
HxJ7L2n9JCE,videos,"West Valley City Council Meeting, July 10, 2018",2018-07-10,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=HxJ7L2n9JCE
aSM4WW9yFVE,videos,"West Valley City Council Meeting, July 3, 2018",2018-07-03,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=aSM4WW9yFVE
EKAXwN5dlDQ,videos,"West Valley City Council Meeting, June 26, 2018",2018-06-26,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=EKAXwN5dlDQ
7PNeZjovRkg,videos,"West Valley City Council Meeting, June 19, 2018",2018-06-19,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=7PNeZjovRkg
6FghSe49GxA,videos,"West Valley City Council Meeting, June 12, 2018",2018-06-12,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=6FghSe49GxA
tuYZ4lVJVig,videos,WestFest 2018 Teaser,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=tuYZ4lVJVig
wqcMdn5gfsU,videos,WestFest 2018 Teaser CPR,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=wqcMdn5gfsU
vAxf1R9EjjM,videos,"West Valley City Council Meeting, June 5, 2018",2018-06-05,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=vAxf1R9EjjM
2S4VSA-sNCk,videos,"West Valley City Council Meeting, May 22, 2018",2018-05-22,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=2S4VSA-sNCk
cYT1nGXJleU,videos,"West Valley City Council Meeting, May 15, 2018",2018-05-15,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=cYT1nGXJleU
2bFXLqNMTAI,videos,"West Valley City Council Meeting, May 8, 2018",2018-05-08,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=2bFXLqNMTAI
lm2R9O4EqXg,videos,"West Valley City Council Meeting, May 1, 2018",2018-05-01,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=lm2R9O4EqXg
WNbniSjN-HQ,videos,"West Valley City Council Meeting, April 24, 2018",2018-04-24,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=WNbniSjN-HQ
7WkrFqYkoKY,videos,"West Valley City Council Meeting, April 17, 2018",2018-04-17,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=7WkrFqYkoKY
pKxPKwYo1Ls,videos,"West Valley City Council Meeting, April 10, 2018",2018-04-10,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=pKxPKwYo1Ls
XJ0J_PvyhGY,videos,"West Valley City Council Meeting, April 3, 2018",2018-04-03,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=XJ0J_PvyhGY
76WMcNcg7dI,videos,"West Valley City Council Meeting, March 28, 2018",2018-03-28,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=76WMcNcg7dI
VtkQTZz22fo,videos,"West Valley City Council Meeting, March 13, 2018",2018-03-13,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=VtkQTZz22fo
2Mb1tGVab_E,videos,"West Valley City Council Meeting, March 6, 2018",2018-03-06,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=2Mb1tGVab_E
zYLL0cd_p5Y,videos,"West Valley City Council Meeting,February 27, 2018",2018-02-27,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=zYLL0cd_p5Y
BQjtIFwd2Bw,videos,"West Valley City Council Meeting, February 20, 2018",2018-02-20,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=BQjtIFwd2Bw
ZDne90Beb3Q,videos,"West Valley City Council Meeting, February 13, 2018",2018-02-13,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=ZDne90Beb3Q
XZvr0rGOfIc,videos,"West Valley City Council Meeting, February 6, 2018",2018-02-06,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=XZvr0rGOfIc
8OPdg9djrZY,videos,"West Valley City Council Meeting, January 23, 2018",2018-01-23,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=8OPdg9djrZY
PrtxnwvpPcU,videos,Hands Only CPR Medium 0323,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=PrtxnwvpPcU
958jzCFSR1c,videos,Hands Only CPR Full 0455,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=958jzCFSR1c
KBM3p3p7jjk,videos,Hands Only CPR Short 0207,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=KBM3p3p7jjk
6pivTV5BA40,videos,"West Valley City Council Meeting, January 16, 2018",2018-01-16,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=6pivTV5BA40
o5ISCa-fMAA,videos,"West Valley City Council Meeting, January 9, 2018",2018-01-09,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=o5ISCa-fMAA
YWgPv27TtYA,videos,"West Valley City Council Meeting, January 2, 2018",2018-01-02,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=YWgPv27TtYA
dSUA1isLv68,videos,"West Valley City Council Meeting, December 19, 2017",2017-12-19,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=dSUA1isLv68
IW2Yuo7Zxb0,videos,"West Valley City Council Meeting, December 12, 2017",2017-12-12,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=IW2Yuo7Zxb0
D3bmIUFxEH8,videos,"West Valley City Council Meeting, December 5, 2017",2017-12-05,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=D3bmIUFxEH8
Vi94G4J8Hdo,videos,"West Valley City Council Meeting, November 28, 2017",2017-11-28,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=Vi94G4J8Hdo
82BQlfiBV70,videos,"West Valley City Council Meeting, November 21, 2017",2017-11-21,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=82BQlfiBV70
gvlvTRqi7e4,videos,"West Valley City Council Meeting, November 14, 2017",2017-11-14,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=gvlvTRqi7e4
IOev408xq4E,videos,"West Valley City Council Meeting, October 25, 2017",2017-10-25,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=IOev408xq4E
0UYjJ9hw94Q,videos,2017 West Valley City General Election - Voter Registration,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=0UYjJ9hw94Q
bKDQI8CUE3U,videos,2017 West Valley City General Election - Vote By Mail,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=bKDQI8CUE3U
S61WJVp-AxI,videos,"West Valley City Council Meeting, October 17, 2017",2017-10-17,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=S61WJVp-AxI
AMgiF3-nF8I,videos,"West Valley City Council Meeting, October 10, 2017",2017-10-10,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=AMgiF3-nF8I
zGILuuVwnxw,videos,"West Valley City Council Meeting, October 3, 2017",2017-10-03,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=zGILuuVwnxw
VmZyZBLfhKQ,videos,"West Valley City Council Meeting, September 26, 2017",2017-09-26,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=VmZyZBLfhKQ
rs_dtMTYKPU,videos,"West Valley City Council Meeting, September 19, 2017",2017-09-19,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=rs_dtMTYKPU
gfmZYmGI5XA,videos,"West Valley City Council Meeting, September 12, 2017",2017-09-12,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=gfmZYmGI5XA
ozr3unIG4iI,videos,"West Valley City Council Meeting, September 5, 2017",2017-09-05,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=ozr3unIG4iI
ynylI10XHXM,videos,"West Valley City Council Meeting, August 22, 2017",2017-08-22,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=ynylI10XHXM
Pc5zng6ASjc,videos,"Community Meeting with Chief Russo, August 9, 2017",2017-08-09,title,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=Pc5zng6ASjc
Jp0sFZV3r5c,videos,"West Valley City Council Meeting, August 15, 2017",2017-08-15,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=Jp0sFZV3r5c
4uHf9vWhhac,videos,2017 West Valley City Election - Election Day Voting,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=4uHf9vWhhac
0AhxYthRvOM,videos,"West Valley City Council Meeting, August 8, 2017",2017-08-08,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=0AhxYthRvOM
10GYUkojJu0,videos,2017 West Valley City Election - Vote Early,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=10GYUkojJu0
pdYdvyecW_c,videos,2017 West Valley City Election - Vote By Mail,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=pdYdvyecW_c
tvW58yZHVwk,videos,"West Valley City Council Meeting, July 25, 2017",2017-07-25,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=tvW58yZHVwk
IaRk55VJVrM,videos,2017 West Valley City Election - Districts and Candidates,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=IaRk55VJVrM
JdyW_O2OcsM,videos,"West Valley City Council Meeting, July 18, 2017",2017-07-18,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=JdyW_O2OcsM
oSez5JjAp5Q,videos,2017 West Valley City Election - Voter Registration,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=oSez5JjAp5Q
TK38kPxP8vA,videos,"West Valley City Council, July 11, 2017",2017-07-11,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=TK38kPxP8vA
vkXCDWDKEjg,videos,"West Valley City Council Meeting, June 27, 2017",2017-06-27,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=vkXCDWDKEjg
z-n99foB4is,videos,West Valley City Idea House,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=z-n99foB4is
cgOqVem8qu0,videos,"West Valley City Council Meeting, June 20, 2017",2017-06-20,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=cgOqVem8qu0
ZtVHcVOsk3I,videos,"West Valley City Council Meeting, June 13, 2017",2017-06-13,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=ZtVHcVOsk3I
keIP0CdwDvo,videos,"West Valley City Council Meeting, June 6, 2017",2017-06-06,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=keIP0CdwDvo
zXBdhSChJm0,videos,WestFest 2017,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=zXBdhSChJm0
-h2Vx5nXUrA,videos,West Valley City CERT Training,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=-h2Vx5nXUrA
fKyHp6z2v1U,videos,"West Valley City Council Meeting, May 23, 2017",2017-05-23,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=fKyHp6z2v1U
ExckXt7GVMU,videos,"West Valley City Council Meeting, May 16, 2017",2017-05-16,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=ExckXt7GVMU
yW5A3j_wmBk,videos,"West Valley City Council Meeting, May 9, 2017",2017-05-09,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=yW5A3j_wmBk
AZXZvUaS7Wg,videos,"West Valley City Council Meeting, May 2, 2017",2017-05-02,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=AZXZvUaS7Wg
3dRqYn5gpjs,videos,"West Valley City Council Meeting, April 25, 2017",2017-04-25,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=3dRqYn5gpjs
WPFiX6mNyng,videos,"West Valley City Council Meeting, April 18 2017",2017-04-18,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=WPFiX6mNyng
-ShCcdRj_uI,videos,"West Valley City Council Meeting, April 11 2017",2017-04-11,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=-ShCcdRj_uI
XbpOZC-zoCs,videos,"West Valley City Council Meeting, April 4, 2017",2017-04-04,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=XbpOZC-zoCs
GJg3cM0S5Aw,videos,"West Valley City Council Meeting, March 21, 2017",2017-03-21,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=GJg3cM0S5Aw
lC2WAm0wGio,videos,"West Valley City Council Meeting, March 28, 2017",2017-03-28,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=lC2WAm0wGio
a2TxnjlrMpw,videos,It's Too Close,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=a2TxnjlrMpw
Gg1o0ayZT2s,videos,"West Valley City Homeless Shelter Site Open House, March 21, 2017, 6 - 8 PM",2017-03-21,title,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=Gg1o0ayZT2s
Icozp3S-rUg,videos,"West Valley City Council Meeting, March 7, 2017",2017-03-07,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=Icozp3S-rUg
vEOGCYsFMDA,videos,"West Valley City Council Meeting, February 28, 2017",2017-02-28,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=vEOGCYsFMDA
1R7b_XL6p_Q,videos,"West Valley City Council Meeting, February 21, 2017",2017-02-21,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=1R7b_XL6p_Q
hUDAqjsjuag,videos,"West Valley City Council Meeting, February 14, 2017",2017-02-14,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=hUDAqjsjuag
9tShe8wP2uc,videos,"West Valley City Council Meeting, January 24, 2017",2017-01-24,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=9tShe8wP2uc
KgPKN8K5VEY,videos,"West Valley City Council Meeting, January 17, 2017",2017-01-17,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=KgPKN8K5VEY
7gKkFzBTZO8,videos,Your Family. Your time. Your Place.,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=7gKkFzBTZO8
DuaOdd57U7s,videos,"West Valley City Council Meeting, January 10, 2017",2017-01-10,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=DuaOdd57U7s
4DaLk5ImXn0,videos,"West Valley City Council Meeting, January 3, 2017",2017-01-03,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=4DaLk5ImXn0
JCebFmdS38M,videos,"West Valley City Council Meeting, December 20, 2016",2016-12-20,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=JCebFmdS38M
zpz6jdSnvyc,videos,"West Valley City Council Meeting, December 13, 2016",2016-12-13,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=zpz6jdSnvyc
AKy-qnml7j0,videos,"West Valley City Council Meeting, December 6, 2016",2016-12-06,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=AKy-qnml7j0
N1GTgxcj134,videos,"West Valley City Council Meeting, November 22, 2016",2016-11-22,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=N1GTgxcj134
yDEJL0TuXcs,videos,"West Valley City Council Meeting, November 15, 2016",2016-11-15,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=yDEJL0TuXcs
uNcojdDTDRA,videos,"West Valley City Council Meeting, November 1, 2016",2016-11-01,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=uNcojdDTDRA
9Ym6Av3xGsE,videos,"West Valley City Council Meeting, October 25, 2016",2016-10-25,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=9Ym6Av3xGsE
ZLspW3SxKxA,videos,"West Valley City Council Meeting, October 18, 2016",2016-10-18,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=ZLspW3SxKxA
V9vSWqtRb9M,videos,"West Valley City Council Meeting, October 11, 2016",2016-10-11,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=V9vSWqtRb9M
R6U9A8kQW10,videos,"West Valley City Council Meeting, October 4, 2016",2016-10-04,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=R6U9A8kQW10
ULCBkuenBtc,videos,National Night Out 2016,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=ULCBkuenBtc
d_Mi52lfuT0,videos,West Valley City Stormwater - Best Management Practices,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=d_Mi52lfuT0
Wwnc4FJzJC8,videos,"West Valley City Council Meeting, September 27, 2016",2016-09-27,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=Wwnc4FJzJC8
m1yV9frl020,videos,"West Valley City Council Meeting, September 20, 2016",2016-09-20,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=m1yV9frl020
LF9_ZxZ4sUY,videos,West Valley City: Leading the Way,,,,False,NonMeeting,,False,False,https://www.youtube.com/watch?v=LF9_ZxZ4sUY
upv-MTWJWts,videos,"West Valley City Council Meeting, September 13, 2016",2016-09-13,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=upv-MTWJWts
KbfyiCyCUq0,videos,"West Valley City Council Meeting, September 6, 2016",2016-09-06,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=KbfyiCyCUq0
tTixAm4OFQE,videos,"West Valley City Council Meeting, August 23, 2016",2016-08-23,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=tTixAm4OFQE
IPsCcmsbajQ,videos,"West Valley City Council Meeting, August 16, 2016",2016-08-16,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=IPsCcmsbajQ
DavzTMrLKDY,videos,"West Valley City Council Meeting, August 9, 2016",2016-08-09,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=DavzTMrLKDY
P8n4BlPD8_8,videos,"West Valley City Council Meeting, July 26, 2016",2016-07-26,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=P8n4BlPD8_8
Ww27q4DD4Ho,videos,"City Council Meeting, July 19, 2016",2016-07-19,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=Ww27q4DD4Ho
ltKLRfmcw_Y,videos,"West Valley City Council Meeting, July 12, 2016",2016-07-12,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=ltKLRfmcw_Y
gCIjcc9bqrw,videos,"West Valley City Council Meeting, July 5, 2016",2016-07-05,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=gCIjcc9bqrw
2GfaH5EA-lE,videos,"West Valley City Council Meeting, June 28, 2016",2016-06-28,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=2GfaH5EA-lE
uSbtwYaZJ9o,videos,"West Valley City Council Meeting, June 21, 2016",2016-06-21,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=uSbtwYaZJ9o
GCUxDeSjEAg,videos,"West Valley City Council Meeting, June 14, 2016",2016-06-14,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=GCUxDeSjEAg
DGXUDJUY-zQ,videos,"West Valley City Council Meeting, June 7, 2016",2016-06-07,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=DGXUDJUY-zQ
IN7LHyNj0WQ,videos,"West Valley City Council Meeting, May 24, 2016",2016-05-24,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=IN7LHyNj0WQ
gulNHf_Gf-c,videos,"West Valley City Council Meeting, May 17, 2016",2016-05-17,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=gulNHf_Gf-c
3qtrq71Ih0I,videos,"West Valley City Council Meeting, May 10, 2016",2016-05-10,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=3qtrq71Ih0I
DRQGN3SPAjg,videos,"West Valley City Council Meeting, May 3, 2016",2016-05-03,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=DRQGN3SPAjg
hsjVsfLZzJU,videos,"West Valley City Council Meeting, April 26, 2016",2016-04-26,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=hsjVsfLZzJU
VW5g8Wpxxqw,videos,"West Valley City Council Meeting, April 19, 2016",2016-04-19,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=VW5g8Wpxxqw
Ct2G-fWKtB8,videos,"West Valley City Council Meeting, April 12, 2016",2016-04-12,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=Ct2G-fWKtB8
Zy6OjuI6G64,videos,"West Valley City Council Meeting, April 5, 2016",2016-04-05,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=Zy6OjuI6G64
F_UebAPcitc,videos,"West Valley City Council Meeting, March 15, 2016",2016-03-15,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=F_UebAPcitc
41iujeFgpzE,videos,"West Valley City Council Meeting, March 8, 2016",2016-03-08,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=41iujeFgpzE
ZGc1E1jmYK8,videos,"West Valley City Council Meeting, March 1, 2016",2016-03-01,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=ZGc1E1jmYK8
Mm2inF9PpiU,videos,"West Valley City Council Meeting, February 23, 2016",2016-02-23,title,,True,Council,Regular,False,False,https://www.youtube.com/watch?v=Mm2inF9PpiU
