date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,meeting_kind,minutes_match,date_source,raw_path
2020-07-21,"City Council Regular Meeting July 21st, 2020",Council,https://www.youtube.com/watch?v=3BeDFRU3MI4,3BeDFRU3MI4,asr,https://www.youtube.com/watch?v=3BeDFRU3MI4,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-07-14,"City Council Regular Meeting July 14th, 2020",Council,https://www.youtube.com/watch?v=mWc2tp9Rwu8,mWc2tp9Rwu8,asr,https://www.youtube.com/watch?v=mWc2tp9Rwu8,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-07-07,"City Council Regular Meeting July 7th, 2020",Council,https://www.youtube.com/watch?v=olDYlD9K-3o,olDYlD9K-3o,asr,https://www.youtube.com/watch?v=olDYlD9K-3o,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-06-23,"City Council Regular Meeting June 23rd, 2020",Council,https://www.youtube.com/watch?v=kgsugCSaN-U,kgsugCSaN-U,asr,https://www.youtube.com/watch?v=kgsugCSaN-U,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-06-16,"City Council Regular Meeting / RDA, HA Special Meetings June 16th, 2020",Council+RDA+HA,https://www.youtube.com/watch?v=xSXebiWFKqE,xSXebiWFKqE,asr,https://www.youtube.com/watch?v=xSXebiWFKqE,2026-07-06,na,mapped_not_fetched,,Special,True,title,
2020-06-09,"City Council Regular Meeting June 9th, 2020",Council,https://www.youtube.com/watch?v=30Rer1UpDWg,30Rer1UpDWg,asr,https://www.youtube.com/watch?v=30Rer1UpDWg,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-06-02,"City Council Regular Meeting June 2nd, 2020",Council,https://www.youtube.com/watch?v=1PMy6qCSakI,1PMy6qCSakI,asr,https://www.youtube.com/watch?v=1PMy6qCSakI,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-05-26,"City Council Regular Meeting May 26th, 2020",Council,https://www.youtube.com/watch?v=OHLOFI7pXV4,OHLOFI7pXV4,asr,https://www.youtube.com/watch?v=OHLOFI7pXV4,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-05-19,"City Council Regular Meeting May 19th, 2020",Council,https://www.youtube.com/watch?v=Bu1Dtfufibc,Bu1Dtfufibc,asr,https://www.youtube.com/watch?v=Bu1Dtfufibc,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-05-12,"City Council Regular Meeting May 12th, 2020",Council,https://www.youtube.com/watch?v=XsgrlCNTcpI,XsgrlCNTcpI,asr,https://www.youtube.com/watch?v=XsgrlCNTcpI,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-05-05,"City Council Regular Meeting May 5th, 2020",Council,https://www.youtube.com/watch?v=0wNhrPD3BgY,0wNhrPD3BgY,asr,https://www.youtube.com/watch?v=0wNhrPD3BgY,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-04-28,"City Council Regular Meeting April 28th, 2020",Council,https://www.youtube.com/watch?v=zdNLl96bvcU,zdNLl96bvcU,asr,https://www.youtube.com/watch?v=zdNLl96bvcU,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-04-21,"City Council Regular Meeting April 21st, 2020",Council,https://www.youtube.com/watch?v=3ewFBM0Zbz0,3ewFBM0Zbz0,asr,https://www.youtube.com/watch?v=3ewFBM0Zbz0,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-04-07,"City Council Regular Meeting April 7th, 2020",Council,https://www.youtube.com/watch?v=JIJOGs9UqPQ,JIJOGs9UqPQ,asr,https://www.youtube.com/watch?v=JIJOGs9UqPQ,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-04-07,City Council Regular Meeting/ RDA Regular Meeting,Council+RDA,https://www.youtube.com/watch?v=4-XBH2u1lp0,4-XBH2u1lp0,asr,https://www.youtube.com/watch?v=4-XBH2u1lp0,2026-07-06,na,mapped_not_fetched,,Regular,True,upload_date_snapped,
2020-03-17,"March 17th, 2020 West Valley City Council Meeting",Council,https://www.youtube.com/watch?v=1F8EQWYIZsY,1F8EQWYIZsY,asr,https://www.youtube.com/watch?v=1F8EQWYIZsY,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-03-10,"West Valley City Council Meeting March 10th, 2020",Council,https://www.youtube.com/watch?v=8u2AbwwF-4E,8u2AbwwF-4E,asr,https://www.youtube.com/watch?v=8u2AbwwF-4E,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-02-25,"West Valley City Council February 25th, 2020",Council,https://www.youtube.com/watch?v=CjfPSsp1p9M,CjfPSsp1p9M,asr,https://www.youtube.com/watch?v=CjfPSsp1p9M,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-02-18,"West Valley City Council February 18th, 2020",Council,https://www.youtube.com/watch?v=HTnstjOLDAc,HTnstjOLDAc,asr,https://www.youtube.com/watch?v=HTnstjOLDAc,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-02-11,"West Valley City Council Meeting February 11th, 2020",Council,https://www.youtube.com/watch?v=LMjOuTY2m-g,LMjOuTY2m-g,asr,https://www.youtube.com/watch?v=LMjOuTY2m-g,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-02-04,"West Valley City Council February 4th, 2020",Council,https://www.youtube.com/watch?v=Mha7l7f6nWQ,Mha7l7f6nWQ,asr,https://www.youtube.com/watch?v=Mha7l7f6nWQ,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-01-21,"West Valley City Council Meeting January 21st, 2020",Council,https://www.youtube.com/watch?v=2kGIagja6uY,2kGIagja6uY,asr,https://www.youtube.com/watch?v=2kGIagja6uY,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-01-14,"West Valley City Council Meeting January 14th, 2020",Council,https://www.youtube.com/watch?v=AFfMm25dbMo,AFfMm25dbMo,asr,https://www.youtube.com/watch?v=AFfMm25dbMo,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
2020-01-07,West Valley City Council January 7 2020,Council,https://www.youtube.com/watch?v=eF9b-tsLoYg,eF9b-tsLoYg,asr,https://www.youtube.com/watch?v=eF9b-tsLoYg,2026-07-06,na,mapped_not_fetched,,Regular,True,title,
