date,title,body,video_url,video_id,caption_type,source_url,retrieved_date,format,extraction_method,path,duration_sec,tab,date_source
2024-12-03,CWH Council Work Session: 12/03/24 (ASR transcript),Council,https://www.youtube.com/watch?v=bO2dOGnZlAo,bO2dOGnZlAo,asr,https://www.youtube.com/watch?v=bO2dOGnZlAo,2026-07-13,na,mapped_not_fetched,,9468,streams,title_mdy
2024-12-17,CWH Council Business Meeting: 12/17/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=Ex60k0OAyjc,Ex60k0OAyjc,asr,https://www.youtube.com/watch?v=Ex60k0OAyjc,2026-07-13,na,mapped_not_fetched,,5094,streams,title_mdy
2024-12-17,CWH Council Work Session: 12/17/2024 (ASR transcript),Council,https://www.youtube.com/watch?v=0XxlXkYtpy0,0XxlXkYtpy0,asr,https://www.youtube.com/watch?v=0XxlXkYtpy0,2026-07-13,na,mapped_not_fetched,,6659,streams,title_mdy
2025-01-07,Cottonwood Heights's CDRA: 01/07/2025 (ASR transcript),CDRA,https://www.youtube.com/watch?v=_ZwSw1jrpeQ,_ZwSw1jrpeQ,asr,https://www.youtube.com/watch?v=_ZwSw1jrpeQ,2026-07-13,na,mapped_not_fetched,,919,streams,title_mdy
2025-01-07,Council Business Meeting: 01/07/2025 (ASR transcript),Council,https://www.youtube.com/watch?v=FFHmCquwpcU,FFHmCquwpcU,asr,https://www.youtube.com/watch?v=FFHmCquwpcU,2026-07-13,na,mapped_not_fetched,,1107,streams,title_mdy
2025-01-07,Council Work Session: 1/7/2025 (ASR transcript),Council,https://www.youtube.com/watch?v=5_T1_iWSIUg,5_T1_iWSIUg,asr,https://www.youtube.com/watch?v=5_T1_iWSIUg,2026-07-13,na,mapped_not_fetched,,7404,streams,title_mdy
2025-01-08,1/8/2025 - Planning Commission Business Session: 1st Wed. 6pm (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=EwrR7HDavPk,EwrR7HDavPk,asr,https://www.youtube.com/watch?v=EwrR7HDavPk,2026-07-13,na,mapped_not_fetched,,5009,streams,title_mdy
2025-01-08,1/8/2025 - Planning Commission Work Session: 1st Wed. 5pm (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=k6d_Kr1o4vg,k6d_Kr1o4vg,asr,https://www.youtube.com/watch?v=k6d_Kr1o4vg,2026-07-13,na,mapped_not_fetched,,3851,streams,title_mdy
2025-01-21,2025-01-21 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=gvAsqLoMel0,gvAsqLoMel0,asr,https://www.youtube.com/watch?v=gvAsqLoMel0,2026-07-13,na,mapped_not_fetched,,7703,streams,title_iso
2025-01-21,Council Business Session: 1/21/2025 (ASR transcript),Council,https://www.youtube.com/watch?v=M1I6tuJlGKY,M1I6tuJlGKY,asr,https://www.youtube.com/watch?v=M1I6tuJlGKY,2026-07-13,na,mapped_not_fetched,,5224,streams,title_mdy
2025-01-21,Council Work Session: 01/21/2025 (ASR transcript),Council,https://www.youtube.com/watch?v=RbPPq0fYcXM,RbPPq0fYcXM,asr,https://www.youtube.com/watch?v=RbPPq0fYcXM,2026-07-13,na,mapped_not_fetched,,6196,streams,title_mdy
2025-01-22,1/22/25-Planning Commission Business Session: 3rd Wed. 6pm (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=cNzStFKZBAk,cNzStFKZBAk,asr,https://www.youtube.com/watch?v=cNzStFKZBAk,2026-07-13,na,mapped_not_fetched,,9535,streams,title_mdy
2025-01-22,1/22/25-Planning Commission Work Session: 3rd Wed. 5pm (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=6oY9WXHCqsQ,6oY9WXHCqsQ,asr,https://www.youtube.com/watch?v=6oY9WXHCqsQ,2026-07-13,na,mapped_not_fetched,,3979,streams,title_mdy
2025-02-04,2025-02-04 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=hLm8mCKBNiE,hLm8mCKBNiE,asr,https://www.youtube.com/watch?v=hLm8mCKBNiE,2026-07-13,na,mapped_not_fetched,,1532,streams,title_iso
2025-02-04,2025-02-04 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=4r7As_NkWvI,4r7As_NkWvI,asr,https://www.youtube.com/watch?v=4r7As_NkWvI,2026-07-13,na,mapped_not_fetched,,10959,streams,title_iso
2025-02-04,2025-02-04 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=uku31axIe3c,uku31axIe3c,asr,https://www.youtube.com/watch?v=uku31axIe3c,2026-07-13,na,mapped_not_fetched,,6361,streams,title_iso
2025-02-04,2025-02-04 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=OjBd7_PubKI,OjBd7_PubKI,asr,https://www.youtube.com/watch?v=OjBd7_PubKI,2026-07-13,na,mapped_not_fetched,,4511,streams,title_iso
2025-02-05,2025-02-05 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=VYyeySWtwrk,VYyeySWtwrk,asr,https://www.youtube.com/watch?v=VYyeySWtwrk,2026-07-13,na,mapped_not_fetched,,8754,streams,title_iso
2025-02-05,2025-02-05 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=TL9s0xa4LCo,TL9s0xa4LCo,asr,https://www.youtube.com/watch?v=TL9s0xa4LCo,2026-07-13,na,mapped_not_fetched,,4748,streams,title_iso
2025-02-18,2025-02-18 CDRA and Council Business Session (ASR transcript),CDRA,https://www.youtube.com/watch?v=KI-RHJq457Q,KI-RHJq457Q,asr,https://www.youtube.com/watch?v=KI-RHJq457Q,2026-07-13,na,mapped_not_fetched,,4956,streams,title_iso
2025-02-18,2025-02-18 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=MElo9zNkfFQ,MElo9zNkfFQ,asr,https://www.youtube.com/watch?v=MElo9zNkfFQ,2026-07-13,na,mapped_not_fetched,,7528,streams,title_iso
2025-03-04,2025-03-04 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=leDil4XqDQo,leDil4XqDQo,asr,https://www.youtube.com/watch?v=leDil4XqDQo,2026-07-13,na,mapped_not_fetched,,2096,streams,title_iso
2025-03-04,2025-03-04 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=d9o_bL3GwjU,d9o_bL3GwjU,asr,https://www.youtube.com/watch?v=d9o_bL3GwjU,2026-07-13,na,mapped_not_fetched,,9661,streams,title_iso
2025-03-05,2025-03-05 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=dOh7OtHraJ0,dOh7OtHraJ0,asr,https://www.youtube.com/watch?v=dOh7OtHraJ0,2026-07-13,na,mapped_not_fetched,,850,streams,title_iso
2025-03-05,2025-03-05 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=lhwQHOHjCvA,lhwQHOHjCvA,asr,https://www.youtube.com/watch?v=lhwQHOHjCvA,2026-07-13,na,mapped_not_fetched,,4201,streams,title_iso
2025-03-18,2025-03-18 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=1xQRIGHUZD8,1xQRIGHUZD8,asr,https://www.youtube.com/watch?v=1xQRIGHUZD8,2026-07-13,na,mapped_not_fetched,,1283,streams,title_iso
2025-03-18,2025-03-18 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=Eyd9dUIwe5Y,Eyd9dUIwe5Y,asr,https://www.youtube.com/watch?v=Eyd9dUIwe5Y,2026-07-13,na,mapped_not_fetched,,7728,streams,title_iso
2025-03-27,2025-03-27 Architectural Review Commission Meeting (ASR transcript),ARC,https://www.youtube.com/watch?v=W7qBbVfYZjg,W7qBbVfYZjg,asr,https://www.youtube.com/watch?v=W7qBbVfYZjg,2026-07-13,na,mapped_not_fetched,,5822,streams,title_iso
2025-04-01,2025-04-01 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=AJpB7TbCpJ8,AJpB7TbCpJ8,asr,https://www.youtube.com/watch?v=AJpB7TbCpJ8,2026-07-13,na,mapped_not_fetched,,1461,streams,title_iso
2025-04-01,2025-04-01 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=XM-1af6njBw,XM-1af6njBw,asr,https://www.youtube.com/watch?v=XM-1af6njBw,2026-07-13,na,mapped_not_fetched,,6492,streams,title_iso
2025-04-15,2025-04-15 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=QVTRGeKO6x4,QVTRGeKO6x4,asr,https://www.youtube.com/watch?v=QVTRGeKO6x4,2026-07-13,na,mapped_not_fetched,,5748,streams,title_iso
2025-04-15,2025-04-15 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=aF_0qBe4A4I,aF_0qBe4A4I,asr,https://www.youtube.com/watch?v=aF_0qBe4A4I,2026-07-13,na,mapped_not_fetched,,10304,streams,title_iso
2025-04-16,2025-04-16 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=B9t4ozoK4p4,B9t4ozoK4p4,asr,https://www.youtube.com/watch?v=B9t4ozoK4p4,2026-07-13,na,mapped_not_fetched,,609,streams,title_iso
2025-04-16,2025-04-16 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=va6YLo66Lxk,va6YLo66Lxk,asr,https://www.youtube.com/watch?v=va6YLo66Lxk,2026-07-13,na,mapped_not_fetched,,4003,streams,title_iso
2025-04-24,2025-04-24 Architectural Review Commission (ASR transcript),ARC,https://www.youtube.com/watch?v=2dz0fZ4YdHg,2dz0fZ4YdHg,asr,https://www.youtube.com/watch?v=2dz0fZ4YdHg,2026-07-13,na,mapped_not_fetched,,7930,streams,title_iso
2025-05-06,2025-05-06 CDRA & Council Business Meeting (ASR transcript),CDRA,https://www.youtube.com/watch?v=loPgJxZKgbY,loPgJxZKgbY,asr,https://www.youtube.com/watch?v=loPgJxZKgbY,2026-07-13,na,mapped_not_fetched,,1368,streams,title_iso
2025-05-06,2025-05-06 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=kFLfgaZhSiM,kFLfgaZhSiM,asr,https://www.youtube.com/watch?v=kFLfgaZhSiM,2026-07-13,na,mapped_not_fetched,,9058,streams,title_iso
2025-05-07,2025 05 07 PC Business Meeting (Audio Recording) (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=hJIFNLJHCS4,hJIFNLJHCS4,asr,https://www.youtube.com/watch?v=hJIFNLJHCS4,2026-07-13,na,mapped_not_fetched,,4399,videos,title_ymd
2025-05-07,2025-05-07 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=jDaFaP-0rFQ,jDaFaP-0rFQ,asr,https://www.youtube.com/watch?v=jDaFaP-0rFQ,2026-07-13,na,mapped_not_fetched,,4276,streams,title_iso
2025-05-07,2025-05-07 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=EWZAy-dXPv8,EWZAy-dXPv8,asr,https://www.youtube.com/watch?v=EWZAy-dXPv8,2026-07-13,na,mapped_not_fetched,,4729,streams,title_iso
2025-05-19,2025-05-19 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=mtjUhlP5XO4,mtjUhlP5XO4,asr,https://www.youtube.com/watch?v=mtjUhlP5XO4,2026-07-13,na,mapped_not_fetched,,11224,streams,title_iso
2025-05-20,2025-05-20 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=Jw0Z_S2kOJc,Jw0Z_S2kOJc,asr,https://www.youtube.com/watch?v=Jw0Z_S2kOJc,2026-07-13,na,mapped_not_fetched,,5868,streams,title_iso
2025-05-20,2025-05-20 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=F9hEEbbZNzo,F9hEEbbZNzo,asr,https://www.youtube.com/watch?v=F9hEEbbZNzo,2026-07-13,na,mapped_not_fetched,,10304,streams,title_iso
2025-06-03,2025-06-03 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=JJgluPGxvEA,JJgluPGxvEA,asr,https://www.youtube.com/watch?v=JJgluPGxvEA,2026-07-13,na,mapped_not_fetched,,1846,streams,title_iso
2025-06-03,2025-06-03 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=En93toGIuhk,En93toGIuhk,asr,https://www.youtube.com/watch?v=En93toGIuhk,2026-07-13,na,mapped_not_fetched,,8088,streams,title_iso
2025-06-04,2025-06-04 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=OmLRoQYV6Zk,OmLRoQYV6Zk,asr,https://www.youtube.com/watch?v=OmLRoQYV6Zk,2026-07-13,na,mapped_not_fetched,,2794,streams,title_iso
2025-06-04,2025-06-04 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=1d_NA3MHKWc,1d_NA3MHKWc,asr,https://www.youtube.com/watch?v=1d_NA3MHKWc,2026-07-13,na,mapped_not_fetched,,4550,streams,title_iso
2025-06-17,2025-06-17 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=rVAfUdcRlqw,rVAfUdcRlqw,asr,https://www.youtube.com/watch?v=rVAfUdcRlqw,2026-07-13,na,mapped_not_fetched,,2892,streams,title_iso
2025-06-17,2025-06-17 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=UfQ_Qe0cAL8,UfQ_Qe0cAL8,asr,https://www.youtube.com/watch?v=UfQ_Qe0cAL8,2026-07-13,na,mapped_not_fetched,,11238,streams,title_iso
2025-07-01,2025-07-01 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=gg8BfjtugDE,gg8BfjtugDE,asr,https://www.youtube.com/watch?v=gg8BfjtugDE,2026-07-13,na,mapped_not_fetched,,2221,streams,title_iso
2025-07-01,2025-07-01 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=rSmijyCfIXY,rSmijyCfIXY,asr,https://www.youtube.com/watch?v=rSmijyCfIXY,2026-07-13,na,mapped_not_fetched,,9099,streams,title_iso
2025-07-15,2025-07-15 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=a-7Hwy1Qx4w,a-7Hwy1Qx4w,asr,https://www.youtube.com/watch?v=a-7Hwy1Qx4w,2026-07-13,na,mapped_not_fetched,,5237,streams,title_iso
2025-07-15,2025-07-15 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=Kll5stbX8gA,Kll5stbX8gA,asr,https://www.youtube.com/watch?v=Kll5stbX8gA,2026-07-13,na,mapped_not_fetched,,8208,streams,title_iso
2025-07-16,2025-07-16 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=RL5mzAfMvoo,RL5mzAfMvoo,asr,https://www.youtube.com/watch?v=RL5mzAfMvoo,2026-07-13,na,mapped_not_fetched,,5475,streams,title_iso
2025-07-16,2025-07-16 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=e4wnrLvCqvk,e4wnrLvCqvk,asr,https://www.youtube.com/watch?v=e4wnrLvCqvk,2026-07-13,na,mapped_not_fetched,,4227,streams,title_iso
2025-08-05,2025-08-05 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=PgDD2yE5qwE,PgDD2yE5qwE,asr,https://www.youtube.com/watch?v=PgDD2yE5qwE,2026-07-13,na,mapped_not_fetched,,10210,streams,title_iso
2025-08-06,2025-08-06 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=1-XgiQu3i7o,1-XgiQu3i7o,asr,https://www.youtube.com/watch?v=1-XgiQu3i7o,2026-07-13,na,mapped_not_fetched,,2286,streams,title_iso
2025-08-06,2025-08-06 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=33kfEJFD8bs,33kfEJFD8bs,asr,https://www.youtube.com/watch?v=33kfEJFD8bs,2026-07-13,na,mapped_not_fetched,,3817,streams,title_iso
2025-08-19,2025-08-19 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=QlwQONbweCk,QlwQONbweCk,asr,https://www.youtube.com/watch?v=QlwQONbweCk,2026-07-13,na,mapped_not_fetched,,3763,streams,title_iso
2025-08-19,2025-08-19 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=F4gfiEgJHDs,F4gfiEgJHDs,asr,https://www.youtube.com/watch?v=F4gfiEgJHDs,2026-07-13,na,mapped_not_fetched,,7371,streams,title_iso
2025-08-28,2025-08-28 Architectural Review Commission (ASR transcript),ARC,https://www.youtube.com/watch?v=G3qdEZLwL98,G3qdEZLwL98,asr,https://www.youtube.com/watch?v=G3qdEZLwL98,2026-07-13,na,mapped_not_fetched,,4930,streams,title_iso
2025-09-02,2025-09-02 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=SmG1RBK61KE,SmG1RBK61KE,asr,https://www.youtube.com/watch?v=SmG1RBK61KE,2026-07-13,na,mapped_not_fetched,,919,streams,title_iso
2025-09-02,2025-09-02 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=GoqcNcBIKIM,GoqcNcBIKIM,asr,https://www.youtube.com/watch?v=GoqcNcBIKIM,2026-07-13,na,mapped_not_fetched,,6722,streams,title_iso
2025-09-03,2025-09-03 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=wkU99ZFsuKo,wkU99ZFsuKo,asr,https://www.youtube.com/watch?v=wkU99ZFsuKo,2026-07-13,na,mapped_not_fetched,,165,streams,title_iso
2025-09-03,2025-09-03 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=BZoEGsWPr9U,BZoEGsWPr9U,asr,https://www.youtube.com/watch?v=BZoEGsWPr9U,2026-07-13,na,mapped_not_fetched,,4005,streams,title_iso
2025-09-16,2025-09-16 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=l_GjoW4UtWs,l_GjoW4UtWs,asr,https://www.youtube.com/watch?v=l_GjoW4UtWs,2026-07-13,na,mapped_not_fetched,,2139,streams,title_iso
2025-09-16,2025-09-16 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=CHl4X0xLsCA,CHl4X0xLsCA,asr,https://www.youtube.com/watch?v=CHl4X0xLsCA,2026-07-13,na,mapped_not_fetched,,9357,streams,title_iso
2025-10-01,2025-10-01 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=2GSxftzc_hc,2GSxftzc_hc,asr,https://www.youtube.com/watch?v=2GSxftzc_hc,2026-07-13,na,mapped_not_fetched,,3824,streams,title_iso
2025-10-01,2025-10-01 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=4FpSAne84f4,4FpSAne84f4,asr,https://www.youtube.com/watch?v=4FpSAne84f4,2026-07-13,na,mapped_not_fetched,,4093,streams,title_iso
2025-10-07,2025-10-07 CDRA (ASR transcript),CDRA,https://www.youtube.com/watch?v=ZUkNG37RUcQ,ZUkNG37RUcQ,asr,https://www.youtube.com/watch?v=ZUkNG37RUcQ,2026-07-13,na,mapped_not_fetched,,221,streams,title_iso
2025-10-07,2025-10-07 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=847zUMpIQBI,847zUMpIQBI,asr,https://www.youtube.com/watch?v=847zUMpIQBI,2026-07-13,na,mapped_not_fetched,,1919,streams,title_iso
2025-10-07,2025-10-07 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=5phkVXij5cs,5phkVXij5cs,asr,https://www.youtube.com/watch?v=5phkVXij5cs,2026-07-13,na,mapped_not_fetched,,7909,streams,title_iso
2025-10-21,2025-10-21 Joint Council & Planning Commission Work Session (ASR transcript),Joint,https://www.youtube.com/watch?v=Q3A4xB_o0Zs,Q3A4xB_o0Zs,asr,https://www.youtube.com/watch?v=Q3A4xB_o0Zs,2026-07-13,caption,"yt-dlp --write-auto-sub (YouTube ASR auto-captions), cleaned to text/",raw/2025-10-21_Q3A4xB_o0Zs.en.vtt,8476,streams,title_iso
2025-10-25,2025-10-25 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=YG8prSxbP3Q,YG8prSxbP3Q,asr,https://www.youtube.com/watch?v=YG8prSxbP3Q,2026-07-13,na,mapped_not_fetched,,5256,streams,title_iso
2025-11-05,2025-11-05 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=KM92QwXdKGE,KM92QwXdKGE,asr,https://www.youtube.com/watch?v=KM92QwXdKGE,2026-07-13,na,mapped_not_fetched,,1580,streams,title_iso
2025-11-05,2025-11-05 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=6HgtFrk0yog,6HgtFrk0yog,asr,https://www.youtube.com/watch?v=6HgtFrk0yog,2026-07-13,na,mapped_not_fetched,,4855,streams,title_iso
2025-11-18,2025-11-18 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=AqHNTZ9LYYo,AqHNTZ9LYYo,asr,https://www.youtube.com/watch?v=AqHNTZ9LYYo,2026-07-13,na,mapped_not_fetched,,1527,streams,title_iso
2025-11-18,2025-11-18 Council Business Session 2 (ASR transcript),Council,https://www.youtube.com/watch?v=cEX_TxU5unE,cEX_TxU5unE,asr,https://www.youtube.com/watch?v=cEX_TxU5unE,2026-07-13,na,mapped_not_fetched,,431,streams,title_iso
2025-11-18,2025-11-18 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=z046xsw-dAc,z046xsw-dAc,asr,https://www.youtube.com/watch?v=z046xsw-dAc,2026-07-13,na,mapped_not_fetched,,5699,streams,title_iso
2025-12-02,2025-12-02 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=hVZkWe4HFhU,hVZkWe4HFhU,asr,https://www.youtube.com/watch?v=hVZkWe4HFhU,2026-07-13,na,mapped_not_fetched,,755,streams,title_iso
2025-12-02,Council Work Session 2025-12-02 (ASR transcript),Council,https://www.youtube.com/watch?v=WP_-sbqnasI,WP_-sbqnasI,asr,https://www.youtube.com/watch?v=WP_-sbqnasI,2026-07-13,na,mapped_not_fetched,,7537,streams,title_iso
2025-12-03,2025-12-03 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=yPfLJ5J_z8E,yPfLJ5J_z8E,asr,https://www.youtube.com/watch?v=yPfLJ5J_z8E,2026-07-13,na,mapped_not_fetched,,2064,streams,title_iso
2025-12-03,2025-12-03 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=6-41qxsNtmA,6-41qxsNtmA,asr,https://www.youtube.com/watch?v=6-41qxsNtmA,2026-07-13,na,mapped_not_fetched,,4329,streams,title_iso
2025-12-15,2025-12-15 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=eJEhIrLd3yw,eJEhIrLd3yw,asr,https://www.youtube.com/watch?v=eJEhIrLd3yw,2026-07-13,na,mapped_not_fetched,,1577,streams,title_iso
2025-12-16,2025-12-16 CDRA (ASR transcript),CDRA,https://www.youtube.com/watch?v=o2NUE7StOv0,o2NUE7StOv0,asr,https://www.youtube.com/watch?v=o2NUE7StOv0,2026-07-13,na,mapped_not_fetched,,1683,streams,title_iso
2025-12-16,2025-12-16 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=MPrg81jm7oA,MPrg81jm7oA,asr,https://www.youtube.com/watch?v=MPrg81jm7oA,2026-07-13,na,mapped_not_fetched,,4318,streams,title_iso
2025-12-16,2025-12-16 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=t2GX9M6DnuI,t2GX9M6DnuI,asr,https://www.youtube.com/watch?v=t2GX9M6DnuI,2026-07-13,na,mapped_not_fetched,,6367,streams,title_iso
2025-12-18,2025-12-18 Architectural Review Commission (ASR transcript),ARC,https://www.youtube.com/watch?v=3X1fViwss48,3X1fViwss48,asr,https://www.youtube.com/watch?v=3X1fViwss48,2026-07-13,na,mapped_not_fetched,,2455,streams,title_iso
2026-01-06,2026-01-06 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=xyW0_sfZy5k,xyW0_sfZy5k,asr,https://www.youtube.com/watch?v=xyW0_sfZy5k,2026-07-13,na,mapped_not_fetched,,3046,videos,title_iso
2026-01-06,2026-01-06 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=x_MeGSx1rFU,x_MeGSx1rFU,asr,https://www.youtube.com/watch?v=x_MeGSx1rFU,2026-07-13,na,mapped_not_fetched,,8383,streams,title_iso
2026-01-20,2026-01-20 CDRA (ASR transcript),CDRA,https://www.youtube.com/watch?v=wf2QELff9L4,wf2QELff9L4,asr,https://www.youtube.com/watch?v=wf2QELff9L4,2026-07-13,na,mapped_not_fetched,,1035,streams,title_iso
2026-01-20,2026-01-20 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=4JK0V6AAJBw,4JK0V6AAJBw,asr,https://www.youtube.com/watch?v=4JK0V6AAJBw,2026-07-13,na,mapped_not_fetched,,2322,streams,title_iso
2026-01-20,2026-01-20 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=7kma3jra6ys,7kma3jra6ys,asr,https://www.youtube.com/watch?v=7kma3jra6ys,2026-07-13,na,mapped_not_fetched,,9303,streams,title_iso
2026-01-21,2026-01-21 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=zjXUXQCkjG8,zjXUXQCkjG8,asr,https://www.youtube.com/watch?v=zjXUXQCkjG8,2026-07-13,na,mapped_not_fetched,,3949,streams,title_iso
2026-01-24,2026-01-24 Mayor & Council Retreat (ASR transcript),Council,https://www.youtube.com/watch?v=a1GuQRJ8FgU,a1GuQRJ8FgU,asr,https://www.youtube.com/watch?v=a1GuQRJ8FgU,2026-07-13,na,mapped_not_fetched,,14920,videos,title_iso
2026-02-02,2026-02-02 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=_973uiV-irI,_973uiV-irI,asr,https://www.youtube.com/watch?v=_973uiV-irI,2026-07-13,na,mapped_not_fetched,,7840,streams,title_iso
2026-02-17,2026-02-17 Council Business Session (ASR transcript),Council,https://www.youtube.com/watch?v=6S9B0tv--Xc,6S9B0tv--Xc,asr,https://www.youtube.com/watch?v=6S9B0tv--Xc,2026-07-13,na,mapped_not_fetched,,3745,streams,title_iso
2026-02-17,2026-02-17 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=6sMX-0iPVIw,6sMX-0iPVIw,asr,https://www.youtube.com/watch?v=6sMX-0iPVIw,2026-07-13,na,mapped_not_fetched,,10467,streams,title_iso
2026-03-03,2026-03-03 Council Business Meeting (ASR transcript),Council,https://www.youtube.com/watch?v=ER-_6l0c-bo,ER-_6l0c-bo,asr,https://www.youtube.com/watch?v=ER-_6l0c-bo,2026-07-13,na,mapped_not_fetched,,742,streams,title_iso
2026-03-03,2026-03-03 Council Work Session (ASR transcript),Council,https://www.youtube.com/watch?v=8rL-KYXjFmM,8rL-KYXjFmM,asr,https://www.youtube.com/watch?v=8rL-KYXjFmM,2026-07-13,na,mapped_not_fetched,,10946,streams,title_iso
2026-03-04,2026-03-04 Planning Commission Business Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=f07JBn3YR4w,f07JBn3YR4w,asr,https://www.youtube.com/watch?v=f07JBn3YR4w,2026-07-13,na,mapped_not_fetched,,3748,streams,title_iso
2026-03-04,2026-03-04 Planning Commission Work Session (ASR transcript),PlanningCommission,https://www.youtube.com/watch?v=vmyk0hIXqvA,vmyk0hIXqvA,asr,https://www.youtube.com/watch?v=vmyk0hIXqvA,2026-07-13,na,mapped_not_fetched,,4355,streams,title_iso
2026-03-24,2026-03-24 2nd Mayor & Council Retreat (ASR transcript),Council,https://www.youtube.com/watch?v=xxIkBEGAEI8,xxIkBEGAEI8,asr,https://www.youtube.com/watch?v=xxIkBEGAEI8,2026-07-13,na,mapped_not_fetched,,12681,videos,title_iso
