date,date_source,body,is_meeting,video_id,video_url,title,duration_sec,tab
2020-04-21,title_mdy,Council,yes,g0bS4PrfWHw,https://www.youtube.com/watch?v=g0bS4PrfWHw,Cottonwood Heights city council work session and business meeting: 4/21/2020,10844,videos
2020-04-07,title_mdy,Council,yes,eeQEm14Eplg,https://www.youtube.com/watch?v=eeQEm14Eplg,Cottonwood Heights city council work session: 4/7/20,1533,videos
2020-04-07,title_mdy,Council,yes,yWrdk0h-4N8,https://www.youtube.com/watch?v=yWrdk0h-4N8,Cottonwood Heights city council meeting: 4/7/2020,7096,videos
,,NonMeeting,no,3S3DxwH_ens,https://www.youtube.com/watch?v=3S3DxwH_ens,Cottonwood Heights police message,40,videos
,,NonMeeting,no,q9Ugd4lYlp0,https://www.youtube.com/watch?v=q9Ugd4lYlp0,CHPD - Active Shooter Training For Civilians,352,videos
2018-03-31,title_monthname,NonMeeting,no,I4JogHq10sc,https://www.youtube.com/watch?v=I4JogHq10sc,"Cottonwood Heights Easter Egg Hunt: March 31, 2018",24,videos
,,NonMeeting,no,gETcajU_1B8,https://www.youtube.com/watch?v=gETcajU_1B8,CHPD S.W.A.T. training,30,videos
,,NonMeeting,no,gNaU6oSGT-I,https://www.youtube.com/watch?v=gNaU6oSGT-I,Avoid package theft: A message from CHPD,143,videos
,,NonMeeting,no,aec8saHUUe4,https://www.youtube.com/watch?v=aec8saHUUe4,Light the Night 2017,41,videos
,,NonMeeting,no,rkKP2UGCY4I,https://www.youtube.com/watch?v=rkKP2UGCY4I,Cottonwood Heights Business Award Winner: Lone Star Taqueria,74,videos
,,NonMeeting,no,QAVru4eSAQk,https://www.youtube.com/watch?v=QAVru4eSAQk,Cottonwood Heights Business Award Winner: RizePoint CEO Frank Maylett,124,videos
,,NonMeeting,no,7I7ga4caBcI,https://www.youtube.com/watch?v=7I7ga4caBcI,Cottonwood Heights Business Award Winner - The Gear Room,113,videos
,,NonMeeting,no,uVeXMUmBjhA,https://www.youtube.com/watch?v=uVeXMUmBjhA,Cottonwood Heights Trunk or Treat 2017,31,videos
,,NonMeeting,no,Gg-j1ntde9k,https://www.youtube.com/watch?v=Gg-j1ntde9k,Cottonwood Heights Business Awards winner: Moore Hair Design,129,videos
,,NonMeeting,no,49MaGKvagqo,https://www.youtube.com/watch?v=49MaGKvagqo,Monster Mash 2017,49,videos
,,NonMeeting,no,E_QpUZfXlu8,https://www.youtube.com/watch?v=E_QpUZfXlu8,CHPD vehicle burglary public service announcement,168,videos
,,NonMeeting,no,0DiGav1C84I,https://www.youtube.com/watch?v=0DiGav1C84I,2017 Big Cottonwood Canyon Marathon traffic guidelines,121,videos
,,NonMeeting,no,PR-eXhBKkJg,https://www.youtube.com/watch?v=PR-eXhBKkJg,Cottonwood Heights Arts Show Promo 2017,33,videos
2017-09-16,title_monthname,NonMeeting,no,AwoBGh5ze0c,https://www.youtube.com/watch?v=AwoBGh5ze0c,"Bark in the Park: Sept. 16, 2017",33,videos
2017-05-07,title_mdy,NonMeeting,no,naj5y4x9Lrw,https://www.youtube.com/watch?v=naj5y4x9Lrw,CHP Vehicle Burglary: 5-7-17,120,videos
,,NonMeeting,no,fp7WMqKRWNQ,https://www.youtube.com/watch?v=fp7WMqKRWNQ,Cottonwood Heights City Hall Construction Time Lapse,195,videos
,,NonMeeting,no,JHexyRpCfI4,https://www.youtube.com/watch?v=JHexyRpCfI4,Big Cottonwood Canyon Marathon 2016,8,videos
,,NonMeeting,no,zg43bOka9ds,https://www.youtube.com/watch?v=zg43bOka9ds,Big Cottonwood Canyon Marathon 2016,13,videos
,,NonMeeting,no,ymGYI1gyx7g,https://www.youtube.com/watch?v=ymGYI1gyx7g,Big Cottonwood Canyon Marathon 2016,10,videos
,,NonMeeting,no,K8mn9usZg98,https://www.youtube.com/watch?v=K8mn9usZg98,Big Cottonwood Canyon Marathon 2016,15,videos
,,NonMeeting,no,qzaYWjctg78,https://www.youtube.com/watch?v=qzaYWjctg78,Big Cottonwood Canyon Marathon 2016,16,videos
,,NonMeeting,no,ZU6VEM8kgUI,https://www.youtube.com/watch?v=ZU6VEM8kgUI,Kaleb Makes a Difference in Cottonwood Heights,148,videos
,,NonMeeting,no,vJJxVRSXVCc,https://www.youtube.com/watch?v=vJJxVRSXVCc,Butlerville Days 2015,65,videos
2016-02-08,title_mdy,NonMeeting,no,rAISvBz253w,https://www.youtube.com/watch?v=rAISvBz253w,Vehicle burglary: 2/8/16,51,videos
2016-02-08,title_mdy,NonMeeting,no,MEyYMljNMh0,https://www.youtube.com/watch?v=MEyYMljNMh0,Vehicle burglary: 2/8/16,51,videos
,,NonMeeting,no,nk8XxnF2f4c,https://www.youtube.com/watch?v=nk8XxnF2f4c,Cottonwood Heights: A Great Place for Business,280,videos
,,NonMeeting,no,gtqRvHBCJrc,https://www.youtube.com/watch?v=gtqRvHBCJrc,Cottonwood Heights 10th Anniversary Celebrations,236,videos
,,NonMeeting,no,k1Lud6AK73U,https://www.youtube.com/watch?v=k1Lud6AK73U,Cottonwood Heights' New City Hall Design,55,videos
,,NonMeeting,no,LUHhXfQ7FeQ,https://www.youtube.com/watch?v=LUHhXfQ7FeQ,Trader Joe's Opens in Cottonwood Heights,86,videos
,,NonMeeting,no,SQifjlfWvho,https://www.youtube.com/watch?v=SQifjlfWvho,Cottonwood Heights 10-Year Celebration,639,videos
,,NonMeeting,no,DXaQfxR17JA,https://www.youtube.com/watch?v=DXaQfxR17JA,Demolition at Cottonwood Heights Municipal Center Site,135,videos
,,NonMeeting,no,LgP6U2B1Gjg,https://www.youtube.com/watch?v=LgP6U2B1Gjg,Cottonwood Heights - A Great Place for Business,280,videos
,,NonMeeting,no,5UP_h34y1OA,https://www.youtube.com/watch?v=5UP_h34y1OA,Cottonwood Heights All America City,301,videos
,,NonMeeting,no,rS3xBKxNYEU,https://www.youtube.com/watch?v=rS3xBKxNYEU,Great Utah Shakeout 2014,523,videos
,,NonMeeting,no,gsVWNn_L7Lk,https://www.youtube.com/watch?v=gsVWNn_L7Lk,Butlerville Days: 2014,530,videos
