meeting_date,motion_no,person,vote_value
2015-11-03,1,Bell,Aye
2015-11-03,1,Ebert,Aye
2015-11-03,1,Gibson,Aye
2015-11-03,2,Bell,Aye
2015-11-03,2,Ebert,Aye
2015-11-03,2,Gibson,Aye
2015-11-03,3,Bell,Aye
2015-11-03,3,Ebert,Aye
2015-11-03,3,Gibson,Aye
2015-11-03,4,Bell,Aye
2015-11-03,4,Ebert,Aye
2015-11-03,4,Gibson,Aye
2015-11-03,5,Bell,Aye
2015-11-03,5,Ebert,Aye
2015-11-03,5,Gibson,Aye
2015-11-03,6,Bell,Aye
2015-11-03,6,Ebert,Aye
2015-11-03,6,Gibson,Aye
2015-11-03,7,Bell,Aye
2015-11-03,7,Ebert,Aye
2015-11-03,7,Gibson,Aye
2015-11-03,8,Bell,Aye
2015-11-03,8,Ebert,Aye
2015-11-03,8,Gibson,Aye
2015-11-03,9,Bell,Aye
2015-11-03,9,Ebert,Aye
2015-11-03,10,Bell,Aye
2015-11-03,10,Ebert,Aye
2015-11-03,10,Gibson,Aye
2015-11-03,11,Bell,Aye
2015-11-03,11,Ebert,Aye
2015-11-03,11,Gibson,Aye
2015-11-03,12,Bell,Aye
2015-11-03,12,Ebert,Aye
2015-11-03,12,Gibson,Aye
2015-11-10,1,Ebert,Aye
2015-11-10,1,Bell,Aye
2015-11-10,2,Ebert,Aye
2015-11-10,2,Bell,Aye
2015-11-10,3,Ebert,Aye
2015-11-10,3,Bell,Aye
2015-11-10,4,Ebert,Aye
2015-11-10,4,Bell,Aye
2015-11-10,5,Ebert,Aye
2015-11-10,5,Bell,Aye
2015-11-10,6,Ebert,Aye
2015-11-10,6,Bell,Aye
2015-11-10,7,Ebert,Aye
2015-11-10,7,Bell,Aye
2015-11-17,1,Ebert,Aye
2015-11-17,1,Bell,Aye
2015-11-17,1,Gibson,Aye
2015-11-17,2,Ebert,Aye
2015-11-17,2,Bell,Aye
2015-11-17,2,Gibson,Aye
2015-11-17,3,Ebert,Aye
2015-11-17,3,Bell,Aye
2015-11-17,3,Gibson,Aye
2015-11-17,4,Ebert,Aye
2015-11-17,4,Bell,Aye
2015-11-17,4,Gibson,Aye
2015-11-17,5,Ebert,Aye
2015-11-17,5,Bell,Aye
2015-11-17,5,Gibson,Aye
2015-11-17,6,Ebert,Aye
2015-11-17,6,Gibson,Aye
2015-11-17,7,Ebert,Aye
2015-11-17,7,Bell,Aye
2015-11-17,7,Gibson,Aye
2015-11-24,1,Ebert,Aye
2015-11-24,1,Gibson,Aye
2015-11-24,2,Ebert,Aye
2015-11-24,2,Gibson,Aye
2015-11-24,3,Ebert,Aye
2015-11-24,3,Gibson,Aye
2015-11-24,4,Ebert,Aye
2015-11-24,4,Gibson,Aye
2015-11-24,5,Ebert,Aye
2015-11-24,5,Gibson,Aye
2015-11-24,6,Ebert,Aye
2015-11-24,6,Gibson,Aye
2015-11-24,7,Ebert,Aye
2015-11-24,7,Gibson,Aye
2015-11-24,8,Ebert,Aye
2015-11-24,8,Gibson,Aye
2015-11-24,9,Ebert,Aye
2015-11-24,9,Gibson,Aye
2015-12-01,1,Ebert,Aye
2015-12-01,1,Bell,Aye
2015-12-01,1,Gibson,Aye
2015-12-01,2,Ebert,Aye
2015-12-01,2,Bell,Aye
2015-12-01,2,Gibson,Aye
2015-12-01,3,Ebert,Aye
2015-12-01,3,Bell,Aye
2015-12-01,3,Gibson,Aye
2015-12-01,4,Ebert,Aye
2015-12-01,4,Bell,Aye
2015-12-01,4,Gibson,Aye
2015-12-01,5,Ebert,Aye
2015-12-01,5,Bell,Aye
2015-12-01,5,Gibson,Aye
2015-12-01,6,Ebert,Aye
2015-12-01,6,Bell,Aye
2015-12-01,6,Gibson,Aye
2015-12-01,7,Ebert,Aye
2015-12-01,7,Bell,Aye
2015-12-01,7,Gibson,Aye
2015-12-01,8,Ebert,Aye
2015-12-01,8,Bell,Aye
2015-12-01,8,Gibson,Aye
2015-12-01,9,Ebert,Aye
2015-12-01,9,Bell,Aye
2015-12-01,9,Gibson,Aye
2015-12-01,10,Ebert,Aye
2015-12-01,10,Bell,Aye
2015-12-01,10,Gibson,Aye
2015-12-08,1,Ebert,Aye
2015-12-08,1,Bell,Aye
2015-12-08,2,Ebert,Aye
2015-12-08,2,Bell,Aye
2015-12-08,2,Gibson,Aye
2015-12-08,3,Ebert,Aye
2015-12-08,3,Bell,Aye
2015-12-08,3,Gibson,Aye
2015-12-22,1,Ebert,Aye
2015-12-22,1,Bell,Aye
2015-12-22,1,Gibson,Aye
2015-12-22,2,Ebert,Aye
2015-12-22,2,Bell,Aye
2015-12-22,2,Gibson,Aye
2015-12-22,3,Ebert,Aye
2015-12-22,3,Bell,Aye
2015-12-22,3,Gibson,Aye
2015-12-22,4,Ebert,Aye
2015-12-22,4,Bell,Aye
2015-12-22,4,Gibson,Aye
2015-12-22,5,Ebert,Aye
2015-12-22,5,Bell,Aye
2015-12-22,5,Gibson,Aye
2015-12-22,6,Ebert,Aye
2015-12-22,6,Bell,Aye
2015-12-22,6,Gibson,Aye
2015-12-22,7,Ebert,Aye
2015-12-22,7,Bell,Aye
2015-12-22,7,Gibson,Aye
2015-12-22,8,Ebert,Aye
2015-12-22,8,Bell,Aye
2015-12-22,8,Gibson,Aye
2015-12-22,9,Ebert,Aye
2015-12-22,9,Bell,Aye
2015-12-22,9,Gibson,Aye
2015-12-22,10,Ebert,Aye
2015-12-22,10,Bell,Aye
2015-12-22,10,Gibson,Aye
2015-12-22,11,Ebert,Aye
2015-12-22,11,Bell,Aye
2015-12-22,11,Gibson,Aye
2015-12-22,12,Ebert,Aye
2015-12-22,12,Bell,Aye
2015-12-22,12,Gibson,Aye
2015-12-22,13,Ebert,Aye
2015-12-22,13,Bell,Aye
2015-12-22,13,Gibson,Aye
2015-12-22,14,Ebert,Aye
2015-12-22,14,Bell,Aye
2015-12-22,14,Gibson,Aye
2015-12-22,15,Ebert,Aye
2015-12-22,15,Bell,Aye
2015-12-22,15,Gibson,Aye
2015-12-22,16,Ebert,Aye
2015-12-22,16,Bell,Aye
2015-12-22,16,Gibson,Aye
2015-12-22,17,Ebert,Aye
2015-12-22,17,Bell,Aye
2015-12-22,17,Gibson,Aye
2015-12-22,18,Ebert,Aye
2015-12-22,18,Bell,Aye
2015-12-22,18,Gibson,Aye
2015-12-22,19,Ebert,Aye
2015-12-22,19,Bell,Aye
2015-12-22,19,Gibson,Aye
2015-12-22,20,Ebert,Aye
2015-12-22,20,Bell,Aye
2015-12-22,20,Gibson,Aye
2015-12-22,21,Ebert,Aye
2015-12-22,21,Bell,Aye
2015-12-22,21,Gibson,Aye
2015-12-22,22,Ebert,Aye
2015-12-22,22,Bell,Aye
2015-12-22,22,Gibson,Aye
2015-12-22,23,Ebert,Aye
2015-12-22,23,Bell,Aye
2015-12-22,23,Gibson,Aye
2015-12-22,24,Ebert,Aye
2015-12-22,24,Bell,Aye
2015-12-22,24,Gibson,Aye
2015-12-22,25,Ebert,Aye
2015-12-22,25,Bell,Aye
2015-12-22,25,Gibson,Aye
2015-12-22,26,Ebert,Aye
2015-12-22,26,Bell,Aye
2015-12-22,26,Gibson,Aye
2016-01-05,1,Ebert,Aye
2016-01-05,1,Bell,Aye
2016-01-05,1,Gibson,Aye
2016-01-05,2,Ebert,Aye
2016-01-05,2,Bell,Aye
2016-01-05,2,Gibson,Aye
2016-01-05,3,Ebert,Aye
2016-01-05,3,Bell,Aye
2016-01-05,3,Gibson,Aye
2016-01-05,4,Ebert,Aye
2016-01-05,4,Bell,Aye
2016-01-05,4,Gibson,Aye
2016-01-05,5,Ebert,Aye
2016-01-05,5,Bell,Aye
2016-01-05,5,Gibson,Aye
2016-01-05,6,Ebert,Aye
2016-01-05,6,Bell,Aye
2016-01-05,6,Gibson,Aye
2016-01-05,7,Ebert,Aye
2016-01-05,7,Bell,Aye
2016-01-05,7,Gibson,Aye
2016-01-05,8,Ebert,Aye
2016-01-05,8,Bell,Aye
2016-01-05,8,Gibson,Aye
2016-01-12,1,Ebert,Aye
2016-01-12,1,Bell,Aye
2016-01-12,1,Gibson,Aye
2016-01-12,2,Ebert,Aye
2016-01-12,2,Bell,Aye
2016-01-12,2,Gibson,Aye
2016-01-12,3,Ebert,Aye
2016-01-12,3,Bell,Aye
2016-01-12,3,Gibson,Aye
2016-01-12,4,Ebert,Aye
2016-01-12,4,Bell,Aye
2016-01-12,4,Gibson,Aye
2016-01-12,5,Ebert,Aye
2016-01-12,5,Bell,Aye
2016-01-12,5,Gibson,Aye
2016-01-12,6,Ebert,Aye
2016-01-12,6,Bell,Aye
2016-01-12,6,Gibson,Aye
2016-01-12,7,Ebert,Aye
2016-01-12,7,Bell,Aye
2016-01-12,7,Gibson,Aye
2016-01-12,8,Ebert,Aye
2016-01-12,8,Bell,Aye
2016-01-12,8,Gibson,Aye
2016-01-12,9,Ebert,Aye
2016-01-12,9,Bell,Aye
2016-01-12,9,Gibson,Aye
2016-01-19,1,Ebert,Aye
2016-01-19,1,Bell,Aye
2016-01-19,1,Gibson,Aye
2016-01-19,2,Ebert,Aye
2016-01-19,2,Bell,Aye
2016-01-19,2,Gibson,Aye
2016-01-19,3,Ebert,Aye
2016-01-19,3,Bell,Aye
2016-01-19,3,Gibson,Aye
2016-01-19,4,Ebert,Aye
2016-01-19,4,Bell,Aye
2016-01-19,4,Gibson,Aye
2016-01-19,5,Ebert,Aye
2016-01-19,5,Bell,Aye
2016-01-19,5,Gibson,Aye
2016-01-19,6,Ebert,Aye
2016-01-19,6,Bell,Aye
2016-01-19,6,Gibson,Aye
2016-01-26,1,Ebert,Aye
2016-01-26,1,Bell,Aye
2016-01-26,1,Gibson,Aye
2016-01-26,2,Ebert,Aye
2016-01-26,2,Bell,Aye
2016-01-26,2,Gibson,Aye
2016-01-26,3,Ebert,Aye
2016-01-26,3,Bell,Aye
2016-01-26,3,Gibson,Aye
2016-01-26,4,Ebert,Aye
2016-01-26,4,Bell,Aye
2016-01-26,4,Gibson,Aye
2016-01-26,5,Ebert,Aye
2016-01-26,5,Bell,Aye
2016-01-26,5,Gibson,Aye
2016-01-26,6,Ebert,Aye
2016-01-26,6,Bell,Aye
2016-01-26,6,Gibson,Aye
2016-01-26,7,Ebert,Aye
2016-01-26,7,Bell,Aye
2016-01-26,7,Gibson,Aye
2016-01-26,8,Ebert,Aye
2016-01-26,8,Bell,Aye
2016-01-26,8,Gibson,Aye
2016-01-26,9,Ebert,Aye
2016-01-26,9,Bell,Aye
2016-01-26,9,Gibson,Aye
2016-01-26,10,Ebert,Aye
2016-01-26,10,Bell,Aye
2016-01-26,10,Gibson,Aye
2016-01-26,11,Ebert,Aye
2016-01-26,11,Bell,Aye
2016-01-26,11,Gibson,Aye
2016-01-26,12,Ebert,Aye
2016-01-26,12,Bell,Aye
2016-01-26,12,Gibson,Aye
2016-01-26,13,Ebert,Aye
2016-01-26,13,Bell,Aye
2016-01-26,13,Gibson,Aye
2016-01-26,14,Ebert,Aye
2016-01-26,14,Bell,Aye
2016-01-26,14,Gibson,Aye
2016-02-02,1,Ebert,Aye
2016-02-02,1,Bell,Aye
2016-02-02,1,Gibson,Aye
2016-02-02,2,Ebert,Aye
2016-02-02,2,Bell,Aye
2016-02-02,2,Gibson,Aye
2016-02-02,3,Ebert,Aye
2016-02-02,3,Bell,Aye
2016-02-02,3,Gibson,Aye
2016-02-02,4,Ebert,Aye
2016-02-02,4,Bell,Aye
2016-02-02,4,Gibson,Aye
2016-02-02,5,Ebert,Aye
2016-02-02,5,Bell,Aye
2016-02-02,5,Gibson,Aye
2016-02-02,6,Ebert,Aye
2016-02-02,6,Bell,Aye
2016-02-02,6,Gibson,Aye
2016-02-02,7,Ebert,Aye
2016-02-02,7,Bell,Aye
2016-02-02,7,Gibson,Aye
2016-02-02,8,Ebert,Aye
2016-02-02,8,Bell,Aye
2016-02-02,8,Gibson,Aye
2016-02-02,9,Ebert,Aye
2016-02-02,9,Bell,Aye
2016-02-02,9,Gibson,Aye
2016-02-02,10,Ebert,Aye
2016-02-02,10,Bell,Aye
2016-02-02,10,Gibson,Aye
2016-02-02,11,Ebert,Aye
2016-02-02,11,Bell,Aye
2016-02-02,11,Gibson,Aye
2016-02-02,12,Ebert,Aye
2016-02-02,12,Bell,Aye
2016-02-02,12,Gibson,Aye
2016-02-02,13,Ebert,Aye
2016-02-02,13,Bell,Aye
2016-02-02,13,Gibson,Aye
2016-02-02,14,Ebert,Aye
2016-02-02,14,Bell,Aye
2016-02-02,14,Gibson,Aye
2016-02-09,1,Ebert,Aye
2016-02-09,1,Bell,Aye
2016-02-09,2,Ebert,Aye
2016-02-09,2,Bell,Aye
2016-02-09,3,Ebert,Aye
2016-02-09,3,Bell,Aye
2016-02-09,4,Ebert,Aye
2016-02-09,4,Bell,Aye
2016-02-09,5,Ebert,Aye
2016-02-09,5,Bell,Aye
2016-02-09,6,Ebert,Aye
2016-02-09,6,Bell,Aye
2016-02-09,7,Ebert,Aye
2016-02-09,7,Bell,Aye
2016-02-16,1,Ebert,Aye
2016-02-16,1,Gibson,Aye
2016-02-16,2,Ebert,Aye
2016-02-16,2,Gibson,Aye
2016-02-16,3,Ebert,Aye
2016-02-16,3,Gibson,Aye
2016-02-16,4,Ebert,Aye
2016-02-16,4,Gibson,Aye
2016-02-16,5,Ebert,Aye
2016-02-16,5,Gibson,Aye
2016-02-16,6,Ebert,Aye
2016-02-16,6,Gibson,Aye
2016-02-16,7,Ebert,Aye
2016-02-16,7,Gibson,Aye
2016-02-16,8,Ebert,Aye
2016-02-16,8,Gibson,Aye
2016-03-01,1,Ebert,Aye
2016-03-01,1,Bell,Aye
2016-03-01,2,Ebert,Aye
2016-03-01,2,Bell,Aye
2016-03-01,3,Ebert,Aye
2016-03-01,3,Bell,Aye
2016-03-01,4,Ebert,Aye
2016-03-01,4,Bell,Aye
2016-03-01,5,Ebert,Aye
2016-03-01,5,Bell,Aye
2016-03-01,6,Ebert,Aye
2016-03-01,6,Bell,Aye
2016-03-01,7,Ebert,Aye
2016-03-01,7,Bell,Aye
2016-03-01,8,Ebert,Aye
2016-03-01,8,Bell,Aye
2016-03-01,9,Ebert,Aye
2016-03-01,9,Bell,Aye
2016-03-01,10,Ebert,Aye
2016-03-01,10,Bell,Aye
2016-03-01,11,Ebert,Aye
2016-03-01,11,Bell,Aye
2016-03-08,1,Ebert,Aye
2016-03-08,1,Bell,Aye
2016-03-08,2,Ebert,Aye
2016-03-08,2,Bell,Aye
2016-03-08,3,Ebert,Aye
2016-03-08,3,Bell,Aye
2016-03-08,4,Ebert,Aye
2016-03-08,4,Bell,Aye
2016-03-08,5,Ebert,Aye
2016-03-08,5,Bell,Aye
2016-03-08,6,Ebert,Aye
2016-03-08,6,Bell,Aye
2016-03-22,1,Ebert,Aye
2016-03-22,1,Bell,Aye
2016-03-22,1,Gibson,Aye
2016-03-22,2,Ebert,Aye
2016-03-22,2,Bell,Aye
2016-03-22,2,Gibson,Aye
2016-03-22,3,Ebert,Aye
2016-03-22,3,Bell,Aye
2016-03-22,3,Gibson,Aye
2016-03-22,4,Ebert,Aye
2016-03-22,4,Bell,Aye
2016-03-22,4,Gibson,Aye
2016-03-22,5,Ebert,Aye
2016-03-22,5,Bell,Aye
2016-03-22,5,Gibson,Aye
2016-03-22,6,Ebert,Aye
2016-03-22,6,Bell,Aye
2016-03-22,6,Gibson,Aye
2016-03-22,7,Ebert,Aye
2016-03-22,7,Bell,Aye
2016-03-22,7,Gibson,Aye
2016-03-22,8,Ebert,Aye
2016-03-22,8,Bell,Aye
2016-03-22,8,Gibson,Aye
2016-03-22,9,Ebert,Aye
2016-03-22,9,Bell,Aye
2016-03-22,9,Gibson,Aye
2016-03-22,10,Ebert,Aye
2016-03-22,10,Bell,Aye
2016-03-22,10,Gibson,Aye
2016-03-22,11,Ebert,Aye
2016-03-22,11,Bell,Aye
2016-03-22,11,Gibson,Aye
2016-03-22,12,Ebert,Aye
2016-03-22,12,Bell,Aye
2016-03-22,12,Gibson,Aye
2016-03-22,13,Ebert,Aye
2016-03-22,13,Bell,Aye
2016-03-22,13,Gibson,Aye
2016-03-22,14,Ebert,Aye
2016-03-22,14,Bell,Aye
2016-03-22,14,Gibson,Aye
2016-03-22,15,Ebert,Aye
2016-03-22,15,Bell,Aye
2016-03-22,15,Gibson,Aye
2016-03-29,1,Ebert,Aye
2016-03-29,1,Bell,Aye
2016-03-29,1,Gibson,Aye
2016-03-29,2,Ebert,Aye
2016-03-29,2,Bell,Aye
2016-03-29,2,Gibson,Aye
2016-03-29,3,Ebert,Aye
2016-03-29,3,Bell,Aye
2016-03-29,3,Gibson,Aye
2016-03-29,4,Ebert,Aye
2016-03-29,4,Bell,Aye
2016-03-29,4,Gibson,Aye
2016-03-29,5,Ebert,Aye
2016-03-29,5,Bell,Aye
2016-03-29,5,Gibson,Aye
2016-04-12,1,Ebert,Aye
2016-04-12,1,Bell,Aye
2016-04-12,1,Gibson,Aye
2016-04-12,2,Ebert,Aye
2016-04-12,2,Bell,Aye
2016-04-12,2,Gibson,Aye
2016-04-12,3,Ebert,Aye
2016-04-12,3,Bell,Aye
2016-04-12,3,Gibson,Aye
2016-04-12,4,Ebert,Aye
2016-04-12,4,Bell,Aye
2016-04-12,4,Gibson,Aye
2016-04-12,6,Ebert,Aye
2016-04-12,6,Bell,Aye
2016-04-12,6,Gibson,Aye
2016-04-19,1,Ebert,Aye
2016-04-19,1,Bell,Aye
2016-04-19,1,Gibson,Aye
2016-04-19,2,Ebert,Aye
2016-04-19,2,Bell,Aye
2016-04-19,2,Gibson,Aye
2016-04-19,3,Ebert,Aye
2016-04-19,3,Bell,Aye
2016-04-19,3,Gibson,Aye
2016-04-19,4,Ebert,Aye
2016-04-19,4,Bell,Aye
2016-04-19,4,Gibson,Aye
2016-04-19,5,Ebert,Aye
2016-04-19,5,Bell,Aye
2016-04-19,5,Gibson,Aye
2016-04-19,6,Ebert,Aye
2016-04-19,6,Bell,Aye
2016-04-19,6,Gibson,Aye
2016-04-19,7,Ebert,Aye
2016-04-19,7,Bell,Aye
2016-04-19,7,Gibson,Aye
2016-04-19,8,Ebert,Aye
2016-04-19,8,Bell,Aye
2016-04-19,8,Gibson,Aye
2016-04-26,1,Ebert,Aye
2016-04-26,1,Bell,Aye
2016-04-26,1,Gibson,Aye
2016-04-26,2,Ebert,Aye
2016-04-26,2,Bell,Aye
2016-04-26,2,Gibson,Aye
2016-04-26,3,Ebert,Aye
2016-04-26,3,Bell,Aye
2016-04-26,3,Gibson,Aye
2016-04-26,4,Ebert,Aye
2016-04-26,4,Bell,Aye
2016-04-26,4,Gibson,Aye
2016-04-26,5,Ebert,Aye
2016-04-26,5,Bell,Aye
2016-04-26,5,Gibson,Aye
2016-04-26,6,Ebert,Aye
2016-04-26,6,Bell,Aye
2016-04-26,6,Gibson,Aye
2016-04-26,7,Ebert,Aye
2016-04-26,7,Bell,Aye
2016-04-26,7,Gibson,Aye
2016-04-26,8,Ebert,Aye
2016-04-26,8,Bell,Aye
2016-04-26,8,Gibson,Aye
2016-04-26,9,Ebert,Aye
2016-04-26,9,Bell,Aye
2016-04-26,9,Gibson,Aye
2016-04-26,10,Ebert,Aye
2016-04-26,10,Bell,Aye
2016-04-26,10,Gibson,Aye
2016-04-26,11,Ebert,Aye
2016-04-26,11,Bell,Aye
2016-04-26,11,Gibson,Aye
2016-05-03,1,Ebert,Aye
2016-05-03,1,Gibson,Aye
2016-05-03,2,Ebert,Aye
2016-05-03,2,Gibson,Aye
2016-05-03,3,Ebert,Aye
2016-05-03,3,Gibson,Aye
2016-05-10,1,Ebert,Aye
2016-05-10,1,Bell,Aye
2016-05-10,1,Gibson,Aye
2016-05-10,2,Ebert,Aye
2016-05-10,2,Bell,Aye
2016-05-10,2,Gibson,Aye
2016-05-10,3,Ebert,Aye
2016-05-10,3,Bell,Aye
2016-05-10,3,Gibson,Aye
2016-05-10,4,Ebert,Aye
2016-05-10,4,Bell,Aye
2016-05-10,4,Gibson,Aye
2016-05-10,5,Ebert,Aye
2016-05-10,5,Bell,Aye
2016-05-10,5,Gibson,Aye
2016-05-10,6,Ebert,Aye
2016-05-10,6,Bell,Aye
2016-05-10,6,Gibson,Aye
2016-05-10,7,Ebert,Aye
2016-05-10,7,Gibson,Aye
2016-05-10,8,Ebert,Aye
2016-05-10,8,Bell,Aye
2016-05-10,8,Gibson,Aye
2016-05-10,9,Ebert,Aye
2016-05-10,9,Bell,Aye
2016-05-10,9,Gibson,Aye
2016-05-10,10,Ebert,Aye
2016-05-10,10,Bell,Aye
2016-05-10,10,Gibson,Aye
2016-05-17,1,Ebert,Aye
2016-05-17,1,Gibson,Aye
2016-05-17,2,Ebert,Aye
2016-05-17,2,Gibson,Aye
2016-05-17,3,Ebert,Aye
2016-05-17,3,Gibson,Aye
2016-05-17,4,Ebert,Aye
2016-05-17,4,Gibson,Aye
2016-05-17,5,Ebert,Aye
2016-05-17,5,Gibson,Aye
2016-05-17,6,Ebert,Aye
2016-05-17,6,Gibson,Aye
2016-05-17,7,Ebert,Aye
2016-05-17,7,Gibson,Aye
2016-05-17,8,Ebert,Aye
2016-05-17,8,Gibson,Aye
2016-05-17,9,Ebert,Aye
2016-05-17,9,Gibson,Aye
2016-05-17,10,Ebert,Aye
2016-05-17,10,Gibson,Aye
2016-05-24,1,Ebert,Aye
2016-05-24,1,Bell,Aye
2016-05-24,1,Gibson,Aye
2016-05-24,2,Ebert,Aye
2016-05-24,2,Bell,Aye
2016-05-24,2,Gibson,Aye
2016-05-24,3,Ebert,Aye
2016-05-24,3,Bell,Aye
2016-05-24,3,Gibson,Aye
2016-05-24,4,Ebert,Aye
2016-05-24,4,Bell,Aye
2016-05-24,4,Gibson,Aye
2016-05-24,5,Ebert,Aye
2016-05-24,5,Bell,Aye
2016-05-24,5,Gibson,Aye
2016-05-24,6,Ebert,Aye
2016-05-24,6,Bell,Aye
2016-05-24,6,Gibson,Aye
2016-05-24,7,Ebert,Aye
2016-05-24,7,Bell,Aye
2016-05-24,7,Gibson,Aye
2016-06-07,1,Bell,Aye
2016-06-07,1,Gibson,Aye
2016-06-07,2,Bell,Aye
2016-06-07,2,Gibson,Aye
2016-06-07,3,Bell,Aye
2016-06-07,3,Gibson,Aye
2016-06-07,4,Bell,Aye
2016-06-07,4,Gibson,Aye
2016-06-07,5,Bell,Aye
2016-06-07,5,Gibson,Aye
2016-06-07,6,Bell,Aye
2016-06-07,6,Gibson,Aye
2016-06-07,7,Bell,Aye
2016-06-07,7,Gibson,Aye
2016-06-07,8,Bell,Aye
2016-06-07,8,Gibson,Aye
2016-06-07,9,Bell,Aye
2016-06-07,9,Gibson,Aye
2016-06-07,10,Bell,Aye
2016-06-07,10,Gibson,Aye
2016-06-14,1,Ebert,Aye
2016-06-14,1,Bell,Aye
2016-06-14,1,Gibson,Aye
2016-06-14,2,Ebert,Aye
2016-06-14,2,Bell,Aye
2016-06-14,2,Gibson,Aye
2016-06-14,3,Ebert,Aye
2016-06-14,3,Bell,Aye
2016-06-14,3,Gibson,Aye
2016-06-14,4,Ebert,Aye
2016-06-14,4,Bell,Aye
2016-06-14,4,Gibson,Aye
2016-06-14,5,Ebert,Aye
2016-06-14,5,Bell,Aye
2016-06-14,5,Gibson,Aye
2016-06-14,6,Bell,Aye
2016-06-14,6,Gibson,Aye
2016-06-14,7,Bell,Aye
2016-06-14,7,Gibson,Aye
2016-07-05,1,Bell,Aye
2016-07-05,1,Gibson,Aye
2016-07-05,2,Bell,Aye
2016-07-05,2,Gibson,Aye
2016-07-05,3,Bell,Aye
2016-07-05,3,Gibson,Aye
2016-07-05,4,Bell,Aye
2016-07-05,4,Gibson,Aye
2016-07-05,5,Bell,Aye
2016-07-05,5,Gibson,Aye
2016-07-05,6,Bell,Aye
2016-07-05,6,Gibson,Aye
2016-07-05,7,Bell,Aye
2016-07-05,7,Gibson,Aye
2016-07-05,8,Bell,Aye
2016-07-05,8,Gibson,Aye
2016-07-05,9,Bell,Aye
2016-07-05,9,Gibson,Aye
2016-07-05,10,Bell,Aye
2016-07-05,10,Gibson,Aye
2016-07-05,11,Bell,Aye
2016-07-05,11,Gibson,Aye
2016-07-05,12,Bell,Aye
2016-07-05,12,Gibson,Aye
2016-07-05,13,Bell,Aye
2016-07-05,13,Gibson,Aye
2016-07-05,14,Bell,Aye
2016-07-05,14,Gibson,Aye
2016-07-05,15,Bell,Aye
2016-07-05,15,Gibson,Aye
2016-07-05,16,Bell,Aye
2016-07-05,16,Gibson,Aye
2016-07-05,17,Ebert,Aye
2016-07-05,17,Bell,Aye
2016-07-05,17,Gibson,Aye
2016-07-05,18,Ebert,Aye
2016-07-05,18,Bell,Aye
2016-07-05,18,Gibson,Aye
2016-07-05,19,Ebert,Aye
2016-07-05,19,Bell,Aye
2016-07-05,19,Gibson,Aye
2016-07-05,20,Ebert,Aye
2016-07-05,20,Bell,Aye
2016-07-05,20,Gibson,Aye
2016-07-05,21,Ebert,Aye
2016-07-05,21,Bell,Aye
2016-07-05,21,Gibson,Aye
2016-07-05,22,Ebert,Aye
2016-07-05,22,Bell,Aye
2016-07-05,22,Gibson,Aye
2016-07-12,1,Ebert,Aye
2016-07-12,1,Bell,Aye
2016-07-12,1,Gibson,Aye
2016-07-12,2,Ebert,Aye
2016-07-12,2,Bell,Aye
2016-07-12,2,Gibson,Aye
2016-07-12,3,Ebert,Aye
2016-07-12,3,Bell,Aye
2016-07-12,3,Gibson,Aye
2016-07-12,4,Ebert,Aye
2016-07-12,4,Bell,Aye
2016-07-12,4,Gibson,Aye
2016-07-12,5,Ebert,Aye
2016-07-12,5,Bell,Aye
2016-07-12,5,Gibson,Aye
2016-07-12,6,Ebert,Aye
2016-07-12,6,Bell,Aye
2016-07-12,7,Ebert,Aye
2016-07-12,7,Bell,Aye
2016-07-12,8,Ebert,Aye
2016-07-12,8,Bell,Aye
2016-07-12,9,Ebert,Aye
2016-07-12,9,Bell,Aye
2016-07-12,10,Ebert,Aye
2016-07-12,10,Bell,Aye
2016-07-19,1,Ebert,Aye
2016-07-19,1,Bell,Aye
2016-07-19,2,Ebert,Aye
2016-07-19,2,Bell,Aye
2016-07-19,3,Ebert,Aye
2016-07-19,3,Bell,Aye
2016-07-19,4,Ebert,Aye
2016-07-19,4,Bell,Aye
2016-07-19,5,Ebert,Aye
2016-07-19,5,Bell,Aye
2016-07-19,6,Ebert,Aye
2016-07-19,6,Bell,Aye
2016-07-19,7,Ebert,Aye
2016-07-19,7,Bell,Aye
2016-07-19,8,Ebert,Aye
2016-07-19,8,Bell,Aye
2016-07-19,9,Ebert,Aye
2016-07-19,9,Bell,Aye
2016-07-19,10,Ebert,Aye
2016-07-19,10,Bell,Aye
2016-08-02,1,Ebert,Aye
2016-08-02,1,Bell,Aye
2016-08-02,1,Gibson,Aye
2016-08-02,2,Ebert,Aye
2016-08-02,2,Bell,Aye
2016-08-02,2,Gibson,Aye
2016-08-02,3,Ebert,Aye
2016-08-02,3,Bell,Aye
2016-08-02,3,Gibson,Aye
2016-08-02,4,Ebert,Aye
2016-08-02,4,Bell,Aye
2016-08-02,4,Gibson,Aye
2016-08-02,5,Ebert,Aye
2016-08-02,5,Bell,Aye
2016-08-02,5,Gibson,Aye
2016-08-02,6,Ebert,Aye
2016-08-02,6,Bell,Aye
2016-08-02,6,Gibson,Aye
2016-08-02,7,Ebert,Aye
2016-08-02,7,Bell,Aye
2016-08-02,7,Gibson,Aye
2016-08-02,8,Ebert,Aye
2016-08-02,8,Bell,Aye
2016-08-02,8,Gibson,Aye
2016-08-02,9,Ebert,Aye
2016-08-02,9,Bell,Aye
2016-08-02,9,Gibson,Aye
2016-08-02,10,Ebert,Aye
2016-08-02,10,Bell,Aye
