date,title,body,tab,duration_s,video_id,video_url
,What does the Provo City Council do? (Provo City Council Music Video),other,videos,185.0,DZ1PL96KJBU,https://www.youtube.com/watch?v=DZ1PL96KJBU
,Provo Neighborhood Program,neighborhood,videos,42.0,ZhhSkjLFlWw,https://www.youtube.com/watch?v=ZhhSkjLFlWw
,Fire Station 2 plans,other,videos,762.0,PbU2ArzpIQ0,https://www.youtube.com/watch?v=PbU2ArzpIQ0
,Council Work Meeting January 16 2018,council_work,videos,11858.0,tqg8CJYATPQ,https://www.youtube.com/watch?v=tqg8CJYATPQ
,Provo City Council | Economic Retreat 2017,other,videos,10466.0,o4YH6lxf7Co,https://www.youtube.com/watch?v=o4YH6lxf7Co
,Voting by Mail ULCT Presentation,other,videos,91.0,bIfAR_oAnoQ,https://www.youtube.com/watch?v=bIfAR_oAnoQ
,10   Neighborhood Symposium   Police Chief John King,neighborhood,videos,1358.0,ywQgGtu4mOk,https://www.youtube.com/watch?v=ywQgGtu4mOk
,09   Neighborhood Symposium   Council Communications,neighborhood,videos,1169.0,TwhyB0bd3p8,https://www.youtube.com/watch?v=TwhyB0bd3p8
,08   Neighborhood Symposium   Benchmarking the Neighborhood Program,neighborhood,videos,1674.0,VO72mJV7x9Y,https://www.youtube.com/watch?v=VO72mJV7x9Y
,07   Neighborhood Symposium   Policy Governance,neighborhood,videos,1687.0,Da3utlrOoDU,https://www.youtube.com/watch?v=Da3utlrOoDU
,06   Neighborhood Symposium   Remarks by Mayor John Curtis,neighborhood,videos,1669.0,Kc8uvse66iQ,https://www.youtube.com/watch?v=Kc8uvse66iQ
,04   Neighborhood Symposium   Habitat for Humanity,neighborhood,videos,1664.0,qvyUDybripg,https://www.youtube.com/watch?v=qvyUDybripg
,02   Neighborhood Symposium   Neighborhood Chairs as Agents of the City,neighborhood,videos,2441.0,SKqZHWPhNTI,https://www.youtube.com/watch?v=SKqZHWPhNTI
,05   Neighborhood Symposium   RDA Presentation,rda,videos,704.0,UtgIySrcAG0,https://www.youtube.com/watch?v=UtgIySrcAG0
,03   Neighborhood Symposium   Ready Neighborhoods,neighborhood,videos,825.0,sl8Ph6vBXRs,https://www.youtube.com/watch?v=sl8Ph6vBXRs
,01   Neighborhood Symposium   Welcome and Introduction,neighborhood,videos,455.0,iiN9wPNkpYU,https://www.youtube.com/watch?v=iiN9wPNkpYU
,Provo Area Trails Plan Open House,other,streams,4729.0,TLv3gJQIjlw,https://www.youtube.com/watch?v=TLv3gJQIjlw
,Provo City | Town Hall on Foothill Protection,other,streams,6236.0,lRFzuwPHt5M,https://www.youtube.com/watch?v=lRFzuwPHt5M
,"Provo City Council Work Meeting | Decembe 10, 2019",council_work,streams,4549.0,I6XBNYyk-Ew,https://www.youtube.com/watch?v=I6XBNYyk-Ew
,"Provo City Council Joint Meeting with Orem Council | July 26,, 2018",council,streams,5509.0,33UwDIMfVYc,https://www.youtube.com/watch?v=33UwDIMfVYc
,Joint Meeting with Provo School Board,other,streams,3292.0,8DIPT-d3juA,https://www.youtube.com/watch?v=8DIPT-d3juA
,Community forum with Ross Chapin and Provo City staff,other,streams,7791.0,G6Wd0I5WPi4,https://www.youtube.com/watch?v=G6Wd0I5WPi4
,Joint Meeting with the Transportation and Mobility Advisory Committee,other,streams,5350.0,KYzCTBAERtA,https://www.youtube.com/watch?v=KYzCTBAERtA
,Joint Work Meeting with the Landmarks Commission,council_work,streams,4250.0,l2Bg4onaAg0,https://www.youtube.com/watch?v=l2Bg4onaAg0
,Joint Meeting with Planning Commission,planning_commission,streams,4255.0,a1Nvg_z4Krw,https://www.youtube.com/watch?v=a1Nvg_z4Krw
,Provo City Council: Joint Work Meeting with the Provo School Board,council_work,streams,3711.0,UkC9guTPC6M,https://www.youtube.com/watch?v=UkC9guTPC6M
,Provo Municipal Council Work Meeting - Development Agreements,council_work,streams,6426.0,-JdNpOZC29M,https://www.youtube.com/watch?v=-JdNpOZC29M
,Provo Municipal Council - Budget Meeting,council,streams,16904.0,BEIjJSbs2-8,https://www.youtube.com/watch?v=BEIjJSbs2-8
,Provo City Admin Svcs Overview,other,streams,3006.0,sfr5kpF2Abc,https://www.youtube.com/watch?v=sfr5kpF2Abc
,"Neighborhood Symposium - Feb. 22, 2014",neighborhood,streams,14850.0,taoB_FAb5fw,https://www.youtube.com/watch?v=taoB_FAb5fw
,"Provo Municipal Council Work Meeting - Feb. 18, 2014",council_work,streams,13800.0,K27StV7KkrM,https://www.youtube.com/watch?v=K27StV7KkrM
,Provo - School Board Joint Meeting,other,streams,4535.0,NqhCk1d_t_E,https://www.youtube.com/watch?v=NqhCk1d_t_E
,Provo-Orem Councils Joint Meeting,council,streams,3736.0,ivafm9t8TDc,https://www.youtube.com/watch?v=ivafm9t8TDc
,Proposed Utility Transportation Fund - Provo Council Digital Town Hall Meeting,council,streams,1590.0,YNtq3pFmZYY,https://www.youtube.com/watch?v=YNtq3pFmZYY
