meeting_date,body,meeting_type,minutes_md,source_pdf,source_url,source_index,n_chars,provenance
2025-08-26,Board of Commissioners,regular,legislative/minutes/2025/2025-08-26_commission.md,legislative/raw/min_08262025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_08262025.pdf,commission_meetings.php,11040,county_portal
2025-09-16,Board of Commissioners,regular,legislative/minutes/2025/2025-09-16_commission.md,legislative/raw/min_09162025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_09162025.pdf,commission_meetings.php,4841,county_portal
2025-09-23,Board of Commissioners,regular,legislative/minutes/2025/2025-09-23_commission.md,legislative/raw/min_09232025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_09232025.pdf,commission_meetings.php,2719,county_portal
2025-09-30,Board of Commissioners,regular,legislative/minutes/2025/2025-09-30_commission.md,legislative/raw/min_09302025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_09302025.pdf,commission_meetings.php,16575,county_portal
2025-10-07,Board of Commissioners,regular,legislative/minutes/2025/2025-10-07_commission.md,legislative/raw/min_10072025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10072025.pdf,commission_meetings.php,12348,county_portal
2025-10-14,Board of Commissioners,regular,legislative/minutes/2025/2025-10-14_commission.md,legislative/raw/min_10142025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10142025.pdf,commission_meetings.php,7609,county_portal
2025-10-21,Board of Commissioners,regular,legislative/minutes/2025/2025-10-21_commission.md,legislative/raw/min_10212025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10212025.pdf,commission_meetings.php,6419,county_portal
2025-10-28,Board of Commissioners,regular,legislative/minutes/2025/2025-10-28_commission.md,legislative/raw/min_10282025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_10282025.pdf,commission_meetings.php,9124,county_portal
2025-11-04,Board of Commissioners,regular,legislative/minutes/2025/2025-11-04_commission.md,legislative/raw/min_11042025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11042025.pdf,commission_meetings.php,16669,county_portal
2025-11-18,Board of Commissioners,regular,legislative/minutes/2025/2025-11-18_commission.md,legislative/raw/min_11182025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11182025.pdf,commission_meetings.php,12714,county_portal
2025-11-25,Board of Commissioners,regular,legislative/minutes/2025/2025-11-25_commission.md,legislative/raw/min_11252025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_11252025.pdf,commission_meetings.php,9106,county_portal
2025-12-02,Board of Commissioners,regular,legislative/minutes/2025/2025-12-02_commission.md,legislative/raw/min_12022025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_12022025.pdf,commission_meetings.php,17130,county_portal
2025-12-09,Board of Commissioners,regular,legislative/minutes/2025/2025-12-09_commission.md,legislative/raw/min_12092025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_12092025.pdf,commission_meetings.php,28065,county_portal
2025-12-16,Board of Commissioners,regular,legislative/minutes/2025/2025-12-16_commission.md,legislative/raw/min_12162025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_12162025.pdf,commission_meetings.php,32181,county_portal
2025-12-23,Board of Commissioners,regular,legislative/minutes/2025/2025-12-23_commission.md,legislative/raw/min_12232025.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_12232025.pdf,commission_meetings.php,4408,county_portal
2026-01-06,Board of Commissioners,regular,legislative/minutes/2026/2026-01-06_commission.md,legislative/raw/min_01062026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01062026.pdf,commission_meetings.php,10592,county_portal
2026-01-13,Board of Commissioners,regular,legislative/minutes/2026/2026-01-13_commission.md,legislative/raw/min_01132026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01132026.pdf,commission_meetings.php,5431,county_portal
2026-01-20,Board of Commissioners,regular,legislative/minutes/2026/2026-01-20_commission.md,legislative/raw/min_01202026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01202026.pdf,commission_meetings.php,7919,county_portal
2026-01-27,Board of Commissioners,regular,legislative/minutes/2026/2026-01-27_commission.md,legislative/raw/min_01272026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_01272026.pdf,commission_meetings.php,13821,county_portal
2026-02-03,Board of Commissioners,regular,legislative/minutes/2026/2026-02-03_commission.md,legislative/raw/min_02032026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02032026.pdf,commission_meetings.php,6610,county_portal
2026-02-10,Board of Commissioners,regular,legislative/minutes/2026/2026-02-10_commission.md,legislative/raw/min_02102026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02102026.pdf,commission_meetings.php,6730,county_portal
2026-02-17,Board of Commissioners,regular,legislative/minutes/2026/2026-02-17_commission.md,legislative/raw/min_02172026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02172026.pdf,commission_meetings.php,10638,county_portal
2026-02-24,Board of Commissioners,regular,legislative/minutes/2026/2026-02-24_commission.md,legislative/raw/min_02242026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_02242026.pdf,commission_meetings.php,12006,county_portal
2026-03-03,Board of Commissioners,regular,legislative/minutes/2026/2026-03-03_commission.md,legislative/raw/min_03032026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03032026.pdf,commission_meetings.php,9774,county_portal
2026-03-10,Board of Commissioners,regular,legislative/minutes/2026/2026-03-10_commission.md,legislative/raw/min_03102026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03102026.pdf,commission_meetings.php,13849,county_portal
2026-03-17,Board of Commissioners,regular,legislative/minutes/2026/2026-03-17_commission.md,legislative/raw/min_03172026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03172026.pdf,commission_meetings.php,18411,county_portal
2026-03-24,Board of Commissioners,regular,legislative/minutes/2026/2026-03-24_commission.md,legislative/raw/min_03242026_2.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03242026_2.pdf,commission_meetings.php,17830,county_portal
2026-03-31,Board of Commissioners,regular,legislative/minutes/2026/2026-03-31_commission.md,legislative/raw/min_03312026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_03312026.pdf,commission_meetings.php,9554,county_portal
2026-04-07,Board of Commissioners,regular,legislative/minutes/2026/2026-04-07_commission.md,legislative/raw/min_04072026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04072026.pdf,commission_meetings.php,16701,county_portal
2026-04-14,Board of Commissioners,regular,legislative/minutes/2026/2026-04-14_commission.md,legislative/raw/min_04142026.pdf,https://www.webercountyutah.gov/commission/documents/minutes/min_04142026.pdf,commission_meetings.php,21940,county_portal
