year,election_type,office,contest,precinct_code,precinct_name,candidate,votes
2025,municipal primary,Council,Logan City Council,3LG23:I,3LG23:I,KATIE LEE-KOVEN,46
2025,municipal primary,Council,Logan City Council,3LG23:I,3LG23:I,KRISTI FATUESI,15
2025,municipal primary,Council,Logan City Council,3LG23:I,3LG23:I,MELISSA DAHLE,159
2025,municipal primary,Council,Logan City Council,3LG23:I,3LG23:I,REILLY SAMUEL FATUESI,3
2025,municipal primary,Council,Logan City Council,3LG24:17C1,3LG24:17C1,BRIAN SEAMONS,0
2025,municipal primary,Council,Logan City Council,3LG24:17C1,3LG24:17C1,ERNESTO LOPEZ,0
2025,municipal primary,Council,Logan City Council,3LG24:17C1,3LG24:17C1,GAIL B. YOST,0
2025,municipal primary,Council,Logan City Council,3LG24:17C1,3LG24:17C1,JOSHUA MICHAEL MOLITOR,0
2025,municipal primary,Council,Logan City Council,3LG24:17C1,3LG24:17C1,KATIE LEE-KOVEN,0
2025,municipal primary,Council,Logan City Council,3LG24:17C1,3LG24:17C1,KRISTI FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG24:17C1,3LG24:17C1,MELISSA DAHLE,0
2025,municipal primary,Council,Logan City Council,3LG24:17C1,3LG24:17C1,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG24:17C2,3LG24:17C2,BRIAN SEAMONS,0
2025,municipal primary,Council,Logan City Council,3LG24:17C2,3LG24:17C2,ERNESTO LOPEZ,0
2025,municipal primary,Council,Logan City Council,3LG24:17C2,3LG24:17C2,GAIL B. YOST,0
2025,municipal primary,Council,Logan City Council,3LG24:17C2,3LG24:17C2,JOSHUA MICHAEL MOLITOR,0
2025,municipal primary,Council,Logan City Council,3LG24:17C2,3LG24:17C2,KATIE LEE-KOVEN,0
2025,municipal primary,Council,Logan City Council,3LG24:17C2,3LG24:17C2,KRISTI FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG24:17C2,3LG24:17C2,MELISSA DAHLE,0
2025,municipal primary,Council,Logan City Council,3LG24:17C2,3LG24:17C2,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,BRIAN SEAMONS,0
2025,municipal primary,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,ERNESTO LOPEZ,0
2025,municipal primary,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,GAIL B. YOST,0
2025,municipal primary,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,JOSHUA MICHAEL MOLITOR,0
2025,municipal primary,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,KATIE LEE-KOVEN,0
2025,municipal primary,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,KRISTI FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,MELISSA DAHLE,0
2025,municipal primary,Council,Logan City Council,3LG24:CSD1,3LG24:CSD1,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,BRIAN SEAMONS,8
2025,municipal primary,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,ERNESTO LOPEZ,21
2025,municipal primary,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,GAIL B. YOST,6
2025,municipal primary,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,JOSHUA MICHAEL MOLITOR,2
2025,municipal primary,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,KATIE LEE-KOVEN,23
2025,municipal primary,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,KRISTI FATUESI,4
2025,municipal primary,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,MELISSA DAHLE,17
2025,municipal primary,Council,Logan City Council,3LG24:CSD2,3LG24:CSD2,REILLY SAMUEL FATUESI,0
2025,municipal primary,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,BRIAN SEAMONS,4
2025,municipal primary,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,ERNESTO LOPEZ,11
2025,municipal primary,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,GAIL B. YOST,8
2025,municipal primary,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,JOSHUA MICHAEL MOLITOR,3
2025,municipal primary,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,KATIE LEE-KOVEN,14
2025,municipal primary,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,KRISTI FATUESI,7
2025,municipal primary,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,MELISSA DAHLE,10
2025,municipal primary,Council,Logan City Council,3LG24:CSD3,3LG24:CSD3,REILLY SAMUEL FATUESI,3
2025,municipal primary,Council,Logan City Council,3LG24:I,3LG24:I,BRIAN SEAMONS,40
2025,municipal primary,Council,Logan City Council,3LG24:I,3LG24:I,ERNESTO LOPEZ,48
2025,municipal primary,Council,Logan City Council,3LG24:I,3LG24:I,GAIL B. YOST,21
2025,municipal primary,Council,Logan City Council,3LG24:I,3LG24:I,JOSHUA MICHAEL MOLITOR,10
2025,municipal primary,Council,Logan City Council,3LG24:I,3LG24:I,KATIE LEE-KOVEN,56
2025,municipal primary,Council,Logan City Council,3LG24:I,3LG24:I,KRISTI FATUESI,12
2025,municipal primary,Council,Logan City Council,3LG24:I,3LG24:I,MELISSA DAHLE,83
2025,municipal primary,Council,Logan City Council,3LG24:I,3LG24:I,REILLY SAMUEL FATUESI,3
2025,municipal primary,Council,Logan City Council,3LG25:I,3LG25:I,BRIAN SEAMONS,23
2025,municipal primary,Council,Logan City Council,3LG25:I,3LG25:I,ERNESTO LOPEZ,32
2025,municipal primary,Council,Logan City Council,3LG25:I,3LG25:I,GAIL B. YOST,15
2025,municipal primary,Council,Logan City Council,3LG25:I,3LG25:I,JOSHUA MICHAEL MOLITOR,9
2025,municipal primary,Council,Logan City Council,3LG25:I,3LG25:I,KATIE LEE-KOVEN,26
2025,municipal primary,Council,Logan City Council,3LG25:I,3LG25:I,KRISTI FATUESI,11
2025,municipal primary,Council,Logan City Council,3LG25:I,3LG25:I,MELISSA DAHLE,17
2025,municipal primary,Council,Logan City Council,3LG25:I,3LG25:I,REILLY SAMUEL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG01:I,3LG01:I,ALANNA NAFZIGER,56
2025,municipal primary,Mayor,Logan Mayor,3LG01:I,3LG01:I,JERRITT T. BODRERO,12
2025,municipal primary,Mayor,Logan Mayor,3LG01:I,3LG01:I,LEWIS ROESBERRY,7
2025,municipal primary,Mayor,Logan Mayor,3LG01:I,3LG01:I,MARK A. ANDERSON,154
2025,municipal primary,Mayor,Logan Mayor,3LG01:I,3LG01:I,MATTHEW PAUL FATUESI,4
2025,municipal primary,Mayor,Logan Mayor,3LG02:I,3LG02:I,ALANNA NAFZIGER,43
2025,municipal primary,Mayor,Logan Mayor,3LG02:I,3LG02:I,JERRITT T. BODRERO,5
2025,municipal primary,Mayor,Logan Mayor,3LG02:I,3LG02:I,LEWIS ROESBERRY,5
2025,municipal primary,Mayor,Logan Mayor,3LG02:I,3LG02:I,MARK A. ANDERSON,84
2025,municipal primary,Mayor,Logan Mayor,3LG02:I,3LG02:I,MATTHEW PAUL FATUESI,5
2025,municipal primary,Mayor,Logan Mayor,3LG03:I,3LG03:I,ALANNA NAFZIGER,51
2025,municipal primary,Mayor,Logan Mayor,3LG03:I,3LG03:I,JERRITT T. BODRERO,3
2025,municipal primary,Mayor,Logan Mayor,3LG03:I,3LG03:I,LEWIS ROESBERRY,6
2025,municipal primary,Mayor,Logan Mayor,3LG03:I,3LG03:I,MARK A. ANDERSON,100
2025,municipal primary,Mayor,Logan Mayor,3LG03:I,3LG03:I,MATTHEW PAUL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG04:I,3LG04:I,ALANNA NAFZIGER,49
2025,municipal primary,Mayor,Logan Mayor,3LG04:I,3LG04:I,JERRITT T. BODRERO,15
2025,municipal primary,Mayor,Logan Mayor,3LG04:I,3LG04:I,LEWIS ROESBERRY,17
2025,municipal primary,Mayor,Logan Mayor,3LG04:I,3LG04:I,MARK A. ANDERSON,171
2025,municipal primary,Mayor,Logan Mayor,3LG04:I,3LG04:I,MATTHEW PAUL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG05:I,3LG05:I,ALANNA NAFZIGER,13
2025,municipal primary,Mayor,Logan Mayor,3LG05:I,3LG05:I,JERRITT T. BODRERO,1
2025,municipal primary,Mayor,Logan Mayor,3LG05:I,3LG05:I,LEWIS ROESBERRY,7
2025,municipal primary,Mayor,Logan Mayor,3LG05:I,3LG05:I,MARK A. ANDERSON,44
2025,municipal primary,Mayor,Logan Mayor,3LG05:I,3LG05:I,MATTHEW PAUL FATUESI,2
2025,municipal primary,Mayor,Logan Mayor,3LG06:I,3LG06:I,ALANNA NAFZIGER,10
2025,municipal primary,Mayor,Logan Mayor,3LG06:I,3LG06:I,JERRITT T. BODRERO,3
2025,municipal primary,Mayor,Logan Mayor,3LG06:I,3LG06:I,LEWIS ROESBERRY,2
2025,municipal primary,Mayor,Logan Mayor,3LG06:I,3LG06:I,MARK A. ANDERSON,47
2025,municipal primary,Mayor,Logan Mayor,3LG06:I,3LG06:I,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG07:I,3LG07:I,ALANNA NAFZIGER,73
2025,municipal primary,Mayor,Logan Mayor,3LG07:I,3LG07:I,JERRITT T. BODRERO,3
2025,municipal primary,Mayor,Logan Mayor,3LG07:I,3LG07:I,LEWIS ROESBERRY,3
2025,municipal primary,Mayor,Logan Mayor,3LG07:I,3LG07:I,MARK A. ANDERSON,152
2025,municipal primary,Mayor,Logan Mayor,3LG07:I,3LG07:I,MATTHEW PAUL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG08:I,3LG08:I,ALANNA NAFZIGER,99
2025,municipal primary,Mayor,Logan Mayor,3LG08:I,3LG08:I,JERRITT T. BODRERO,4
2025,municipal primary,Mayor,Logan Mayor,3LG08:I,3LG08:I,LEWIS ROESBERRY,1
2025,municipal primary,Mayor,Logan Mayor,3LG08:I,3LG08:I,MARK A. ANDERSON,203
2025,municipal primary,Mayor,Logan Mayor,3LG08:I,3LG08:I,MATTHEW PAUL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG09:I,3LG09:I,ALANNA NAFZIGER,51
2025,municipal primary,Mayor,Logan Mayor,3LG09:I,3LG09:I,JERRITT T. BODRERO,8
2025,municipal primary,Mayor,Logan Mayor,3LG09:I,3LG09:I,LEWIS ROESBERRY,7
2025,municipal primary,Mayor,Logan Mayor,3LG09:I,3LG09:I,MARK A. ANDERSON,159
2025,municipal primary,Mayor,Logan Mayor,3LG09:I,3LG09:I,MATTHEW PAUL FATUESI,5
2025,municipal primary,Mayor,Logan Mayor,3LG10:I,3LG10:I,ALANNA NAFZIGER,39
2025,municipal primary,Mayor,Logan Mayor,3LG10:I,3LG10:I,JERRITT T. BODRERO,3
2025,municipal primary,Mayor,Logan Mayor,3LG10:I,3LG10:I,LEWIS ROESBERRY,1
2025,municipal primary,Mayor,Logan Mayor,3LG10:I,3LG10:I,MARK A. ANDERSON,95
2025,municipal primary,Mayor,Logan Mayor,3LG10:I,3LG10:I,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG11:I,3LG11:I,ALANNA NAFZIGER,63
2025,municipal primary,Mayor,Logan Mayor,3LG11:I,3LG11:I,JERRITT T. BODRERO,2
2025,municipal primary,Mayor,Logan Mayor,3LG11:I,3LG11:I,LEWIS ROESBERRY,3
2025,municipal primary,Mayor,Logan Mayor,3LG11:I,3LG11:I,MARK A. ANDERSON,159
2025,municipal primary,Mayor,Logan Mayor,3LG11:I,3LG11:I,MATTHEW PAUL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG12:I,3LG12:I,ALANNA NAFZIGER,61
2025,municipal primary,Mayor,Logan Mayor,3LG12:I,3LG12:I,JERRITT T. BODRERO,9
2025,municipal primary,Mayor,Logan Mayor,3LG12:I,3LG12:I,LEWIS ROESBERRY,19
2025,municipal primary,Mayor,Logan Mayor,3LG12:I,3LG12:I,MARK A. ANDERSON,151
2025,municipal primary,Mayor,Logan Mayor,3LG12:I,3LG12:I,MATTHEW PAUL FATUESI,7
2025,municipal primary,Mayor,Logan Mayor,3LG13:I,3LG13:I,ALANNA NAFZIGER,61
2025,municipal primary,Mayor,Logan Mayor,3LG13:I,3LG13:I,JERRITT T. BODRERO,6
2025,municipal primary,Mayor,Logan Mayor,3LG13:I,3LG13:I,LEWIS ROESBERRY,7
2025,municipal primary,Mayor,Logan Mayor,3LG13:I,3LG13:I,MARK A. ANDERSON,59
2025,municipal primary,Mayor,Logan Mayor,3LG13:I,3LG13:I,MATTHEW PAUL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG14:I,3LG14:I,ALANNA NAFZIGER,77
2025,municipal primary,Mayor,Logan Mayor,3LG14:I,3LG14:I,JERRITT T. BODRERO,3
2025,municipal primary,Mayor,Logan Mayor,3LG14:I,3LG14:I,LEWIS ROESBERRY,9
2025,municipal primary,Mayor,Logan Mayor,3LG14:I,3LG14:I,MARK A. ANDERSON,73
2025,municipal primary,Mayor,Logan Mayor,3LG14:I,3LG14:I,MATTHEW PAUL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG15:I,3LG15:I,ALANNA NAFZIGER,34
2025,municipal primary,Mayor,Logan Mayor,3LG15:I,3LG15:I,JERRITT T. BODRERO,8
2025,municipal primary,Mayor,Logan Mayor,3LG15:I,3LG15:I,LEWIS ROESBERRY,14
2025,municipal primary,Mayor,Logan Mayor,3LG15:I,3LG15:I,MARK A. ANDERSON,81
2025,municipal primary,Mayor,Logan Mayor,3LG15:I,3LG15:I,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG16:I,3LG16:I,ALANNA NAFZIGER,92
2025,municipal primary,Mayor,Logan Mayor,3LG16:I,3LG16:I,JERRITT T. BODRERO,4
2025,municipal primary,Mayor,Logan Mayor,3LG16:I,3LG16:I,LEWIS ROESBERRY,15
2025,municipal primary,Mayor,Logan Mayor,3LG16:I,3LG16:I,MARK A. ANDERSON,123
2025,municipal primary,Mayor,Logan Mayor,3LG16:I,3LG16:I,MATTHEW PAUL FATUESI,3
2025,municipal primary,Mayor,Logan Mayor,3LG17:I,3LG17:I,ALANNA NAFZIGER,84
2025,municipal primary,Mayor,Logan Mayor,3LG17:I,3LG17:I,JERRITT T. BODRERO,4
2025,municipal primary,Mayor,Logan Mayor,3LG17:I,3LG17:I,LEWIS ROESBERRY,13
2025,municipal primary,Mayor,Logan Mayor,3LG17:I,3LG17:I,MARK A. ANDERSON,96
2025,municipal primary,Mayor,Logan Mayor,3LG17:I,3LG17:I,MATTHEW PAUL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG18:CSD,3LG18:CSD,ALANNA NAFZIGER,13
2025,municipal primary,Mayor,Logan Mayor,3LG18:CSD,3LG18:CSD,JERRITT T. BODRERO,2
2025,municipal primary,Mayor,Logan Mayor,3LG18:CSD,3LG18:CSD,LEWIS ROESBERRY,0
2025,municipal primary,Mayor,Logan Mayor,3LG18:CSD,3LG18:CSD,MARK A. ANDERSON,14
2025,municipal primary,Mayor,Logan Mayor,3LG18:CSD,3LG18:CSD,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG18:IA,3LG18:IA,ALANNA NAFZIGER,133
2025,municipal primary,Mayor,Logan Mayor,3LG18:IA,3LG18:IA,JERRITT T. BODRERO,13
2025,municipal primary,Mayor,Logan Mayor,3LG18:IA,3LG18:IA,LEWIS ROESBERRY,7
2025,municipal primary,Mayor,Logan Mayor,3LG18:IA,3LG18:IA,MARK A. ANDERSON,171
2025,municipal primary,Mayor,Logan Mayor,3LG18:IA,3LG18:IA,MATTHEW PAUL FATUESI,4
2025,municipal primary,Mayor,Logan Mayor,3LG18:IB,3LG18:IB,ALANNA NAFZIGER,0
2025,municipal primary,Mayor,Logan Mayor,3LG18:IB,3LG18:IB,JERRITT T. BODRERO,0
2025,municipal primary,Mayor,Logan Mayor,3LG18:IB,3LG18:IB,LEWIS ROESBERRY,0
2025,municipal primary,Mayor,Logan Mayor,3LG18:IB,3LG18:IB,MARK A. ANDERSON,0
2025,municipal primary,Mayor,Logan Mayor,3LG18:IB,3LG18:IB,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG19:I,3LG19:I,ALANNA NAFZIGER,102
2025,municipal primary,Mayor,Logan Mayor,3LG19:I,3LG19:I,JERRITT T. BODRERO,2
2025,municipal primary,Mayor,Logan Mayor,3LG19:I,3LG19:I,LEWIS ROESBERRY,7
2025,municipal primary,Mayor,Logan Mayor,3LG19:I,3LG19:I,MARK A. ANDERSON,139
2025,municipal primary,Mayor,Logan Mayor,3LG19:I,3LG19:I,MATTHEW PAUL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG20:I,3LG20:I,ALANNA NAFZIGER,116
2025,municipal primary,Mayor,Logan Mayor,3LG20:I,3LG20:I,JERRITT T. BODRERO,4
2025,municipal primary,Mayor,Logan Mayor,3LG20:I,3LG20:I,LEWIS ROESBERRY,12
2025,municipal primary,Mayor,Logan Mayor,3LG20:I,3LG20:I,MARK A. ANDERSON,303
2025,municipal primary,Mayor,Logan Mayor,3LG20:I,3LG20:I,MATTHEW PAUL FATUESI,3
2025,municipal primary,Mayor,Logan Mayor,3LG21:CSD,3LG21:CSD,ALANNA NAFZIGER,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:CSD,3LG21:CSD,JERRITT T. BODRERO,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:CSD,3LG21:CSD,LEWIS ROESBERRY,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:CSD,3LG21:CSD,MARK A. ANDERSON,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:CSD,3LG21:CSD,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:IA,3LG21:IA,ALANNA NAFZIGER,73
2025,municipal primary,Mayor,Logan Mayor,3LG21:IA,3LG21:IA,JERRITT T. BODRERO,5
2025,municipal primary,Mayor,Logan Mayor,3LG21:IA,3LG21:IA,LEWIS ROESBERRY,10
2025,municipal primary,Mayor,Logan Mayor,3LG21:IA,3LG21:IA,MARK A. ANDERSON,278
2025,municipal primary,Mayor,Logan Mayor,3LG21:IA,3LG21:IA,MATTHEW PAUL FATUESI,2
2025,municipal primary,Mayor,Logan Mayor,3LG21:IB,3LG21:IB,ALANNA NAFZIGER,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:IB,3LG21:IB,JERRITT T. BODRERO,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:IB,3LG21:IB,LEWIS ROESBERRY,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:IB,3LG21:IB,MARK A. ANDERSON,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:IB,3LG21:IB,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:IC,3LG21:IC,ALANNA NAFZIGER,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:IC,3LG21:IC,JERRITT T. BODRERO,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:IC,3LG21:IC,LEWIS ROESBERRY,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:IC,3LG21:IC,MARK A. ANDERSON,0
2025,municipal primary,Mayor,Logan Mayor,3LG21:IC,3LG21:IC,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG22:CSD,3LG22:CSD,ALANNA NAFZIGER,1
2025,municipal primary,Mayor,Logan Mayor,3LG22:CSD,3LG22:CSD,JERRITT T. BODRERO,0
2025,municipal primary,Mayor,Logan Mayor,3LG22:CSD,3LG22:CSD,LEWIS ROESBERRY,0
2025,municipal primary,Mayor,Logan Mayor,3LG22:CSD,3LG22:CSD,MARK A. ANDERSON,14
2025,municipal primary,Mayor,Logan Mayor,3LG22:CSD,3LG22:CSD,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG22:I,3LG22:I,ALANNA NAFZIGER,19
2025,municipal primary,Mayor,Logan Mayor,3LG22:I,3LG22:I,JERRITT T. BODRERO,6
2025,municipal primary,Mayor,Logan Mayor,3LG22:I,3LG22:I,LEWIS ROESBERRY,14
2025,municipal primary,Mayor,Logan Mayor,3LG22:I,3LG22:I,MARK A. ANDERSON,80
2025,municipal primary,Mayor,Logan Mayor,3LG22:I,3LG22:I,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG23:I,3LG23:I,ALANNA NAFZIGER,50
2025,municipal primary,Mayor,Logan Mayor,3LG23:I,3LG23:I,JERRITT T. BODRERO,12
2025,municipal primary,Mayor,Logan Mayor,3LG23:I,3LG23:I,LEWIS ROESBERRY,11
2025,municipal primary,Mayor,Logan Mayor,3LG23:I,3LG23:I,MARK A. ANDERSON,139
2025,municipal primary,Mayor,Logan Mayor,3LG23:I,3LG23:I,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:17C1,3LG24:17C1,ALANNA NAFZIGER,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:17C1,3LG24:17C1,JERRITT T. BODRERO,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:17C1,3LG24:17C1,LEWIS ROESBERRY,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:17C1,3LG24:17C1,MARK A. ANDERSON,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:17C1,3LG24:17C1,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:17C2,3LG24:17C2,ALANNA NAFZIGER,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:17C2,3LG24:17C2,JERRITT T. BODRERO,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:17C2,3LG24:17C2,LEWIS ROESBERRY,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:17C2,3LG24:17C2,MARK A. ANDERSON,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:17C2,3LG24:17C2,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD1,3LG24:CSD1,ALANNA NAFZIGER,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD1,3LG24:CSD1,JERRITT T. BODRERO,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD1,3LG24:CSD1,LEWIS ROESBERRY,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD1,3LG24:CSD1,MARK A. ANDERSON,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD1,3LG24:CSD1,MATTHEW PAUL FATUESI,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD2,3LG24:CSD2,ALANNA NAFZIGER,14
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD2,3LG24:CSD2,JERRITT T. BODRERO,2
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD2,3LG24:CSD2,LEWIS ROESBERRY,0
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD2,3LG24:CSD2,MARK A. ANDERSON,26
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD2,3LG24:CSD2,MATTHEW PAUL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD3,3LG24:CSD3,ALANNA NAFZIGER,12
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD3,3LG24:CSD3,JERRITT T. BODRERO,1
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD3,3LG24:CSD3,LEWIS ROESBERRY,1
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD3,3LG24:CSD3,MARK A. ANDERSON,17
2025,municipal primary,Mayor,Logan Mayor,3LG24:CSD3,3LG24:CSD3,MATTHEW PAUL FATUESI,1
2025,municipal primary,Mayor,Logan Mayor,3LG24:I,3LG24:I,ALANNA NAFZIGER,35
2025,municipal primary,Mayor,Logan Mayor,3LG24:I,3LG24:I,JERRITT T. BODRERO,8
2025,municipal primary,Mayor,Logan Mayor,3LG24:I,3LG24:I,LEWIS ROESBERRY,5
2025,municipal primary,Mayor,Logan Mayor,3LG24:I,3LG24:I,MARK A. ANDERSON,107
2025,municipal primary,Mayor,Logan Mayor,3LG24:I,3LG24:I,MATTHEW PAUL FATUESI,3
2025,municipal primary,Mayor,Logan Mayor,3LG25:I,3LG25:I,ALANNA NAFZIGER,23
2025,municipal primary,Mayor,Logan Mayor,3LG25:I,3LG25:I,JERRITT T. BODRERO,2
2025,municipal primary,Mayor,Logan Mayor,3LG25:I,3LG25:I,LEWIS ROESBERRY,3
2025,municipal primary,Mayor,Logan Mayor,3LG25:I,3LG25:I,MARK A. ANDERSON,44
2025,municipal primary,Mayor,Logan Mayor,3LG25:I,3LG25:I,MATTHEW PAUL FATUESI,2
