video_id,video_url,title,channel_tab,parsed_date,is_meeting,minutes_match,slug
q1YCsFhTrR8,https://www.youtube.com/watch?v=q1YCsFhTrR8,OGDEN CITY Feb 2 2021,videos,,N,,ogden-city-feb-2-2021
rxf0MLPHhgM,https://www.youtube.com/watch?v=rxf0MLPHhgM,OGDEN CITY FEB 4 2020,videos,,N,,ogden-city-feb-4-2020
9DSfGTAOvzs,https://www.youtube.com/watch?v=9DSfGTAOvzs,OGDEN CITY FEB 25 2020,videos,,N,,ogden-city-feb-25-2020
SXxELHoipEs,https://www.youtube.com/watch?v=SXxELHoipEs,OGDEN CITY FEB 18 2020,videos,,N,,ogden-city-feb-18-2020
UU898VyHGcQ,https://www.youtube.com/watch?v=UU898VyHGcQ,OGDEN CITY FEB 12 2020,videos,,N,,ogden-city-feb-12-2020
5IdieiHG5B8,https://www.youtube.com/watch?v=5IdieiHG5B8,OGDEN CITY COUNCIL and RDA OCT 20 2020,videos,,Y,,ogden-city-council-and-rda-oct-20-2020
3E0ktbxDW8k,https://www.youtube.com/watch?v=3E0ktbxDW8k,OGDEN CITY COUNCIL NOV 17 2020,videos,,Y,,ogden-city-council-nov-17-2020
E8ahbLeXC6c,https://www.youtube.com/watch?v=E8ahbLeXC6c,OGDEN CITY COUNCIL NOV 10 2020,videos,,Y,,ogden-city-council-nov-10-2020
cOkCO2KQ6so,https://www.youtube.com/watch?v=cOkCO2KQ6so,OGDEN CITY COUNCIL LIVE STREAM,streams,,Y,,ogden-city-council-live-stream
bIdrNQl5zHs,https://www.youtube.com/watch?v=bIdrNQl5zHs,OGDEN CITY COUNCIL LIVE STREAM,streams,,Y,,ogden-city-council-live-stream
MHOUztSngCc,https://www.youtube.com/watch?v=MHOUztSngCc,OGDEN CITY COUNCIL JAN 5 2021,videos,,Y,,ogden-city-council-jan-5-2021
x5NvcxHjxL4,https://www.youtube.com/watch?v=x5NvcxHjxL4,OGDEN CITY COUNCIL JAN 26 2021,videos,,Y,,ogden-city-council-jan-26-2021
xLFpOmSSvx8,https://www.youtube.com/watch?v=xLFpOmSSvx8,OGDEN CITY COUNCIL JAN 19 2021,videos,,Y,,ogden-city-council-jan-19-2021
RF0ulaY19y0,https://www.youtube.com/watch?v=RF0ulaY19y0,OGDEN CITY COUNCIL JAN 12 2021,videos,,Y,,ogden-city-council-jan-12-2021
ySXc7oXJ-Q4,https://www.youtube.com/watch?v=ySXc7oXJ-Q4,OGDEN CITY COUNCIL DEC 8 2020,videos,,Y,,ogden-city-council-dec-8-2020
Y5XcE6iRqk8,https://www.youtube.com/watch?v=Y5XcE6iRqk8,OGDEN CITY COUNCIL DEC 15 2020,videos,,Y,,ogden-city-council-dec-15-2020
o9-G_PdMR5s,https://www.youtube.com/watch?v=o9-G_PdMR5s,OGDEN CITY COUNCIL DEC 1 2020,videos,,Y,,ogden-city-council-dec-1-2020
mjFFnyVaKyo,https://www.youtube.com/watch?v=mjFFnyVaKyo,OGDEN CITY AUG 28 2018,videos,,N,,ogden-city-aug-28-2018
VM0Nwh71qyg,https://www.youtube.com/watch?v=VM0Nwh71qyg,OGDEN CITY AUG 27 2019,videos,,N,,ogden-city-aug-27-2019
Wjndb3YeG_w,https://www.youtube.com/watch?v=Wjndb3YeG_w,OGDEN CITY AUG 21 2018,videos,,N,,ogden-city-aug-21-2018
luWGam9isKQ,https://www.youtube.com/watch?v=luWGam9isKQ,OGDEN CITY AUG 20 2019,videos,,N,,ogden-city-aug-20-2019
7x4W54IkiD0,https://www.youtube.com/watch?v=7x4W54IkiD0,OGDEN CITY AUG 14 2018,videos,,N,,ogden-city-aug-14-2018
ilZ67u5bmh4,https://www.youtube.com/watch?v=ilZ67u5bmh4,OGDEN CITY APR 9 2019,videos,,N,,ogden-city-apr-9-2019
DKVk67UojAI,https://www.youtube.com/watch?v=DKVk67UojAI,OGDEN CITY APR 17 2017,videos,,N,,ogden-city-apr-17-2017
nqQzlwGy6Og,https://www.youtube.com/watch?v=nqQzlwGy6Og,OGDEN CITY 07 July 2020,videos,,N,,ogden-city-07-july-2020
bdXLu1KjC4A,https://www.youtube.com/watch?v=bdXLu1KjC4A,Newly sworn Council members make remarks,videos,,Y,,newly-sworn-council-members-make-remarks
YXoYz96Acog,https://www.youtube.com/watch?v=YXoYz96Acog,Neighbor-Up Grant Program - Garden Party,videos,,N,,neighbor-up-grant-program-garden-party
hJXHInB3H5M,https://www.youtube.com/watch?v=hJXHInB3H5M,Neighbor Up Grant Video - Block Party,videos,,N,,neighbor-up-grant-video-block-party
giRguVzMR0A,https://www.youtube.com/watch?v=giRguVzMR0A,Neighbor Up Event - Fowler,videos,,N,,neighbor-up-event-fowler
Y3mvq5AlnLA,https://www.youtube.com/watch?v=Y3mvq5AlnLA,Neighbor Up - Oak Den Block Party,videos,,N,,neighbor-up-oak-den-block-party
c-25PCLHfXQ,https://www.youtube.com/watch?v=c-25PCLHfXQ,Neighbor Up - Mount Lewis Park Block Party,videos,,N,,neighbor-up-mount-lewis-park-block-party
X4zih_8-h7w,https://www.youtube.com/watch?v=X4zih_8-h7w,Idle-Free Week in Ogden,videos,,N,,idle-free-week-in-ogden
1i_kMqBOjlo,https://www.youtube.com/watch?v=1i_kMqBOjlo,Idle-Free Week 2017,videos,,N,,idle-free-week-2017
HYujZ71AFCs,https://www.youtube.com/watch?v=HYujZ71AFCs,Idle Free Week Video 2018,videos,,N,,idle-free-week-video-2018
P5tolAsc9OU,https://www.youtube.com/watch?v=P5tolAsc9OU,Idle Free Week 2015,videos,,N,,idle-free-week-2015
xWu82lG6EOE,https://www.youtube.com/watch?v=xWu82lG6EOE,"How to ride GREENbikes in Ogden, safely!",videos,,N,,how-to-ride-greenbikes-in-ogden-safely
h-SfliuHp6E,https://www.youtube.com/watch?v=h-SfliuHp6E,How the proposed tax increase would affect your taxes,videos,,N,,how-the-proposed-tax-increase-would-affect-your-taxes
czAsmuCp2Wc,https://www.youtube.com/watch?v=czAsmuCp2Wc,Homeless Youth Awareness,videos,,N,,homeless-youth-awareness
YcXnnM0DJMQ,https://www.youtube.com/watch?v=YcXnnM0DJMQ,Homeless Advocates in Ogden City,videos,,N,,homeless-advocates-in-ogden-city
OEJrvypsuTo,https://www.youtube.com/watch?v=OEJrvypsuTo,Four ways to be Idle-Free,videos,,N,,four-ways-to-be-idle-free
UnRASftCeBU,https://www.youtube.com/watch?v=UnRASftCeBU,Fiscal Year 2020 Budget Update,videos,,N,,fiscal-year-2020-budget-update
gzkRnUr4bxo,https://www.youtube.com/watch?v=gzkRnUr4bxo,Demolition by Neglect Ordinance,videos,,N,,demolition-by-neglect-ordinance
Vk-hjBk93Ik,https://www.youtube.com/watch?v=Vk-hjBk93Ik,Damian Lillard presented with the Compass Award from the Ogden City Council,videos,,Y,,damian-lillard-presented-with-the-compass-award-from-the-ogd
mcQva03IYE8,https://www.youtube.com/watch?v=mcQva03IYE8,Community Planning Month - Neighborhood Revitalization,videos,,N,,community-planning-month-neighborhood-revitalization
vv8finjTtc8,https://www.youtube.com/watch?v=vv8finjTtc8,Community Planning Month - Downtown Housing,videos,,N,,community-planning-month-downtown-housing
Kp8poF8R8O0,https://www.youtube.com/watch?v=Kp8poF8R8O0,Community Planning Month,videos,,N,,community-planning-month
SGhrVJRDnRY,https://www.youtube.com/watch?v=SGhrVJRDnRY,College Town Abernathy,videos,,N,,college-town-abernathy
7kZNmfQWJ6I,https://www.youtube.com/watch?v=7kZNmfQWJ6I,Building a Budget that Builds Our Community,videos,,N,,building-a-budget-that-builds-our-community
QQGKZxxu2K0,https://www.youtube.com/watch?v=QQGKZxxu2K0,Attainable Housing in Ogden - Community Planning Month,videos,,N,,attainable-housing-in-ogden-community-planning-month
MVHw6Mh56Yk,https://www.youtube.com/watch?v=MVHw6Mh56Yk,A message from the Council regarding water conservation,videos,,Y,,a-message-from-the-council-regarding-water-conservation
UsxqWfpRKUE,https://www.youtube.com/watch?v=UsxqWfpRKUE,2024 Year in Review - Ogden City Council,videos,,Y,,2024-year-in-review-ogden-city-council
aqLI5B3lvJc,https://www.youtube.com/watch?v=aqLI5B3lvJc,2023 Year in Review - Ogden City Council,videos,,Y,,2023-year-in-review-ogden-city-council
g_sR3u70JK0,https://www.youtube.com/watch?v=g_sR3u70JK0,2022 Year in Review - Ogden City Council,videos,,Y,,2022-year-in-review-ogden-city-council
zd1AIrA0YYc,https://www.youtube.com/watch?v=zd1AIrA0YYc,2021 Year in Review for the Ogden City Council,videos,,Y,,2021-year-in-review-for-the-ogden-city-council
r_GNMK2fhCE,https://www.youtube.com/watch?v=r_GNMK2fhCE,2018-2019 Budget Update - RDA Proposed Budget,videos,,Y,,2018-2019-budget-update-rda-proposed-budget
44eiqtotyvg,https://www.youtube.com/watch?v=44eiqtotyvg,2018-2019 Budget Update - Public Services,videos,,N,,2018-2019-budget-update-public-services
bL90JmmNSCE,https://www.youtube.com/watch?v=bL90JmmNSCE,2018-2019 Budget Update - Proposed Budget has been received,videos,,N,,2018-2019-budget-update-proposed-budget-has-been-received
aKlbgbPtgkU,https://www.youtube.com/watch?v=aKlbgbPtgkU,2018-2019 Budget Update - Projected Revenues,videos,,N,,2018-2019-budget-update-projected-revenues
am_iU9oJPVo,https://www.youtube.com/watch?v=am_iU9oJPVo,2018-2019 Budget Update - Police Department,videos,,N,,2018-2019-budget-update-police-department
Dxi90FffALU,https://www.youtube.com/watch?v=Dxi90FffALU,2018-2019 Budget Update - Ogden Fire Department,videos,,N,,2018-2019-budget-update-ogden-fire-department
cFqa-HBXab0,https://www.youtube.com/watch?v=cFqa-HBXab0,2018-2019 Budget Update - Management Services,videos,,N,,2018-2019-budget-update-management-services
2nV7NJU0dGU,https://www.youtube.com/watch?v=2nV7NJU0dGU,2018-2019 Budget Update - Community and Economic Development,videos,,N,,2018-2019-budget-update-community-and-economic-development
FTlenGCwYbQ,https://www.youtube.com/watch?v=FTlenGCwYbQ,2018-2019 Budget Update - Certified Tax Rate,videos,,N,,2018-2019-budget-update-certified-tax-rate
5QmeEq1u5MM,https://www.youtube.com/watch?v=5QmeEq1u5MM,2018-2019 Budget Update - Capital Improvement Projects,videos,,N,,2018-2019-budget-update-capital-improvement-projects
Pe6KbzBtVTs,https://www.youtube.com/watch?v=Pe6KbzBtVTs,2016 Year-in-Review,videos,,N,,2016-year-in-review
Qs8rUGle2lU,https://www.youtube.com/watch?v=Qs8rUGle2lU,2014 City Council Year In Review,videos,,Y,,2014-city-council-year-in-review
GvMPrN6XvLE,https://www.youtube.com/watch?v=GvMPrN6XvLE,#TreatYoSelfForMeg,videos,,N,,treatyoselfformeg
