year,election_type,contest,jurisdiction_slug,office,district,seats,candidate,party,votes,rank_in_contest,n_precincts,suppressed,source_file
2007,municipal primary,RIVERTON CITY COUNCIL #5,riverton,Council,,,RANDY BRINKERHOFF,,95,2,6,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,RIVERTON CITY COUNCIL #1,riverton,Council,,,DERRICK R BROOKS,,88,3,7,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,RIVERTON CITY COUNCIL #5,riverton,Council,,,BRENT C. RICHARDS,,72,3,6,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,RIVERTON CITY COUNCIL #1,riverton,Council,,,JON BURRIDGE,,4,4,7,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,RIVERTON CITY COUNCIL #5,riverton,Council,,,JULIE ANNE AHLSTROM,,45,4,6,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY COUNCIL #4,slc,Council,,,NANCY SAXTON,,1086,1,25,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY COUNCIL #6,slc,Council,,,ROGER J. MCCONKIE,,2551,1,28,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY COUNCIL #4,slc,Council,,,LUKE GARROTT,,963,2,25,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY COUNCIL #6,slc,Council,,,J T MARTIN,,1995,2,28,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY COUNCIL #4,slc,Council,,,BRIAN DOUGHTY,,414,3,25,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY COUNCIL #6,slc,Council,,,ELLEN REDDICK,,1767,3,28,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY COUNCIL #4,slc,Council,,,CAROL GOODE,,236,4,25,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY COUNCIL #6,slc,Council,,,WILLIAM HUCKINS,,84,4,28,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY COUNCIL #4,slc,Council,,,JACK LAWRENCE GRAY,,78,5,25,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY MAYOR,slc,Mayor,,,RALPH BECKER,,10900,1,167,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY MAYOR,slc,Mayor,,,DAVE BUHLER,,7831,2,167,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY MAYOR,slc,Mayor,,,JENNY WILSON,,6644,3,167,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY MAYOR,slc,Mayor,,,KEITH S CHRISTENSEN,,2407,4,167,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY MAYOR,slc,Mayor,,,J.P. HUGHES,,394,5,167,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY MAYOR,slc,Mayor,,,JOHN M. RENTERIA,,53,6,167,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY MAYOR,slc,Mayor,,,QUINN CADY MCDONOUGH,,44,7,167,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY MAYOR,slc,Mayor,,,RAINER HUCK,,38,8,167,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,SALT LAKE CITY MAYOR,slc,Mayor,,,ROBERT 'LOT' MUSCHECK,,14,9,167,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST JORDAN CITY COUNCIL #2,west_jordan,Council,,,ROB BENNETT,,265,1,18,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST JORDAN CITY COUNCIL #3,west_jordan,Council,,,BEN SOUTHWORTH,,339,1,18,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST JORDAN CITY COUNCIL #4,west_jordan,Council,,,CLIVE M. KILLPACK,,270,1,18,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST JORDAN CITY COUNCIL #2,west_jordan,Council,,,JIM LEMS,,228,2,18,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST JORDAN CITY COUNCIL #3,west_jordan,Council,,,MIKE KELLERMEYER,,177,2,18,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST JORDAN CITY COUNCIL #4,west_jordan,Council,,,LYLE C. SUMMERS,,225,2,18,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST JORDAN CITY COUNCIL #2,west_jordan,Council,,,JOEY R. FOOTE,,143,3,18,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST JORDAN CITY COUNCIL #3,west_jordan,Council,,,LESLIE J. ASHTON,,116,3,18,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST JORDAN CITY COUNCIL #4,west_jordan,Council,,,JOHN WINN,,135,3,18,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST JORDAN CITY COUNCIL #2,west_jordan,Council,,,SHERRIN PELTON,,117,4,18,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST JORDAN CITY COUNCIL #4,west_jordan,Council,,,AARON THOMPSON,,79,4,18,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL AT LRG,west_valley,Council,,,COREY LYNN RUSHTON,,1556,1,77,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL #1,west_valley,Council,,,CAROLYNN BURT,,362,1,16,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL #3,west_valley,Council,,,RUSSEL K. BROOKS,,749,1,20,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL AT LRG,west_valley,Council,,,JACK B MATHESON,,836,2,77,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL #1,west_valley,Council,,,ADAM CALVIN LEFFLER,,168,2,16,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL #3,west_valley,Council,,,CLINT CHILD,,292,2,20,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL AT LRG,west_valley,Council,,,SCOTT SPENDLOVE,,204,3,77,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL #1,west_valley,Council,,,CHRISTOPHER J. GILLI,,89,3,16,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL #3,west_valley,Council,,,FRANK V. PEDROZA,,90,3,20,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL AT LRG,west_valley,Council,,,CHARLES SIPES,,196,4,77,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL AT LRG,west_valley,Council,,,MARIO CISNEROS,,189,5,77,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL AT LRG,west_valley,Council,,,STEVEN F SHAMY SR.,,69,6,77,false,2007-09-11-municipal-primary-sovc.xls
2007,municipal primary,WEST VALLEY CITY COUNCIL AT LRG,west_valley,Council,,,DESTIN M. WEST,,56,7,77,false,2007-09-11-municipal-primary-sovc.xls
2009,municipal general,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,ALAN JACKSON,,809,1,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,NOELL NELSON,,713,2,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,BILL MAXWELL,,629,3,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,NANCY LORD,,621,4,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,BLUFFDALE CITY COUNCIL AT LARGE,bluffdale,Council,At-Large,,Write-In,,11,5,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,BLUFFDALE CITY MAYOR,bluffdale,Mayor,,,DERK P. TIMOTHY,,812,1,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,BLUFFDALE CITY MAYOR,bluffdale,Mayor,,,KIM E. FULLER,,600,2,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,BLUFFDALE CITY MAYOR,bluffdale,Mayor,,,Write-In,,11,3,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,COTTONWOOD HEIGHTS COUNCIL 3,cottonwood_heights,Council,3,,NICOLE OMER,,549,1,11,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,COTTONWOOD HEIGHTS COUNCIL 3,cottonwood_heights,Council,3,,DON J. ANTCZAK,,544,2,11,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,COTTONWOOD HEIGHTS COUNCIL 3,cottonwood_heights,Council,3,,Write-In,,5,3,11,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,COTTONWOOD HEIGHTS COUNCIL 4,cottonwood_heights,Council,4,,TEE W. TYLER,,642,1,9,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,COTTONWOOD HEIGHTS COUNCIL 4,cottonwood_heights,Council,4,,Write-In,,187,2,9,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,COTTONWOOD HEIGHTS COUNCIL 4,cottonwood_heights,Council,4,,BOB WARNICK,,58,3,9,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,COTTONWOOD HEIGHTS MAYOR,cottonwood_heights,Mayor,,,"KELVYN H. CULLIMORE, JR",,2852,1,38,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,COTTONWOOD HEIGHTS MAYOR,cottonwood_heights,Mayor,,,Write-In,,235,2,38,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,WILLIAM E. RAPPLEYE,,1884,1,33,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,JEFF STENQUIST,,1838,2,33,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,GREGORY POWERS,,1452,3,33,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,PAUL EDWARDS,,1379,4,33,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,DRAPER CITY COUNCIL AT LARGE,draper,Council,At-Large,,Write-In,,43,5,33,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,DRAPER CITY MAYOR,draper,Mayor,,,DARRELL H. SMITH,,2531,1,33,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,DRAPER CITY MAYOR,draper,Mayor,,,BILL COLBERT,,978,2,33,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,DRAPER CITY MAYOR,draper,Mayor,,,Write-In,,26,3,33,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,MICK SHANNON,,1559,1,13,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,CRAIG B. TISCHNER,,1158,2,13,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,MICHELLE FACER BAGULEY,,1104,3,13,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,JERRY W WALKER,,830,4,13,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HERRIMAN CITY COUNCIL AT LARGE,herriman,Council,At-Large,,Write-In,,30,5,13,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HERRIMAN CITY MAYOR,herriman,Mayor,,,JOSH MILLS,,1332,1,13,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HERRIMAN CITY MAYOR,herriman,Mayor,,,J. LYNN CRANE,,1172,2,13,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HERRIMAN CITY MAYOR,herriman,Mayor,,,Write-In,,5,3,13,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HOLLADAY CITY COUNCIL DIST 1,holladay,Council,,,SABRINA R. PETERSEN,,671,1,5,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HOLLADAY CITY COUNCIL DIST 3,holladay,Council,,,PAT PIGNANELLI,,564,1,5,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HOLLADAY CITY COUNCIL DIST 1,holladay,Council,,,CAROL SCOTT,,530,2,5,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HOLLADAY CITY COUNCIL DIST 3,holladay,Council,,,STEVE FOTHERINGHAM,,516,2,5,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HOLLADAY CITY COUNCIL DIST 1,holladay,Council,,,Write-In,,7,3,5,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HOLLADAY CITY COUNCIL DIST 3,holladay,Council,,,Write-In,,2,3,5,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HOLLADAY MAYOR,holladay,Mayor,,,DENNIS R. WEBB,,3546,1,30,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HOLLADAY MAYOR,holladay,Mayor,,,E. BARRY TOPHAM,,2489,2,30,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,HOLLADAY MAYOR,holladay,Mayor,,,Write-In,,22,3,30,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MIDVALE CITY COUNCIL DISTRICT 4,midvale,Council,4,,WAYNE SHARP,,496,1,4,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MIDVALE CITY COUNCIL DISTRICT 4,midvale,Council,4,,Write-In,,14,2,4,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MIDVALE CITY COUNCIL DISTRICT 5,midvale,Council,5,,COLLEEN COSTELLO,,376,1,5,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MIDVALE CITY COUNCIL DISTRICT 5,midvale,Council,5,,Write-In,,31,2,5,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MIDVALE MAYOR,midvale,Mayor,,,JOANN B. SEGHINI,,1639,1,24,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MIDVALE MAYOR,midvale,Mayor,,,LYNN FUELLING,,827,2,24,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MIDVALE MAYOR,midvale,Mayor,,,Write-In,,13,3,24,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MURRAY CITY COUNCIL DISTRICT 2,murray,Council,2,,DARREN V. STAM,,1170,1,9,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MURRAY CITY COUNCIL DISTRICT 2,murray,Council,2,,GARY O. MERRILL,,498,2,9,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MURRAY CITY COUNCIL DISTRICT 2,murray,Council,2,,Write-In,,9,3,9,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MURRAY CITY COUNCIL DISTRICT 4,murray,Council,4,,JARED A. SHAVER,,774,1,11,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MURRAY CITY COUNCIL DISTRICT 4,murray,Council,4,,ROBERT ORRIGONI,,574,2,11,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MURRAY CITY COUNCIL DISTRICT 4,murray,Council,4,,Write-In,,4,3,11,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MURRAY CITY MAYOR,murray,Mayor,,,DANIEL C. SNARR,,3983,1,50,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MURRAY CITY MAYOR,murray,Mayor,,,KRISTA K. DUNN,,3344,2,50,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,MURRAY CITY MAYOR,murray,Mayor,,,Write-In,,31,3,50,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,RIVERTON CITY COUNCIL DIST 3,riverton,Council,,,TRACY C. THAXTON,,424,1,4,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,RIVERTON CITY COUNCIL DIST 4,riverton,Council,,,AL LEAVITT,,744,1,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,RIVERTON CITY COUNCIL DIST 3,riverton,Council,,,MARK C. MILLS,,257,2,4,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,RIVERTON CITY COUNCIL DIST 4,riverton,Council,,,Write-In,,19,2,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,RIVERTON CITY COUNCIL DIST 3,riverton,Council,,,Write-In,,0,3,4,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,RIVERTON CITY MAYOR,riverton,Mayor,,,BILL APPLEGARTH,,3041,1,28,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,RIVERTON CITY MAYOR,riverton,Mayor,,,WILLIAM MARK NEWMAN,,717,2,28,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,RIVERTON CITY MAYOR,riverton,Mayor,,,Write-In,,11,3,28,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SANDY CITY COUNCIL DISTRICT 1,sandy,Council,1,,SCOTT COWDELL,,1947,1,23,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SANDY CITY COUNCIL DISTRICT 1,sandy,Council,1,,Write-In,,95,2,23,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SANDY CITY COUNCIL DISTRICT 3,sandy,Council,3,,BRYANT F. ANDERSON,,2232,1,25,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SANDY CITY COUNCIL DISTRICT 3,sandy,Council,3,,Write-In,,67,2,25,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SANDY CITY COUNCIL AT LARGE,sandy,Council,At-Large,,STEPHEN P. SMITH,,5894,1,89,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SANDY CITY COUNCIL AT LARGE,sandy,Council,At-Large,,DAVID KINGSBURY,,2969,2,89,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SANDY CITY COUNCIL AT LARGE,sandy,Council,At-Large,,Write-In,,87,3,89,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SANDY MAYOR,sandy,Mayor,,,TOM DOLAN,,5473,1,89,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SANDY MAYOR,sandy,Mayor,,,DAVE PERRY,,4027,2,89,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SANDY MAYOR,sandy,Mayor,,,Write-In,,61,3,89,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SALT LAKE CITY COUNCIL DIST 1,slc,Council,,,CARLTON CHRISTENSEN,,1459,1,16,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,STAN PENFOLD,,2564,1,29,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SALT LAKE CITY COUNCIL DIST 5,slc,Council,,,JILL REMINGTON LOVE,,2259,1,25,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SALT LAKE CITY COUNCIL DIST 7,slc,Council,,,SOREN DAHL SIMONSEN,,1948,1,30,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SALT LAKE CITY COUNCIL DIST 1,slc,Council,,,LESLIE REYNOLDS-BENNS,,731,2,16,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,PHIL CARROLL,,2310,2,29,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SALT LAKE CITY COUNCIL DIST 5,slc,Council,,,Write-In,,124,2,25,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SALT LAKE CITY COUNCIL DIST 7,slc,Council,,,LISA RAMSEY ADAMS,,1935,2,30,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SALT LAKE CITY COUNCIL DIST 1,slc,Council,,,Write-In,,13,3,16,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SALT LAKE CITY COUNCIL DIST 3,slc,Council,,,Write-In,,16,3,29,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SALT LAKE CITY COUNCIL DIST 7,slc,Council,,,Write-In,,11,3,30,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH JORDAN COUNCIL DISTRICT 3,south_jordan,Council,3,,BRIAN C. BUTTERS,,693,1,9,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH JORDAN COUNCIL DISTRICT 3,south_jordan,Council,3,,JOSEPH ROSS,,452,2,9,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH JORDAN COUNCIL DISTRICT 3,south_jordan,Council,3,,Write-In,,0,3,9,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH JORDAN COUNCIL DISTRICT 5,south_jordan,Council,5,,LARRY SHORT,,614,1,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH JORDAN COUNCIL DISTRICT 5,south_jordan,Council,5,,JOHN C. HEATH,,381,2,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH JORDAN COUNCIL DISTRICT 5,south_jordan,Council,5,,Write-In,,1,3,6,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH JORDAN CITY MAYOR,south_jordan,Mayor,,,W. KENT MONEY,,3219,1,41,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH JORDAN CITY MAYOR,south_jordan,Mayor,,,AARON V. OSMOND,,2669,2,41,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH JORDAN CITY MAYOR,south_jordan,Mayor,,,Write-In,,13,3,41,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH SALT LAKE COUNCIL DIST 2,south_salt_lake,Council,,,BOYD L. MARSHALL,,169,1,2,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH SALT LAKE COUNCIL DIS 3,south_salt_lake,Council,,,JOHN B. WEAVER,,232,1,3,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH SALT LAKE COUNCIL DIST 2,south_salt_lake,Council,,,NICK GOSDIS,,123,2,2,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH SALT LAKE COUNCIL DIS 3,south_salt_lake,Council,,,LINDA L. TURKOVICH,,193,2,3,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH SALT LAKE COUNCIL DIST 2,south_salt_lake,Council,,,Write-In,,3,3,2,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH SALT LAKE COUNCIL DIS 3,south_salt_lake,Council,,,Write-In,,0,3,3,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH SALTLAKE COUNCIL AT LARGE,south_salt_lake,Council,At-Large,,CASEY R. FITTS,,1151,1,15,false,2009-11-03-municipal-general-sovc.xls
2009,municipal general,SOUTH SALTLAKE COUNCIL AT LARGE,south_salt_lake,Council,At-Large,,MATTHEW DUNN PITTS,,816,2,15,false,2009-11-03-municipal-general-sovc.xls
