year,election_date,election_type,source_file,sheet,contest,candidate,parsed_sum,certified_total,delta,suppressed_cells,status
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Jordan School District # 6,DAVID T. JUDD NP,4248,4248,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Jordan School District # 6,LYNETTE PHILLIPS NP,4374,4374,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Jordan School District # 7,RANDY BRINKERHOFF NP,6126,6126,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Jordan School District # 7,MITZI BODILY NP,3002,3002,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Murray School District # 2,DARRELL L. PEHRSON NP,1667,1667,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Murray School District # 3,G. LLOYD NAYLOR NP,1178,1178,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Murray School District # 4,LAURA S. BAKER NP,1422,1422,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Salt Lake City School # 3,KAREN G. DERRICK NP,3384,3384,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Salt Lake City School # 3,DOUGLAS NELSON NP,4074,4074,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Salt Lake City School # 4,JOEL K. BRISCOE NP,1810,1810,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Salt Lake City School # 4,JOHN DE JONG NP,2507,2507,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Salt Lake City School # 6,JIM MCREA NP,3825,3825,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Salt Lake City School # 6,LAUREL HEATH YOUNG NP,4526,4526,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Township EMIGRATION,JOHN SHINNERS NP,285,285,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Township EMIGRATION,JAMES E. KARKUT,96,96,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Township COPPERTON,AFTON BRAY BABECKI NP,61,61,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Township COPPERTON,HARVEY SEAL NP,139,139,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Bench,YES,142310,142310,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Bench,NO,41089,41089,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Billings,YES,143345,143345,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Billings,NO,40508,40508,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Davis,YES,138945,138945,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Davis,NO,42223,42223,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Greenwood,YES,143862,143862,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Greenwood,NO,38945,38945,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Jackson,YES,139935,139935,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Jackson,NO,41311,41311,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Orme,YES,140064,140064,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Orme,NO,41551,41551,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Bohling,YES,141273,141273,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Bohling,NO,40977,40977,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Brian,YES,137499,137499,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Brian,NO,44987,44987,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Burton,YES,140402,140402,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Burton,NO,40425,40425,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Fuchs,YES,136281,136281,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Fuchs,NO,43894,43894,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Iwasaki,YES,141452,141452,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Iwasaki,NO,38574,38574,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Lindberg,YES,132075,132075,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Lindberg,NO,47478,47478,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Maughan,YES,136146,136146,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Maughan,NO,43133,43133,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Medley,YES,141619,141619,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Medley,NO,38720,38720,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Noel,YES,140264,140264,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Noel,NO,39355,39355,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Reese,YES,141888,141888,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Reese,NO,38986,38986,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Young,YES,91215,91215,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Young,NO,99234,99234,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Valdez,YES,140323,140323,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Valdez,NO,43808,43808,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Acomb,YES,34307,34307,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Acomb,NO,9780,9780,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Adamson,YES,34752,34752,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Adamson,NO,8833,8833,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Graves-Robertson,YES,34739,34739,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Graves-Robertson,NO,9100,9100,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Rigby,YES,35274,35274,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Retention-Rigby,NO,8833,8833,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #1,FOR,102459,102459,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #1,AGAINST,52816,52816,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #2,FOR,150900,150900,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #2,AGAINST,53376,53376,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #3,FOR,143143,143143,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #3,AGAINST,55979,55979,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #4,FOR,161230,161230,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #4,AGAINST,42207,42207,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #5,FOR,132185,132185,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #5,AGAINST,63922,63922,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #6,FOR,80616,80616,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,Constitutional Amendment #6,AGAINST,117819,117819,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,State Initiative #1,FOR,89708,89708,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,State Initiative #1,AGAINST,125219,125219,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,County Proposition Number 1,For the Issuance of the Bonds,120096,120096,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,County Proposition Number 1,Against the Issuance of the Bonds,75583,75583,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,County Proposition Number 2,For the Issuance of the Bonds,129266,129266,0,0,exact
2002,2002-11-05,general,2002-11-05-general-canvass.xls,2002 CANV,County Proposition Number 2,Against the Issuance of the Bonds,80075,80075,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,State Senate District 1,FRED J. FIFE III,345,345,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,State Senate District 1,PASA TUKUAFU,283,283,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,US Representative District 2,TIM BRIDGEWATER,11439,11439,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,US Representative District 2,JOHN SWALLOW,13405,13405,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,US Representative District 3,CHRIS CANNON,9056,9056,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,US Representative District 3,MATT THROCKMORTON,6207,6207,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Governor and Lt Governor,"JON M. HUNTSMAN, JR. & GARY R. HERBERT",29872,29872,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Governor and Lt Governor,NOLAN E. KARRAS & ENID GREENE,13174,13174,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,State Representative District 52,DAVE HOGUE,1174,1174,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,State Representative District 52,GEORGE HOLLING,886,886,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Granite School District 1,LYNN DAVIDSON,1537,1537,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Granite School District 1,ROD VOGEL,538,538,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Granite School District 1,CAROLE E. CANNON,1733,1733,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Granite School District 2,CONNIE L. ANDERSON,701,701,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Granite School District 2,PATRICIA (PATTY) G. SANDSTROM,814,814,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Granite School District 2,PATRICK TREGEAGLE,743,743,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Granite School District 4,MICHAEL SMITH,500,500,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Granite School District 4,SCOTT K. FAUSETT,324,324,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Granite School District 4,SARAH R. MEIER,893,893,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Jordan School District 4,SHERRIL H. TAYLOR,707,707,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Jordan School District 4,GREG LLOYD,908,908,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Jordan School District 4,BRIGHAM S. LATIMER,473,473,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Jordan School District 4,"ERNEST ""ERNIE"" NIELSEN",240,240,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Jordan School District 5,DREW CHAMBERLAIN,359,359,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Jordan School District 5,J. DALE CHRISTENSEN,1363,1363,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Jordan School District 5,DARRELL J. ROBINSON,557,557,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Salt Lake City School District 1,CLIFFORD W. HIGBEE,409,409,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Salt Lake City School District 1,TODD A. CUMMINGS,319,319,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Salt Lake City School District 1,KELLI P. DICKERSON,108,108,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Salt Lake City School District 2,MICHAEL R. WEILER,86,86,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Salt Lake City School District 2,EDIE TRIMMER,102,102,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Salt Lake City School District 2,ALAMA ULUAVE,212,212,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Salt Lake City School District 2,J. MICHAEL CLARA,164,164,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Salt Lake City School District 5,JANICE W. CLEMMER,220,220,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Salt Lake City School District 5,D. SHANE SADLER,109,109,0,0,exact
2004,2004-06-22,primary,2004-06-22-primary-canvass.xls,04PriCan,Salt Lake City School District 5,HEATHER BENNETT,561,561,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Straight Party,DEMOCRATIC D,58040,58040,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Straight Party,REPUBLICAN R,61010,61010,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Straight Party,CONSTITUTION C,529,529,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Straight Party,GREEN G,463,463,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Straight Party,LIBERTARIAN L,656,656,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Straight Party,PERSONAL CHOICE P,14190,14190,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,JOHN F. KERRY & JOHN EDWARDS,135949,135949,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,GEORGE W. BUSH & DICK CHENEY,215728,215728,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,MICHAEL ANTHONY PEROUTKA C & CHUCK BALDWIN,2199,2199,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,MICHAEL BADNARIK L & RICHARD V. CAMPAGNA,1563,1563,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,CHARLES JAY P & MARILYN CHAMBERS TAYLOR,456,456,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,JAMES HARRIS S & MARGARET TROWE,190,190,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,RALPH NADER U & PETER MIGUEL CAMEJO,6025,6025,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,LAWSON MITCHELL BONE (WRITE-IN),0,0,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,WALT BROWN (WRITE-IN),0,0,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,DAVID COBB (WRITE-IN),26,26,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,ROBERT EDWARD HAINES (WRITE-IN),0,0,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,JACKIE HAYWARD (WRITE-IN),0,0,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,KEITH RUSSELL JUDD (WRITE-IN),0,0,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,JOHN JOSEPH KENNEDY (WRITE-IN),0,0,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,DAVID DALE LARSON (WRITE-IN),0,0,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,JOE SCHRINER (WRITE-IN),0,0,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,LAWRENCE REY TOPHAM (WRITE-IN),2,2,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,President and Vice President,NANCY WARRICK (WRITE-IN),0,0,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,US Senate,R. PAUL VAN DAM,142277,142277,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,US Senate,ROBERT F. BENNETT,204974,204974,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,US Senate,GARY R. VAN HORN C,6162,6162,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,US Senate,JOE LABONTE P,4045,4045,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,US Senate,CODY JUDY (WRITE-IN),12,12,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,US Senate,NOLA TUAONE (WRITE-IN),2,2,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 1,STEVE THOMPSON D,15053,15053,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 1,ROB BISHOP R,9317,9317,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 1,CHARLES JOHNSTON C,424,424,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 1,RICHARD W. SODERBERG P,686,686,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 1,VENA FINAU (WRITE-IN),0,0,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 2,JIM MATHESON,132223,132223,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 2,JOHN SWALLOW R,65708,65708,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 2,JEREMY PAUL PETERSEN C,1681,1681,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 2,PATRICK S. DIEHL G,1699,1699,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 2,RONALD R. AMOS P,793,793,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 3,BEAU BABKA D,54975,54975,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 3,CHRIS CANNON R,70586,70586,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 3,RONALD WINFIELD C,1754,1754,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 3,JIM DEXTER L,1763,1763,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 3,CURTIS DARRELL JAMES P,1387,1387,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Congressional 3,NICOLLE RIVETTI (WRITE-IN),0,0,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Governor and Lt Governor,"SCOTT M. MATHESON, JR. & KAREN HALE",188002,188002,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Governor and Lt Governor,"JON M. HUNTSMAN, JR. & GARY R. HERBERT",168818,168818,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Governor and Lt Governor,KEN LARSEN P & TALEA SHADOWIND,3851,3851,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Governor and Lt Governor,STONEY FONUA (WRITE-IN),10,10,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Attorney General,GREGORY G. SKORDAS,137732,137732,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Attorney General,MARK SHURTLEFF,204571,204571,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,Attorney General,W. ANDREW MCCULLOUGH L,11980,11980,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,State Auditor,CARLOS VASQUEZ,135936,135936,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,State Auditor,AUSTON G. JOHNSON,179688,179688,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,State Auditor,MIKE STODDARD L,15106,15106,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,State Auditor,VALERIE S. LARSEN P,17386,17386,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,State Treasurer,DEBBIE HANSEN,149433,149433,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,State Treasurer,EDWARD T. ALTER,179807,179807,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,State Treasurer,JIM ELWELL L,8051,8051,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,State Treasurer,MARY A PETERSEN P,11110,11110,0,0,exact
2004,2004-11-02,general,2004-11-02-general-canvass.xls,CAN,State Treasurer,DAVID JOSEPH MURTHA (WRITE-IN),2,2,0,0,exact
