EventItemId,EventItemEventId,_body_id,EventItemTitle,EventItemMatterId,EventItemMatterName,EventItemMatterType,EventItemMover,EventItemSeconder,EventItemPassedFlagName,EventItemActionName,EventItemAgendaSequence,EventItemMinutesSequence
28868,2919,138,"A Resolution of the Salt Lake County Council Approving the Recommendation of the Salt Lake County Council of Governments and Authorizing the Execution of an Interlocal Cooperation Agreement Providing for the Transfer of $1,218,816.00 of County Corridor Preservation Funds to the City of West Jordan to be Used by the City to Acquire Certain Property for Transportation Purposes",4804,,Consent Item,,,,,25,30
28870,2919,138,"A Resolution of the Salt Lake County Council Approving the Recommendation of the Salt Lake County Council of Governments and Authorizing the Execution of an Interlocal Cooperation Agreement Providing for the Transfer of $9,100.00 of County Corridor Preservation Funds to the City of Bluffdale to be Used by the City to Acquire Certain Property for Transportation Purposes",4806,,Consent Item,,,,,26,31
28871,2919,138,"Disclosure Statements for Mayor’s Administration:

Chloe (Spiewak) Morroni, Jim Spiewak Reporter/Anchor for KUTV
Catherine Kanter, Utah Foundation
Eric Biggart, Salt Lake County Democratic Party
Mike Reberg, Valley Emergency Communication Center “VECC”
Darrin Casper, Utah Performing Arts Center Agency
Darrin Casper, Salt Palace Solar, INC
Darrin Casper, Wasatch View Solar, LLC
Darrin Casper, Salt Lake County Health Clinic, LLC
Darrin Casper, Historical Capitol Theater, LLC
Darrin Casper, Magna Library, LLC
Darrin Casper, Salt Lake County NMTC, LLC
Erin Litvack, Jewish Family Services Board of Directors
Erin Litvack, Downtown Alliance Board of Directors
Erin Litvack, Shelter the Homeless Board of Directors
Erin Litvack, State Homeless Coordinating Committee
Erin Litvack, David Litvack Senior Policy Advisor for Mayor Erin Mendenhall
Erin Litvack, Visit Salt Lake Board of Directors
Erin Litvack, Department Heritage and Arts Museum Board
Erin Litvack, Housing Connect
Erin Litvack, UPD Board of Directors
Michelle Hicks, Syracuse City Youth Court
Michelle Hicks, Utah Youth Court Association
Ze Min Xiao, The Christian Center of Park City
Ze Min Xiao, Utah Asian Charitable Foundation
Ze Min Xiao, Welcoming America
Ze Min Xiao, Utah Humanities
Ze Min Xiao, Zions Bank
Ze Min Xiao, Governor’s Multi-Cultural Commission
Ze Min Xiao, Governor’s Refugee Advisory Committee
Ze Min Xiao, The Children’s Center
Emma E. Houston, National MS Society - Utah Southern Idaho Chapter
Emma E. Houston, Brighter Day Productions, LLC
Emma E. Houston, Alpha Kappa Alpha Sorority, Inc - Upsilon Beta Omega Chapter
Emma E. Houston, Pastor France A. Davis Scholarship Foundation
Emma E. Houston, Huntsman Cancer Institute
Emma E. Houston, International Disaster Relief Committee - Alpha Kappa Alpha Sorority, INC
Emma E. Houston, Community Advisory Board (CAB) - Huntsman Cancer Institute
Emma E. Houston, Anne Stirba Cancer Foundation
Emma E. Houston, Utah Martin Luther King Commission
Emma E. Houston, Utah Diversity Network 
Emma E. Houston, YOU GOT THIS! - Interfaith Women’s Conference
Emma E. Houston, KUED - 7 Utah’s PBS Station
Emma E. Houston, The History Makers
Emma E. Houston, Adobe
Karen Hale, UVU Center for the Study of Ethics Appomattox Project Advisory Board
Karen Hale, BYU Office of Civic Engagement Leadership External Advisory Board
Karen Hale, Utah Debate Commission
Karen Hale, PBS Utah
Karen Hale, Natural History Museum of Utah Community Advisory Board
Karen Hale, Utah Film Center
Karen Hale, Envision Utah Board of Directors
Karen Hale, Utah Tibetan Foundation
Karen Hale, Primary Children’s Hospital Community Development Board
Karen Hale, Better Days 2020
Karen Hale, Donor Connect
Karen Hale, Intermountain Healthcare Community Care Foundation
Karen Hale, Intermountain Healthcare Board of Trustees
Karen Hale, Primary Children’s Hospital Board of Trustees",4810,,Consent Item,Arlyn Bradshaw,Shireen Ghorbani,Pass,received and filed,33,40
28874,2919,138,"A Resolution of the Salt Lake County Council Declaring Certain Real Property Surplus and Authorizing Execution of a Real Estate Purchase and Sale Agreement With Property Dynamics III, LLC and Related Documents",4815,,Consent Item,,,,,27,32
28876,2919,138,Proposed Naming of Recreational Center,4819,,Consent Item,Arlyn Bradshaw,Shireen Ghorbani,Pass,ratified,21,24
28877,2919,138,TAX LETTERS,,,,,,,,28,33
28879,2919,138,"Corrected Attachment for Assessor’s Tax Letter of January 15, 2020",4795,,Tax Letters,Arlyn Bradshaw,Shireen Ghorbani,Pass,approved,29,34
28880,2919,138,LETTERS FROM OTHER OFFICES,,,,,,,,30,36
28881,2919,138,PRIVATE BUSINESS DISCLOSURES,,,,,,,,31,37
28882,2919,138,"Business Disclosures From Regional Development: 

Jake Young, Citta Design & LLC
Michael Gallegos, Rocky Mountain Community Reinvestment Corp
Michael Gallegos, State of Utah - Commission on Housing Affordability
Michael Gallegos, SLCC Workforce and Economic Development Advisory Board
Michael Gallegos, National Association of Housing and Redevelopment Officials - Utah Chapter Board NAHRO
Kerry Steadman, Department of Workforce Services Partnership Committee
Kerry Steadman, The Road Home Administrative Committee
Kerry Steadman, Housing Connect Budget Committee
Susan Fox, SLCo Parks and Recreation
Susan Fox, Utah State Asthma Task Force Advisory Board
Amanda Cordova, ZoomGrants Senior Admin User Group
Dina Blaes, Preservation Solutions",4772,,Private Business Disclosures,Arlyn Bradshaw,Shireen Ghorbani,Pass,received and filed,32,38
28883,2919,138,"Animal Services Disclosure Statements: 
Marcy Seale, Pets & Such
Donald Belnap, Don’s Reptile Rescue",4799,,Private Business Disclosures,Arlyn Bradshaw,Shireen Ghorbani,Pass,received and filed,34,42
28884,2919,138,"Public Works Engineering/Flood Control Engineering Disclosure Statements
Kaylene Eldridge, BKR&J Solutions DBA as Garage Kings, UT County
Shane Ellis, Ellis Engineering",4801,,Private Business Disclosures,Arlyn Bradshaw,Shireen Ghorbani,Pass,received and filed,35,44
28885,2919,138,"County Services Disclosure Statements:

Destiny Garcia, Odyssey House of Utah 
Holly Yocom, Equestrian Park Board Member 
Holly Yocom, UPACA 
Holly Yocom, Equality Utah 
Holly Yocom, Discovery Gateway 
Katherine Fife, Philanthropy Matters, LLC 
Anne Dayton, Northpoint Asset Management 
Anne Dayton, Salt Lake City Arts Council 
Karen Crompton, Envision Utah 
Karen Crompton, Utah Community Action 
Jojo Liu, Keep Human, LLC & Held Development, LLC 
Robin Chalhoub, Salt Lake Community College",4808,,Private Business Disclosures,Arlyn Bradshaw,Shireen Ghorbani,Pass,received and filed,36,46
28886,2919,138,"Disclosure Statements for Arts & Culture: 
Alan Barta - KUER, Sundance Institute, Utah Symphony and Opera, Utah Film Center; 
Andrew Wilson - Utah Symphony and Opera;
Bing L. Fang - Off-Broadway Theatre, Natural History Museum of Utah, Westminster College; Chloe Macdonald - Utah Valley University;
Cliff Wallgren - Spy Hop, Utah Film Center;
Drew Bielinski - Various; 
Jordan C. Brun - Freelance Visual Artist;
Don Tingey - City of South Jordan;
Erik Christiansen - Parsons, Behle & Latimer;
Efren Garcia - Salt Lake Arts Council;
Elizabeth Fergus - SB Dance;
Hallie Wilmes - Utah Symphony and Opera;
Ivanad Martinic - Utah Opera;
Justin Green - Utah Jazz/SLC Stars, Westminster College Athletics;
Jeffrey Gwilliam - Shango Music/Samba Fogo;
Joshua Martin - The Grand Theater, Barbizon Lighting Company;
Jill McAfee - State of Utah Department of Human Services;
Krystal Cardenas - Craft Lake City; 
Kate Ithurralde - Basque Club of Utah, Pearls on Lone Rock, The Road Home;
Kristina Pappas - Music in the Box, Utah Arts Fest, IATSE Local 99;
Lisa Hoyt - Society for the Propagation and Preservation of Eastern Arts; 
Kim Louie - Kim Louie Creative;
Maria Eugenia Chumbita- SME Industries;
Marissa Olson - Various Freelance; 
Martin Alcocer - Gina Bachauer International Piano Foundation, ChitraKaavya Dance, Repertory Dance Theater, Ririe-Woodbury Dance Company, Utah Opera;
Melinda Cavallar - Lighting Associates;
Pilar Davis - Pygmalion Productions, Repertory Dance Theater;
Paul Justham - Zions Bank Corporation;
Rachel Harned - Pygmalion Theatre Company;
Robert Peatman - Vivint Smart Home; 
Sarah Pearce - SLCC, Utah Film Center, Visit Salt Lake;
Sam Shown - Utah Opera;
Timothy Bowman - Sutter Health;
William Peterson - Ririe-Woodbury Dance Company, Repertory Dance Theatre, Plan-B Theatre Company, Salt Dance, Magicspace Entertainment, Mannakin Theatre and Dance, Brine Dance Collective.",4809,,Private Business Disclosures,Arlyn Bradshaw,Shireen Ghorbani,Pass,received and filed,37,48
28887,2919,138,"Mayor’s Finance Disclosure Statements;

LeAnne Sarver, Sarver Project Controls, LLC
Robby Beesley, Kearns Beesley Properties, LLC
Robby Beesley, West Valley Beesley Properties, LLC
Robby Beesley, R&M Beesley Properties, LLC
Daniel Curtis, C&C Ballet Academy
Rodney Kitchens, Collum Enterprises
Vardhan Nadkarni, Right at Home
Vardhan Nadkarni, Visiting Angels
Shanell Beecher, Beech Builders, LLC
Jill Miller, Mali Rising Foundation",4811,,Private Business Disclosures,Arlyn Bradshaw,Shireen Ghorbani,Pass,received and filed,38,50
28889,2919,138,APPROVAL OF MINUTES,,,,,,,,39,52
28890,2919,138,ADJOURN,,,,,,,,41,55
28893,2919,138,"Notice of Cancellation of February 18, 2020 Council Meeting",4821,,Consent Item,,,,,15,14
28894,2919,138,Mother of the Year Resolution,4823,,"Proclamations, Declarations and Other Ceremonial or Commemorative Matters",Arlyn Bradshaw,Shireen Ghorbani,Pass,approved,12,10
28911,2919,138,"Notification of Potential Consideration on February 25, 2020 of the Olympia Hills Planned Development Community, Including: 1) Amendment of the Southwest Community General Plan; 2) Amendment of the Salt Lake County Zoning Ordinance to Rezone Property From A-2 (Agricultural) and M-2 (Industrial) to P-C (Planned Community); and 3) PC Zone Plan/Master Development Agreement",4825,,Public Hearings and Notices,,,,,14,13
28913,2919,138,Legislative Update,4826,,Discussion Items,Arlyn Bradshaw,Shireen Ghorbani,Pass,ratified,19,20
28915,2919,138,A Resolution of the Salt Lake County Council Approving Execution of an Interlocal Cooperation Agreement with the City of South Jordan Providing for the Transfer of the South Jordan Fitness & Aquatic Center to the County in 2022 and an Interlocal Cooperation Agreement With the City of South Jordan Providing for the County’s Operation of the South Jordan Fitness & Aquatic Center,4812,,Consent Item,Arlyn Bradshaw,Shireen Ghorbani,Pass,ratified,20,22
28919,2919,138,"Approval of Council Minutes for January 28, 2020",4828,,Minutes,Arlyn Bradshaw,Shireen Ghorbani,Pass,approved,40,53
28976,2919,138,,,,,,,,,,17
28977,2919,138,,,,,,,,,,19
28978,2919,138,,,,,,,,,,21
28979,2919,138,,,,,,,,,,23
28980,2919,138,,,,,,,,,,25
28981,2919,138,,,,,,,,,,35
28982,2919,138,,,,,,,,,,39
28983,2919,138,,,,,,,,,,41
28984,2919,138,,,,,,,,,,43
28985,2919,138,,,,,,,,,,45
28986,2919,138,,,,,,,,,,47
28987,2919,138,,,,,,,,,,49
28988,2919,138,,,,,,,,,,51
28989,2919,138,,,,,,,,,,54
28990,2919,138,,,,,,,,,,11
28993,2919,138,,,,,,,,,,28
29091,2920,138,"Upon request and with three working days’ notice, Salt Lake County will provide free auxiliary aids and services to qualified individuals (including sign language interpreters, alternative formats, etc.). For assistance, please call (385) 468-7500 – TTY 711. ",,,,,,,,1,
29092,2920,138,Members of the Council May Participate Electronically. The Public May Attend. Meetings May Be Closed For Reasons Allowed By Statute. ,,,,,,,,2,
29093,2920,138,CALL TO ORDER ,,,,,,,,3,1
29094,2920,138,"Invocation - Reading - Thought 

",,,,,,,,4,2
29095,2920,138,Pledge of Allegiance,,,,,,,,5,3
29096,2920,138,CITIZEN PUBLIC INPUT ,,,,,,,,6,4
29097,2920,138,REPORT OF ELECTED OFFICIALS: ,,,,,,,,7,5
29098,2920,138,Council Members,,,,,,,,8,6
29099,2920,138,Other Elected Officials,,,,,,,,9,7
29100,2920,138,Mayor,,,,,,,,10,8
29101,2920,138,"PROCLAMATIONS, DECLARATIONS, AND OTHER CEREMONIAL OR COMMEMORATIVE MATTERS",,,,,,,,11,9
29102,2920,138,PUBLIC HEARINGS AND NOTICES ,,,,,,,,12,10
29103,2920,138,RATIFICATION OF DISCUSSION ITEM ACTIONS IN COMMITTEE OF THE WHOLE ,,,,,,,,15,14
29105,2920,138,"Final Adoption of an Ordinance of the Legislative Body of Salt Lake County, Utah, Amending Chapter Section 2.97.050 of the Salt Lake County Code of Ordinances, 2001, Entitled “Debt Review Committee” Redefining Principal Amount Outstanding to Include Unamortized Premium",4816,,Discussion Items,Arlyn Bradshaw,Michael Jensen,Pass,approved,16,15
29109,2920,138,"A Resolution of the Salt Lake County Council Approving an Agreement With the Utah Department of Transportation for a New Force Main Sewer on California Avenue, Benefiting the Salt Lake  County Landfill",4861,,Discussion Items,,,,,35,47
29110,2920,138,Real Estate Discussion and Associated Resolution,4866,,Discussion Items,Arlyn Bradshaw,Michael Jensen,Pass,ratified,27,37
29112,2920,138,"Budget Adjustment: Fleet Management’s Request for Technical Adjustment Transferring the Fuel Island Budget of $2,538,973 from Capital Projects to Balance Sheet Account",4872,,Discussion Items,Arlyn Bradshaw,Michael Jensen,Pass,ratified,18,19
29113,2920,138,"Budget Adjustment: Public Works Request for New Greater Salt Lake Municipal Services District Capital Project, 8086 W 3500 S Sidewalk ($388,834 in Revenue and Expense)",4873,,Discussion Items,Arlyn Bradshaw,Michael Jensen,Pass,ratified,19,21
29114,2920,138,"Budget Adjustment: Public Works’ Request for Increase to Greater Salt Municipal Services District Capital Project, Grit Mill Parking Lot ($121,000 in Revenue and Expense)",4874,,Discussion Items,Arlyn Bradshaw,Michael Jensen,Pass,ratified,20,23
29115,2920,138,"Budget Adjustment: Solid Waste Management’s Request for New Capital Project, Force Main Sewer Lateral ($128,469 Balance Sheet Expense)",4876,,Discussion Items,Arlyn Bradshaw,Michael Jensen,Pass,ratified,21,25
29116,2920,138,RATIFICATION OF CONSENT ITEM ACTIONS IN COMMITTEE OF THE WHOLE ,,,,Arlyn Bradshaw,Michael Jensen,Pass,ratified,28,39
29157,2920,138,A Resolution of the Salt Lake  County Council Approving the Execution of an Interlocal Cooperation Agreement With Utah State  University for Collaboration in the 4-H Discovery Days,4835,,Consent Item,,,,,31,43
29158,2920,138,Amendment No. 4 to the Interlocal Cooperation Agreement Between UPD and Salt Lake County for County Services,4836,,Consent Item,Arlyn Bradshaw,Michael Jensen,Pass,ratified,36,48
29159,2920,138,"Report of Deposits and Investments as of December 31, 2019",4839,,Consent Item,,,,,30,42
29161,2920,138,Resolution of the Salt Lake County Council authorizing Execution and Delivery of an Interlocal Agreement with West Valley City Corporation to Develop a Public Swimming Pool Facility,4850,,Consent Item,,,,,32,44
29162,2920,138,"Clark Planetarium Requests Approval of $76,398 in Promotional Fee Waivers and Discounts for 2020",4853,,Consent Item,,,,,29,41
29165,2920,138,A Resolution of the Salt Lake County Council Approving and Authorizing the Mayor to Grant a Perpetual Easement to Rocky Mountain Power at Magna Regional Park,4868,,Consent Item,,,,,33,45
29166,2920,138,A Resolution of the Salt Lake County Council Approving the Acquisition of a Fee Interest in Certain Real Property From Lolohea Martinez as Part of the Surplus Canal Project and the Transfer of the County’s Excess Real Estate Interests in Adjacent Property to Lolohea Martinez,4869,,Consent Item,,,,,34,46
29169,2920,138,"Three Ordinances of the Legislative Body of Salt Lake County, Utah Concerning Olympia Hills Development: 1) Amendment of the Southwest Community General Plan; 2) Amendment of the Salt Lake County Zoning Map to Rezone Property Located at Approximately 6300-8500 W. and 12400-13100 S. From A-2 (Agricultural) and M-2 (Industrial) to P-C (Planned Community); and 3) Approval of a P-C Zone Plan and Associated Master Development Agreement",4882,,Consent Item,,,,,14,12
29170,2920,138,TAX LETTERS,,,,,,,,37,50
29172,2920,138,Assessor Tax Letters,4841,,Tax Letters,Arlyn Bradshaw,Michael Jensen,Pass,approved,38,51
29173,2920,138,Assessor Tax Letters,4845,,Tax Letters,Arlyn Bradshaw,Michael Jensen,Pass,approved,42,59
29174,2920,138,Tax Administration’s Tax Letters,4857,,Tax Letters,Arlyn Bradshaw,Michael Jensen,Pass,approved,40,55
29175,2920,138,Tax Administration’s Tax Letters,4858,,Tax Letters,Arlyn Bradshaw,Michael Jensen,Pass,approved,39,53
29176,2920,138,Assessor Tax Letters,4870,,Tax Letters,Arlyn Bradshaw,Michael Jensen,Pass,approved,41,57
29177,2920,138,LETTERS FROM OTHER OFFICES,,,,,,,,43,61
29178,2920,138,Assessor - County Contribution Information,4800,,Letters from Other Offices,Arlyn Bradshaw,Michael Jensen,Pass,approved,44,62
29179,2920,138,PRIVATE BUSINESS DISCLOSURES,,,,,,,,45,64
29181,2920,138,"Disclosure Statements for Parks and Recreation:
Amber Milne - Starfish Aquatics;
Art Lavato - TDs Legal Process;
Ashley Bowen - BYU, Recreation Therapy Solutions;
Erin Bonin - Heartland Community 4 Youth and Families, UVU;
Jason Kehr - Apartment Manager, Sterling Furniture Property Holding Company;
Jonathan Davis - Salt Lake City Public Library;
Julie Peck-Dabbling - Yoga Instructor;
Kyle Darling - Hunter High School;
Rebecca Barley - Auberge Senior Center;
Taylor Abegglen - Evergreen Junior High;
Taylor Smith - Special Olympics Utah;
Sharee McBraun - National Softball LLC.",4814,,Private Business Disclosures,Arlyn Bradshaw,Michael Jensen,Pass,received and filed,46,65
