legistar_vote_pk,legistar_vote_id,legistar_event_item_id,legistar_person_id,person_name,value_raw,value_norm
517,15459,27668,331,Cyndi Sharkey,Yes,Aye
518,15460,27668,334,Brooke Christensen,Yes,Aye
519,15461,27669,369,Alison Stroud,Yes,Aye
520,15462,27669,253,Kris Nicholl,Yes,Aye
521,15463,27669,335,Zach Robinson,Yes,Aye
522,15464,27669,370,Monica Zoltanski,No,Nay
523,15465,27669,368,Marci Houseman,Yes,Aye
524,15466,27669,331,Cyndi Sharkey,Yes,Aye
525,15467,27669,334,Brooke Christensen,Yes,Aye
526,15440,27676,369,Alison Stroud,Yes,Aye
527,15441,27676,253,Kris Nicholl,Yes,Aye
528,15442,27676,335,Zach Robinson,Yes,Aye
529,15443,27676,370,Monica Zoltanski,No,Nay
530,15444,27676,368,Marci Houseman,Yes,Aye
531,15445,27676,331,Cyndi Sharkey,Yes,Aye
532,15446,27676,334,Brooke Christensen,Yes,Aye
533,15426,27677,369,Alison Stroud,Yes,Aye
534,15427,27677,253,Kris Nicholl,Yes,Aye
535,15428,27677,335,Zach Robinson,Yes,Aye
536,15429,27677,370,Monica Zoltanski,Yes,Aye
537,15430,27677,368,Marci Houseman,Yes,Aye
538,15431,27677,331,Cyndi Sharkey,Yes,Aye
539,15432,27677,334,Brooke Christensen,Yes,Aye
540,15433,27678,369,Alison Stroud,Yes,Aye
541,15434,27678,253,Kris Nicholl,Yes,Aye
542,15435,27678,335,Zach Robinson,Yes,Aye
543,15436,27678,370,Monica Zoltanski,Yes,Aye
544,15437,27678,368,Marci Houseman,Yes,Aye
545,15438,27678,331,Cyndi Sharkey,Yes,Aye
546,15439,27678,334,Brooke Christensen,Yes,Aye
547,15503,27740,369,Alison Stroud,Yes,Aye
548,15504,27740,253,Kris Nicholl,Yes,Aye
549,15505,27740,335,Zach Robinson,Yes,Aye
550,15506,27740,370,Monica Zoltanski,Yes,Aye
551,15507,27740,368,Marci Houseman,Yes,Aye
552,15508,27740,331,Cyndi Sharkey,Yes,Aye
553,15509,27740,334,Brooke Christensen,Yes,Aye
554,15503,27741,369,Alison Stroud,Yes,Aye
555,15504,27741,253,Kris Nicholl,Yes,Aye
556,15505,27741,335,Zach Robinson,Yes,Aye
557,15506,27741,370,Monica Zoltanski,Yes,Aye
558,15507,27741,368,Marci Houseman,Yes,Aye
559,15508,27741,331,Cyndi Sharkey,Yes,Aye
560,15509,27741,334,Brooke Christensen,Yes,Aye
561,15503,27742,369,Alison Stroud,Yes,Aye
562,15504,27742,253,Kris Nicholl,Yes,Aye
563,15505,27742,335,Zach Robinson,Yes,Aye
564,15506,27742,370,Monica Zoltanski,Yes,Aye
565,15507,27742,368,Marci Houseman,Yes,Aye
566,15508,27742,331,Cyndi Sharkey,Yes,Aye
567,15509,27742,334,Brooke Christensen,Yes,Aye
568,15482,27745,369,Alison Stroud,Yes,Aye
569,15483,27745,253,Kris Nicholl,Yes,Aye
570,15484,27745,335,Zach Robinson,Yes,Aye
571,15485,27745,370,Monica Zoltanski,Yes,Aye
572,15486,27745,368,Marci Houseman,Yes,Aye
573,15487,27745,331,Cyndi Sharkey,Yes,Aye
574,15488,27745,334,Brooke Christensen,No,Nay
575,15489,27746,369,Alison Stroud,Yes,Aye
576,15490,27746,253,Kris Nicholl,Yes,Aye
577,15491,27746,335,Zach Robinson,Yes,Aye
578,15492,27746,370,Monica Zoltanski,No,Nay
579,15493,27746,368,Marci Houseman,Yes,Aye
580,15494,27746,331,Cyndi Sharkey,Yes,Aye
581,15495,27746,334,Brooke Christensen,No,Nay
582,15468,27751,369,Alison Stroud,Yes,Aye
583,15469,27751,253,Kris Nicholl,Yes,Aye
584,15470,27751,335,Zach Robinson,Yes,Aye
585,15471,27751,370,Monica Zoltanski,Yes,Aye
586,15472,27751,368,Marci Houseman,Yes,Aye
587,15473,27751,331,Cyndi Sharkey,Yes,Aye
588,15474,27751,334,Brooke Christensen,Yes,Aye
589,15475,27752,369,Alison Stroud,Yes,Aye
590,15476,27752,253,Kris Nicholl,Yes,Aye
591,15477,27752,335,Zach Robinson,Yes,Aye
592,15478,27752,370,Monica Zoltanski,Yes,Aye
593,15479,27752,368,Marci Houseman,Yes,Aye
594,15480,27752,331,Cyndi Sharkey,Yes,Aye
595,15481,27752,334,Brooke Christensen,Yes,Aye
596,15533,27753,369,Alison Stroud,Yes,Aye
597,15534,27753,253,Kris Nicholl,Yes,Aye
598,15535,27753,335,Zach Robinson,Yes,Aye
599,15536,27753,370,Monica Zoltanski,No,Nay
600,15537,27753,368,Marci Houseman,Yes,Aye
601,15538,27753,331,Cyndi Sharkey,Yes,Aye
602,15539,27753,334,Brooke Christensen,No,Nay
603,15496,27756,369,Alison Stroud,Yes,Aye
604,15497,27756,253,Kris Nicholl,Yes,Aye
605,15498,27756,335,Zach Robinson,Yes,Aye
606,15499,27756,370,Monica Zoltanski,Yes,Aye
607,15500,27756,368,Marci Houseman,Yes,Aye
608,15501,27756,331,Cyndi Sharkey,Yes,Aye
609,15502,27756,334,Brooke Christensen,Yes,Aye
610,15503,27757,369,Alison Stroud,Yes,Aye
611,15504,27757,253,Kris Nicholl,Yes,Aye
612,15505,27757,335,Zach Robinson,Yes,Aye
613,15506,27757,370,Monica Zoltanski,Yes,Aye
614,15507,27757,368,Marci Houseman,Yes,Aye
615,15508,27757,331,Cyndi Sharkey,Yes,Aye
616,15509,27757,334,Brooke Christensen,Yes,Aye
617,15519,27776,369,Alison Stroud,Yes,Aye
618,15520,27776,253,Kris Nicholl,Yes,Aye
619,15521,27776,335,Zach Robinson,Yes,Aye
620,15522,27776,370,Monica Zoltanski,Yes,Aye
621,15523,27776,368,Marci Houseman,Yes,Aye
622,15524,27776,331,Cyndi Sharkey,Absent,Absent
623,15525,27776,334,Brooke Christensen,Yes,Aye
624,15526,27783,369,Alison Stroud,Yes,Aye
625,15527,27783,253,Kris Nicholl,Yes,Aye
626,15528,27783,335,Zach Robinson,Yes,Aye
627,15529,27783,370,Monica Zoltanski,Yes,Aye
628,15530,27783,368,Marci Houseman,Yes,Aye
629,15531,27783,331,Cyndi Sharkey,Absent,Absent
630,15532,27783,334,Brooke Christensen,Yes,Aye
631,15594,27818,369,Alison Stroud,Yes,Aye
632,15595,27818,253,Kris Nicholl,No,Nay
633,15596,27818,335,Zach Robinson,Yes,Aye
634,15597,27818,370,Monica Zoltanski,Yes,Aye
635,15598,27818,368,Marci Houseman,Yes,Aye
636,15599,27818,331,Cyndi Sharkey,Yes,Aye
637,15600,27818,334,Brooke Christensen,Yes,Aye
638,15601,27819,369,Alison Stroud,Yes,Aye
639,15602,27819,253,Kris Nicholl,Yes,Aye
640,15603,27819,335,Zach Robinson,Yes,Aye
641,15604,27819,370,Monica Zoltanski,Yes,Aye
642,15605,27819,368,Marci Houseman,Yes,Aye
643,15606,27819,331,Cyndi Sharkey,Yes,Aye
644,15607,27819,334,Brooke Christensen,Yes,Aye
645,15608,27823,369,Alison Stroud,Yes,Aye
646,15609,27823,253,Kris Nicholl,Yes,Aye
647,15610,27823,335,Zach Robinson,Yes,Aye
648,15611,27823,370,Monica Zoltanski,Yes,Aye
649,15612,27823,368,Marci Houseman,Yes,Aye
650,15613,27823,331,Cyndi Sharkey,Yes,Aye
651,15614,27823,334,Brooke Christensen,Yes,Aye
652,15615,27825,369,Alison Stroud,Yes,Aye
653,15616,27825,253,Kris Nicholl,Yes,Aye
654,15617,27825,335,Zach Robinson,Yes,Aye
655,15618,27825,370,Monica Zoltanski,Yes,Aye
656,15619,27825,368,Marci Houseman,Yes,Aye
657,15620,27825,331,Cyndi Sharkey,Yes,Aye
658,15621,27825,334,Brooke Christensen,Yes,Aye
659,15647,27941,369,Alison Stroud,Yes,Aye
660,15648,27941,253,Kris Nicholl,Yes,Aye
661,15649,27941,335,Zach Robinson,Yes,Aye
662,15650,27941,370,Monica Zoltanski,Yes,Aye
663,15651,27941,368,Marci Houseman,Yes,Aye
664,15652,27941,331,Cyndi Sharkey,Yes,Aye
665,15653,27941,334,Brooke Christensen,Yes,Aye
666,15647,27942,369,Alison Stroud,Yes,Aye
667,15648,27942,253,Kris Nicholl,Yes,Aye
668,15649,27942,335,Zach Robinson,Yes,Aye
669,15650,27942,370,Monica Zoltanski,Yes,Aye
670,15651,27942,368,Marci Houseman,Yes,Aye
671,15652,27942,331,Cyndi Sharkey,Yes,Aye
672,15653,27942,334,Brooke Christensen,Yes,Aye
673,15647,27943,369,Alison Stroud,Yes,Aye
674,15648,27943,253,Kris Nicholl,Yes,Aye
675,15649,27943,335,Zach Robinson,Yes,Aye
676,15650,27943,370,Monica Zoltanski,Yes,Aye
677,15651,27943,368,Marci Houseman,Yes,Aye
678,15652,27943,331,Cyndi Sharkey,Yes,Aye
679,15653,27943,334,Brooke Christensen,Yes,Aye
680,15640,27951,369,Alison Stroud,Yes,Aye
681,15641,27951,253,Kris Nicholl,Yes,Aye
682,15642,27951,335,Zach Robinson,Yes,Aye
683,15643,27951,370,Monica Zoltanski,Yes,Aye
684,15644,27951,368,Marci Houseman,Yes,Aye
685,15645,27951,331,Cyndi Sharkey,Yes,Aye
686,15646,27951,334,Brooke Christensen,Yes,Aye
687,15647,27956,369,Alison Stroud,Yes,Aye
688,15648,27956,253,Kris Nicholl,Yes,Aye
689,15649,27956,335,Zach Robinson,Yes,Aye
690,15650,27956,370,Monica Zoltanski,Yes,Aye
691,15651,27956,368,Marci Houseman,Yes,Aye
692,15652,27956,331,Cyndi Sharkey,Yes,Aye
693,15653,27956,334,Brooke Christensen,Yes,Aye
694,15745,28008,369,Alison Stroud,Yes,Aye
695,15746,28008,253,Kris Nicholl,Yes,Aye
696,15747,28008,335,Zach Robinson,Yes,Aye
697,15748,28008,370,Monica Zoltanski,Yes,Aye
698,15749,28008,368,Marci Houseman,Yes,Aye
699,15750,28008,331,Cyndi Sharkey,Yes,Aye
700,15751,28008,334,Brooke Christensen,Yes,Aye
701,15752,28010,369,Alison Stroud,Yes,Aye
702,15753,28010,253,Kris Nicholl,Yes,Aye
703,15754,28010,335,Zach Robinson,Yes,Aye
704,15755,28010,370,Monica Zoltanski,Yes,Aye
705,15756,28010,368,Marci Houseman,Yes,Aye
706,15757,28010,331,Cyndi Sharkey,Yes,Aye
707,15758,28010,334,Brooke Christensen,Yes,Aye
708,15724,28013,369,Alison Stroud,Yes,Aye
709,15725,28013,253,Kris Nicholl,Yes,Aye
710,15726,28013,335,Zach Robinson,Yes,Aye
711,15727,28013,370,Monica Zoltanski,Yes,Aye
712,15728,28013,368,Marci Houseman,Yes,Aye
713,15729,28013,331,Cyndi Sharkey,Yes,Aye
714,15730,28013,334,Brooke Christensen,Yes,Aye
715,15731,28014,369,Alison Stroud,Yes,Aye
716,15732,28014,253,Kris Nicholl,No,Nay
717,15733,28014,335,Zach Robinson,No,Nay
718,15734,28014,370,Monica Zoltanski,Yes,Aye
719,15735,28014,368,Marci Houseman,No,Nay
720,15736,28014,331,Cyndi Sharkey,No,Nay
721,15737,28014,334,Brooke Christensen,No,Nay
722,15745,28020,369,Alison Stroud,Yes,Aye
723,15746,28020,253,Kris Nicholl,Yes,Aye
724,15747,28020,335,Zach Robinson,Yes,Aye
725,15748,28020,370,Monica Zoltanski,Yes,Aye
726,15749,28020,368,Marci Houseman,Yes,Aye
727,15750,28020,331,Cyndi Sharkey,Yes,Aye
728,15751,28020,334,Brooke Christensen,Yes,Aye
729,15745,28021,369,Alison Stroud,Yes,Aye
730,15746,28021,253,Kris Nicholl,Yes,Aye
731,15747,28021,335,Zach Robinson,Yes,Aye
732,15748,28021,370,Monica Zoltanski,Yes,Aye
733,15749,28021,368,Marci Houseman,Yes,Aye
734,15750,28021,331,Cyndi Sharkey,Yes,Aye
735,15751,28021,334,Brooke Christensen,Yes,Aye
736,15703,28022,369,Alison Stroud,Yes,Aye
737,15704,28022,253,Kris Nicholl,Yes,Aye
738,15705,28022,335,Zach Robinson,Yes,Aye
739,15706,28022,370,Monica Zoltanski,Yes,Aye
740,15707,28022,368,Marci Houseman,Yes,Aye
741,15708,28022,331,Cyndi Sharkey,Yes,Aye
742,15709,28022,334,Brooke Christensen,Yes,Aye
743,15710,28024,369,Alison Stroud,Yes,Aye
744,15711,28024,253,Kris Nicholl,Yes,Aye
745,15712,28024,335,Zach Robinson,Yes,Aye
746,15713,28024,370,Monica Zoltanski,Yes,Aye
747,15714,28024,368,Marci Houseman,Yes,Aye
748,15715,28024,331,Cyndi Sharkey,Yes,Aye
749,15716,28024,334,Brooke Christensen,Yes,Aye
750,15738,28069,369,Alison Stroud,Yes,Aye
751,15739,28069,253,Kris Nicholl,Yes,Aye
752,15740,28069,335,Zach Robinson,Yes,Aye
753,15741,28069,370,Monica Zoltanski,No,Nay
754,15742,28069,368,Marci Houseman,Yes,Aye
755,15743,28069,331,Cyndi Sharkey,Yes,Aye
756,15744,28069,334,Brooke Christensen,Yes,Aye
757,15745,28070,369,Alison Stroud,Yes,Aye
758,15746,28070,253,Kris Nicholl,Yes,Aye
759,15747,28070,335,Zach Robinson,Yes,Aye
760,15748,28070,370,Monica Zoltanski,Yes,Aye
761,15749,28070,368,Marci Houseman,Yes,Aye
762,15750,28070,331,Cyndi Sharkey,Yes,Aye
763,15751,28070,334,Brooke Christensen,Yes,Aye
764,15802,28054,369,Alison Stroud,Yes,Aye
765,15803,28054,253,Kris Nicholl,No,Nay
766,15804,28054,335,Zach Robinson,Yes,Aye
767,15805,28054,370,Monica Zoltanski,Yes,Aye
768,15806,28054,368,Marci Houseman,No,Nay
769,15807,28054,331,Cyndi Sharkey,No,Nay
770,15808,28054,334,Brooke Christensen,Yes,Aye
771,15830,28124,369,Alison Stroud,Yes,Aye
772,15831,28124,253,Kris Nicholl,Yes,Aye
773,15832,28124,335,Zach Robinson,Yes,Aye
774,15833,28124,370,Monica Zoltanski,Yes,Aye
775,15834,28124,368,Marci Houseman,Yes,Aye
776,15835,28124,331,Cyndi Sharkey,Yes,Aye
777,15836,28124,334,Brooke Christensen,Yes,Aye
778,15823,28140,369,Alison Stroud,Yes,Aye
779,15824,28140,253,Kris Nicholl,Yes,Aye
780,15825,28140,335,Zach Robinson,Yes,Aye
781,15826,28140,370,Monica Zoltanski,Yes,Aye
782,15827,28140,368,Marci Houseman,Yes,Aye
783,15828,28140,331,Cyndi Sharkey,Yes,Aye
784,15829,28140,334,Brooke Christensen,Yes,Aye
785,15837,28141,369,Alison Stroud,Yes,Aye
786,15838,28141,253,Kris Nicholl,Yes,Aye
787,15839,28141,335,Zach Robinson,No,Nay
788,15840,28141,370,Monica Zoltanski,No,Nay
789,15841,28141,368,Marci Houseman,Yes,Aye
790,15842,28141,331,Cyndi Sharkey,Yes,Aye
791,15843,28141,334,Brooke Christensen,No,Nay
792,15904,28161,369,Alison Stroud,Yes,Aye
793,15905,28161,253,Kris Nicholl,Yes,Aye
794,15906,28161,335,Zach Robinson,Yes,Aye
795,15907,28161,370,Monica Zoltanski,Yes,Aye
796,15908,28161,368,Marci Houseman,Yes,Aye
797,15909,28161,331,Cyndi Sharkey,Yes,Aye
798,15910,28161,334,Brooke Christensen,Yes,Aye
799,15904,28162,369,Alison Stroud,Yes,Aye
800,15905,28162,253,Kris Nicholl,Yes,Aye
801,15906,28162,335,Zach Robinson,Yes,Aye
802,15907,28162,370,Monica Zoltanski,Yes,Aye
803,15908,28162,368,Marci Houseman,Yes,Aye
804,15909,28162,331,Cyndi Sharkey,Yes,Aye
805,15910,28162,334,Brooke Christensen,Yes,Aye
806,15890,28173,369,Alison Stroud,Yes,Aye
807,15891,28173,253,Kris Nicholl,Yes,Aye
808,15892,28173,335,Zach Robinson,Yes,Aye
809,15893,28173,370,Monica Zoltanski,Yes,Aye
810,15894,28173,368,Marci Houseman,Yes,Aye
811,15895,28173,331,Cyndi Sharkey,Yes,Aye
812,15896,28173,334,Brooke Christensen,Yes,Aye
813,15897,28234,369,Alison Stroud,Yes,Aye
814,15898,28234,253,Kris Nicholl,Yes,Aye
815,15899,28234,335,Zach Robinson,Yes,Aye
816,15900,28234,370,Monica Zoltanski,Yes,Aye
817,15901,28234,368,Marci Houseman,Yes,Aye
818,15902,28234,331,Cyndi Sharkey,Yes,Aye
819,15903,28234,334,Brooke Christensen,Yes,Aye
820,15904,28237,369,Alison Stroud,Yes,Aye
821,15905,28237,253,Kris Nicholl,Yes,Aye
822,15906,28237,335,Zach Robinson,Yes,Aye
823,15907,28237,370,Monica Zoltanski,Yes,Aye
824,15908,28237,368,Marci Houseman,Yes,Aye
825,15909,28237,331,Cyndi Sharkey,Yes,Aye
826,15910,28237,334,Brooke Christensen,Yes,Aye
827,15941,28303,369,Alison Stroud,Yes,Aye
828,15942,28303,253,Kris Nicholl,Yes,Aye
829,15943,28303,335,Zach Robinson,Yes,Aye
830,15944,28303,370,Monica Zoltanski,Yes,Aye
831,15945,28303,368,Marci Houseman,Yes,Aye
832,15946,28303,331,Cyndi Sharkey,Yes,Aye
833,15947,28303,334,Brooke Christensen,Yes,Aye
834,15934,28310,369,Alison Stroud,Yes,Aye
835,15935,28310,253,Kris Nicholl,Yes,Aye
836,15936,28310,335,Zach Robinson,Yes,Aye
837,15937,28310,370,Monica Zoltanski,Yes,Aye
838,15938,28310,368,Marci Houseman,Yes,Aye
839,15939,28310,331,Cyndi Sharkey,Yes,Aye
840,15940,28310,334,Brooke Christensen,Yes,Aye
841,15941,28375,369,Alison Stroud,Yes,Aye
842,15942,28375,253,Kris Nicholl,Yes,Aye
843,15943,28375,335,Zach Robinson,Yes,Aye
844,15944,28375,370,Monica Zoltanski,Yes,Aye
845,15945,28375,368,Marci Houseman,Yes,Aye
846,15946,28375,331,Cyndi Sharkey,Yes,Aye
847,15947,28375,334,Brooke Christensen,Yes,Aye
848,16042,28358,369,Alison Stroud,Yes,Aye
849,16043,28358,253,Kris Nicholl,Yes,Aye
850,16044,28358,335,Zach Robinson,Yes,Aye
851,16045,28358,370,Monica Zoltanski,Yes,Aye
852,16046,28358,368,Marci Houseman,Yes,Aye
853,16047,28358,331,Cyndi Sharkey,Yes,Aye
854,16048,28358,334,Brooke Christensen,Yes,Aye
855,16042,28359,369,Alison Stroud,Yes,Aye
856,16043,28359,253,Kris Nicholl,Yes,Aye
857,16044,28359,335,Zach Robinson,Yes,Aye
858,16045,28359,370,Monica Zoltanski,Yes,Aye
859,16046,28359,368,Marci Houseman,Yes,Aye
860,16047,28359,331,Cyndi Sharkey,Yes,Aye
861,16048,28359,334,Brooke Christensen,Yes,Aye
862,16035,28366,369,Alison Stroud,Yes,Aye
863,16036,28366,253,Kris Nicholl,Yes,Aye
864,16037,28366,335,Zach Robinson,Yes,Aye
865,16038,28366,370,Monica Zoltanski,Yes,Aye
866,16039,28366,368,Marci Houseman,Yes,Aye
867,16040,28366,331,Cyndi Sharkey,Yes,Aye
868,16041,28366,334,Brooke Christensen,Yes,Aye
869,16021,28367,369,Alison Stroud,Yes,Aye
870,16022,28367,253,Kris Nicholl,Yes,Aye
871,16023,28367,335,Zach Robinson,Yes,Aye
872,16024,28367,370,Monica Zoltanski,Yes,Aye
873,16025,28367,368,Marci Houseman,Yes,Aye
874,16026,28367,331,Cyndi Sharkey,Yes,Aye
875,16027,28367,334,Brooke Christensen,Yes,Aye
876,16028,28368,369,Alison Stroud,Yes,Aye
877,16029,28368,253,Kris Nicholl,Yes,Aye
878,16030,28368,335,Zach Robinson,Yes,Aye
879,16031,28368,370,Monica Zoltanski,Yes,Aye
880,16032,28368,368,Marci Houseman,Yes,Aye
881,16033,28368,331,Cyndi Sharkey,Yes,Aye
882,16034,28368,334,Brooke Christensen,Yes,Aye
883,16042,28442,369,Alison Stroud,Yes,Aye
884,16043,28442,253,Kris Nicholl,Yes,Aye
885,16044,28442,335,Zach Robinson,Yes,Aye
886,16045,28442,370,Monica Zoltanski,Yes,Aye
887,16046,28442,368,Marci Houseman,Yes,Aye
888,16047,28442,331,Cyndi Sharkey,Yes,Aye
889,16048,28442,334,Brooke Christensen,Yes,Aye
890,16097,28462,369,Alison Stroud,Yes,Aye
891,16098,28462,253,Kris Nicholl,Yes,Aye
892,16099,28462,335,Zach Robinson,Yes,Aye
893,16100,28462,370,Monica Zoltanski,Yes,Aye
894,16101,28462,368,Marci Houseman,Yes,Aye
895,16102,28462,331,Cyndi Sharkey,Yes,Aye
896,16103,28462,334,Brooke Christensen,Yes,Aye
897,16097,28463,369,Alison Stroud,Yes,Aye
898,16098,28463,253,Kris Nicholl,Yes,Aye
899,16099,28463,335,Zach Robinson,Yes,Aye
900,16100,28463,370,Monica Zoltanski,Yes,Aye
901,16101,28463,368,Marci Houseman,Yes,Aye
902,16102,28463,331,Cyndi Sharkey,Yes,Aye
903,16103,28463,334,Brooke Christensen,Yes,Aye
904,16097,28571,369,Alison Stroud,Yes,Aye
905,16098,28571,253,Kris Nicholl,Yes,Aye
906,16099,28571,335,Zach Robinson,Yes,Aye
907,16100,28571,370,Monica Zoltanski,Yes,Aye
908,16101,28571,368,Marci Houseman,Yes,Aye
909,16102,28571,331,Cyndi Sharkey,Yes,Aye
910,16103,28571,334,Brooke Christensen,Yes,Aye
911,16188,28676,369,Alison Stroud,Yes,Aye
912,16189,28676,253,Kris Nicholl,Yes,Aye
913,16190,28676,335,Zach Robinson,Yes,Aye
914,16191,28676,370,Monica Zoltanski,Yes,Aye
915,16192,28676,368,Marci Houseman,Yes,Aye
916,16193,28676,331,Cyndi Sharkey,Yes,Aye
917,16194,28676,334,Brooke Christensen,Yes,Aye
918,16174,28684,369,Alison Stroud,Yes,Aye
919,16175,28684,253,Kris Nicholl,Yes,Aye
920,16176,28684,335,Zach Robinson,Yes,Aye
921,16177,28684,370,Monica Zoltanski,Yes,Aye
922,16178,28684,368,Marci Houseman,Yes,Aye
923,16179,28684,331,Cyndi Sharkey,Yes,Aye
924,16180,28684,334,Brooke Christensen,Yes,Aye
925,16181,28695,369,Alison Stroud,Yes,Aye
926,16182,28695,253,Kris Nicholl,Yes,Aye
927,16183,28695,335,Zach Robinson,Yes,Aye
928,16184,28695,370,Monica Zoltanski,Yes,Aye
929,16185,28695,368,Marci Houseman,Yes,Aye
930,16186,28695,331,Cyndi Sharkey,Yes,Aye
931,16187,28695,334,Brooke Christensen,Yes,Aye
932,16188,28696,369,Alison Stroud,Yes,Aye
933,16189,28696,253,Kris Nicholl,Yes,Aye
934,16190,28696,335,Zach Robinson,Yes,Aye
935,16191,28696,370,Monica Zoltanski,Yes,Aye
936,16192,28696,368,Marci Houseman,Yes,Aye
937,16193,28696,331,Cyndi Sharkey,Yes,Aye
938,16194,28696,334,Brooke Christensen,Yes,Aye
939,16195,28724,369,Alison Stroud,Yes,Aye
940,16196,28724,253,Kris Nicholl,Yes,Aye
941,16197,28724,335,Zach Robinson,Yes,Aye
942,16198,28724,370,Monica Zoltanski,Yes,Aye
943,16199,28724,368,Marci Houseman,Yes,Aye
944,16200,28724,331,Cyndi Sharkey,Yes,Aye
945,16201,28724,334,Brooke Christensen,Yes,Aye
946,16202,28725,369,Alison Stroud,Yes,Aye
947,16203,28725,253,Kris Nicholl,Yes,Aye
948,16204,28725,335,Zach Robinson,Yes,Aye
949,16205,28725,370,Monica Zoltanski,Yes,Aye
950,16206,28725,368,Marci Houseman,Yes,Aye
951,16207,28725,331,Cyndi Sharkey,Yes,Aye
952,16208,28725,334,Brooke Christensen,Yes,Aye
953,16209,28734,369,Alison Stroud,Yes,Aye
954,16210,28734,253,Kris Nicholl,Yes,Aye
955,16211,28734,335,Zach Robinson,Yes,Aye
956,16212,28734,370,Monica Zoltanski,Yes,Aye
957,16213,28734,368,Marci Houseman,Yes,Aye
958,16214,28734,331,Cyndi Sharkey,Yes,Aye
959,16215,28734,334,Brooke Christensen,Yes,Aye
960,16216,28735,369,Alison Stroud,Yes,Aye
961,16217,28735,253,Kris Nicholl,Yes,Aye
962,16218,28735,335,Zach Robinson,Yes,Aye
963,16219,28735,370,Monica Zoltanski,Yes,Aye
964,16220,28735,368,Marci Houseman,Yes,Aye
965,16221,28735,331,Cyndi Sharkey,Yes,Aye
966,16222,28735,334,Brooke Christensen,Yes,Aye
967,16223,28736,369,Alison Stroud,Yes,Aye
968,16224,28736,253,Kris Nicholl,Yes,Aye
969,16225,28736,335,Zach Robinson,Yes,Aye
970,16226,28736,370,Monica Zoltanski,Yes,Aye
971,16227,28736,368,Marci Houseman,Yes,Aye
972,16228,28736,331,Cyndi Sharkey,Yes,Aye
973,16229,28736,334,Brooke Christensen,Yes,Aye
974,16305,28781,369,Alison Stroud,Yes,Aye
975,16306,28781,253,Kris Nicholl,Yes,Aye
976,16307,28781,335,Zach Robinson,Yes,Aye
977,16308,28781,370,Monica Zoltanski,Yes,Aye
978,16309,28781,368,Marci Houseman,Yes,Aye
979,16310,28781,331,Cyndi Sharkey,Yes,Aye
980,16311,28781,334,Brooke Christensen,Yes,Aye
981,16298,28783,369,Alison Stroud,Yes,Aye
982,16299,28783,253,Kris Nicholl,Yes,Aye
983,16300,28783,335,Zach Robinson,Yes,Aye
984,16301,28783,370,Monica Zoltanski,Yes,Aye
985,16302,28783,368,Marci Houseman,Yes,Aye
986,16303,28783,331,Cyndi Sharkey,Yes,Aye
987,16304,28783,334,Brooke Christensen,Yes,Aye
988,16305,28951,369,Alison Stroud,Yes,Aye
989,16306,28951,253,Kris Nicholl,Yes,Aye
990,16307,28951,335,Zach Robinson,Yes,Aye
991,16308,28951,370,Monica Zoltanski,Yes,Aye
992,16309,28951,368,Marci Houseman,Yes,Aye
993,16310,28951,331,Cyndi Sharkey,Yes,Aye
994,16311,28951,334,Brooke Christensen,Yes,Aye
995,16326,28928,369,Alison Stroud,Yes,Aye
996,16327,28928,253,Kris Nicholl,Yes,Aye
997,16328,28928,335,Zach Robinson,Yes,Aye
998,16329,28928,370,Monica Zoltanski,Yes,Aye
999,16330,28928,368,Marci Houseman,Yes,Aye
1000,16331,28928,331,Cyndi Sharkey,Yes,Aye
1001,16332,28928,334,Brooke Christensen,Yes,Aye
1002,16326,28929,369,Alison Stroud,Yes,Aye
1003,16327,28929,253,Kris Nicholl,Yes,Aye
1004,16328,28929,335,Zach Robinson,Yes,Aye
1005,16329,28929,370,Monica Zoltanski,Yes,Aye
1006,16330,28929,368,Marci Houseman,Yes,Aye
1007,16331,28929,331,Cyndi Sharkey,Yes,Aye
1008,16332,28929,334,Brooke Christensen,Yes,Aye
1009,16319,28931,369,Alison Stroud,Yes,Aye
1010,16320,28931,253,Kris Nicholl,Yes,Aye
1011,16321,28931,335,Zach Robinson,Yes,Aye
1012,16322,28931,370,Monica Zoltanski,Yes,Aye
1013,16323,28931,368,Marci Houseman,Yes,Aye
1014,16324,28931,331,Cyndi Sharkey,Yes,Aye
1015,16325,28931,334,Brooke Christensen,Yes,Aye
1016,16326,28954,369,Alison Stroud,Yes,Aye
1017,16327,28954,253,Kris Nicholl,Yes,Aye
1018,16328,28954,335,Zach Robinson,Yes,Aye
1019,16329,28954,370,Monica Zoltanski,Yes,Aye
1020,16330,28954,368,Marci Houseman,Yes,Aye
