motion_id,meeting_id,body_id,motion_no,motion_text,motion_type,result_raw,outcome,stage,recommendation,disposition,disposition_method,disposition_confidence,application_id,app_match_method,app_confidence,mover_person_id,seconder_person_id,names_recorded,source_file
92,26,1,3,"A motion was made by Kristin Coleman-Nicholl, seconded by Marci Houseman, to: 1. Amend the budget direction given on June 9 by substituting the changes described in the June 23 Nicholl, Houseman, Stroud memo (File ID 20-211) which includes, funding the Compensation Plan as described by Council Member Houseman’s benchmark approach, maintaining funding for vacant positions, reducing fleet purchases as described, funding the Central Wasatch Commission at $90,000, including the budget language amendment or similar language acceptable to the Council Office and Administrative Services Department on ",Budget Amendment,4-3 Pass,Pass,council_vote,,approve,keyword,high,,,,14,16,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-23_city-council-meeting.md
93,26,1,4,"A motion was made by Kristin Coleman-Nicholl, seconded by Alison Stroud, to continue the public hearing",Public Hearing Action,6-1 Pass,Pass,council_vote,,continue,keyword,high,,,,14,2,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-23_city-council-meeting.md
94,26,1,5,"A motion was made by Zach Robinson, seconded by Marci Houseman, to recess City Council and convene a meeting of the RDA of Sandy",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,25,16,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-23_city-council-meeting.md
95,27,1,1,"A motion was made by Kristin Coleman-Nicholl, seconded by Cyndi Sharkey, to adopt Resolution 20-23C of Sandy City, adopting the annual budget for Sandy City and the Alta Canyon Recreation District for the fiscal year commencing July1, 2020 and ending June 30, 2021; also establishing certain fees and charges in Sandy City for said fiscal year",Resolution,4-3 Pass,Pass,council_vote,,approve,keyword,high,,,,14,7,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-25_city-council-meeting.md
96,27,1,2,"A motion was made by Kristin Coleman-Nicholl, seconded by Marci Houseman, that this Resolution 20-22C authorizing City pick up of public safety and firefighter employee retirement contributions",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,14,16,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-25_city-council-meeting.md
97,28,3,3,There was a motion to adjourn by Zach Robinson and seconded by Brooke Christensen,Procedural/Administrative,3-4 Fail,Fail,rda_vote,,procedural,keyword,high,1000001,singleton,high,25,3,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-25_city-council-meeting.md
98,28,3,4,There was a motion to adjourn by Brooke Christensen and seconded by Zach Robinson,Procedural/Administrative,5-1 Pass,Pass,rda_vote,,procedural,keyword,high,1000002,singleton,high,3,25,1,meeting_minutes/minutes/2020/2020-06-22/2020-06-25_city-council-meeting.md
99,29,1,1,"A motion was made by Kristin Coleman-Nicholl, seconded by Brooke Christensen, to continue this item and direct council attorney to work with the city attorney to review geographical boundaries",Procedural/Administrative,6-0 Pass,Pass,council_vote,,continue,keyword,high,,,,14,,1,meeting_minutes/minutes/2020/2020-06-29/2020-06-30_city-council-meeting.md
100,30,1,1,"A motion was made by Kristin Coleman-Nicholl, seconded by Brooke Christensen, to adopt resolution 20-25C appointing Rebekah Cowdell as a regular member to the Sandy City Community Development Block Grant Committee for a term expiring on June 30, 2022",Grant-Funding,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,14,,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-07_city-council-meeting.md
101,30,1,2,"A motion was made by Cyndi Sharkey, seconded by Marci Houseman, to adopt resolution 20-26C appointing Jillian Gallard as an alternate member to the Sandy City Community Development Block Grant Committee for a term expiring on June 30, 2022",Grant-Funding,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,7,16,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-07_city-council-meeting.md
102,30,1,3,"A motion was made by Brooke Christensen, seconded by Cyndi Sharkey, to adopt the proposed ordinance #20-06, which is an amendment to the Land Development Code and shown in Exhibit ""B"", for the following reasons: 1. The proposal complies with the Purpose of the Land Development Code as stated in section 21-1-03. 2. Compliance with the Goals and Policies of the General Plan by establishing appropriate development standards for all uses and zoning categories within Sandy City",Ordinance,6-1 Pass,Pass,council_vote,,approve,keyword,high,3975,matter_id,high,3,7,1,meeting_minutes/minutes/2020/2020-07-06/2020-07-07_city-council-meeting.md
103,31,1,1,"A motion was made by Kristin Coleman-Nicholl, seconded by Brooke Christensen, to approve the Consent Calendar",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,14,,1,meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md
104,31,1,2,"A motion was made by Cyndi Sharkey, seconded by Kristin Coleman-Nicholl, to adopt Ordinance 20-02",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,7,14,1,meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md
105,31,1,3,"A motion was made by Kristin Coleman-Nicholl, seconded by Marci Houseman to deny resolution 20-29C",Resolution,6-1 Pass,Pass,council_vote,,deny,keyword,high,,,,14,16,1,meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md
106,31,1,4,"A motion was made by Kristin Coleman-Nicholl, seconded by Cyndi Sharkey to table items 6 and 7 to a future date while authorizing the Council chair to extend the Councils current legal contract for up to 90 days",Contract/Purchase,5-2 Pass,Pass,council_vote,,approve,keyword,high,,,,14,7,1,meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md
107,31,1,5,"A motion was made by Brooke Christensen, seconded by Monica Zoltanski that Resolution #20-28c be adopted, including the following: 1. Approval of the 2019 Annual Action Plan (Amended); and 2. Authorization for the Mayor to submit the 2019 Annual Action Plan (Amended) to the U.S. Department of Housing and Urban Development and to sign associated documents",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,19,1,meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md
108,31,1,6,"A motion was made by Brooke Christensen, seconded by Monica Zoltanski, for Adjournment",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,19,1,meeting_minutes/minutes/2020/2020-07-13/2020-07-14_city-council-meeting.md
109,32,2,1,Kair Accessory Apartment (Conditional Use Permit) 8161 S. 865 E. [Community #6- High Point],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,3989,matter_id,high,5,18,1,"db/staging (Legistar EventItemVote, body 140)"
110,32,2,2,Bourdos Accessory Apartment (Conditional Use Permit) 11257 S. Crescent Vista Ln. [Community #11- Crescent],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,3990,matter_id,high,9,5,1,"db/staging (Legistar EventItemVote, body 140)"
111,32,2,3,American Loans Office Site Plan (Preliminary Review) 8800 S. Harrison Street [Community #1 - Northwest Exposure],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,3986,matter_id,high,5,12,1,"db/staging (Legistar EventItemVote, body 140)"
112,32,2,4,American Loans Subdivision (Preliminary Review) 8800 S. Harrison Street [Community #1 - Northwest Exposure],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,3987,matter_id,high,5,12,1,"db/staging (Legistar EventItemVote, body 140)"
113,32,2,5,Tolman Farms 3 Subdivision (Preliminary Review) 372 E. 9000 S. [Community #4 - Historic Sandy],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,3992,matter_id,high,11,18,1,"db/staging (Legistar EventItemVote, body 140)"
114,32,2,6,Taft  Retaining Wall Height (Special Exception) 1797 E. Plata Way [Community #16 - Falcon Park],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,3991,matter_id,high,9,11,1,"db/staging (Legistar EventItemVote, body 140)"
115,32,2,7,Partial Street Vacation of 9270 South Approximately 9270 South State Street [Community #4 - HIstoric Sandy],Planning Item,7:0 Pass,Pass,pc_recommendation,Positive,,unclassified,low,3988,matter_id,high,12,18,1,"db/staging (Legistar EventItemVote, body 140)"
116,33,1,1,"A motion was made by Monica Zoltanski, seconded by Kristin Coleman-Nicholl to move forward with the proposal for additional site sign posting requirements as described in the proposal and in line with our discussion tonight, and directing staff to prepare an ordinance for further council consideration",Ordinance,6-0 Pass,Pass,council_vote,,,unclassified,low,,,,19,14,1,meeting_minutes/minutes/2020/2020-07-20/2020-07-21_city-council-meeting.md
117,33,1,2,"A motion was made by Kristin Coleman-Nicholl, seconded by Zach Robinson for Adjournment",Procedural/Administrative,6-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,14,25,1,meeting_minutes/minutes/2020/2020-07-20/2020-07-21_city-council-meeting.md
118,34,1,1,"A motion was made by Brooke Christensen, seconded by Cyndi Sharkey, to approve resolution 20-30C",Resolution,6-1 Pass,Pass,council_vote,,approve,keyword,high,,,,3,7,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-28_city-council-meeting.md
119,34,1,2,A motion was made by Brooke Christensen and seconded by Cyndi Sharkey to recess until 6:00 PM,Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,7,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-28_city-council-meeting.md
120,34,1,3,"A motion was made by Kristin Coleman-Nicholl, seconded by Cyndi Sharkey, to continue the public hearing to a future Council agenda",Public Hearing Action,7-0 Pass,Pass,council_vote,,continue,keyword,high,4002,matter_id,high,14,7,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-28_city-council-meeting.md
121,34,1,4,"A motion was made by Kristin Coleman-Nicholl, seconded by Zach Robinson, for Adjournment",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,14,25,1,meeting_minutes/minutes/2020/2020-07-27/2020-07-28_city-council-meeting.md
122,35,2,1,"KLM Endeavors - Heavy Commercial Use in RD Zone Amend Title 21, Chapter 8  - Land Uses in the Commercial, Office, Industrial, Office, Industrial, Mixed Use, Transit Corridor, and Research and Development District of the Sandy Municipal Code",Planning Item,5:0 Pass,Pass,pc_recommendation,Positive,,unclassified,low,4013,matter_id,high,18,5,1,"db/staging (Legistar EventItemVote, body 140)"
123,35,2,2,Cottonwood Place Annex A Subdivision (Preliminary Review) 543 E. 10735 S. [Community #11 - Crescent],Planning Item,5:0 Pass,Pass,pc_final_action,,,unclassified,low,4010,matter_id,high,5,18,1,"db/staging (Legistar EventItemVote, body 140)"
124,36,1,1,"A motion was made by Kris Coleman-Nicholl, seconded by Monica Zoltanski, to approve the Consent Calendar",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,14,19,1,meeting_minutes/minutes/2020/2020-08-10/2020-08-11_city-council-meeting.md
125,36,1,2,"A motion was made by Brooke Christensen, seconded by Monica Zoltanski, to adopt the proposed ordinance #20-07 to vacate a portion of 9270 South Street as shown in the attached exhibits, based on the following findings and subject to the following conditions of approval: FINDINGS 1. The partial street vacation action by the City will transfer the ownership of the subject property to the abutting property owners, who will use the area in future development of the property, or agree to own and maintain the property. Therefore, good cause for the action exists. 2. That there is neither material in",Ordinance,7-0 Pass,Pass,council_vote,,approve,keyword,high,4023,matter_id,high,3,19,1,meeting_minutes/minutes/2020/2020-08-10/2020-08-11_city-council-meeting.md
126,37,1,1,"A motion was made by Brooke Christensen, seconded by Kristin Coleman-Nicholl, to approve the Consent Calendar",Procedural/Administrative,7-0 Pass,Pass,council_vote,,procedural,keyword,high,,,,3,,1,meeting_minutes/minutes/2020/2020-08-17/2020-08-18_city-council-meeting.md
127,37,1,2,"A motion was made by Zach Robinson, seconded by Cyndi Sharkey, to support Council Member Houseman's efforts to work with City staff in identifying potential funding sources that could be used to support the Central Wasatch Commission and to bring back a formal option for Council consideration",Other,7-0 Pass,Pass,council_vote,,,unclassified,low,,,,25,7,1,meeting_minutes/minutes/2020/2020-08-17/2020-08-18_city-council-meeting.md
128,37,1,3,"A motion was made by Brooke Christensen, seconded by Alison Stroud, to adopt resolution 20-31C, a resolution authorizing the execution of an interlocal cooperation agreement between Salt Lake County and Sandy City for the new Jordan Valley Municipalities UPDES permit",Interlocal,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,3,2,1,meeting_minutes/minutes/2020/2020-08-17/2020-08-18_city-council-meeting.md
129,37,1,4,"A motion was made by Cyndi Sharkey, seconded by Kristin Coleman-Nicholl, to adopt Resolution 20-35C, a resolution of the Mayor and City Council of Sandy City Utah honoring the 100th anniversary of the passage and ratification of the 19th Amendment, providing for women's suffrage, to the constitution of the United States",Resolution,7-0 Pass,Pass,council_vote,,approve,keyword,high,,,,7,14,1,meeting_minutes/minutes/2020/2020-08-17/2020-08-18_city-council-meeting.md
130,37,1,5,"A motion was made by Monica Zoltanski to continue the item one week for further examination by Council Members, seconded by Alison Stroud. Public Comment was opened on the agenda item and the motion to continue: Dustin Fratto gave instructions on how to comment: There were no public comments. There were no written comments. Public Comment closed. Council discussion on the motion to continue followed: A motion to call to question was made by Kris Coleman-Nicholl, seconded by Brooke Christensen",Procedural/Administrative,6-1 Pass,Pass,council_vote,,continue,keyword,high,,,,19,,1,meeting_minutes/minutes/2020/2020-08-17/2020-08-18_city-council-meeting.md
131,37,1,6,"A motion was made by Kristin Coleman-Nicholl, seconded by Brooke Christensen, to adopt Resolution 20-36C",Resolution,6-0 Pass,Pass,council_vote,,approve,keyword,high,,,,14,,1,meeting_minutes/minutes/2020/2020-08-17/2020-08-18_city-council-meeting.md
132,38,2,1,Dr. Kirk Moore Solar Carports Addition (Modified Site Plan Review) 7535 S. Union Park Avenue [Community #6 - High Point],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,4034,matter_id,high,9,17,1,"db/staging (Legistar EventItemVote, body 140)"
133,38,2,2,Richardson Accessory Apartment (Conditional Use Permit) 1899 E. Summer Meadow Cir. [Community #25 - The Bluff],Planning Item,7:0 Pass,Pass,pc_final_action,,,unclassified,low,4028,matter_id,high,17,12,1,"db/staging (Legistar EventItemVote, body 140)"
134,38,2,3,Challenger School Sandy (Preliminary Site Plan Review) 10670 S. 700 E. [Community #11 - Crescent],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,4011,matter_id,high,17,9,1,"db/staging (Legistar EventItemVote, body 140)"
135,38,2,4,Challenger School Sandy (Conditional Use Permit) 10670 S. 700 E. [Community #11 - Crescent],Planning Item,6:0 Pass,Pass,pc_final_action,,,unclassified,low,4012,matter_id,high,9,8,1,"db/staging (Legistar EventItemVote, body 140)"
136,39,1,1,"A motion was made by Monica Zoltanski, seconded by Brooke Christensen, to move forward with the proposed amendment of Title 21-36-2 of the Sandy Municipal Code as proposed and to direct staff to begin moving the proposed amendment through the formal code amendment process",Other,4-3 Pass,Pass,council_vote,,,unclassified,low,4046,matter_id,high,19,3,1,meeting_minutes/minutes/2020/2020-08-24/2020-08-25_city-council-meeting.md
