body,body_name,event_date,notice_id,title,file_id,filename,minutes_like
2147,City Council,2024-07-02,924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1143091,23-124 Town Center Master Plan Concepts 240628-compressed.pdf,False
2147,City Council,2024-07-02,924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1143093,Audrey Pines - Public Comment.pdf,False
2147,City Council,2024-07-02,924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1143095,CED Slides w FBC.pdf,False
2147,City Council,2024-07-02,924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1143097,CH Town Center GO Bond Public Engagement Deck.pdf,False
2147,City Council,2024-07-02,924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1143099,Five Year Fund Balance Projection - July 2024 LR 1-75M.pdf,False
2147,City Council,2024-07-02,924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1143101,GO Bond Outline July 2024.pdf,False
2147,City Council,2024-07-02,924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1143103,PD Quarterly Report.pdf,False
2147,City Council,2024-07-02,924459,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1143105,PW Jul02.pdf,False
2147,City Council,2024-06-27,924293,NOTICE OF INTENT TO DISPOSE UNCLAIMED PROPERTY BY THE COTTONWOOD HEIGHTS POLICE DEPARTMENT,1141321,NOTICE OF INTENT TO DISPOSE UNCLAIMED PROPERTY BY THE COTTONWOOD HEIGHTS POLICE DEPARTMENT - Jun 2024.pdf,False
2147,City Council,2024-06-21,922719,Notice of Potential Quorum,1138241,CHCC PUBLIC NOTICE INTERVIEWS.pdf,False
2147,City Council,2024-06-18,920119,Notice of Public Hearing on Proposed Budget Amendment for 2023-2024 Fiscal Year,1133379,Notice of Public Hearing on Budget Adoption for Fiscal Year of 2024-2025 (June 18).pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1136123,06-18-2024 CH CC Work Session and CC Business Meeting Agendas.pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1138931,CWH-Cyber-Presentation-June2024.pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1138933,Short-Term Rental Presentation 6-18-2024.pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1138935,WFWRD Report for the Cottonwood Heights Council 06-18-24.pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1138937,Ordinance No. 417 (Adopting an Amended Budget for the period of 1 July 2023 through 30 June 2024).pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1138939,Ordinance No. 418 (Adopting a Final Budget for the Period of 1 July 2024 through 30 June 2025).pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1138941,Resolution 2024-40 (Adopting a Privacy Space Compliance Plan).pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1138943,Resolution 2024-41 (Approving an Agreement w LRBPublic Finance Advisors Inc - Arbitrage Analysis and Compliance).pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1138945,Resolution 2024-42 (Approving an Amendment to a Consulting Agreement w Civil Science Inc).pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1138947,Resolution 2024-44 (Appointing an interim City Manager).pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1138949,Budget updates.pdf,False
2147,City Council,2024-06-18,921609,City Council Work Session and Business Meeting,1138951,Resolution 2024-43 (Consenting to Reappointments to PTOS Committee).pdf,False
2147,City Council,2024-06-18,923195,INVITATION TO BID - SUPERNAL WAY STORM DRAIN IMPROVEMENTS - PROJECT #2024.004,1139223,Inv to Bid 004.24 - Supernal Way Storm Drain Project (2).pdf,False
2147,City Council,2024-06-04,916371,Notice of Public Hearing - Tentative Budget for 2024-2025 Fiscal Year,1127599,Notice of Public Hearing on Budget Adoption for Fiscal Year of 2024-2025 (June 4).pdf,False
2147,City Council,2024-06-04,916369,Notice of Public Hearing - Proposed Executive Municipal Officers Compensation Increases,1127597,Notice of Public Hearing re City Officers Proposed Compensation.pdf,False
2147,City Council,2024-06-04,917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1129511,"06-04-2024 CH CC Work Session, CDRA Work Session, and CC Business Meeting Agendas.pdf",False
2147,City Council,2024-06-04,917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1132069,CDRA Memo - Town Center Discussion.pdf,False
2147,City Council,2024-06-04,917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1132071,Cottonwood Heights-2024 SOUTH VALLEY CHAMBER STATE OF THE CHAMBER PP.pdf,False
2147,City Council,2024-06-04,917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1132073,ZBPF Funding Options Memo 053124.pdf,False
2147,City Council,2024-06-04,917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1132075,Resolution 2024-39 (Consenting to an Appointment to the PTOS Committee).pdf,False
2147,City Council,2024-06-04,917831,"City Council Work Session, CDRA Work Session, and City Council Business Meeting",1139007,"06-04-2024 CH CC Work Session, CDRA Work Session, and CC Business Meeting Minutes-APPROVED.pdf",True
2147,City Council,2024-05-21,914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",1124867,05-21-2024 CH CC Work Session CDRA Business Meeting and CC Business Meeting AMENDED Agendas.pdf,False
2147,City Council,2024-05-21,914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",1124459,05-21-2024 CH CC Work Session CDRA Business Meeting and CC Business Meeting Agendas.pdf,False
2147,City Council,2024-05-21,914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",1126503,Speaker Comment Card - Stacey Khokhar_Redacted.pdf,False
2147,City Council,2024-05-21,914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",1126505,Service Area Boundary Map (9.1.18).pdf,False
2147,City Council,2024-05-21,914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",1126507,WHI branch presentation_final2.pdf,False
2147,City Council,2024-05-21,914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",1126509,Ordinance No. 416 (Enacting and Codifying Chapter 15.15 Demolition of the CWH Code of Ordinances).pdf,False
2147,City Council,2024-05-21,914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",1126511,Resolution 2024-01 (Approving an Agreement w Venn Collaborative for Canyon Centre Park Master Planning Services).pdf,False
2147,City Council,2024-05-21,914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",1126513,Resolution 2024-37 (Approving Performance Contracts for 2024 Butlerville Days).pdf,False
2147,City Council,2024-05-21,914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",1126515,Resolution 2024-38 (Authorizing Certain Retirement Contributions and Benefits).pdf,False
2147,City Council,2024-05-21,914801,"City Council Work Session, CDRA Business Meeting, and City Council Business Meeting - Amended Agenda",1139003,05-21-2024 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,True
2147,City Council,2024-05-08,909887,NOTICE OF MAYOR AND CITY COUNCIL DISTRICT 2 TOWNHALL MEETING ATTENDANCE,1115831,05-08-2023 CH CC Notice of District 2 Townhall Meeting Attendance.pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1126501,05-07-2024 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,True
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120425,Resolution 2024-34 (Approving and Ratifying a Bid and Awarding a Construction Contract to RC Enterprise Paving &amp; Construction-1700 E Sidewalk and Ft Union Bike Path Project).pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1121085,CH SS4A Presentation 05-07-2024.pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120437,Speaker Comment Card - Jason Owens_Redacted.pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120435,Speaker Comment Card - Jan Kennington_Redacted.pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120433,Speaker Comment Card - Bryson Johnson_Redacted.pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120431,Speaker Comment Card - Amy Owens_Redacted.pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120429,Resolution 2024-36 (Approving Entry Into an Easement Agreement w Metropolitan Water District of Salt Lake &amp; Sandy and AJ Rock LLC Concerning the SL Aqueduct-Wasatch Rock Project).pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120427,Resolution 2024-35 (Approving and Ratifying a Bid and Awarding a Construction Contract to Advanced Paving and Construction - City Wide Cape Seal Project).pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1117825,05-07-2024 CH CC Work Session and Business Meeting Agendas.pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120423,Resolution 2024-33 (Approving a Performance Contract for 2024 Butlerville Days).pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120421,Resolution 2024-32 (Approving a Revocable Right of Access Agreement w Rocky Mountain Power - Public Art Project).pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120419,Resolution 2024-31 (Adopting a Tentative Budget for the Period of 1 July 2024 Through 30 June 2025).pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120417,Wasatch 5.7.24 Update Presentation.pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120415,UFA Quarterly Report.pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120413,Proposed Budget Presentation.pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120411,2024 04 April Council Financial Report.pdf,False
2147,City Council,2024-05-07,911145,City Council Work Session and Business Meeting,1120409,Cottonwood Heights 2.pdf,False
2147,City Council,2024-04-25,908191,NOTICE OF MAYOR AND CITY COUNCIL ATTENDANCE OF THE TOWN HALL MEETING REGARDING PUBLIC TRAIL ACCESS,1113045,04-25-2023 CH CC Notice of Town Hall Meeting Attendance.pdf,False
2147,City Council,2024-04-23,908181,NOTICE OF MAYOR AND CITY COUNCIL VOLUNTEER RECOGNITION DINNER ATTENDANCE,1113037,04-23-2023 CH CC Notice of Volunteer Recognition Dinner Attendance.pdf,False
2147,City Council,2024-04-17,906897,NOTICE OF MAYOR AND CITY COUNCIL ATTENDANCE OF THE UTAH LEAGUE OF CITIES AND TOWNS (ULCT) 2024 MIDYEAR CONFERENCE,1110421,04-15-2023 CH CC Notice of ULCT 2024 Midyear Conference.pdf,False
2147,City Council,2024-04-16,906517,City Council Work Session and Business Meeting,1120441,04-16-2024 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,True
2147,City Council,2024-04-16,906517,City Council Work Session and Business Meeting,1109851,04-16-2024 CH CC Work Session and Business Meeting Agendas.pdf,False
2147,City Council,2024-04-16,906517,City Council Work Session and Business Meeting,1112243,2024-2025 Proposed Budget Outline.pdf,False
2147,City Council,2024-04-16,906517,City Council Work Session and Business Meeting,1112245,Ordinance No. 413 (Amending Chapter 2.30 of the CWH Code of Ordinances).pdf,False
2147,City Council,2024-04-16,906517,City Council Work Session and Business Meeting,1112247,Ordinance No. 414 (Adopting an Amended Budget for the Period of 1 July 2023 Through 30 June 2024).pdf,False
2147,City Council,2024-04-16,906517,City Council Work Session and Business Meeting,1112249,Ordinance No. 415 (Adopting a Comprehensive Emergency Management Plan).pdf,False
2147,City Council,2024-04-16,906517,City Council Work Session and Business Meeting,1112251,Resolution 2024-26 (Approving an Agreement for Land Use Appeals Hearing Officer Services).pdf,False
2147,City Council,2024-04-16,906517,City Council Work Session and Business Meeting,1112253,Resolution 2024-27 (Approving an Agreement with Mott&#039;s Landscaping LLC for Landscaping Services).pdf,False
2147,City Council,2024-04-16,906517,City Council Work Session and Business Meeting,1112255,Resolution 2024-28 (Approving an Interlocal Agreement with SLCounty for TRCC Funding - Highland Dr Pedestrian Trail - Phase 3).pdf,False
2147,City Council,2024-04-16,906517,City Council Work Session and Business Meeting,1112257,Resolution 2024-29 (Consenting to the Reappointments to the ARC).pdf,False
2147,City Council,2024-04-16,906517,City Council Work Session and Business Meeting,1112259,Resolution 2024-30 (Approving an Agreement w Modern Display Service Inc for Design and Construction of a Parade Float).pdf,False
2147,City Council,2024-04-08,905029,Invitation to Bid - CITY WIDE CAPE SEAL PROJECT,1107381,00 00 30 - Inv to Bid-003.23 - City Wide Cape Seal Project (1).pdf,False
2147,City Council,2024-04-08,905029,Invitation to Bid - CITY WIDE CAPE SEAL PROJECT,1112653,PROJECT 008.23 - Addendum No1.pdf,False
2147,City Council,2024-04-08,905029,Invitation to Bid - CITY WIDE CAPE SEAL PROJECT,1113473,CONTRACTORS Q&amp;A.pdf,False
2147,City Council,2024-04-02,901543,Notice of Public Hearing on Proposed Budget Amendment for 2023-2024 Fiscal Year,1101049,Notice of Public Hearing on Budget Amendment for Fiscal Year 2023-2024 (April 2024).pdf,False
2147,City Council,2024-04-02,903459,City Council Work Session and Business Meeting,1120439,04-02-2024 CH CC Work Session and Business Meeting Minutes-APPROVED.pdf,True
2147,City Council,2024-04-02,903459,City Council Work Session and Business Meeting,1104449,04-02-2024 CH CC Work Session and Business Meeting Agendas 4.2.2024.pdf,False
2147,City Council,2024-04-02,903459,City Council Work Session and Business Meeting,1106457,"Ordinance 412 Amending Titles 2,3,12, and 19 of Cottonwood Heights Code of Ordinanances 2024.pdf",False
2147,City Council,2024-04-02,903459,City Council Work Session and Business Meeting,1106459,Resolution 2024-25 Encouraging Salt Lake County to impose the optional .2% sales and use tax.pdf,False
2147,City Council,2024-04-02,903459,City Council Work Session and Business Meeting,1106461,Resolution 2024-22 Approving and Ratifying a Drone Show Performance Contract with Open Sky Productions.pdf,False
2147,City Council,2024-04-02,903459,City Council Work Session and Business Meeting,1106463,"Resolution 2024-21 Approving and Ratifying a Fireworks Display Agreement with Vortex Productions, Inc..pdf",False
2147,City Council,2024-04-02,903459,City Council Work Session and Business Meeting,1106465,Resolution 2024-23 Approving an Event Contract with Custom Events Inc. for 2024 Butlerville Days.pdf,False
2147,City Council,2024-04-02,903459,City Council Work Session and Business Meeting,1106467,Resolution 2024-24 Approving an agreement with Kimley Horn and Associates for SS4A Grant Application Services.pdf,False
