date,title,body,meeting_type,packet_kind,source_url,retrieved_date,format,extraction_method,path,meeting_title,filename,content_length_bytes,size_mb,stored_locally,doc_class,fetch_status,sha256,text_path,text_chars
2022-04-19,Ord 22-04 Code Amendments and Short Term Rentals - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-04%20Code%20Amendments%20and%20Short%20Term%20Rentals%20-%20ACTION.pdf?t=20220415110552298,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 19 - Regular Meeting,Ord 22-04 Code Amendments and Short Term Rentals - ACTION.pdf,69832,0.07,no,staff_report,ok,432904f6e33af818fc0b6fc831d5eadad33009893e2d3a7062cc8463b7b468f8,text/attachments/2022-04-19_Ord_22_04_Code_Amendments_and_Short_Term_Rentals_A_6c99ecc4.txt,2155
2022-04-19,Ord 22-06 West Pointe Subdivision Rezone - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-06%20West%20Pointe%20Subdivision%20Rezone%20-%20ACTION.pdf?t=20220513115803075,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 19 - Regular Meeting,Ord 22-06 West Pointe Subdivision Rezone - ACTION.pdf,1033580,1.03,no,staff_report,ok,c8695d996ab6f8ec1e8e54488346d8a6074f45aaf0cea8056b73d0b463556e2b,text/attachments/2022-04-19_Ord_22_06_West_Pointe_Subdivision_Rezone_ACTION_a952444a.txt,85790
2022-04-19,Ord 22-08 Short Term Rentals - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-08%20Short%20Term%20Rentals%20-%20WORKSHOP.pdf?t=20220415110751439,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 19 - Regular Meeting,Ord 22-08 Short Term Rentals - WORKSHOP.pdf,95468,0.1,no,staff_report,ok,d52f1ae52ad897c141879e7b3c82f2f67e8f41c27b34ed500c53727554ea20d1,text/attachments/2022-04-19_Ord_22_08_Short_Term_Rentals_WORKSHOP_8df85a82.txt,12720
2022-04-19,Ord 22-09 LMC Chapter 2.28 Power Advisory Board Amendments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-09%20LMC%20Chapter%202.28%20Power%20Advisory%20Board%20Amendments%20-%20ACTION.pdf?t=20220415110346204,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 19 - Regular Meeting,Ord 22-09 LMC Chapter 2.28 Power Advisory Board Amendments - ACTION.pdf,449663,0.45,no,,,,,
2022-04-19,Ord 22-10 LMC Chapter 10 Amendments Micromobility - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-10%20LMC%20Chapter%2010%20Amendments%20Micromobility%20-%20WORKSHOP.pdf?t=20220415110650423,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 19 - Regular Meeting,Ord 22-10 LMC Chapter 10 Amendments Micromobility - WORKSHOP.pdf,1237672,1.24,no,,,,,
2022-04-19,Res 22-12 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-12%20Budget%20Adjustments%20-%20ACTION.pdf?t=20220415110317736,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 19 - Regular Meeting,Res 22-12 Budget Adjustments - ACTION.pdf,14212,0.01,no,,,,,
2022-04-19,Res 22-13 Closed Area to Ignition or Use of Fireworks - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-13%20Closed%20Area%20to%20Ignition%20or%20Use%20of%20Fireworks%20-%20WORKSHOP.pdf?t=2022041511082197,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 19 - Regular Meeting,Res 22-13 Closed Area to Ignition or Use of Fireworks - WORKSHOP.pdf,157731,0.16,no,,,,,
2022-04-19,Res 22-14 Budget Adjustment - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-14%20Budget%20Adjustment%20-%20WORKSHOP.pdf?t=20220415110620892,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,April 19 - Regular Meeting,Res 22-14 Budget Adjustment - WORKSHOP.pdf,9921,0.01,no,,,,,
2022-05-03,AGENDA 2022May3,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022May3.pdf?t=20220429101003477,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,AGENDA 2022May3.pdf,170893,0.17,no,,,,,
2022-05-03,AGENDA 2022May3 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022May3%20Spanish.pdf?t=20220429101524936,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,AGENDA 2022May3 Spanish.pdf,149787,0.15,no,,,,,
2022-05-03,Kids to Parks Day Proclamation,Council,regular,proclamation,https://www.loganutah.gov/departments/admin/council/Kids%20to%20Parks%20Day%20Proclamation.pdf?t=2022042910115868,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,Kids to Parks Day Proclamation.pdf,72034,0.07,no,,,,,
2022-05-03,National Day of Prayer Proclamation 2022,Council,regular,proclamation,https://www.loganutah.gov/departments/admin/council/National%20Day%20of%20Prayer%20Proclamation%202022.pdf?t=2022042910110593,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,National Day of Prayer Proclamation 2022.pdf,88863,0.09,no,,,,,
2022-05-03,Micromobility Presentation 2022May3,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Micromobility%20Presentation%202022May3.pdf?t=2022042910171228,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,Micromobility Presentation 2022May3.pdf,5445942,5.45,no,,,,,
2022-05-03,Ord 22-08 LMC Chapter 5.15 Short Term Rentals - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-08%20LMC%20Chapter%205.15%20Short%20Term%20Rentals%20-%20ACTION.pdf?t=20220429101746999,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,Ord 22-08 LMC Chapter 5.15 Short Term Rentals - ACTION.pdf,391741,0.39,no,staff_report,ok,3ca88fe3fafa9ec050af65ece2fc8c38fc515823eb064c61389d625b204cc510,text/attachments/2022-05-03_Ord_22_08_LMC_Chapter_5_15_Short_Term_Rentals_ACTI_7efdf8b3.txt,18311
2022-05-03,Ord 22-10 LMC Chapter 10 Amendments Micromobility - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-10%20LMC%20Chapter%2010%20Amendments%20Micromobility%20-%20ACTION.pdf?t=20220429101631374,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,Ord 22-10 LMC Chapter 10 Amendments Micromobility - ACTION.pdf,1237672,1.24,no,,,,,
2022-05-03,Ord 22-11 Rezone 1000 West 200 South - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-11%20Rezone%201000%20West%20200%20South%20-%20WORKSHOP.pdf?t=20220429101929749,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,Ord 22-11 Rezone 1000 West 200 South - WORKSHOP.pdf,657322,0.66,no,staff_report,ok,4a6c801b0d473e732276768c8efc76fbe85f0d304db001e0052504e2ca5f78dc,text/attachments/2022-05-03_Ord_22_11_Rezone_1000_West_200_South_WORKSHOP_7bb53fbc.txt,16401
2022-05-03,Res 22-13 Closed Area to Ignition or Use of Fireworks Option 1 - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-13%20Closed%20Area%20to%20Ignition%20or%20Use%20of%20Fireworks%20Option%201%20-%20ACTION.pdf?t=20220502115603423,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,Res 22-13 Closed Area to Ignition or Use of Fireworks Option 1 - ACTION.pdf,114233,0.11,no,,,,,
2022-05-03,Res 22-13 Closed Area to Ignition or Use of Fireworks Option 2 - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-13%20Closed%20Area%20to%20Ignition%20or%20Use%20of%20Fireworks%20Option%202%20-%20ACTION.pdf?t=20220502115640251,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,Res 22-13 Closed Area to Ignition or Use of Fireworks Option 2 - ACTION.pdf,206233,0.21,no,,,,,
2022-05-03,Res 22-14 Budget Adjustment - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-14%20Budget%20Adjustment%20-%20ACTION.pdf?t=20220429101559968,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,Res 22-14 Budget Adjustment - ACTION.pdf,9921,0.01,no,,,,,
2022-05-03,Res 22-15 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-15%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20220429101856202,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 3 - Regular Meeting,Res 22-15 Budget Adjustments - WORKSHOP.pdf,11181,0.01,no,,,,,
2022-05-10,AGENDA 2022May10 Budget Workshop,Council,budget_workshop,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022May10%20Budget%20Workshop.pdf?t=2022050611035149,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 10 - Budget Workshop,AGENDA 2022May10 Budget Workshop.pdf,143441,0.14,no,,,,,
2022-05-17,AGENDA 2022May17,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022May17.pdf?t=2022051311554581,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 17 - Regular Meeting,AGENDA 2022May17.pdf,171701,0.17,no,,,,,
2022-05-17,Annexation Certification South Logan Partners LLC - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Annexation%20Certification%20South%20Logan%20Partners%20LLC%20-%20ACTION.pdf?t=20220513115905263,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 17 - Regular Meeting,Annexation Certification South Logan Partners LLC - ACTION.pdf,1323863,1.32,no,staff_report,ok,4bdc5146d3fcd3d2b881fed8cb3c3567833abefffeac4ad7c07fe862a7e24f58,text/attachments/2022-05-17_Annexation_Certification_South_Logan_Partners_LLC_66a21492.txt,72814
2022-05-17,CDBG Annual Action Plan Presentation,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/CDBG%20Annual%20Action%20Plan%20Presentation.pdf?t=20220603111107181,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 17 - Regular Meeting,CDBG Annual Action Plan Presentation.pdf,1651777,1.65,no,,,,,
2022-05-17,Ord 22-06 West Pointe Subdivision Rezone - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-06%20West%20Pointe%20Subdivision%20Rezone%20-%20ACTION.pdf?t=20220513115803075,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 17 - Regular Meeting,Ord 22-06 West Pointe Subdivision Rezone - ACTION.pdf,1033580,1.03,no,staff_report,ok,c8695d996ab6f8ec1e8e54488346d8a6074f45aaf0cea8056b73d0b463556e2b,text/attachments/2022-04-19_Ord_22_06_West_Pointe_Subdivision_Rezone_ACTION_a952444a.txt,85790
2022-05-17,Ord 22-11 Rezone 1000 West 200 South - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-11%20Rezone%201000%20West%20200%20South%20-%20ACTION.pdf?t=20220603111214322,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 17 - Regular Meeting,Ord 22-11 Rezone 1000 West 200 South - ACTION.pdf,657322,0.66,no,staff_report,ok,4a6c801b0d473e732276768c8efc76fbe85f0d304db001e0052504e2ca5f78dc,text/attachments/2022-05-17_Ord_22_11_Rezone_1000_West_200_South_ACTION_b83a128d.txt,16401
2022-05-17,Ord 22-12 Rivergate Annexation - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-12%20Rivergate%20Annexation%20-%20ACTION.pdf?t=20220513115834294,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 17 - Regular Meeting,Ord 22-12 Rivergate Annexation - ACTION.pdf,2168587,2.17,no,staff_report,ok,326fa3a76efeb9037f19f60d719cbbf01f346fd496238890b7d0f0f638d1dfb6,text/attachments/2022-05-17_Ord_22_12_Rivergate_Annexation_ACTION_f04ca44b.txt,65936
2022-05-17,Res 22-15 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-15%20Budget%20Adjustments%20-%20ACTION.pdf?t=20220513115646528,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 17 - Regular Meeting,Res 22-15 Budget Adjustments - ACTION.pdf,11181,0.01,no,,,,,
2022-05-17,Res 22-16 2022 CDBG Annual Action Plan - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-16%202022%20CDBG%20Annual%20Action%20Plan%20-%20WORKSHOP.pdf?t=20220513120006122,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 17 - Regular Meeting,Res 22-16 2022 CDBG Annual Action Plan - WORKSHOP.pdf,59396,0.06,no,,,,,
2022-05-17,Res 22-17 Budget Adjustments - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-17%20Budget%20Adjustments%20-%20WORKSHOP.pdf?t=20220513115935028,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 17 - Regular Meeting,Res 22-17 Budget Adjustments - WORKSHOP.pdf,13707,0.01,no,,,,,
2022-05-24,2022May24 Budget Workshop,Council,budget_workshop,staff_report,https://www.loganutah.gov/departments/admin/council/2022May24%20Budget%20Workshop.pdf?t=20220520111459133,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,May 24 - Budget Workshop,2022May24 Budget Workshop.pdf,147818,0.15,no,,,,,
2022-06-07,AGENDA 2022June7,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022June7.pdf?t=20220603110904666,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,AGENDA 2022June7.pdf,171622,0.17,no,,,,,
2022-06-07,AGENDA 2022June7 Spanish,Council,regular,agenda,https://www.loganutah.gov/departments/admin/council/AGENDA%202022June7%20Spanish.pdf?t=20220603110934572,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,AGENDA 2022June7 Spanish.pdf,168589,0.17,no,,,,,
2022-06-07,Annexation Policy Plan 2022,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Annexation%20Policy%20Plan%202022.pdf?t=20220603111502009,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,Annexation Policy Plan 2022.pdf,2061978,2.06,no,staff_report,ok,cb442e86863c6f1cb2358cdbc7c8221dd73b71fb815b572dd64432aca6a3a9d4,text/attachments/2022-06-07_Annexation_Policy_Plan_2022_2dbe9403.txt,79223
2022-06-07,CDBG Annual Action Plan Presentation,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/CDBG%20Annual%20Action%20Plan%20Presentation.pdf?t=20220603111107181,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,CDBG Annual Action Plan Presentation.pdf,1651777,1.65,no,,,,,
2022-06-07,Ord 22-11 Rezone 1000 West 200 South - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-11%20Rezone%201000%20West%20200%20South%20-%20ACTION.pdf?t=20220603111214322,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,Ord 22-11 Rezone 1000 West 200 South - ACTION.pdf,657322,0.66,no,staff_report,ok,4a6c801b0d473e732276768c8efc76fbe85f0d304db001e0052504e2ca5f78dc,text/attachments/2022-05-17_Ord_22_11_Rezone_1000_West_200_South_ACTION_b83a128d.txt,16401
2022-06-07,Ord 22-13 Code Amendment Chapter 17.53 Annexations - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Ord%2022-13%20Code%20Amendment%20Chapter%2017.53%20Annexations%20-%20WORKSHOP.pdf?t=20220603111545228,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,Ord 22-13 Code Amendment Chapter 17.53 Annexations - WORKSHOP.pdf,60743,0.06,no,staff_report,ok,1be7d75c8cdaa5d71b8c2be4adf2257430d79a23d26f5179f429c804f06048c7,text/attachments/2022-06-07_Ord_22_13_Code_Amendment_Chapter_17_53_Annexations_f8c52dfc.txt,11489
2022-06-07,Res 22-16 2022 CDBG Annual Action Plan - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-16%202022%20CDBG%20Annual%20Action%20Plan%20-%20ACTION.pdf?t=2022060311103765,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,Res 22-16 2022 CDBG Annual Action Plan - ACTION.pdf,59396,0.06,no,,,,,
2022-06-07,Res 22-17 Budget Adjustments - ACTION,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-17%20Budget%20Adjustments%20-%20ACTION.pdf?t=20220603111140978,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,Res 22-17 Budget Adjustments - ACTION.pdf,13707,0.01,no,,,,,
2022-06-07,Res 22-18 URS Contributory Retirement Systems - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-18%20URS%20Contributory%20Retirement%20Systems%20-%20WORKSHOP.pdf?t=20220603111252634,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,Res 22-18 URS Contributory Retirement Systems - WORKSHOP.pdf,63842,0.06,no,,,,,
2022-06-07,Res 22-19 Elected Officials Wages - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-19%20Elected%20Officials%20Wages%20-%20WORKSHOP.pdf?t=20220603111324712,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,Res 22-19 Elected Officials Wages - WORKSHOP.pdf,99903,0.1,no,,,,,
2022-06-07,Res 22-20 Annexation Policy Plan - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-20%20Annexation%20Policy%20Plan%20-%20WORKSHOP.pdf?t=20220603111429712,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,Res 22-20 Annexation Policy Plan - WORKSHOP.pdf,66647,0.07,no,staff_report,ok,7fc77333de0634191ae73bfa1cd7b95370d80faf9b56af3b24d2fce0e53956d4,text/attachments/2022-06-07_Res_22_20_Annexation_Policy_Plan_WORKSHOP_d7641ed7.txt,1560
2022-06-07,Res 22-21 Bereavement Leave for City Employees - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-21%20Bereavement%20Leave%20for%20City%20Employees%20-%20WORKSHOP.pdf?t=20220603111356103,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,Res 22-21 Bereavement Leave for City Employees - WORKSHOP.pdf,140300,0.14,no,,,,,
2022-06-07,Res 22-23 Budget Adjustment - WORKSHOP,Council,regular,staff_report,https://www.loganutah.gov/departments/admin/council/Res%2022-23%20Budget%20Adjustment%20-%20WORKSHOP.pdf?t=20220603111617556,2026-07-05,na,not_retrieved (index-only; fetch source_url on demand),,June 7 - Regular Meeting,Res 22-23 Budget Adjustment - WORKSHOP.pdf,10920,0.01,no,,,,,
