stem,bytes,chars,status
Council_clip377_att4_2020Aug18_PettersonDental_IP,123552,0,image_only
Council_clip377_att5_2020-Resolution__No._20-55-Ratify_Fireworks_Contract_Amendment,114362,1851,skipped-exists
Council_clip377_att6_Contract_20-1065-08_Fireworks_-_Amendment,141512,1116,skipped-exists
Council_clip377_att7_Contract_20-1065-08_Fireworks,1081604,36059,skipped-exists
Council_clip377_att8_2020-Resolution_No._20-54,1461033,40463,skipped-exists
Council_clip377_att9_2020-Ordinance_No._20-14-General_Plan_Land_Use_Map_Amendment,622782,1786,skipped-exists
PlanningCommission_clip379_agenda,57516,1617,skipped-exists
PlanningCommission_clip379_att1_2020-08-27.PC.Packet,2547574,9898,skipped-exists
Council_clip380_agenda,93142,8860,skipped-exists
Council_clip380_att10_8-1-20_-_Bus,266554,896,skipped-exists
Council_clip380_att11_2020-Ordinance_No._20-15.Accessible_Parking_Text_Amendment,169935,3757,skipped-exists
Council_clip380_att12_Accessible_Parking_ZTC_Staff_Report,331187,6717,skipped-exists
Council_clip380_att13_Ordinance_20-16_-Monument_Signs_Text_Amendment_Ordinance,163435,4070,skipped-exists
Council_clip380_att14_Monument_Signs_ZTC_Staff_Report,332631,7424,skipped-exists
Council_clip380_att15_2020-Ordinance_No.20-17-Sign_Types_Text_Amendment,260489,2737,skipped-exists
Council_clip380_att16_Sign_Ordinance_ZTC_Staff_Report,408913,12526,skipped-exists
Council_clip380_att17_2020-Ordinance_No._20-18-Zoning_Districts_Text_Amendment,156013,2601,skipped-exists
Council_clip380_att18_Zone_List_ZTC_Staff_Report,331928,5426,skipped-exists
Council_clip380_att19_2020-Resolution_No._20-56-Budget_Amendment,92618,1835,skipped-exists
Council_clip380_att1_Property_Watch_Announcement,154040,1393,skipped-exists
Council_clip380_att20_09-01_CC,129907,8729,skipped-exists
Council_clip380_att3_2020-08-18.WS.CC.Min,156252,14749,skipped-exists
Council_clip380_att4_IP__2020Sep01_PerformanceRelease_BecksteadButterfield_6314_,125466,0,image_only
Council_clip380_att5_IP__2020Sep01_100IssuePaper_MidasCrossingPhase3_1388_,184398,2016,skipped-exists
Council_clip380_att6_2020-Resolution_No._20-57-Surplus_Equipment,129045,1668,skipped-exists
Council_clip380_att7_8-1-20_-_Grader,265076,968,skipped-exists
Council_clip380_att8_8-1-20_-_Dump_Truck,266099,1246,skipped-exists
Council_clip380_att9_8-1-20_-_Trailer,265654,849,skipped-exists
PlanningCommission_clip381_agenda,59301,2104,skipped-exists
Council_clip382_agenda,95197,10268,skipped-exists
Council_clip383_agenda,95197,10268,skipped-exists
Council_clip382_att11_2020-Ordinance_No._20-20.Commercial_Building_Height_Amendment,159856,3048,skipped-exists
Council_clip382_att12_ZTC-Commercial_Building_Height_Staff_Report,249525,4479,skipped-exists
Council_clip382_att13_2020-Ordinance_No._20-21-Accessory_Structures_Amendment,160353,5199,skipped-exists
Council_clip382_att14_ZTC-Accessory_Buildings_Staff_Report,183715,6108,skipped-exists
Council_clip382_att15_2020-Ordinance_No._20-22.Landscaped_Islands_Amendment,151653,2582,skipped-exists
Council_clip382_att16_ZTC-Landscaped_Islands_on_Building_Fronts_Staff_Report,176874,3198,skipped-exists
Council_clip382_att17_2020-Resolution_No._20-60.Approving_Interlocal_with_Salt_Lake_County_for_Urban_County_jurisdictions,177062,4754,skipped-exists
Council_clip382_att18_Urban_County_Interlocal_Agreement_FINAL,199589,43409,skipped-exists
Council_clip382_att19_Salt_Lake_County_Interlocal_Agreement_Revision_Staff_Report,344908,6952,skipped-exists
Council_clip382_att1_Monthly_Manager_Report_-_August20,399540,7549,skipped-exists
Council_clip382_att20_2020-Resolution_No._20-59.MOU_Riverton_Arts_Council,147624,2533,skipped-exists
Council_clip382_att21_Riverton_MOU,202907,6719,skipped-exists
Council_clip382_att2_2020_Riverton_Youth_Council_Executive_Committee,67933,427,skipped-exists
Council_clip382_att3_2020-09-01.WS.CC.Min,193487,24264,skipped-exists
Council_clip382_att4_2020-Resolution_No._20-61-Approving_Agreement_to_Withdraw_from_UFSA,120607,3630,skipped-exists
Council_clip382_att5_2020_Sept_--_Agreement_for_Withdrawal_of_Riverton_from_UFSA,497235,14377,skipped-exists
Council_clip382_att6_2020-Resolution_No._20-58_-_Zions_Lease_Agreement,113127,1759,skipped-exists
Council_clip382_att7_Riverton_City_Lease_Purchase_Agreement__9.4.20_,384475,82663,skipped-exists
Council_clip382_att8_2020Sep15_90IssuePaper_CountryViewE_7919_,189348,5402,skipped-exists
Council_clip382_att9_2020-Ordinance_No._20-19-Brinley_Peak_Vacation_,174360,3798,skipped-exists
Council_clip383_att11_2020-Ordinance_No._20-20.Commercial_Building_Height_Amendment,159856,3048,skipped-exists
Council_clip383_att12_ZTC-Commercial_Building_Height_Staff_Report,249525,4479,skipped-exists
Council_clip383_att13_2020-Ordinance_No._20-21-Accessory_Structures_Amendment,160353,5199,skipped-exists
Council_clip383_att14_ZTC-Accessory_Buildings_Staff_Report,183715,6108,skipped-exists
Council_clip383_att15_2020-Ordinance_No._20-22.Landscaped_Islands_Amendment,151653,2582,skipped-exists
Council_clip383_att16_ZTC-Landscaped_Islands_on_Building_Fronts_Staff_Report,176874,3198,skipped-exists
Council_clip383_att17_2020-Resolution_No._20-60.Approving_Interlocal_with_Salt_Lake_County_for_Urban_County_jurisdictions,177062,4754,skipped-exists
Council_clip383_att18_Urban_County_Interlocal_Agreement_FINAL,199589,43409,skipped-exists
Council_clip383_att19_Salt_Lake_County_Interlocal_Agreement_Revision_Staff_Report,344908,6952,skipped-exists
Council_clip383_att1_Monthly_Manager_Report_-_August20,399540,7549,skipped-exists
Council_clip383_att20_2020-Resolution_No._20-59.MOU_Riverton_Arts_Council,147624,2533,skipped-exists
Council_clip383_att21_Riverton_MOU,202907,6719,skipped-exists
Council_clip383_att2_2020_Riverton_Youth_Council_Executive_Committee,67933,427,skipped-exists
Council_clip383_att3_2020-09-01.WS.CC.Min,193487,24264,skipped-exists
Council_clip383_att4_2020-Resolution_No._20-61-Approving_Agreement_to_Withdraw_from_UFSA,120607,3630,skipped-exists
Council_clip383_att5_2020_Sept_--_Agreement_for_Withdrawal_of_Riverton_from_UFSA,497235,14377,skipped-exists
Council_clip383_att6_2020-Resolution_No._20-58_-_Zions_Lease_Agreement,113127,1759,skipped-exists
Council_clip383_att7_Riverton_City_Lease_Purchase_Agreement__9.4.20_,384475,82663,skipped-exists
Council_clip383_att8_2020Sep15_90IssuePaper_CountryViewE_7919_,189348,5402,skipped-exists
Council_clip383_att9_2020-Ordinance_No._20-19-Brinley_Peak_Vacation_,174360,3798,skipped-exists
Council_clip385_agenda,85994,7737,skipped-exists
Council_clip385_att2_October_6__Choice_Awards,44513,2260,skipped-exists
Council_clip385_att3_2020-09-15.WS.CC.Min.Pending,237467,29139,skipped-exists
Council_clip385_att4_2020-Resolution_No._20-63-UFA_COVID-19_Reimbursement,114439,1842,skipped-exists
Council_clip385_att5_UFA_COVID-19_Reimbursement_Invoice,184967,0,image_only
Council_clip385_att6_2020-Resolution_No._20-62.Approving_RFSA-Riverton_Fire_Service_Area,124351,7185,skipped-exists
Council_clip385_att7_10-06-2020_Issue_Paper_for_Resolution_No._20-62_RFSA_Creation,38621,2270,skipped-exists
PlanningCommission_clip386_agenda,61487,2488,skipped-exists
Council_clip387_agenda,90090,8096,skipped-exists
Council_clip387_att10_2020-Ordinance_No._20-24.Free_Speech_Ordinance_Adoption_Instrument,92942,2344,skipped-exists
Council_clip387_att11_10-16-20_Free_Speech_Ordinance,156997,27048,skipped-exists
Council_clip387_att14_2020-Ordinance_No_20-25_-Gasoline_Service_Stations_Amendment_,211767,2736,skipped-exists
Council_clip387_att15_Ordinance_20-25_Gas_Station_Distance_Restriction_Staff_Report,227490,5280,skipped-exists
Council_clip387_att1_HC_overview_Riverton,1760559,1866,skipped-exists
Council_clip387_att2_Liaison_Updates_Sept_2020,55168,3078,skipped-exists
Council_clip387_att3_Riverton_YTD_Report_October_2020,1230431,1701,skipped-exists
Council_clip387_att4_Riverton_YTD_Report_October_2020,3893759,1701,skipped-exists
Council_clip387_att5_2020-10-06.WS.CC.Min,178406,18338,skipped-exists
Council_clip387_att6_2020Oct20_IP_LuckyEstates_4730_,223702,2020,skipped-exists
Council_clip387_att7_2020-Resolution_No._20-64.Welby_Jacob_Water_Share_Purchase,112032,1713,skipped-exists
Council_clip387_att8_CC18092,64841,1959,skipped-exists
Council_clip387_att9_Welby_Bill_of_Sale-Agreement_-_10-7-20,38418,0,image_only
PlanningCommission_clip394_agenda,61898,2847,skipped-exists
PlanningCommission_clip402_agenda,63280,3605,skipped-exists
Council_clip403_agenda,110756,13468,skipped-exists
Council_clip403_att10_2020Nov17_IP_RivertonTowneStorage_4425_12600__1612_,186991,2031,skipped-exists
Council_clip403_att11_2020Nov17_IP_MonteMedows_Asphalt_,186524,2063,skipped-exists
Council_clip403_att12_2020Nov17_IP_COTTAGES_AT_WESTERN_SPRINGS_PH_2_707_,170029,2054,skipped-exists
Council_clip403_att13_2020Nov17_IP_Lester_2971_,190640,2028,skipped-exists
Council_clip403_att14_2020-Resolution_No._20-67-PO_Contract_to_Performance_Audio,111984,1694,skipped-exists
Council_clip403_att15_Performance_Audio_-_Riverton_City_Conference_Zoom_Rooms_Rev1,440322,30266,skipped-exists
Council_clip403_att16_2020-Resolution_No._20-69-Crack_Seal_Agreement,138584,1549,skipped-exists
Council_clip403_att17_CC20-387,142904,1339,skipped-exists
Council_clip403_att18_20-1053-42-_Superior_Asphalt_Agreement,1417207,19165,skipped-exists
Council_clip403_att19_2020-Resolution_No._20-70-Frontage_Improvement_Project,113655,1555,skipped-exists
Council_clip403_att1_2020-Ordinance_No._20-23.Engineering_Standards_and_Specifications,97810,2589,skipped-exists
Council_clip403_att20_CC20065,127595,2020,skipped-exists
Council_clip403_att21_Response_-_Beck,2810170,0,image_only
Council_clip403_att22_2020-Resolution_No._20-71-Amendment_to_Contract-Zions,113224,1924,skipped-exists
Council_clip403_att23_Contract_17-1049-04_-_Amendment,128017,1264,skipped-exists
Council_clip403_att24_Zions_Public_Finance__Inc._-_RLESA_-_Executed,2603030,83497,skipped-exists
Council_clip403_att27_Riverton_Business_Park_Easement_Area,373493,13003,skipped-exists
Council_clip403_att29_Access_Easement_Exhibit,444118,5456,skipped-exists
Council_clip403_att2_2020-Proclamation._Small_Business_Saturday,116997,1712,skipped-exists
Council_clip403_att31_2020-Ordinance_No._20-29-Withers-Newman_Rezone,674151,2276,skipped-exists
Council_clip403_att32_Ordinance_20-26_Fee_in_Lieu_of_Water_Shares_Staff_Report,1975749,16927,skipped-exists
Council_clip403_att33_2020-Ordinance_No._20-26.Fee_in_Lieu_of_Water_Shares,126857,5638,skipped-exists
Council_clip403_att34_Ordinance_20-27_Auto_Glass_Use_Amendment_Staff_Report,676149,6653,skipped-exists
Council_clip403_att35_2020-Ordinance_No._20-27.Auto_Glass_Use_Amendment,152023,2337,skipped-exists
Council_clip403_att36_Ordinance_20-28_Animal_Sturctures_Amendment_Staff_Report,337585,8816,skipped-exists
Council_clip403_att37_2020-Ordinance_No._20-28.Animal_Structures_Amendment,151077,2413,skipped-exists
Council_clip403_att38_2020-Resolution_No._20-66.Budget_Amendment,92537,1831,skipped-exists
Council_clip403_att39_11-17_CC,125094,6636,skipped-exists
Council_clip403_att3_2020-November_Choice_Awards,130707,851,skipped-exists
Council_clip403_att40_2020-Resolution_No._20-68-Purchase_of_Equalization_Pond,122281,3977,skipped-exists
Council_clip403_att41_Purchase_Agreement_-_Riverton_UT__SLR_and_Riverton_City__3-Acre_Detention_Pond-4823-5282-8623_ver._2,20564,13277,skipped-exists
Council_clip403_att4_Monthly_Manager_Report_-_September20,393666,7404,skipped-exists
Council_clip403_att5_Monthly_Manager_Report_-_October20,400993,7547,skipped-exists
Council_clip403_att6_2020-10-16.WS.CC.Min,219022,15378,skipped-exists
Council_clip403_att7_2020Nov17_IP_ThreeTreeEstates_3395_,190960,2027,skipped-exists
Council_clip403_att8_2020Oct15_100IPTowneStorage_3938_,190530,2032,skipped-exists
Council_clip403_att9_2020Nov17_IP_COTTAGES_AT_WESTERN_SPRINGS_PH_2__Bridge_Only__2999_,183304,2133,skipped-exists
RDA_clip404_agenda,62791,2897,skipped-exists
RDA_clip404_att1_2020-RDA.Resolution_No._20-04.Mid-Year_Amended_Budget,91298,1806,skipped-exists
RDA_clip404_att2_11-17_RDA_Adjustment,121166,1079,skipped-exists
RDA_clip404_att3_2020-RDA_Resolution_No._20-05.12600_South_CRA,426359,3100,skipped-exists
RDA_clip404_att4_2020-RDA_Resolution_No._20-06.Redwood_Road_CRA,457373,3111,skipped-exists
RDA_clip404_att5_2020-06-16.RDA.Min,108685,4694,skipped-exists
Council_clip408_agenda,93074,9429,skipped-exists
Council_clip408_att13_2020-Resolution_No._20-74.Bond_Release_Lovell,117858,3467,skipped-exists
Council_clip408_att14_2020-Ordinance_No._20-30-Fire_Impact_Fee_Enactment,156514,6981,skipped-exists
Council_clip408_att15_RIVERTON_FIRE_IFA_111820,643864,25628,skipped-exists
Council_clip408_att16_RIVERTON_FIRE_IFFP_111820,615439,24576,skipped-exists
Council_clip408_att17_Zions_Presentation_-_Riverton_Fire_Impact_Fee,192128,11551,skipped-exists
Council_clip408_att1_2020-Resolution_No._20-75.CAFR,92415,1900,skipped-exists
Council_clip408_att2_2020Dec01_IP_MonarchOffice_6206_,189627,2042,skipped-exists
Council_clip408_att3_2020Dec01_IP_MonteMonteMedows_3154_,186787,5411,skipped-exists
Council_clip408_att4_2020-Resolution_No._20-76.Annual_Meeting_Schedule_2021,112320,2010,skipped-exists
Council_clip408_att5_2021-AnnualMtgSchedule-dates.not,151468,3661,skipped-exists
Council_clip408_att6_2020-Ordinance_No._20-23.Engineering_Standards_and_Specifications,197594,2591,skipped-exists
Council_clip408_att8_2020-ResolutionNo._20-73-2022_UPDES_Media_Campaign,141480,3306,skipped-exists
Council_clip408_att9_Riverton_UPDES_Media_Campaign_amendment_1_033020,170691,3208,skipped-exists
PlanningCommission_clip409_agenda,63624,3633,skipped-exists
Council_clip410_agenda,91684,8852,skipped-exists
Council_clip414_agenda,91366,8814,skipped-exists
Council_clip410_att10_FY2021_Fee_Schedule_12-15-20_PROPOSED,243709,69000,skipped-exists
Council_clip410_att11_2020-Ordinance_No._20-31_Accessory_Buildings_Ordinance,123331,4785,skipped-exists
Council_clip410_att12_Ordinance_20-31_Accessory_Buildings_Staff_Report,349751,11217,skipped-exists
Council_clip410_att13_2020-Ordinance_No._-_20-32_Mobile_Food_Vendors,173268,7701,skipped-exists
Council_clip410_att14_Ordinance_20-32_Mobile_Food_Vendors_Staff_Report,267916,13356,skipped-exists
Council_clip410_att15_2020-Resolution_No._20-80.Ranked_Choice_Voting,119928,4790,skipped-exists
Council_clip410_att16_RCV_Letter_of_Intent,3327,1006,skipped-exists
Council_clip410_att1_2020-11-17.WS.CC.Min,234056,34518,skipped-exists
Council_clip410_att2_2020-12-01.WS.CC.Min,228440,17850,skipped-exists
Council_clip410_att3_2020-Resolution_No._20-79.PRV_Meter_Vault,130083,2051,skipped-exists
Council_clip410_att4_riverton_city_RMP_Contract_for_11800_s_meter_vault,19860,16996,skipped-exists
Council_clip410_att5_Sjovoc02kmc20110420080,94302,0,image_only
Council_clip410_att6_2020-Resolution_No._20-81_-_Newman_Construction,114424,1831,skipped-exists
Council_clip410_att7_Contract_20-1053-47_-_Newman_Construction,359106,26648,skipped-exists
Council_clip410_att8_CC20-388,114577,12421,skipped-exists
Council_clip410_att9_2020-ResolutionNo._20-78.Municipal_Fee_Schedule,90869,1922,skipped-exists
Council_clip414_att10_FY2021_Fee_Schedule_12-15-20_PROPOSED,243709,69000,skipped-exists
Council_clip414_att11_2020-Ordinance_No._20-31_Accessory_Buildings_Ordinance,123331,4785,skipped-exists
Council_clip414_att12_Ordinance_20-31_Accessory_Buildings_Staff_Report,349751,11217,skipped-exists
Council_clip414_att13_2020-Ordinance_No._-_20-32_Mobile_Food_Vendors,173268,7701,skipped-exists
Council_clip414_att14_Ordinance_20-32_Mobile_Food_Vendors_Staff_Report,267916,13356,skipped-exists
Council_clip414_att15_2020-Resolution_No._20-80.Ranked_Choice_Voting,119928,4790,skipped-exists
Council_clip414_att1_2020-11-17.WS.CC.Min,234056,34518,skipped-exists
Council_clip414_att2_2020-12-01.WS.CC.Min,228440,17850,skipped-exists
Council_clip414_att3_2020-Resolution_No._20-79.PRV_Meter_Vault,130083,2051,skipped-exists
Council_clip414_att4_riverton_city_RMP_Contract_for_11800_s_meter_vault,19860,16996,skipped-exists
Council_clip414_att5_Sjovoc02kmc20110420080,94302,0,image_only
Council_clip414_att6_2020-Resolution_No._20-81_-_Newman_Construction,114424,1831,skipped-exists
Council_clip414_att7_Contract_20-1053-47_-_Newman_Construction,359106,26648,skipped-exists
Council_clip414_att8_CC20-388,114577,12421,skipped-exists
Council_clip414_att9_2020-ResolutionNo._20-78.Municipal_Fee_Schedule,90869,1922,skipped-exists
RDA_clip411_agenda,59979,2271,skipped-exists
RDA_clip411_att1_2020-RDA_Resolution_No._20-07.Interlocal_Salt_County,116718,3315,skipped-exists
RDA_clip411_att3_CDA_Interlocal_Restatement_-_County_and_Riverton_City_-_Final,175164,56659,skipped-exists
RDA_clip411_att4_2020-11-17.RDA.Min,121724,6351,skipped-exists
Council_clip415_agenda,89654,8526,skipped-exists
Council_clip415_att10_2021-Ordinance_No._21-03_-_Schroff_Rezone,180238,1863,skipped-exists
Council_clip415_att12_2021-Ordinance_No._21-02_-_DEJ_Holdings_Rezone,339134,1900,skipped-exists
Council_clip415_att2_2020Jan05_IP_Yates_6685_,209401,5519,skipped-exists
Council_clip415_att3_2021-Ordinance_No._21-04_-Transportation_Master_Plan_Amendment,632412,3127,skipped-exists
Council_clip415_att4_Transportation_Master_Plan_20201214,610865,18101,skipped-exists
Council_clip415_att5_Transportation_Master_Plan_Update_Summary,117211,1101,skipped-exists
Council_clip415_att6_PC_Minutes-Transportation_Master_Plan_Amendment,201642,5537,skipped-exists
Council_clip415_att7_Ordinance_21-01_Klungervik_Rezone_Staff_Report,723899,22462,skipped-exists
Council_clip415_att8_2021-Ordinance_No._21-01-Klungervik_Rezone,320750,1874,skipped-exists
PlanningCommission_clip417_agenda,60504,2344,skipped-exists
