channel,raw_path,text_path,format,extraction_method,bytes,text_chars
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kelly Blake Contributions.pdf,text/wayback_2010elections__6-15-2010 Kelly Blake Contributions.txt,text,pdftotext -layout,12791,81
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kelly Blake Expenditures.pdf,text/wayback_2010elections__6-15-2010 Kelly Blake Expenditures.txt,text,pdftotext -layout,14164,125
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kelly Blake Local School Board Candidate Summary.pdf,text/wayback_2010elections__6-15-2010 Kelly Blake Local School Board Candidate Summary.txt,text,pdftotext -layout,10587,239
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kevin Brooks.pdf,text/wayback_2010elections__6-15-2010 Kevin Brooks.txt,text,pdftotext -layout,15116,333
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kyle Wells Contributions.pdf,text/wayback_2010elections__6-15-2010 Kyle Wells Contributions.txt,text,pdftotext -layout,14654,130
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kyle Wells Expenditures.pdf,text/wayback_2010elections__6-15-2010 Kyle Wells Expenditures.txt,text,pdftotext -layout,14913,172
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Kyle Wells Local School Board Candidate Summary.pdf,text/wayback_2010elections__6-15-2010 Kyle Wells Local School Board Candidate Summary.txt,text,pdftotext -layout,10647,244
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Larry LeBaron Expenditures.pdf,text/wayback_2010elections__6-15-2010 Larry LeBaron Expenditures.txt,text,pdftotext -layout,12637,88
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Larry LeBaron Local School Board Candidate Summary.pdf,text/wayback_2010elections__6-15-2010 Larry LeBaron Local School Board Candidate Summary.txt,text,pdftotext -layout,10353,224
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Laura Hesson Contributions.pdf,text/wayback_2010elections__6-15-2010 Laura Hesson Contributions.txt,text,pdftotext -layout,12584,82
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Laura Hesson Expenditures.pdf,text/wayback_2010elections__6-15-2010 Laura Hesson Expenditures.txt,text,pdftotext -layout,14038,128
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Laura Hesson Local School Board Candidate Summary.pdf,text/wayback_2010elections__6-15-2010 Laura Hesson Local School Board Candidate Summary.txt,text,pdftotext -layout,10473,239
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Robert E Allen Contributions.pdf,text/wayback_2010elections__6-15-2010 Robert E Allen Contributions.txt,text,pdftotext -layout,12717,83
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Robert E Allen Expenditures.pdf,text/wayback_2010elections__6-15-2010 Robert E Allen Expenditures.txt,text,pdftotext -layout,14080,129
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Robert E Allen Local School Board Candidate Summary.pdf,text/wayback_2010elections__6-15-2010 Robert E Allen Local School Board Candidate Summary.txt,text,pdftotext -layout,10471,226
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Travis Christiansen Contributions.pdf,text/wayback_2010elections__6-15-2010 Travis Christiansen Contributions.txt,text,pdftotext -layout,14497,158
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Travis Christiansen Expenditures.pdf,text/wayback_2010elections__6-15-2010 Travis Christiansen Expenditures.txt,text,pdftotext -layout,12572,93
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Travis Christiansen Local School Board Candidate Summary.pdf,text/wayback_2010elections__6-15-2010 Travis Christiansen Local School Board Candidate Summary.txt,text,pdftotext -layout,10496,242
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Wes Swaney Contributions.pdf,text/wayback_2010elections__6-15-2010 Wes Swaney Contributions.txt,text,pdftotext -layout,12803,80
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Wes Swaney Local School Board Candidate Summary.pdf,text/wayback_2010elections__6-15-2010 Wes Swaney Local School Board Candidate Summary.txt,text,pdftotext -layout,10452,220
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Wesley Christiansen Contributions.pdf,text/wayback_2010elections__6-15-2010 Wesley Christiansen Contributions.txt,text,pdftotext -layout,12751,89
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Wesley Christiansen Expenditures.pdf,text/wayback_2010elections__6-15-2010 Wesley Christiansen Expenditures.txt,text,pdftotext -layout,12677,93
wayback_2010elections,raw/wayback_2010elections/6-15-2010 Wesley Christiansen Local School Board Candidate Summary.pdf,text/wayback_2010elections__6-15-2010 Wesley Christiansen Local School Board Candidate Summary.txt,text,pdftotext -layout,10403,229
wayback_2010elections,raw/wayback_2010elections/Cal Durfey Candidate Summary.pdf,text/wayback_2010elections__Cal Durfey Candidate Summary.txt,text,pdftotext -layout,10429,236
wayback_2010elections,raw/wayback_2010elections/Cal Durfey Contributions.pdf,text/wayback_2010elections__Cal Durfey Contributions.txt,text,pdftotext -layout,15256,279
wayback_2010elections,raw/wayback_2010elections/Cal Durfey Expenditures.pdf,text/wayback_2010elections__Cal Durfey Expenditures.txt,text,pdftotext -layout,15066,209
wayback_2010elections,raw/wayback_2010elections/Cal Durfey Local School Board Candidate Summary.pdf,text/wayback_2010elections__Cal Durfey Local School Board Candidate Summary.txt,text,pdftotext -layout,10647,273
wayback_2010elections,raw/wayback_2010elections/Contributions - Arlin Hughes.pdf,text/wayback_2010elections__Contributions - Arlin Hughes.txt,text,pdftotext -layout,12422,80
wayback_2010elections,raw/wayback_2010elections/Contributions - Brock Belnap.pdf,text/wayback_2010elections__Contributions - Brock Belnap.txt,text,pdftotext -layout,13606,110
wayback_2010elections,raw/wayback_2010elections/Contributions - Cory Pulsipher.pdf,text/wayback_2010elections__Contributions - Cory Pulsipher.txt,text,pdftotext -layout,15428,264
wayback_2010elections,raw/wayback_2010elections/Contributions - David Whitehead.pdf,text/wayback_2010elections__Contributions - David Whitehead.txt,text,pdftotext -layout,12452,83
wayback_2010elections,raw/wayback_2010elections/Contributions - Greg Aldred.pdf,text/wayback_2010elections__Contributions - Greg Aldred.txt,text,pdftotext -layout,15234,243
wayback_2010elections,raw/wayback_2010elections/Contributions - James Eardley.pdf,text/wayback_2010elections__Contributions - James Eardley.txt,text,pdftotext -layout,15209,196
wayback_2010elections,raw/wayback_2010elections/Contributions - Kevin Brooks.pdf,text/wayback_2010elections__Contributions - Kevin Brooks.txt,text,pdftotext -layout,14388,226
wayback_2010elections,raw/wayback_2010elections/Contributions - Kim Hafen.pdf,text/wayback_2010elections__Contributions - Kim Hafen.txt,text,pdftotext -layout,12418,81
wayback_2010elections,raw/wayback_2010elections/Contributions - Rob Tersigni.pdf,text/wayback_2010elections__Contributions - Rob Tersigni.txt,text,pdftotext -layout,23327,1493
wayback_2010elections,raw/wayback_2010elections/Contributions - Russell Shirts.pdf,text/wayback_2010elections__Contributions - Russell Shirts.txt,text,pdftotext -layout,12414,81
wayback_2010elections,raw/wayback_2010elections/Contributions - Slade Hughes.pdf,text/wayback_2010elections__Contributions - Slade Hughes.txt,text,pdftotext -layout,12853,90
wayback_2010elections,raw/wayback_2010elections/Contributions - Steven Despain.pdf,text/wayback_2010elections__Contributions - Steven Despain.txt,text,pdftotext -layout,14621,171
wayback_2010elections,raw/wayback_2010elections/Contributions- Art Partridge.pdf,text/wayback_2010elections__Contributions- Art Partridge.txt,text,pdftotext -layout,12413,83
wayback_2010elections,raw/wayback_2010elections/Contributions- Denny Drake.pdf,text/wayback_2010elections__Contributions- Denny Drake.txt,text,pdftotext -layout,12507,79
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - Arlin Hughes.pdf,text/wayback_2010elections__County Candidate Summary - Arlin Hughes.txt,text,pdftotext -layout,9090,215
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - Brock Belnap.pdf,text/wayback_2010elections__County Candidate Summary - Brock Belnap.txt,text,pdftotext -layout,8424,179
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - Cory Pulsipher.pdf,text/wayback_2010elections__County Candidate Summary - Cory Pulsipher.txt,text,pdftotext -layout,8975,222
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - David Whitehead.pdf,text/wayback_2010elections__County Candidate Summary - David Whitehead.txt,text,pdftotext -layout,9035,212
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - Greg Aldred.pdf,text/wayback_2010elections__County Candidate Summary - Greg Aldred.txt,text,pdftotext -layout,9133,216
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - James Eardley.pdf,text/wayback_2010elections__County Candidate Summary - James Eardley.txt,text,pdftotext -layout,8969,218
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - Kevin Brooks.pdf,text/wayback_2010elections__County Candidate Summary - Kevin Brooks.txt,text,pdftotext -layout,8986,207
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - Kim Hafen.pdf,text/wayback_2010elections__County Candidate Summary - Kim Hafen.txt,text,pdftotext -layout,9054,210
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - Rob Tersigni.pdf,text/wayback_2010elections__County Candidate Summary - Rob Tersigni.txt,text,pdftotext -layout,9162,211
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - Russell Shirts.pdf,text/wayback_2010elections__County Candidate Summary - Russell Shirts.txt,text,pdftotext -layout,9149,216
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - Slade Hughes.pdf,text/wayback_2010elections__County Candidate Summary - Slade Hughes.txt,text,pdftotext -layout,9173,219
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary - Steven Despain.pdf,text/wayback_2010elections__County Candidate Summary - Steven Despain.txt,text,pdftotext -layout,8846,209
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary- Art Partridge.pdf,text/wayback_2010elections__County Candidate Summary- Art Partridge.txt,text,pdftotext -layout,9152,218
wayback_2010elections,raw/wayback_2010elections/County Candidate Summary- Denny Drake.pdf,text/wayback_2010elections__County Candidate Summary- Denny Drake.txt,text,pdftotext -layout,8811,206
wayback_2010elections,raw/wayback_2010elections/Dale Ure Candidate Summary.pdf,text/wayback_2010elections__Dale Ure Candidate Summary.txt,text,pdftotext -layout,10395,221
wayback_2010elections,raw/wayback_2010elections/Dale Ure Contributions.pdf,text/wayback_2010elections__Dale Ure Contributions.txt,text,pdftotext -layout,13466,97
wayback_2010elections,raw/wayback_2010elections/Dale Ure Expenditures.pdf,text/wayback_2010elections__Dale Ure Expenditures.txt,text,pdftotext -layout,13052,89
wayback_2010elections,raw/wayback_2010elections/Dale Ure Local School Board Candidate Summary.pdf,text/wayback_2010elections__Dale Ure Local School Board Candidate Summary.txt,text,pdftotext -layout,10438,256
wayback_2010elections,raw/wayback_2010elections/Expenditures - Arlin Hughes.pdf,text/wayback_2010elections__Expenditures - Arlin Hughes.txt,text,pdftotext -layout,14112,127
wayback_2010elections,raw/wayback_2010elections/Expenditures - Brock Belnap.pdf,text/wayback_2010elections__Expenditures - Brock Belnap.txt,text,pdftotext -layout,13947,126
wayback_2010elections,raw/wayback_2010elections/Expenditures - Cory Pulsipher.pdf,text/wayback_2010elections__Expenditures - Cory Pulsipher.txt,text,pdftotext -layout,16230,711
wayback_2010elections,raw/wayback_2010elections/Expenditures - David Whitehead.pdf,text/wayback_2010elections__Expenditures - David Whitehead.txt,text,pdftotext -layout,14493,195
wayback_2010elections,raw/wayback_2010elections/Expenditures - Denny Drake.pdf,text/wayback_2010elections__Expenditures - Denny Drake.txt,text,pdftotext -layout,11634,139
wayback_2010elections,raw/wayback_2010elections/Expenditures - Greg Aldred.pdf,text/wayback_2010elections__Expenditures - Greg Aldred.txt,text,pdftotext -layout,16279,692
wayback_2010elections,raw/wayback_2010elections/Expenditures - James Eardley.pdf,text/wayback_2010elections__Expenditures - James Eardley.txt,text,pdftotext -layout,14758,224
wayback_2010elections,raw/wayback_2010elections/Expenditures - Kevin Brooks.pdf,text/wayback_2010elections__Expenditures - Kevin Brooks.txt,text,pdftotext -layout,14320,179
wayback_2010elections,raw/wayback_2010elections/Expenditures - Kim Hafen.pdf,text/wayback_2010elections__Expenditures - Kim Hafen.txt,text,pdftotext -layout,14920,280
wayback_2010elections,raw/wayback_2010elections/Expenditures - Rob Tersigni.pdf,text/wayback_2010elections__Expenditures - Rob Tersigni.txt,text,pdftotext -layout,21795,914
wayback_2010elections,raw/wayback_2010elections/Expenditures - Russell Shirts.pdf,text/wayback_2010elections__Expenditures - Russell Shirts.txt,text,pdftotext -layout,13910,135
wayback_2010elections,raw/wayback_2010elections/Expenditures - Slade Hughes.pdf,text/wayback_2010elections__Expenditures - Slade Hughes.txt,text,pdftotext -layout,14338,134
wayback_2010elections,raw/wayback_2010elections/Expenditures - Steven Despain.pdf,text/wayback_2010elections__Expenditures - Steven Despain.txt,text,pdftotext -layout,13985,146
wayback_2010elections,raw/wayback_2010elections/Expenditures- Art Partridge.pdf,text/wayback_2010elections__Expenditures- Art Partridge.txt,text,pdftotext -layout,13887,128
wayback_2010elections,raw/wayback_2010elections/Frank Lojko Candidate Summary.pdf,text/wayback_2010elections__Frank Lojko Candidate Summary.txt,text,pdftotext -layout,10407,221
wayback_2010elections,raw/wayback_2010elections/Frank Lojko Contributions.pdf,text/wayback_2010elections__Frank Lojko Contributions.txt,text,pdftotext -layout,12643,81
wayback_2010elections,raw/wayback_2010elections/Frank Lojko Expenditures.pdf,text/wayback_2010elections__Frank Lojko Expenditures.txt,text,pdftotext -layout,12569,85
wayback_2010elections,raw/wayback_2010elections/Frank Lojko Local School Board Candidate Summary.pdf,text/wayback_2010elections__Frank Lojko Local School Board Candidate Summary.txt,text,pdftotext -layout,10615,259
wayback_2010elections,raw/wayback_2010elections/Kelly Blake Candidate Summary.pdf,text/wayback_2010elections__Kelly Blake Candidate Summary.txt,text,pdftotext -layout,10516,222
wayback_2010elections,raw/wayback_2010elections/Kelly Blake Contributions.pdf,text/wayback_2010elections__Kelly Blake Contributions.txt,text,pdftotext -layout,12791,81
wayback_2010elections,raw/wayback_2010elections/Kelly Blake Expenditures.pdf,text/wayback_2010elections__Kelly Blake Expenditures.txt,text,pdftotext -layout,12610,85
wayback_2010elections,raw/wayback_2010elections/Kelly Blake Local School Board Candidate Summary.pdf,text/wayback_2010elections__Kelly Blake Local School Board Candidate Summary.txt,text,pdftotext -layout,10645,275
wayback_2010elections,raw/wayback_2010elections/Kyle Wells Candidate Summary.pdf,text/wayback_2010elections__Kyle Wells Candidate Summary.txt,text,pdftotext -layout,10441,223
wayback_2010elections,raw/wayback_2010elections/Kyle Wells Contributions.pdf,text/wayback_2010elections__Kyle Wells Contributions.txt,text,pdftotext -layout,12723,81
wayback_2010elections,raw/wayback_2010elections/Kyle Wells Expenditures.pdf,text/wayback_2010elections__Kyle Wells Expenditures.txt,text,pdftotext -layout,14222,137
wayback_2010elections,raw/wayback_2010elections/Larry LeBaron Candidate Summary.pdf,text/wayback_2010elections__Larry LeBaron Candidate Summary.txt,text,pdftotext -layout,10357,224
wayback_2010elections,raw/wayback_2010elections/Larry LeBaron Contributions.pdf,text/wayback_2010elections__Larry LeBaron Contributions.txt,text,pdftotext -layout,12801,84
wayback_2010elections,raw/wayback_2010elections/Larry LeBaron Expenditures.pdf,text/wayback_2010elections__Larry LeBaron Expenditures.txt,text,pdftotext -layout,12637,88
wayback_2010elections,raw/wayback_2010elections/Laura Hesson Contributions.pdf,text/wayback_2010elections__Laura Hesson Contributions.txt,text,pdftotext -layout,12584,82
wayback_2010elections,raw/wayback_2010elections/Laura Hesson Expenditures.pdf,text/wayback_2010elections__Laura Hesson Expenditures.txt,text,pdftotext -layout,14038,128
wayback_2010elections,raw/wayback_2010elections/Laura Hesson Local School Board Candidate Summary.pdf,text/wayback_2010elections__Laura Hesson Local School Board Candidate Summary.txt,text,pdftotext -layout,10570,272
wayback_2010elections,raw/wayback_2010elections/Local School Board Candidate Summary Travis Christiansen.pdf,text/wayback_2010elections__Local School Board Candidate Summary Travis Christiansen.txt,text,pdftotext -layout,10524,299
wayback_2010elections,raw/wayback_2010elections/Robert E Allen Candidate Summary.pdf,text/wayback_2010elections__Robert E Allen Candidate Summary.txt,text,pdftotext -layout,10456,226
wayback_2010elections,raw/wayback_2010elections/Robert E Allen Contributions.pdf,text/wayback_2010elections__Robert E Allen Contributions.txt,text,pdftotext -layout,12717,83
wayback_2010elections,raw/wayback_2010elections/Robert E Allen Expenditures.pdf,text/wayback_2010elections__Robert E Allen Expenditures.txt,text,pdftotext -layout,13800,129
wayback_2010elections,raw/wayback_2010elections/Robert E Allen Local School Board Candidate Summary.pdf,text/wayback_2010elections__Robert E Allen Local School Board Candidate Summary.txt,text,pdftotext -layout,10521,261
wayback_2010elections,raw/wayback_2010elections/Travis Christiansen Contributions.pdf,text/wayback_2010elections__Travis Christiansen Contributions.txt,text,pdftotext -layout,14673,158
wayback_2010elections,raw/wayback_2010elections/Travis Christiansen Expenditures.pdf,text/wayback_2010elections__Travis Christiansen Expenditures.txt,text,pdftotext -layout,14062,126
wayback_2010elections,raw/wayback_2010elections/Wes Swaney Candidate Summary.pdf,text/wayback_2010elections__Wes Swaney Candidate Summary.txt,text,pdftotext -layout,10457,220
wayback_2010elections,raw/wayback_2010elections/Wes Swaney Contributions.pdf,text/wayback_2010elections__Wes Swaney Contributions.txt,text,pdftotext -layout,12803,80
wayback_2010elections,raw/wayback_2010elections/Wes Swaney Expenditures.pdf,text/wayback_2010elections__Wes Swaney Expenditures.txt,text,pdftotext -layout,12624,84
wayback_2010elections,raw/wayback_2010elections/Wesley Christiansen Candidate Summary.pdf,text/wayback_2010elections__Wesley Christiansen Candidate Summary.txt,text,pdftotext -layout,10403,229
wayback_2010elections,raw/wayback_2010elections/Wesley Christiansen Contributions.pdf,text/wayback_2010elections__Wesley Christiansen Contributions.txt,text,pdftotext -layout,12751,89
wayback_2010elections,raw/wayback_2010elections/Wesley Christiansen Expenditures.pdf,text/wayback_2010elections__Wesley Christiansen Expenditures.txt,text,pdftotext -layout,12677,93
