date,candidate,office,reporting_year,reporting_year_source,cycle_year,cycle_year_source,election_year,filing_type,reporting_period,title,source_url,retrieved_date,format,extraction_method,path,text_path,bytes,sha256,channel,source_archive,wayback_timestamp,fetch_url,doc_kind,posted_date,date_source,office_source,office_confidence,roster_match,document_office_raw,portal_office,document_candidate,candidate_source,label_conflict,cycle_parity_flag,needs_review,notes,alt_source_urls,n_identical_copies
2010,Greg Aldred,Commission Seat A,2010,document,2010,document,2010,,,"Summary - Greg Aldred (Commission Seat A, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 County Candidate Summary - Greg Aldred.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/6-15-2010 County Candidate Summary - Greg Aldred.pdf,text/wayback_2010elections__6-15-2010 County Candidate Summary - Greg Aldred.txt,9183,8c1593c987bddb8139e673510e7579fecf00782b276fafdb3aee1a5b0e147b6e,wayback_2010elections,wayback,20100624143428,https://web.archive.org/web/20100624143428id_/http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010%20County%20Candidate%20Summary%20-%20Greg%20Aldred.pdf,summary,,reporting_year_only,document,high,GREG ALDRED @2010,Commission Seat A,,Greg Aldred,document,,,0,,,1
2010,Greg Aldred,Commission Seat A,2010,filename,2010,even_reporting_year,,,,"Expenditures - Greg Aldred (Commission Seat A, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Expenditures - Greg Aldred.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/6-15-2010 Expenditures - Greg Aldred.pdf,text/wayback_2010elections__6-15-2010 Expenditures - Greg Aldred.txt,16360,c53af3802b2a675cf3858ab260e36163feb5222e7e88482e3f9a916870742143,wayback_2010elections,wayback,20100624143448,https://web.archive.org/web/20100624143448id_/http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010%20Expenditures%20-%20Greg%20Aldred.pdf,expenditures,,reporting_year_only,document,high,GREG ALDRED @2010,Commission Seat A,,Greg Aldred,document,,,0,,,1
2010,Greg Aldred,Commission Seat A,2010,url_folder,2010,even_reporting_year,,,,"Contributions - Greg Aldred (Commission Seat A, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/Contributions - Greg Aldred.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/Contributions - Greg Aldred.pdf,text/wayback_2010elections__Contributions - Greg Aldred.txt,15234,1290f37969476d664af99c712176f30d464c9911988534fd575953498ae717f2,wayback_2010elections,wayback,20100415140957,https://web.archive.org/web/20100415140957id_/http://www.washco.utah.gov/clerk/pdf/2010elections/Contributions%20-%20Greg%20Aldred.pdf,contributions,,reporting_year_only,document,high,,Commission Seat A,,Greg Aldred,document,,,0,,,1
2010,Greg Aldred,Commission Seat A,2010,document,2010,document,2010,,,"Summary - Greg Aldred (Commission Seat A, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/County Candidate Summary - Greg Aldred.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/County Candidate Summary - Greg Aldred.pdf,text/wayback_2010elections__County Candidate Summary - Greg Aldred.txt,9133,f5ad7930b88cc2eae4bce5926b84e41a73149e3d17dbfe679b599c5d3501af0f,wayback_2010elections,wayback,20100415140945,https://web.archive.org/web/20100415140945id_/http://www.washco.utah.gov/clerk/pdf/2010elections/County%20Candidate%20Summary%20-%20Greg%20Aldred.pdf,summary,,reporting_year_only,document,high,,Commission Seat A,,Greg Aldred,document,,,0,,,1
2010,Greg Aldred,Commission Seat A,2010,url_folder,2010,even_reporting_year,,,,"Expenditures - Greg Aldred (Commission Seat A, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/Expenditures - Greg Aldred.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/Expenditures - Greg Aldred.pdf,text/wayback_2010elections__Expenditures - Greg Aldred.txt,16279,4cb8ae2a9027278217d84838d6fd686a83ab0e0f806ab4c4ef2fad6ff83e169d,wayback_2010elections,wayback,20100415141007,https://web.archive.org/web/20100415141007id_/http://www.washco.utah.gov/clerk/pdf/2010elections/Expenditures%20-%20Greg%20Aldred.pdf,expenditures,,reporting_year_only,document,high,,Commission Seat A,,Greg Aldred,document,,,0,,,1
2010,James Eardley,Commission Seat A,2010,filename,2010,even_reporting_year,,,,"Contributions - James Eardley (Commission Seat A, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Contributions - James Eardley.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/6-15-2010 Contributions - James Eardley.pdf,text/wayback_2010elections__6-15-2010 Contributions - James Eardley.txt,15209,25181cac7df36d1f608ae490f1bf49c42e3ad87e7e61771c1b863cf845a310a9,wayback_2010elections,wayback,20100624143504,https://web.archive.org/web/20100624143504id_/http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010%20Contributions%20-%20James%20Eardley.pdf,contributions,,reporting_year_only,document,high,JAMES EARDLEY @2010,Commission Seat A,,James Eardley,document,,,0,,http://www.washco.utah.gov/clerk/pdf/financialreports/Contributions - James Eardley_03-08-2011.pdf,2
2010,James Eardley,Commission Seat A,2010,document,2010,document,2010,,,"Summary - James Eardley (Commission Seat A, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 County Candidate Summary - James Eardley.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/6-15-2010 County Candidate Summary - James Eardley.pdf,text/wayback_2010elections__6-15-2010 County Candidate Summary - James Eardley.txt,9007,f5d2de4986f5d1fc70b68d0031b9e05e2bd85d8a420e11b4e6a017196c0d9130,wayback_2010elections,wayback,20100624143458,https://web.archive.org/web/20100624143458id_/http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010%20County%20Candidate%20Summary%20-%20James%20Eardley.pdf,summary,,reporting_year_only,document,high,JAMES EARDLEY @2010,Commission Seat A,,James Eardley,document,,,0,,,1
2010,James Eardley,Commission Seat A,2010,filename,2010,even_reporting_year,,,,"Expenditures - James Eardley (Commission Seat A, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Expenditures - James Eardley.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/6-15-2010 Expenditures - James Eardley.pdf,text/wayback_2010elections__6-15-2010 Expenditures - James Eardley.txt,14758,0117b1b58d8c547438f32ee8384f0383565010ea8fb8d67145a561c175a493f6,wayback_2010elections,wayback,20100624143514,https://web.archive.org/web/20100624143514id_/http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010%20Expenditures%20-%20James%20Eardley.pdf,expenditures,,reporting_year_only,document,high,JAMES EARDLEY @2010,Commission Seat A,,James Eardley,document,,,0,,,1
2010,James Eardley,Commission Seat A,2010,url_folder,2010,even_reporting_year,,,,"Contributions - James Eardley (Commission Seat A, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/Contributions - James Eardley.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/Contributions - James Eardley.pdf,text/wayback_2010elections__Contributions - James Eardley.txt,15209,9dde1746f2654d42cbc110b39e82c3307d66d5282c0e5d842806e9369d6b3fb8,wayback_2010elections,wayback,20100415141029,https://web.archive.org/web/20100415141029id_/http://www.washco.utah.gov/clerk/pdf/2010elections/Contributions%20-%20James%20Eardley.pdf,contributions,,reporting_year_only,document,high,,Commission Seat A,,James Eardley,document,,,0,,,1
2010,James Eardley,Commission Seat A,2010,document,2010,document,2010,,,"Summary - James Eardley (Commission Seat A, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/County Candidate Summary - James Eardley.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/County Candidate Summary - James Eardley.pdf,text/wayback_2010elections__County Candidate Summary - James Eardley.txt,8969,a23d6ee5190363443067282d0d9a928daafc9f16766dd2231fa5d03b9db9d1c8,wayback_2010elections,wayback,20100415141014,https://web.archive.org/web/20100415141014id_/http://www.washco.utah.gov/clerk/pdf/2010elections/County%20Candidate%20Summary%20-%20James%20Eardley.pdf,summary,,reporting_year_only,document,high,,Commission Seat A,,James Eardley,document,,,0,,,1
2010,James Eardley,Commission Seat A,2010,url_folder,2010,even_reporting_year,,,,"Expenditures - James Eardley (Commission Seat A, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/Expenditures - James Eardley.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/Expenditures - James Eardley.pdf,text/wayback_2010elections__Expenditures - James Eardley.txt,14758,603f9adecd9a9eee58e9101e47f6dfd5f613be415e4d9eaa9d3dd524c7bdcea1,wayback_2010elections,wayback,20100415141038,https://web.archive.org/web/20100415141038id_/http://www.washco.utah.gov/clerk/pdf/2010elections/Expenditures%20-%20James%20Eardley.pdf,expenditures,,reporting_year_only,document,high,,Commission Seat A,,James Eardley,document,,,0,,,1
2010-04-09,James Eardley,Commission Seat A,2010,url_folder,2010,even_reporting_year,,,,"Statement - James Eardley (Commission Seat A, 2010)",http://municipal.utah.gov/washington\2010 Elections\James Eardley 4-9-10.pdf,2026-08-01,scanned,"tesseract OCR (pdftoppm 200dpi, --psm 6)",raw/state_disclosures/washington_2010 Elections_James Eardley 4-9-10.pdf,text/state_disclosures__washington_2010 Elections_James Eardley 4-9-10.txt,79588,cead5fffc4869c040f1354580227d608e020d1b62055767ab4e86b92e1fe0208,state_disclosures,county_live,,http://municipal.utah.gov/washington/2010%20Elections/James%20Eardley%204-9-10.pdf,statement,2010-04-09,posted_date,document_determination,high,,Coen C creeaniiaute Seal (a),,“A G4 G9 2 Bh he,"document(vision, candidate_determinations.csv)",,,0,"office read from the DOCUMENT FACE by the 2026-08-01 determination pass (vision-read(claude-opus-5; 2026-08-01 totals tranche)): Name of Office: ""County Commission Seat (a)""; Republican; dated 4-8-10",,1
2010-04-09,ey Aldlerd ve eee wee ees,Commission Seat A,2010,url_folder,2010,even_reporting_year,,,,"Statement - ey Aldlerd ve eee wee ees (Commission Seat A, 2010)",http://municipal.utah.gov/washington\2010 Elections\Greg Aldred 4-9-10 update.pdf,2026-08-01,scanned,"tesseract OCR (pdftoppm 200dpi, --psm 6)",raw/state_disclosures/washington_2010 Elections_Greg Aldred 4-9-10 update.pdf,text/state_disclosures__washington_2010 Elections_Greg Aldred 4-9-10 update.txt,114054,5ba094d215d6a7183c4b915e3984e38638fb1e46e56aaaf48e832d7a4cbb6d13,state_disclosures,county_live,,http://municipal.utah.gov/washington/2010%20Elections/Greg%20Aldred%204-9-10%20update.pdf,statement,2010-04-09,posted_date,document_determination,high,,Cav aby Coin ts te Sponee Sen hf FO cent nee,,ey Aldlerd ve eee wee ees,document,,,0,"office read from the DOCUMENT FACE by the 2026-08-01 determination pass (vision-read(claude-opus-5; 2026-08-01 totals tranche)): Name of Office: ""County Commissioner Seat A""; Office District ""Washington County""; Republican; dated 4-7-2010",,1
2010-04-05,Dennis Bruce Drake,Commission Seat B,2010,url_folder,2010,even_reporting_year,,,,"Statement - Dennis Bruce Drake (Commission Seat B, 2010)",http://municipal.utah.gov/washington\2010 Elections\Denny Drake 4-5-10.pdf,2026-08-01,scanned,"tesseract OCR (pdftoppm 200dpi, --psm 6)",raw/state_disclosures/washington_2010 Elections_Denny Drake 4-5-10.pdf,text/state_disclosures__washington_2010 Elections_Denny Drake 4-5-10.txt,81261,6bd33e316e3933ce985521e520c46e4cb223a2657a58a94450efa84080429298,state_disclosures,county_live,,http://municipal.utah.gov/washington/2010%20Elections/Denny%20Drake%204-5-10.pdf,statement,2010-04-05,posted_date,person_roster,medium,DENNY DRAKE @any,5h EA t Comm (ss /on Seat &,,en 13 uUce Den é & ee,"document(vision, candidate_determinations.csv)",,,1,,,1
2010,Denny Drake,Commission Seat B,2010,filename,2010,even_reporting_year,,,,"Contributions - Denny Drake (Commission Seat B, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Contributions- Denny Drake.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/6-15-2010 Contributions- Denny Drake.pdf,text/wayback_2010elections__6-15-2010 Contributions- Denny Drake.txt,12507,b1d2ed99f22d0552e4b3dd783d80a6bb552e0e70461c036acb43cb62a1f1f24d,wayback_2010elections,wayback,20100624143602,https://web.archive.org/web/20100624143602id_/http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010%20Contributions-%20Denny%20Drake.pdf,contributions,,reporting_year_only,document,high,DENNY DRAKE @2010,Commission Seat B,,Denny Drake,document,,,0,,,1
2010,Denny Drake,Commission Seat B,2010,document,2010,document,2010,,,"Summary - Denny Drake (Commission Seat B, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 County Candidate Summary- Denny Drake.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/6-15-2010 County Candidate Summary- Denny Drake.pdf,text/wayback_2010elections__6-15-2010 County Candidate Summary- Denny Drake.txt,8811,de0766c22b75936b477637fc9dca0ce3adac6f13f8f3d54ace1e37dc59876b5c,wayback_2010elections,wayback,20100624143555,https://web.archive.org/web/20100624143555id_/http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010%20County%20Candidate%20Summary-%20Denny%20Drake.pdf,summary,,reporting_year_only,document,high,DENNY DRAKE @2010,Commission Seat B,,Denny Drake,document,,,0,,,1
2010,Denny Drake,Commission Seat B,2010,filename,2010,even_reporting_year,,,,"Expenditures - Denny Drake (Commission Seat B, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010 Expenditures - Denny Drake.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/6-15-2010 Expenditures - Denny Drake.pdf,text/wayback_2010elections__6-15-2010 Expenditures - Denny Drake.txt,11634,410c841ae652a48faa5aa4585eedc0c2e4a019c19f556218a5e826cdaed3a9b2,wayback_2010elections,wayback,20100624143614,https://web.archive.org/web/20100624143614id_/http://www.washco.utah.gov/clerk/pdf/2010elections/6-15-2010%20Expenditures%20-%20Denny%20Drake.pdf,expenditures,,reporting_year_only,document,high,DENNY DRAKE @2010,County Commission Seat B,,Denny Drake,document,,,0,,,1
2010,Denny Drake,Commission Seat B,2010,url_folder,2010,even_reporting_year,,,,"Contributions - Denny Drake (Commission Seat B, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/Contributions- Denny Drake.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/Contributions- Denny Drake.pdf,text/wayback_2010elections__Contributions- Denny Drake.txt,12507,6a16ad1f7a2b3ab5d2d38943d0c9212080741e208bde33a309d14b82a7ef162a,wayback_2010elections,wayback,20100408072533,https://web.archive.org/web/20100408072533id_/http://www.washco.utah.gov/clerk/pdf/2010elections/Contributions-%20Denny%20Drake.pdf,contributions,,reporting_year_only,document,high,DENNY DRAKE @any,Commission Seat B,,Denny Drake,document,,,0,,,1
2010,Denny Drake,Commission Seat B,2010,document,2010,document,2010,,,"Summary - Denny Drake (Commission Seat B, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/County Candidate Summary- Denny Drake.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/County Candidate Summary- Denny Drake.pdf,text/wayback_2010elections__County Candidate Summary- Denny Drake.txt,8811,e50197bc72bc8eb6aab5baf58e9fb0517fec9d82223f54d0771fc4ef0b0a55ee,wayback_2010elections,wayback,20100408072524,https://web.archive.org/web/20100408072524id_/http://www.washco.utah.gov/clerk/pdf/2010elections/County%20Candidate%20Summary-%20Denny%20Drake.pdf,summary,,reporting_year_only,document,high,DENNY DRAKE @any,Commission Seat B,,Denny Drake,document,,,0,,,1
2010,Denny Drake,Commission Seat B,2010,url_folder,2010,even_reporting_year,,,,"Expenditures - Denny Drake (Commission Seat B, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/Expenditures - Denny Drake.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/Expenditures - Denny Drake.pdf,text/wayback_2010elections__Expenditures - Denny Drake.txt,11634,6c8af1bac5134e87ffb59517c8ac0ff90800f63c5e06af22f678209b8ab9282a,wayback_2010elections,wayback,20100408072543,https://web.archive.org/web/20100408072543id_/http://www.washco.utah.gov/clerk/pdf/2010elections/Expenditures%20-%20Denny%20Drake.pdf,expenditures,,reporting_year_only,document,high,DENNY DRAKE @any,County Commission Seat B,,Denny Drake,document,,,0,,,1
2011-03-08,Denny Drake,Commission Seat B,2010,document,2010,document,2010,,,"Summary - Denny Drake (Commission Seat B, 2010)",http://www.washco.utah.gov/clerk/pdf/financialreports/County Candidate Summary- Denny Drake_03-08-2011.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_financialreports/County Candidate Summary- Denny Drake_03-08-2011.pdf,text/wayback_financialreports__County Candidate Summary- Denny Drake_03-08-2011.txt,8976,b6811c618f539486dccdda23530664f0a942b7f0b5c141a780e18311d3080f15,wayback_financialreports,wayback,20121017192453,https://web.archive.org/web/20121017192453id_/http://www.washco.utah.gov/clerk/pdf/financialreports/County%20Candidate%20Summary-%20Denny%20Drake_03-08-2011.pdf,summary,2011-03-08,posted_date,document,high,DENNY DRAKE @any,Commission Seat B,,Denny Drake,document,,,0,,,1
2010,Slade Rudy Hughes,Commission Seat B,2010,url_folder,2010,even_reporting_year,,,,"Contributions - Slade Rudy Hughes (Commission Seat B, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/Contributions - Slade Hughes.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/Contributions - Slade Hughes.pdf,text/wayback_2010elections__Contributions - Slade Hughes.txt,12853,119be31de92e1bf396826c178254e2bfe5f4e486946257600703fc25fa6e469f,wayback_2010elections,wayback,20100408072606,https://web.archive.org/web/20100408072606id_/http://www.washco.utah.gov/clerk/pdf/2010elections/Contributions%20-%20Slade%20Hughes.pdf,contributions,,reporting_year_only,document,high,,County Commission Seat B,,Slade Rudy Hughes,document,,,0,,http://www.washco.utah.gov/clerk/pdf/financialreports/Contributions - Slade Hughes_03-08-2011.pdf,2
2010,Slade Rudy Hughes,Commission Seat B,2010,document,2010,document,2010,,,"Summary - Slade Rudy Hughes (Commission Seat B, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/County Candidate Summary - Slade Hughes.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/County Candidate Summary - Slade Hughes.pdf,text/wayback_2010elections__County Candidate Summary - Slade Hughes.txt,9173,383f91c5da9307279c2bc09f5a724383aa7b513cbe2fa7c04212c7e507373053,wayback_2010elections,wayback,20100408072552,https://web.archive.org/web/20100408072552id_/http://www.washco.utah.gov/clerk/pdf/2010elections/County%20Candidate%20Summary%20-%20Slade%20Hughes.pdf,summary,,reporting_year_only,document,high,,Commission Seat B,,Slade Rudy Hughes,document,,,0,,http://www.washco.utah.gov/clerk/pdf/financialreports/County Candidate Summary - Slade Hughes_03-08-2011.pdf,2
2010,Slade Rudy Hughes,Commission Seat B,2010,url_folder,2010,even_reporting_year,,,,"Expenditures - Slade Rudy Hughes (Commission Seat B, 2010)",http://www.washco.utah.gov/clerk/pdf/2010elections/Expenditures - Slade Hughes.pdf,2026-08-01,text,pdftotext -layout,raw/wayback_2010elections/Expenditures - Slade Hughes.pdf,text/wayback_2010elections__Expenditures - Slade Hughes.txt,14338,33bfa9356482d6aef2938fc167073a114e64744cf30dd58e8a1b81946d1316f6,wayback_2010elections,wayback,20100408072614,https://web.archive.org/web/20100408072614id_/http://www.washco.utah.gov/clerk/pdf/2010elections/Expenditures%20-%20Slade%20Hughes.pdf,expenditures,,reporting_year_only,document,high,,Commission Seat B,,Slade Rudy Hughes,document,,,0,,http://www.washco.utah.gov/clerk/pdf/financialreports/Expenditures - Slade Hughes_03-08-2011.pdf,2
