referral_id,confidence,match_method,primary_body,related_body,gap_days,related_application_id,related_date,related_title,primary_application_id,primary_date,primary_title,shared_address,subject_score,note
157,medium,subject,Council,PlanningCommission,133,386,2021-07-07,"7. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on Proposed Amendments to the Bluffdale City Land Use Ordinance, Title 11, Chapter 11.110.120, Special Purpose and Overlay Zones, to Create a New Zoning Ordinance Chapter and Map Designation from SG-1 Sand and Gravel to SD-C Holiday Park Project Zone for Commercial Uses Including the Associated Development and Design Standards for 18.11 Acres Located at Approximately 15228 South Porter Rockwell Boulevard in the Independence at the Point Project. Wagstaff Investments, LLC, Applicant. Staff Presenter, Jennifer Robison. Mrs. Robison reported th",143,2021-11-17,"5. PUBLIC HEARING - Consideration and Vote on Ordinance No. 2021-21, a Zoning Map and Text Amendment Application, which Proposes Amendments to the Bluffdale City Land Use Ordinance, Title 11, Chapter 11.110.120, Special Purpose and Overlay Zones, to Create a New Zoning Ordinance Chapter and Map Designation from Mixed-Use to SD-X The Centrum at Bluffdale, Special District for 236 Residential Apartment Units along with Various Commercial Uses, including the Associated Development and Design Standards for approximately 6. 7 acres, (Application 2021-31). Applicant, LH Perry Investments, LLC. Staff",,0.613,
93,medium,subject,Council,RDA,-259,172,2022-02-23,"The LBA Board Meeting adjourned at 9:04 p.m. BLUFFDALE CITY REDEVELOPMENT AGENCY (""RDA"") BOARD MEETING 1. Call to Order. RDA Chair Dave Kallas assumed the Chair and called the meeting to order at 9:04 p.m. 2. Public Hearing Items. a. Resolution No. 2022-02, Adopting an Amended Budget for the 2021-2022 Fiscal Year. (Staff Presenters, Stephanie Thayer and Bruce Kartchner). [RDA Public Hearing Held in Conjunction with the Budget Hearing.] Jeff Gaston moved to APPROVE Resolution Number 2022-02, adopting an Amended Budget for the 2021-2022 Fiscal Year. Wendy Aston seconded the motion",116,2021-06-09,"3. Adjournment. The LBA Board meeting was adjourned. BLUFFDALE CITY REDEVELOPMENT AGENCY BOARD MEETING RDA Chair Jeff Gaston called the meeting to order. 1. Roll Call. All members of the RDA were present. 2. PUBLIC HEARING - Consideration and Vote on Resolution No. 2021-02, Adopting a Tentative Operating or Final Budget for the 2021-2022 Fiscal Year Budget, Staff Presenters, Bruce Kartchner and Stephanie Thayer. (RDA Public Hearing Held in Conjunction with the Budget Presentation and Discussion). Jeff Gaston moved to approve Resolution No. 2021-02. Wendy Aston seconded the motion",,0.617,
159,medium,subject,Council,PlanningCommission,28,401,2021-10-20,"BLUFFDALE CITY PLANNING COMMISSION MEETING MINUTES Wednesday, October 20, 2021 Legislative Items 3. CONSIDERATION AND RECOMMENDATION on a Zoning Map and Text Amendment Application to Create the Centrum at Bluffdale Special District (SD), which is located at the SW Corner of 14600 South and Porter Rockwell Boulevard which Proposes Amendments to the Bluffdale City Land Use Ordinance, Title 11, Chapter 11.110, Special Purposes and Overlay Zones, to Create a New Zoning Ordinance Chapter and Map Designation from Mixed-Use (MU) to SD-X The Centrum at Bluffdale Special District for 236 Residential Ap",143,2021-11-17,"5. PUBLIC HEARING - Consideration and Vote on Ordinance No. 2021-21, a Zoning Map and Text Amendment Application, which Proposes Amendments to the Bluffdale City Land Use Ordinance, Title 11, Chapter 11.110.120, Special Purpose and Overlay Zones, to Create a New Zoning Ordinance Chapter and Map Designation from Mixed-Use to SD-X The Centrum at Bluffdale, Special District for 236 Residential Apartment Units along with Various Commercial Uses, including the Associated Development and Design Standards for approximately 6. 7 acres, (Application 2021-31). Applicant, LH Perry Investments, LLC. Staff",,0.622,
244,medium,subject,Council,PlanningCommission,21,465,2023-06-21,Commissioner Flynn moved to recommend APPROVAL to the City CouncU for the King's Cross Brixton Next Step Development Agreement (Application 2023-16) based on the following: Findings: 1. That the proposed Development Agreement facilitates redevelopment activity within the Eastern Bluffdale Economic Development Area. 2. That the proposed development has been impacted by expanded right-of-way requirements. 3. That the overall design of the project comports with the goals and objectives of the City's zoning and design ordinances. Commissioner Luker seconded the motion,232,2023-07-12,Council Member Gaston moved to APPROVE Resolution No. 2023-35 - King's Cross Development Agreement. The motion was seconded by Council Member Kallas,,0.622,
242,medium,subject,Council,PlanningCommission,161,435,2022-08-17,"Mr. Crowell asked about the intent of the second finding. Commissioner Flynn explained that the Planning Commission was undecided on that issue. Mr. Crowell expected the City Council to address the proposal at its September 14 meeting. 5. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on an Update to the Moderate-Income Housing Element of the City of Bluffdale General Plan. (Application 2022-36) - Staff Presenter, Ellen Oakman. Associate City Plam1er, Ellen Oak.man, presented the staff report and noted that the Moderate- Income Housing Plan is a requirement specified in the Utah Code Amendm",219,2023-01-25,Council Member Crockett moved to APPROVE Ordinance No. 2023-04- Amendments to the Moderate-Income Housing Element of the City of Bluffdale General Plan. Council Member Hales seconded the motion,,0.626,
174,medium,subject,Council,PlanningCommission,7,412,2021-12-01,"Chair Cragun explained that her vote was contingent upon the approval of the Development Agreement. Commissioner Walston concurred with Chair Cragun's comment. 7. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on a Proposed Development Agreement to Modify Various Requirements in the GC-1 General Commercial Zone for the Tri-City Center Development Proposed by D&H Stewart Family Holdings, LLC, Property located at approximately 13855 and 13987 South 2950 West. Kory Luker moved to forward a positive recommendation to the City Council on a proposed Development Agreement to modify various require",147,2021-12-08,"10. PUBLIC HEARING - Consideration and Vote on Resolution No. 2021-54, a Proposed Development Agreement to Modify Various Requirements in the GC-1 General Zone for the Tri-City Center Development Proposed by D&H Stewart Family Holdings, LLC Property, located at 13855 and 13937 South 2950 West. Staff Presenter, Jennifer Robison. Dave Kallas moved to table agenda item number eight (Resolution Number 2021-54). Jeff Gaston seconded the motion",,0.63,
237,medium,subject,Council,PlanningCommission,56,434,2022-08-17,"Legislative Items: BLUFFDALE CITY PLANNING COMMISSION MEETING MINUTES Wednesday, August 17, 2022 4. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on a Zoning Text and Development Agreement Application for The Centrum at Bluffdale Special District (""SD-X""), BCC 11.110.130, which is located at the Southwest Corner of 14600 South and Porter Rockwell Boulevard, to Modify the Number of Apartment Units from 236 to 252 and to Clarify the Use of Architectural Concrete within the Project, LH Perry Investments, LLC, Applicants (Application 2022-34) - Staff Presenter, Grant Crowell. City Planner/Econ",208,2022-10-12,"Council Member Aston moved to approve Ordinance No. 2022-16 – A Zoning Text Amendment Application for The Centrum at Bluffdale Special Service District (SD-X), BCC 11.110.130. The motion was seconded by Council Member Kallas",,0.632,
24,medium,subject,Council,PlanningCommission,7,331,2020-05-20,"Legislative Items 5. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on_a Proposed Zoning Text Amendment Application to Amend Title 11-2-2 Definition of “Funeral Home” to Include_a Crematorium. _ Howland Partners, Applicant. (Application 2020-22). Staff Presenter, Jennifer Robison. Mrs. Robison reported that the applicant would like to develop a crematorium in conjunction with the proposed funeral home; however, the current definition of “Funeral Home” in Title 11-2-2 does not allow for such a facility. The definition would apply to any zone in which a funeral home is allowed. She enumerated",41,2020-05-27,"9 BLUFFDALE CITY COUNCIL MEETING MINUTES Wednesday, May 27, 2020 Mark Hales moved to approve a proposed zoning text amendment to amend Title 11-2-2 definition of “Funeral Home” to include a Crematorium. Traci Crockett seconded the motion",,0.638,
34,medium,subject,Council,PlanningCommission,42,338,2020-07-15,"Legislative Items 1 BLUFFDALE CITY PLANNING COMMISSION MEETING MINUTES Wednesday, July 15, 2020 4. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on a City Initiated Text Amendment Application to Amend Titles 11-2 and 11-22 of the Bluffdale City Land Use Ordinances, Revising the City's Sign Code, along with Associated Defmitions and Related Administrative Provisions. City of Bluffdale, Applicant. (Application 2020-12). Staff Presenter, Grant Crowell. City Planner/Economic Development Director, Grant Crowell, presented the staff report and stated that the City Council adopted a Temporary Lan",64,2020-08-26,"12. PUBLIC HEARING - Consideration and Vote on Ordinance 2020-18, A City- Initiated Text Amendment Application to Amend Titles 11-2 and 11-22 of the Bluffdale City Land Use Ordinances, Revising the City's Sign Code, Along with Associated Definitions and Related Administrative Provisions, City of Bluffdale, Applicant, Staff Presenter, Grant Crowell. Mr. Crowell presented the staff report and stated that a temporary ordinance was enacted on March 11 , 2020, due to concerns with how the built environment might resolve in commercial areas. The current Sign Code allows pole signs on any commerci al",,0.642,
92,medium,subject,Council,RDA,364,47,2020-06-10,"3. Adjournment. The LBA Meeting adjourned at 8:36 p.m. BLUFFDALE CITY REDEVELOPMENT AGENCY BOARD MEETING RDA Chair, Dave Kallas, assumed the Chair and called the meeting to order at 8:36 p.m. 1. Roll Call. All Members of the RDA Board were present. 2. PUBLIC HEARING - Consideration and Vote on Resolution Number 2020-05, Adopting a Tentative Operating or Final Budget for the 2020-2021 Fiscal Year Budget, Staff Presenters, Bruce Kartchner and Stephanie Thayer. (RDA Public Hearing Held in Conjunction with the City Budget Hearing). The public hearing was held previously as part of the regular meet",116,2021-06-09,"3. Adjournment. The LBA Board meeting was adjourned. BLUFFDALE CITY REDEVELOPMENT AGENCY BOARD MEETING RDA Chair Jeff Gaston called the meeting to order. 1. Roll Call. All members of the RDA were present. 2. PUBLIC HEARING - Consideration and Vote on Resolution No. 2021-02, Adopting a Tentative Operating or Final Budget for the 2021-2022 Fiscal Year Budget, Staff Presenters, Bruce Kartchner and Stephanie Thayer. (RDA Public Hearing Held in Conjunction with the Budget Presentation and Discussion). Jeff Gaston moved to approve Resolution No. 2021-02. Wendy Aston seconded the motion",,0.643,
156,medium,subject,Council,PlanningCommission,14,404,2021-11-03,"Legislative Items 5. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on an Applicant-Initiated Zoning Text Amendment Application to amend Table 11.350, 11.120, and other related administrative items of the Bluffdale City Code to allow Automobile Sales in the 1-1 Light Industrial Zone as a Permitted Use (Application 2021-44)- Staff Presenter, Ellen Oakman. Ms. Oakman clarified that the zoning text amendment was an applicant-initiated proposal and not a City-initiated proposal. She reported that the applicant was proposing amending the Land Use Table of the I-1 Light Industrial Zone to include",142,2021-11-17,"4. PUBLIC HEARING - Consideration and Vote on Ordinance No. 2021-22, a Text Amendment Application, which Proposes to Amend Table 11.350, 11.120, and Other Related Administrative Items of the Bluffdale City Code to Allow Automobile Sales in the Light Industrial Zone as a Permitted Use. Applicant, Antonio Gomez. Staff Presenter, Ellen Oakman. 9 BLUFFDALE CITY COUNCIL MEETING MINUTES Wednesday, November 17, 2021 Associate City Plaimer, Ellen Oakman presented the staff report and stated that the applicant applied for a text amendment to add a permitted use to the Light Industrial Zone to add autom",,0.66,
103,medium,subject,Council,PlanningCommission,140,365,2021-02-18,"BLUFFDALE - - EST 18'18 - - BLUFFDALE CITY PLANNING COMMISSION ELECTRONIC MEETING AGENDA Thursday, February 18, 2021 *This meeting will ONLY be conducted electronically* Notice is hereby given that the Bluffdale City Planning Commission will hold an electronic public meeting on Thursday, February 18, 2021 at 6:00 p.m., or as soon thereafter as possible. Please check the City website www.bluffda le.com for the most up-to-date details to view the meeting. PLANNING COMMISSION BUSINESS MEETING 6:00 PM 1. Roll Call. 2. Approval of minutes from the Planning Commission meetings on January 20, 2021. A",126,2021-07-08,"a BLUFFDALE ~~ EST . 1848 ~~ BLUFFDALE CITY COUNCIL SPECIAL MEETING AGENDA Thursday, July 08, 2021 *THIS MEETING WILL ON LY BE CONDUCTED ELECTRONICALLY* Notice is hereby given that the Bluffdale City Counci l will hold a special electronic meeting Thursday, July 08, 2021, scheduled to begin promptly at 7:00 p.m. or as soon thereafter as possible. There are various ways to participate in this electronic meeting: 1. Please check the City website for the most up-to-date details to access the electronic meeting: www.bluffdale.com 2. Email your comments to: counci lmeetingco mment@bluffd ale.com an",,0.662,
62,medium,subject,Council,PlanningCommission,7,368,2021-03-17,"Legislative Items 3. PUBLIC HEARING, CONSIDERATION, AND RECOMMENDATION on a City- Initiated Text Amendment Application to Amend Title 11-11-070-130(B) Regarding Adding Two (2) Existing Permitted Uses in the Live/Work Units of the Mixed-Use (MU) Zone. {Application 2021-08). Staff Presenter, Ellen Oakman. 1 BLUFFDALE CITY PLANNING COMMISSION ELECTRONIC MEETING MINUTES Wednesday, March 17, 2021 Associate City Planner, Ellen Oakman, presented the staff report and identified the location of the live/work units in Independence. She then reviewed the zoning of the surrounding areas. The proposal unde",94,2021-03-24,"5. PUBLIC HEARING - Consideration and Vote on Ordinance No. 2021-05, a City- Initiated Text Amendment Application to Amend Title 11-11-070-130(B) Regarding 5 BLUFFDALE CITY COUNCIL MEETING MINUTES Wednesday, March 24, 2021 Adding (2) Two Existing Permitted Uses in the Live/Work Units of the (MU) Mixed- Use Zone (Application 2021-08), Staff Presenter, Ellen Oakman. Associate City Planner, Ellen Oakman, reported that the above ordinance involves a City-initiated text amendment to add two existing uses to the permitted use list for the live/work units. She displayed aerial and zoning maps for the",,0.663,
