date,title,source_url,retrieved_date,format,extraction_method,candidate,candidate_key,matched_election_candidate,join_confidence,office_stated,office_scope,election_cycle,filing_grain,page_start,page_end,pages_total,channel,portal_label,path,text_path,document_id,sha256,bytes,read_method,needs_review,notes,election_year
2024-10-04,Lynelle Jensen — Weber County campaign financial report 2024 (Weber County Treasurer),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Lynelle Jensen,LYNELLE JENSEN,REP LYNELLE JENSEN,exact,Weber County Treasurer,county,2024,filing-in-compilation,102,104,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p102,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-29,Paul J. Widdison — Weber County campaign financial report 2024 (Weber School Board),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Paul J. Widdison,PAUL WIDDISON,,none,Weber School Board,school_board,2024,filing-in-compilation,105,107,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p105,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
,Stefanie Cragun — Weber County campaign financial report 2024 (Ogden School Board District 3),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Stefanie Cragun,STEFANIE CRAGUN,,none,Ogden School Board District 3,school_board,2024,filing-in-compilation,108,110,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p108,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),1,,2024
2024-10-29,"Steven Van Wagoner — Weber County campaign financial report 2024 (County Commission, Seat C)",https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Steven Van Wagoner,STEVEN WAGONER,DEM STEVEN VAN WAGONER,exact,"County Commission, Seat C",county,2024,filing-in-compilation,111,114,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p111,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-10-23,Wyle Williams — Weber County campaign financial report 2024 (Weber County School Board),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Wyle Williams,WYLE WILLIAMS,,none,Weber County School Board,school_board,2024,filing-in-compilation,115,118,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p115,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-02,Arlene Anderson — Weber County campaign financial report 2024 (Ogden School Board of Education District 1),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Arlene Anderson,ARLENE ANDERSON,,none,Ogden School Board of Education District 1,school_board,2024,filing-in-compilation,119,121,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p119,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-03,Bahram Rahimzadegan — Weber County campaign financial report 2024 (Recorder/Surveyor),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Bahram Rahimzadegan,BAHRAM RAHIMZADEGAN,,none,Recorder/Surveyor,county,2024,filing-in-compilation,122,124,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p122,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-05,Brian Rowley — Weber County campaign financial report 2024 (County Commission Seat C),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Brian Rowley,BRIAN ROWLEY,LIB BRIAN K ROWLEY,exact,County Commission Seat C,county,2024,filing-in-compilation,125,127,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p125,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-04,Douglas Richey Hurst — Weber County campaign financial report 2024 (Weber School District Precinct 5),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Douglas Richey Hurst,DOUGLAS HURST,,none,Weber School District Precinct 5,school_board,2024,filing-in-compilation,128,134,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p128,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-03,Jennifer Genta — Weber County campaign financial report 2024 (Ogden School Board),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Jennifer Genta,JENNIFER GENTA,,none,Ogden School Board,school_board,2024,filing-in-compilation,135,137,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p135,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-05,Jennifer Ruby Zundel — Weber County campaign financial report 2024 (Ogden School Board Member),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Jennifer Ruby Zundel,JENNIFER ZUNDEL,,none,Ogden School Board Member,school_board,2024,filing-in-compilation,138,140,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p138,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-04,"James H. ""Jim"" Harvey — Weber County campaign financial report 2024 (Weber County Commission - Seat C)",https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),"James H. ""Jim"" Harvey",JAMES HARVEY,,none,Weber County Commission - Seat C,county,2024,filing-in-compilation,141,143,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p141,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-04,John D Peterson — Weber County campaign financial report 2024 (Ogden School Board District 5),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),John D Peterson,JOHN PETERSON,,none,Ogden School Board District 5,school_board,2024,filing-in-compilation,144,146,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p144,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-04,John Ulibarri — Weber County campaign financial report 2024 (Assessor),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),John Ulibarri,JOHN ULIBARRI,REP JOHN E. ULIBARRI,exact,Assessor,county,2024,filing-in-compilation,147,149,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p147,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-05,Lynelle Jensen — Weber County campaign financial report 2024 (Weber County Treasurer),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Lynelle Jensen,LYNELLE JENSEN,REP LYNELLE JENSEN,exact,Weber County Treasurer,county,2024,filing-in-compilation,150,152,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p150,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-04,Paul J. Widdison — Weber County campaign financial report 2024 (Weber School Board),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Paul J. Widdison,PAUL WIDDISON,,none,Weber School Board,school_board,2024,filing-in-compilation,153,157,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p153,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-27,Stefanie Cragun — Weber County campaign financial report 2024 (Ogden School Board District 3),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Stefanie Cragun,STEFANIE CRAGUN,,none,Ogden School Board District 3,school_board,2024,filing-in-compilation,158,160,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p158,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-05,"Steven Van Wagoner — Weber County campaign financial report 2024 (County Commission, Seat C)",https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Steven Van Wagoner,STEVEN WAGONER,DEM STEVEN VAN WAGONER,exact,"County Commission, Seat C",county,2024,filing-in-compilation,161,164,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p161,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
2024-12-03,Wyle Williams — Weber County campaign financial report 2024 (Weber County School Board),https://www.weberelections.gov/_files/ugd/92078f_26b6bacda10b40a783772f7304a35400.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Wyle Williams,WYLE WILLIAMS,,none,Weber County School Board,school_board,2024,filing-in-compilation,165,167,167,weberelections.gov consolidated cycle archive,weberelections.gov consolidated 2024 Reports archive,raw/archives/2024_combined_92078f_26b6bacd.pdf,text/archives__2024_combined_92078f_26b6bacd.txt,2024_combined_92078f_26b6bacd#p165,966918e515c4501c41ecc53f41ac83e02df4a77ef0581434072bb548cc8f56b1,25179176,vision (rendered cover page),0,,2024
,James Ebert — Weber County campaign financial report 2026 (Commission Seat A),https://www.weberelections.gov/_files/ugd/7e3a53_253b9fd2743143dba276721b3287735f.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),James Ebert,JAMES EBERT,JAMES EBERT,exact,Commission Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Pre-Primary,raw/y2026/2026_ugd_7e3a53_253b9fd2.pdf,text/y2026__2026_ugd_7e3a53_253b9fd2.txt,2026_ugd_7e3a53_253b9fd2,f3e2e5f8ee5407df84ef32fd7b15763b429f8b1bd4ca8644c2480671026337dc,1399103,vision (rendered page 1),1,,2026
,Sharon Arrington Bolos — Weber County campaign financial report 2026 (County Commission - Seat B),https://www.weberelections.gov/_files/ugd/7e3a53_300692b15c114a41bbe0870cb1759332.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Sharon Arrington Bolos,SHARON BOLOS,SHARON ARRINGTON BOLOS,exact,County Commission - Seat B,county,2026,filing,1,6,6,weberelections.gov 2026 per-candidate report,portal label: Pre-Primary,raw/y2026/2026_ugd_7e3a53_300692b1.pdf,text/y2026__2026_ugd_7e3a53_300692b1.txt,2026_ugd_7e3a53_300692b1,73290a2e83d0123981f34cb8c76870f43a38b87cd8e7d95e48815ba0b2d2ddd6,1385407,ocr,1,,2026
,Katrina C. Gibson — Weber County campaign financial report 2026 (Weber County Commission Seat A),https://www.weberelections.gov/_files/ugd/7e3a53_3037c6f19ab5428dab0577c30656a767.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Katrina C. Gibson,KATRINA GIBSON,KATRINA C. GIBSON,exact,Weber County Commission Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Pre-Primary,raw/y2026/2026_ugd_7e3a53_3037c6f1.pdf,text/y2026__2026_ugd_7e3a53_3037c6f1.txt,2026_ugd_7e3a53_3037c6f1,bb828527363f9cb090b4648ef3e6f25e182733952dff9f99b6a94317de3b5d3a,718037,ocr,1,,2026
,Richard A. Hyer — Weber County campaign financial report 2026 (Weber County Commissioner seat a),https://www.weberelections.gov/_files/ugd/7e3a53_3751da9b7381470b9d4ed1f329b7c737.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Richard A. Hyer,RICHARD HYER,RICHARD HYER,exact,Weber County Commissioner seat a,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Pre-Primary,raw/y2026/2026_ugd_7e3a53_3751da9b.pdf,text/y2026__2026_ugd_7e3a53_3751da9b.txt,2026_ugd_7e3a53_3751da9b,2f2454c652fadd72acf47c36979885ea0ed6153365a21a3795b35628e60c000b,897169,ocr,1,,2026
,Jon D. Beesley — Weber County campaign financial report 2026 (Campaign for Jon Beesley),https://www.weberelections.gov/_files/ugd/7e3a53_4667baf3fe6441f38f1138625710fecf.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Jon D. Beesley,JON BEESLEY,JON D. BEESLEY,exact,Campaign for Jon Beesley,unclear,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Pre-Primary,raw/y2026/2026_ugd_7e3a53_4667baf3.pdf,text/y2026__2026_ugd_7e3a53_4667baf3.txt,2026_ugd_7e3a53_4667baf3,3eb4d19c90c38a9f27c63c9c44c0695ddf4889fb5cc67945b1a63dfe2aed0ff1,765183,ocr,1,"the ""Name of Office"" line names the CAMPAIGN, not an office; the county candidate/office table lists Beesley under Commission Seat B (portal label, not carried into office_stated)",2026
,Duane D. Kearsley — Weber County campaign financial report 2026 (Weber Co. Commission Seat A),https://www.weberelections.gov/_files/ugd/7e3a53_b032cea968ba45a6915395dc84c1b7ee.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Duane D. Kearsley,DUANE KEARSLEY,DUANE D KEARSLEY,exact,Weber Co. Commission Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Pre-Primary,raw/y2026/2026_ugd_7e3a53_b032cea9.pdf,text/y2026__2026_ugd_7e3a53_b032cea9.txt,2026_ugd_7e3a53_b032cea9,31faa71659b9da2e7d160bbb8019258db0b310ca43b13c4ac44297104dc28287,1148511,vision (rendered page 1),1,,2026
2026-04-02,Michelle Tait — Weber County campaign financial report 2026 (County Commisioner Seat A),https://www.weberelections.gov/_files/ugd/92078f_163de27dcc8a4fa0aa01e58c38d61ce8.pdf,2026-08-01,mixed,pdftotext -layout + tesseract --psm 6 on blank pages,Michelle Tait,MICHELLE TAIT,MICHELLE TAIT,person-only,County Commisioner Seat A,county,2026,filing,1,7,7,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_163de27d.pdf,text/y2026__2026_ugd_92078f_163de27d.txt,2026_ugd_92078f_163de27d,f9160bf0ab762fdaa92332353a79e7661356675f5ff6e8fe8b31cd84a84f6885,50035,ocr (born-digital),0,"office stated with the filer's own spelling ""Commisioner"" (one s) — kept verbatim",2026
,Sharon Arrington Bolos — Weber County campaign financial report 2026,https://www.weberelections.gov/_files/ugd/92078f_26dc5c7eb95c40669f7ed8ac9f94dc04.pdf,2026-08-01,mixed,pdftotext -layout + tesseract --psm 6 on blank pages,Sharon Arrington Bolos,SHARON BOLOS,SHARON ARRINGTON BOLOS,exact,,county,2026,filing,1,4,4,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_26dc5c7e.pdf,text/y2026__2026_ugd_92078f_26dc5c7e.txt,2026_ugd_92078f_26dc5c7e,ae28a2de744d567b504186cea017e6ae5cd9129c238b5040fff11f432da14388,729966,vision (rendered page 1),1,office not read from the form; candidate appears ONLY under a county office in the portal candidate/office table (batch/portal_manifest.json),2026
2026-04-01,Ryan Arbon — Weber County campaign financial report 2026 (Sheriff),https://www.weberelections.gov/_files/ugd/92078f_39510beb038f47d6863ce556694cf060.pdf,2026-08-01,mixed,pdftotext -layout + tesseract --psm 6 on blank pages,Ryan Arbon,RYAN ARBON,RYAN ARBON (REP),person-only,Sheriff,county,2026,filing,1,2,2,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_39510beb.pdf,text/y2026__2026_ugd_92078f_39510beb.txt,2026_ugd_92078f_39510beb,7f1b2b1985cf9abdb2086824c594e30fad3e7c8c9d2b4cd6b01d99465ac99b7f,69810,ocr (born-digital),0,,2026
,Richard Hyer — Weber County campaign financial report 2026,https://www.weberelections.gov/_files/ugd/92078f_43ba38c925024c718c325f5656dda012.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Richard Hyer,RICHARD HYER,RICHARD HYER,exact,,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_43ba38c9.pdf,text/y2026__2026_ugd_92078f_43ba38c9.txt,2026_ugd_92078f_43ba38c9,3d85f0c1d5ccb15bfb22fbd4997e5eb5bd0867791f882202789eb2b28c0436d2,1575944,vision (rendered page 1),1,office not read from the form; candidate appears ONLY under a county office in the portal candidate/office table (batch/portal_manifest.json),2026
2026-04-02,Chris Allred — Weber County campaign financial report 2026 (Weber County Attorneys Office),https://www.weberelections.gov/_files/ugd/92078f_443f5c0e3a95415db4c324e0d6475a05.pdf,2026-08-01,mixed,pdftotext -layout + tesseract --psm 6 on blank pages,Chris Allred,CHRIS ALLRED,CHRIS ALLRED (REP),person-only,Weber County Attorneys Office,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_443f5c0e.pdf,text/y2026__2026_ugd_92078f_443f5c0e.txt,2026_ugd_92078f_443f5c0e,465f2bc8abb5ae9035da81ccdad2b099fd515ba45ca94bba51be2f27103213d0,46322,ocr (born-digital),0,,2026
,Richard A. Hyer — Weber County campaign financial report 2026 (Weber County Commissioner seat a),https://www.weberelections.gov/_files/ugd/92078f_4df9df3bf4464a1f80d70e99bdf2c14d.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Richard A. Hyer,RICHARD HYER,RICHARD HYER,exact,Weber County Commissioner seat a,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Primary,raw/y2026/2026_ugd_92078f_4df9df3b.pdf,text/y2026__2026_ugd_92078f_4df9df3b.txt,2026_ugd_92078f_4df9df3b,c762544d9fca6ea10ffa88145a8994c60878471a50190795bdc0ce652d2cbf63,705100,ocr,1,,2026
,Jared Preisler — Weber County campaign financial report 2026 (Weber County Assessor),https://www.weberelections.gov/_files/ugd/92078f_514dc4bbebde4fd58f8bb67fc73fed60.pdf,2026-08-01,mixed,pdftotext -layout + tesseract --psm 6 on blank pages,Jared Preisler,JARED PREISLER,Jared Preisler,person-only,Weber County Assessor,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_514dc4bb.pdf,text/y2026__2026_ugd_92078f_514dc4bb.txt,2026_ugd_92078f_514dc4bb,07f324dee340465185797d42ff71f5fe1f4cce46cbf884f412dea6dea0f7a52b,960604,ocr,1,,2026
,Katrina C. Gibson — Weber County campaign financial report 2026 (Weber County Commission Seat A),https://www.weberelections.gov/_files/ugd/92078f_6280fe33b45f458bb8fe5eef8ec8fe38.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Katrina C. Gibson,KATRINA GIBSON,KATRINA C. GIBSON,exact,Weber County Commission Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Primary,raw/y2026/2026_ugd_92078f_6280fe33.pdf,text/y2026__2026_ugd_92078f_6280fe33.txt,2026_ugd_92078f_6280fe33,d869729f4fccd5bf6ced24a5a5048c933a91c0d085dc8474a28fdc0b9d6df737,247486,ocr,1,,2026
,James Ebert — Weber County campaign financial report 2026 (Commission - Seat A),https://www.weberelections.gov/_files/ugd/92078f_741f163c6f284adcaaac93018623a785.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),James Ebert,JAMES EBERT,JAMES EBERT,exact,Commission - Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_741f163c.pdf,text/y2026__2026_ugd_92078f_741f163c.txt,2026_ugd_92078f_741f163c,4a809cdf7b35323846e69791f9a860d72198cb210661f014d713765c1454fb75,1053882,ocr,1,,2026
2026-03-20,Gary C New — Weber County campaign financial report 2026 (County Commissioner),https://www.weberelections.gov/_files/ugd/92078f_863a82a7070f47a5b3e51c755e7c7814.pdf,2026-08-01,mixed,pdftotext -layout + tesseract --psm 6 on blank pages,Gary C New,GARY NEW,,none,County Commissioner,county,2026,filing,1,5,5,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_863a82a7.pdf,text/y2026__2026_ugd_92078f_863a82a7.txt,2026_ugd_92078f_863a82a7,931f1c27c42e39ca584c922f3249b01f330b9ef5908844497b65d7e1214f6467,44974,ocr (born-digital),0,,2026
2026-04-03,Jon Beesley — Weber County campaign financial report 2026 (Weber county commissioners seat b),https://www.weberelections.gov/_files/ugd/92078f_916755f787334f3e86ddd3b26fa90487.pdf,2026-08-01,mixed,pdftotext -layout + tesseract --psm 6 on blank pages,Jon Beesley,JON BEESLEY,JON D. BEESLEY,exact,Weber county commissioners seat b,county,2026,filing,1,5,5,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_916755f7.pdf,text/y2026__2026_ugd_92078f_916755f7.txt,2026_ugd_92078f_916755f7,03d726b2dc51f3a57e4bf7dca74c0252099e4f47e5ce3f1bcfea8f3ac61c7581,34918,ocr (born-digital),0,,2026
,Richard A. Hyer — Weber County campaign financial report 2026 (Weber County Commisioner Seat A),https://www.weberelections.gov/_files/ugd/92078f_995d4b3b5cd342bbba9e5bd4b4b714e5.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Richard A. Hyer,RICHARD HYER,RICHARD HYER,exact,Weber County Commisioner Seat A,county,2026,filing,1,3,3,weberelections.gov 2026 per-candidate report,portal label: Final,raw/y2026/2026_ugd_92078f_995d4b3b.pdf,text/y2026__2026_ugd_92078f_995d4b3b.txt,2026_ugd_92078f_995d4b3b,c4acf77d2814379def6633dc3eea13abff8bf3d57b13b2d870a5d70d6538061d,557901,ocr,1,"office stated with the filer's own spelling ""Commisioner"" (one s) — kept verbatim",2026
,Michael Nyron Thomas — Weber County campaign financial report 2026 (County Commissioner Seat B),https://www.weberelections.gov/_files/ugd/92078f_9e369872221f42b8a5a98c61099b1320.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Michael Nyron Thomas,MICHAEL THOMAS,,none,County Commissioner Seat B,county,2026,filing,1,4,4,weberelections.gov 2026 per-candidate report,portal label: Convention,raw/y2026/2026_ugd_92078f_9e369872.pdf,text/y2026__2026_ugd_92078f_9e369872.txt,2026_ugd_92078f_9e369872,6b794745978fad8511d3899be13f959f743353f6dcd56db674e4ade12763f57b,1465969,ocr,1,,2026
,Sharon Arrington Bolos — Weber County campaign financial report 2026,https://www.weberelections.gov/_files/ugd/92078f_a7965ee7e4c14ada9f192027f2c01f7f.pdf,2026-08-01,scanned,tesseract --psm 6 (pdftoppm 300dpi gray),Sharon Arrington Bolos,SHARON BOLOS,SHARON ARRINGTON BOLOS,exact,,county,2026,filing,1,4,4,weberelections.gov 2026 per-candidate report,portal label: Primary,raw/y2026/2026_ugd_92078f_a7965ee7.pdf,text/y2026__2026_ugd_92078f_a7965ee7.txt,2026_ugd_92078f_a7965ee7,017bd80a2bdc4fe01390a9df551fa96a1c5b364c0422154d50c3c51d14d7b2fc,789443,vision (rendered page 1),1,office not read from the form; candidate appears ONLY under a county office in the portal candidate/office table (batch/portal_manifest.json),2026
