name,date,clip_id,duration_s,media_url,downloadfile_url
Planning Commission,2025-02-13,732,9060,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=732,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=732
City Council Meeting,2025-02-18,733,7980,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=733,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=733
Planning Commission,2025-02-27,737,4920,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=737,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=737
City Council Meeting,2025-03-04,738,10080,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=738,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=738
Planning Commission,2025-03-13,741,7260,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=741,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=741
City Council Meeting,2025-03-18,742,9480,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=742,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=742
Redevelopment Agency,2025-03-18,743,60,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=743,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=743
Planning Commission,2025-03-27,746,8220,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=746,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=746
City Council Meeting,2025-04-01,747,6600,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=747,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=747
Historic Preservation Commission,2025-04-03,750,3180,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=750,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=750
Planning Commission,2025-04-10,751,6240,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=751,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=751
City Council Meeting,2025-04-15,752,7020,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=752,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=752
Planning Commission,2025-04-24,756,8640,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=756,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=756
City Council Meeting,2025-05-06,757,11340,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=757,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=757
Planning Commission,2025-05-08,760,5640,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=760,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=760
City Council,2025-05-20,761,10200,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=761,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=761
Redevelopment Agency,2025-05-20,762,60,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=762,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=762
Riverton Law Enforcement Service Area Board,2025-05-20,763,60,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=763,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=763
Riverton Fire Service Area Board,2025-05-20,764,60,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=764,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=764
Planning Commission,2025-05-22,767,9000,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=767,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=767
City Council Meeting,2025-06-03,768,6000,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=768,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=768
Historic Preservation Commission,2025-06-05,769,1800,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=769,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=769
Planning Commission,2025-06-12,770,9000,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=770,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=770
City Council,2025-06-17,771,5580,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=771,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=771
Redevelopment Agency,2025-06-17,772,120,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=772,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=772
Riverton Fire Service Area Board,2025-06-17,773,360,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=773,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=773
Riverton Law Enforcement Service Area Board,2025-06-17,774,600,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=774,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=774
Planning Commission,2025-06-26,775,9000,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=775,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=775
Planning Commission,2025-07-10,776,4440,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=776,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=776
City Council Meeting,2025-07-15,777,9900,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=777,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=777
City Council Meeting,2025-08-05,780,4020,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=780,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=780
Planning Commission,2025-08-14,781,4920,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=781,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=781
City Council,2025-08-26,782,7980,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=782,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=782
Board of Canvassers,2025-08-26,783,120,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=783,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=783
Planning Commission,2025-08-28,786,3300,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=786,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=786
Historic Preservation Commission,2025-09-04,787,1080,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=787,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=787
City Council Meeting,2025-09-16,788,9660,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=788,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=788
Planning Commission,2025-09-25,792,9000,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=792,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=792
City Council Meeting,2025-10-07,793,3000,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=793,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=793
Planning Commission,2025-10-09,794,9000,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=794,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=794
City Council Meeting,2025-10-21,795,5460,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=795,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=795
Planning Commission,2025-10-23,796,3660,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=796,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=796
Planning Commission,2025-11-13,797,9000,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=797,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=797
City Council Meeting,2025-11-18,798,9420,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=798,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=798
Board of Canvassers,2025-11-18,799,120,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=799,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=799
Planning Commission,2025-11-20,802,10620,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=802,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=802
City Council Meeting,2025-12-02,803,7260,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=803,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=803
Planning Commission,2025-12-11,806,13560,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=806,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=806
City Council,2025-12-16,809,3660,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=809,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=809
Planning Commission,2026-01-08,810,1320,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=810,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=810
City Council,2026-01-20,811,12360,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=811,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=811
City Council,2026-02-03,815,13920,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=815,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=815
Planning Commission,2026-02-12,820,4860,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=820,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=820
City Council,2026-02-17,821,14820,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=821,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=821
Planning Commission,2026-02-26,827,18000,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=827,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=827
City Council,2026-03-03,829,17700,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=829,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=829
Planning Commission,2026-03-12,834,5280,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=834,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=834
City Council,2026-03-17,835,6660,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=835,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=835
City Council,2026-04-07,836,12420,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=836,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=836
Planning Commission,2026-04-09,837,10620,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=837,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=837
City Council,2026-04-21,839,12900,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=839,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=839
Planning Commission,2026-04-23,840,6300,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=840,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=840
City Council,2026-05-05,841,12360,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=841,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=841
Redevelopment Agency,2026-05-05,842,60,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=842,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=842
Riverton Fire Service Area Board,2026-05-05,843,60,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=843,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=843
Riverton Law Enforcement Service Area Board,2026-05-05,844,60,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=844,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=844
Planning Commission,2026-05-14,845,11100,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=845,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=845
City Council,2026-05-19,846,9300,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=846,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=846
Planning Commission,2026-05-28,847,6480,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=847,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=847
City Council,2026-06-02,848,5220,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=848,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=848
Redevelopment Agency,2026-06-02,849,1440,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=849,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=849
Riverton Fire Service Area Board,2026-06-02,850,180,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=850,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=850
Riverton Law Enforcement Service Area Board,2026-06-02,851,120,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=851,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=851
Work Session,2026-06-02,853,6420,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=853,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=853
Planning Commission,2026-06-11,854,8580,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=854,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=854
City Council,2026-06-16,855,15360,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=855,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=855
Riverton Law Enforcement Service Area Board,2026-06-16,856,180,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=856,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=856
Riverton Fire Service Area Board,2026-06-16,857,240,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=857,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=857
Planning Commission,2026-06-25,862,18000,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=862,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=862
Planning Commission,2026-07-09,863,7740,https://rivertoncity.granicus.com/MediaPlayer.php?view_id=1&clip_id=863,https://rivertoncity.granicus.com/DownloadFile.php?view_id=1&clip_id=863
